,Approaches__100_yards-Rgh_RTP_RANK THIS WEEK,Approaches__100_yards-Rgh_RTP_RANK LAST WEEK,Approaches__100_yards-Rgh_RTP_PLAYER NAME,Approaches__100_yards-Rgh_RTP_ROUNDS,Approaches__100_yards-Rgh_RTP_AVG RTP
98,T99,T99,Ken Duke,104,+.141
99,T99,T99,J.J. Killeen,101,+.141
100,T101,T101,Mark Anderson,75,+.142
101,T101,T101,Tim Herron,88,+.142
102,T101,T101,"Ted Potter, Jr.",77,+.142
103,T101,T101,Brandt Snedeker,81,+.142
104,105,105,Ryan Moore,89,+.143
105,T106,T106,David Hearn,95,+.144
106,T106,T106,Charley Hoffman,88,+.144
107,T106,T106,Kevin Kisner,69,+.144
108,T106,T106,Kevin Stadler,85,+.144
109,110,110,Charlie Wi,86,+.146
110,T111,T111,Erik Compton,81,+.148
111,T111,T111,Bill Haas,79,+.148
112,T111,T111,Graeme McDowell,55,+.148
113,T114,T114,David Mathis,83,+.150
114,T114,T114,Brendan Steele,77,+.150
115,T116,T116,Blake Adams,107,+.151
116,T116,T116,Michael Thompson,80,+.151
117,118,118,Billy Horschel,63,+.152
118,119,119,Bobby Gates,87,+.153
119,120,120,Kyle Thompson,51,+.154
120,121,121,Richard Lee,71,+.156
121,T122,T122,Stuart Appleby,75,+.157
122,T122,T122,Cameron Beckman,81,+.157
123,T122,T122,Harris English,98,+.157
124,125,125,John Rollins,81,+.159
125,T126,T126,Ricky Barnes,92,+.161
126,T126,T126,Henrik Stenson,51,+.161
127,128,128,Miguel Angel Carballo,73,+.162
128,T129,T129,Chad Campbell,84,+.164
129,T129,T129,Sung Kang,75,+.164
130,T129,T129,Cameron Tringale,88,+.164
131,T132,T132,Ryuji Imada,78,+.165
132,T132,T132,Vaughn Taylor,81,+.165
133,T134,T134,Scott Brown,65,+.166
134,T134,T134,Tom Gillis,75,+.166
135,T136,T136,Brian Gay,91,+.167
136,T136,T136,Mathew Goggin,65,+.167
137,T136,T136,Spencer Levin,81,+.167
138,T136,T136,Geoff Ogilvy,73,+.167
139,T140,T140,Marco Dawson,60,+.168
140,T140,T140,Patrick Sheehan,58,+.168
141,T142,T142,Tommy Biershenk,74,+.169
142,T142,T142,Jhonattan Vegas,77,+.169
143,T144,T144,Brian Davis,91,+.170
144,T144,T144,James Driscoll,83,+.170
145,T144,T144,Y.E. Yang,64,+.170
146,147,147,Brendon Todd,78,+.173
147,148,148,Kris Blanks,65,+.175
148,149,149,Marc Leishman,84,+.176
149,150,150,Rory Sabbatini,84,+.177
150,T151,T151,K.J. Choi,71,+.178
151,T151,T151,Tommy Gainey,98,+.178
152,153,153,J.J. Henry,93,+.180
153,154,154,Jeff Maggert,83,+.181
154,T155,T155,Dicky Pride,62,+.182
155,T155,T155,D.J. Trahan,73,+.182
156,157,157,Freddie Jacobson,61,+.183
157,T158,T158,Justin Leonard,79,+.184
158,T158,T158,Sean O'Hair,84,+.184
159,160,160,Matt Jones,53,+.185
160,T161,T161,George McNeill,85,+.186
161,T161,T161,Gary Woodland,70,+.186
162,163,163,Tom Pernice Jr.,62,+.190
163,T164,T164,Stephen Ames,54,+.191
164,T164,T164,Edward Loar,59,+.191
165,166,166,Michael Bradley,63,+.192
166,167,167,Rod Pampling,88,+.193
167,168,168,Chris DiMarco,83,+.196
168,169,169,Roland Thatcher,55,+.197
169,170,170,Camilo Villegas,79,+.202
170,171,171,Daniel Summerhays,81,+.204
171,172,172,Brian Harman,101,+.205
172,T173,T173,Robert Karlsson,54,+.207
173,T173,T173,Rocco Mediate,70,+.207
174,T175,T175,Kevin Chappell,91,+.210
175,T175,T175,John Daly,50,+.210
176,177,177,John Mallinger,74,+.211
177,178,178,Tim Clark,60,+.217
178,179,179,Sangmoon Bae,81,+.221
179,180,180,Arjun Atwal,79,+.222
180,181,181,Chez Reavie,83,+.226
181,182,182,Heath Slocum,93,+.227
182,183,183,Robert Allenby,76,+.230
183,184,184,Nick O'Hern,78,+.231
184,185,185,Billy Hurley III,70,+.234
185,186,186,Matt Bettencourt,80,+.252
186,187,187,Stephen Gangluff,57,+.254
187,T188,T188,Harrison Frazar,56,+.261
188,T188,T188,Colt Knost,79,+.261
189,190,190,Gary Christian,91,+.276
190,191,191,Jerry Kelly,84,+.324
