,GIR_Percentage_-__75_yards_RANK THIS WEEK,GIR_Percentage_-__75_yards_RANK LAST WEEK,GIR_Percentage_-__75_yards_PLAYER NAME,GIR_Percentage_-__75_yards_ROUNDS,GIR_Percentage_-__75_yards_%,GIR_Percentage_-__75_yards_GREENS HIT,GIR_Percentage_-__75_yards_TOTAL HOLES,GIR_Percentage_-__75_yards_RELATIVE TO PAR
102,103,103,Seung-Yul Noh,105,87.67,199,227,-0.62
103,104,104,Bobby Gates,87,87.62,177,202,-0.59
104,105,105,Chez Reavie,83,87.61,99,113,-0.58
105,106,106,Jerry Kelly,84,87.6,113,129,-0.53
106,107,107,Troy Matteson,100,87.56,183,209,-0.57
107,T108,T108,David Mathis,83,87.5,98,112,-0.57
108,T108,T108,Kyle Reifers,86,87.5,133,152,-0.56
109,T108,T108,Brandt Snedeker,81,87.5,105,120,-0.72
110,T111,T111,Chris Couch,61,87.41,125,143,-0.65
111,T111,T111,Matt Kuchar,86,87.41,125,143,-0.58
112,T111,T111,Heath Slocum,93,87.41,118,135,-0.57
113,114,114,Matt Bettencourt,80,87.29,103,118,-0.59
114,115,115,Spencer Levin,81,87.25,130,149,-0.6
115,116,116,Kevin Streelman,89,87.22,157,180,-0.57
116,T117,T117,Tommy Biershenk,74,87.2,109,125,-0.64
117,T117,T117,Miguel Angel Carballo,73,87.2,109,125,-0.59
118,119,119,Pat Perez,81,87.16,129,148,-0.75
119,120,120,Billy Mayfair,90,87.15,156,179,-0.53
120,121,121,Robert Allenby,76,87.07,101,116,-0.44
121,122,122,Tim Clark,60,87.0,87,100,-0.51
122,123,123,Steve Stricker,73,86.99,107,123,-0.65
123,124,124,Dustin Johnson,70,86.93,133,153,-0.71
124,T125,T125,Martin Laird,77,86.9,146,168,-0.69
125,T125,T125,Andres Romero,68,86.9,126,145,-0.58
126,T125,T125,Brendan Steele,77,86.9,126,145,-0.56
127,128,128,Jhonattan Vegas,77,86.87,172,198,-0.56
128,129,129,Steve Wheatcroft,56,86.81,79,91,-0.54
129,130,130,Danny Lee,74,86.76,118,136,-0.6
130,131,131,Scott Dunlap,57,86.75,72,83,-0.47
131,132,132,Erik Compton,81,86.67,130,150,-0.61
132,133,133,Charlie Wi,86,86.62,123,142,-0.65
133,134,134,Matt Every,80,86.52,122,141,-0.61
134,135,135,Jonathan Byrd,69,86.45,134,155,-0.59
135,136,136,Sung Kang,75,86.4,108,125,-0.61
136,T137,T137,Kris Blanks,65,86.36,114,132,-0.65
137,T137,T137,Kevin Stadler,85,86.36,133,154,-0.53
138,139,139,Ken Duke,104,86.34,158,183,-0.56
139,140,140,Charl Schwartzel,56,86.32,82,95,-0.59
140,141,141,Brandt Jobe,57,86.21,75,87,-0.63
141,142,142,Ryan Moore,89,86.06,142,165,-0.64
142,143,143,Chris Stroud,86,86.01,123,143,-0.59
143,144,144,Scott Piercy,95,85.96,202,235,-0.68
144,145,145,J.B. Holmes,90,85.89,213,248,-0.67
145,146,146,Chris Kirk,93,85.85,182,212,-0.54
146,T147,T147,Arjun Atwal,79,85.71,114,133,-0.56
147,T147,T147,Graham DeLaet,79,85.71,144,168,-0.68
148,T147,T147,Bill Haas,79,85.71,144,168,-0.58
149,T147,T147,Ryo Ishikawa,54,85.71,60,70,-0.8
150,151,151,Brian Harman,101,85.64,155,181,-0.66
151,152,152,Mark Anderson,75,85.61,119,139,-0.61
152,153,153,Jason Day,57,85.59,101,118,-0.74
153,154,154,Patrick Sheehan,58,85.53,65,76,-0.57
154,155,155,Ryan Palmer,81,85.34,163,191,-0.58
155,T156,T156,Luke Donald,63,85.23,75,88,-0.75
156,T156,T156,Stephen Gangluff,57,85.23,75,88,-0.51
157,158,158,Stewart Cink,71,85.22,98,115,-0.62
158,159,159,Brendon Todd,78,85.15,86,101,-0.64
159,160,160,Phil Mickelson,79,85.14,149,175,-0.66
160,161,161,Daniel Chopra,55,85.11,80,94,-0.64
161,162,162,Kevin Kisner,69,85.09,97,114,-0.67
162,163,163,Justin Leonard,79,85.06,74,87,-0.5
163,164,164,Troy Kelly,68,85.0,85,100,-0.56
164,165,165,J.J. Henry,93,84.96,113,133,-0.5
165,166,166,Geoff Ogilvy,73,84.93,124,146,-0.68
166,167,167,Carl Pettersson,92,84.92,152,179,-0.65
167,168,168,Michael Bradley,63,84.55,93,110,-0.46
168,169,169,Colt Knost,79,84.52,71,84,-0.54
169,170,170,Marc Leishman,84,84.43,141,167,-0.58
170,171,171,John Daly,50,84.26,91,108,-0.63
171,172,172,Davis Love III,64,84.11,90,107,-0.59
172,173,173,Tommy Gainey,98,84.04,158,188,-0.62
173,174,174,Cameron Tringale,88,83.66,169,202,-0.62
174,175,175,Stephen Ames,54,83.58,56,67,-0.54
175,176,176,Freddie Jacobson,61,83.52,76,91,-0.55
176,177,177,Graeme McDowell,55,83.13,69,83,-0.58
177,178,178,Kevin Na,80,83.03,137,165,-0.56
178,179,179,Alexandre Rocha,62,82.95,73,88,-0.52
179,180,180,J.J. Killeen,101,82.47,160,194,-0.53
180,181,181,Bo Van Pelt,84,82.39,131,159,-0.73
181,182,182,Derek Lamely,64,82.14,92,112,-0.53
182,183,183,Garth Mulroy,59,81.65,89,109,-0.65
183,184,184,"Ted Potter, Jr.",77,81.36,96,118,-0.47
184,185,185,Aaron Baddeley,73,81.17,125,154,-0.62
185,186,186,Charlie Beljan,61,81.03,94,116,-0.66
186,187,187,Ángel Cabrera,54,81.0,81,100,-0.68
187,188,188,Y.E. Yang,64,80.9,72,89,-0.54
188,189,189,Billy Hurley III,70,80.52,62,77,-0.65
189,190,190,Ian Poulter,57,80.0,64,80,-0.67
190,191,191,Harrison Frazar,56,78.91,101,128,-0.59
