,Approaches__275_yards-Rgh_RTP_RANK THIS WEEK,Approaches__275_yards-Rgh_RTP_RANK LAST WEEK,Approaches__275_yards-Rgh_RTP_PLAYER NAME,Approaches__275_yards-Rgh_RTP_ROUNDS,Approaches__275_yards-Rgh_RTP_AVG RTP
62,T54,T54,Jeff Overton,101,-.500
63,T54,T54,Greg Owen,90,-.500
64,T54,T54,Alexandre Rocha,62,-.500
65,T54,T54,Charl Schwartzel,56,-.500
66,T54,T54,Heath Slocum,93,-.500
67,T54,T54,Camilo Villegas,79,-.500
68,T54,T54,Bubba Watson,68,-.500
69,70,70,Troy Matteson,100,-.455
70,T71,T71,Sung Kang,75,-.429
71,T71,T71,Jimmy Walker,101,-.429
72,T73,T73,Phil Mickelson,79,-.400
73,T73,T73,Ryan Moore,89,-.400
74,75,75,Derek Lamely,64,-.375
75,T76,T76,Daniel Chopra,55,-.333
76,T76,T76,Martin Flores,95,-.333
77,T76,T76,Bill Haas,79,-.333
78,T76,T76,Billy Horschel,63,-.333
79,T76,T76,John Huh,99,-.333
80,T76,T76,Edward Loar,59,-.333
81,T76,T76,Seung-Yul Noh,105,-.333
82,T76,T76,Sean O'Hair,84,-.333
83,T76,T76,Kevin Stadler,85,-.333
84,T76,T76,Kevin Streelman,89,-.333
85,T76,T76,Vaughn Taylor,81,-.333
86,T76,T76,Bo Van Pelt,84,-.333
87,T76,T76,Jhonattan Vegas,77,-.333
88,T89,T89,J.J. Killeen,101,-.286
89,T89,T89,John Senden,81,-.286
90,T91,T91,Tim Herron,88,-.250
91,T91,T91,William McGirt,96,-.250
92,T91,T91,Nick Watney,97,-.250
93,T94,T94,James Driscoll,83,-.200
94,T94,T94,Rickie Fowler,84,-.200
95,T94,T94,Hunter Haas,69,-.200
96,T94,T94,Andres Romero,68,-.200
97,T94,T94,Chris Stroud,86,-.200
98,99,99,Josh Teater,97,-.167
99,100,100,Bobby Gates,87,-.143
100,T101,T101,Robert Allenby,76,E
101,T101,T101,Arjun Atwal,79,E
102,T101,T101,Charlie Beljan,61,E
103,T101,T101,Tommy Biershenk,74,E
104,T101,T101,Kris Blanks,65,E
105,T101,T101,Keegan Bradley,90,E
106,T101,T101,Chad Campbell,84,E
107,T101,T101,Roberto Castro,92,E
108,T101,T101,Gary Christian,91,E
109,T101,T101,Gavin Coles,72,E
110,T101,T101,Chris Couch,61,E
111,T101,T101,Brian Davis,91,E
112,T101,T101,Ernie Els,80,E
113,T101,T101,Bob Estes,78,E
114,T101,T101,Harrison Frazar,56,E
115,T101,T101,Tommy Gainey,98,E
116,T101,T101,Tom Gillis,75,E
117,T101,T101,Brian Harman,101,E
118,T101,T101,Padraig Harrington,67,E
119,T101,T101,David Hearn,95,E
120,T101,T101,J.J. Henry,93,E
121,T101,T101,Charles Howell III,98,E
122,T101,T101,Billy Hurley III,70,E
123,T101,T101,Chris Kirk,93,E
124,T101,T101,Kevin Kisner,69,E
125,T101,T101,Colt Knost,79,E
126,T101,T101,Danny Lee,74,E
127,T101,T101,Justin Leonard,79,E
128,T101,T101,Spencer Levin,81,E
129,T101,T101,Davis Love III,64,E
130,T101,T101,Graeme McDowell,55,E
131,T101,T101,Rory McIlroy,60,E
132,T101,T101,George McNeill,85,E
133,T101,T101,Nick O'Hern,78,E
134,T101,T101,Geoff Ogilvy,73,E
135,T101,T101,Louis Oosthuizen,65,E
136,T101,T101,Ryan Palmer,81,E
137,T101,T101,Tom Pernice Jr.,62,E
138,T101,T101,Carl Pettersson,92,E
139,T101,T101,"Ted Potter, Jr.",77,E
140,T101,T101,Ian Poulter,57,E
141,T101,T101,Chez Reavie,83,E
142,T101,T101,Kyle Reifers,86,E
143,T101,T101,John Rollins,81,E
144,T101,T101,Justin Rose,69,E
145,T101,T101,Rory Sabbatini,84,E
146,T101,T101,Brendan Steele,77,E
147,T101,T101,Henrik Stenson,51,E
148,T101,T101,Kyle Thompson,51,E
149,T101,T101,D.J. Trahan,73,E
150,T101,T101,Lee Westwood,60,E
151,T101,T101,Steve Wheatcroft,56,E
152,T101,T101,Tiger Woods,69,E
153,T154,T154,Kevin Chappell,91,+.167
154,T154,T154,Nathan Green,73,+.167
155,T156,T156,Aaron Baddeley,73,+.333
156,T156,T156,Robert Garrigus,89,+.333
157,T156,T156,Hunter Mahan,88,+.333
158,159,159,Cameron Tringale,88,+.400
159,T160,T160,Scott Brown,65,+.500
160,T160,T160,Will Claxton,99,+.500
161,T160,T160,Mathew Goggin,65,+.500
162,163,163,J.B. Holmes,90,+.667
163,T164,T164,Brandt Snedeker,81,+1.000
164,T164,T164,Y.E. Yang,64,+1.000
165,166,166,Daniel Summerhays,81,+5.000
