,GIR_Percentage_-__125_yards_RANK THIS WEEK,GIR_Percentage_-__125_yards_RANK LAST WEEK,GIR_Percentage_-__125_yards_PLAYER NAME,GIR_Percentage_-__125_yards_ROUNDS,GIR_Percentage_-__125_yards_%,GIR_Percentage_-__125_yards_GREENS HIT,GIR_Percentage_-__125_yards_TOTAL HOLES,GIR_Percentage_-__125_yards_RELATIVE TO PAR
34,35,35,Heath Slocum,93,84.76,306,361,-0.37
35,36,36,Keegan Bradley,90,84.73,333,393,-0.49
36,37,37,John Rollins,81,84.71,338,399,-0.42
37,38,38,Boo Weekley,74,84.69,271,320,-0.37
38,39,39,Sean O'Hair,84,84.67,370,437,-0.47
39,40,40,Webb Simpson,77,84.57,307,363,-0.49
40,41,41,Johnson Wagner,88,84.55,323,382,-0.44
41,42,42,Vaughn Taylor,81,84.52,273,323,-0.41
42,43,43,Tiger Woods,69,84.51,191,226,-0.53
43,44,44,Scott Brown,65,84.39,227,269,-0.39
44,45,45,Jeff Overton,101,84.37,448,531,-0.44
45,46,46,Nick O'Hern,78,84.36,232,275,-0.34
46,T47,T47,D.A. Points,88,84.31,344,408,-0.4
47,T47,T47,Brendon Todd,78,84.31,231,274,-0.41
48,49,49,Stuart Appleby,75,84.16,271,322,-0.42
49,50,50,Bill Lunde,83,84.13,318,378,-0.41
50,51,51,Danny Lee,74,84.11,254,302,-0.44
51,52,52,Kyle Stanley,86,83.94,324,386,-0.48
52,53,53,Brendon de Jonge,115,83.84,410,489,-0.49
53,54,54,Louis Oosthuizen,65,83.77,222,265,-0.51
54,T55,T55,Jonas Blixt,72,83.75,268,320,-0.55
55,T55,T55,Greg Owen,90,83.75,335,400,-0.45
56,T55,T55,Steve Stricker,73,83.75,232,277,-0.48
57,58,58,Russell Knox,72,83.7,231,276,-0.47
58,59,59,Charlie Wi,86,83.68,282,337,-0.48
59,60,60,Tim Herron,88,83.67,328,392,-0.4
60,61,61,Kyle Reifers,86,83.54,335,401,-0.41
61,62,62,Ricky Barnes,92,83.51,314,376,-0.43
62,63,63,Jimmy Walker,101,83.45,373,447,-0.51
63,64,64,Greg Chalmers,88,83.43,277,332,-0.48
64,65,65,Tommy Biershenk,74,83.39,246,295,-0.44
65,66,66,J.J. Henry,93,83.29,289,347,-0.34
66,67,67,Robert Karlsson,54,83.27,204,245,-0.46
67,68,68,Vijay Singh,99,83.19,376,452,-0.45
68,69,69,Blake Adams,107,83.18,366,440,-0.46
69,70,70,Sergio Garcia,57,83.17,173,208,-0.55
70,71,71,Jeff Maggert,83,83.12,325,391,-0.41
71,72,72,John Huh,99,82.95,326,393,-0.48
72,T73,T73,Bud Cauley,99,82.93,408,492,-0.42
73,T73,T73,Kevin Chappell,91,82.93,311,375,-0.41
74,75,75,Colt Knost,79,82.92,233,281,-0.38
75,76,76,Charles Howell III,98,82.84,333,402,-0.48
76,77,77,Zach Johnson,95,82.83,299,361,-0.51
77,78,78,Jim Furyk,85,82.82,241,291,-0.42
78,79,79,Seung-Yul Noh,105,82.81,366,442,-0.45
79,80,80,Justin Rose,69,82.76,216,261,-0.48
80,T81,T81,Bobby Gates,87,82.73,345,417,-0.43
81,T81,T81,Cameron Tringale,88,82.73,345,417,-0.45
82,83,83,Jerry Kelly,84,82.65,262,317,-0.41
83,84,84,Gavin Coles,72,82.56,213,258,-0.38
84,85,85,Josh Teater,97,82.55,421,510,-0.47
85,86,86,James Driscoll,83,82.49,278,337,-0.51
86,87,87,Dicky Pride,62,82.41,178,216,-0.39
87,88,88,Gary Christian,91,82.4,295,358,-0.43
88,89,89,Jason Day,57,82.38,201,244,-0.51
89,T90,T90,Robert Allenby,76,82.35,238,289,-0.31
90,T90,T90,Phil Mickelson,79,82.35,266,323,-0.51
91,T90,T90,Patrick Sheehan,58,82.35,168,204,-0.34
92,93,93,Tim Clark,60,82.31,214,260,-0.39
93,94,94,Chris DiMarco,83,82.26,255,310,-0.44
94,95,95,Alexandre Rocha,62,82.2,194,236,-0.35
95,96,96,Garth Mulroy,59,82.17,212,258,-0.43
96,97,97,Steve Wheatcroft,56,82.14,184,224,-0.37
97,98,98,Tom Pernice Jr.,62,82.11,179,218,-0.45
98,99,99,John Senden,81,82.1,266,324,-0.5
99,100,100,Andres Romero,68,82.06,215,262,-0.45
100,101,101,Padraig Harrington,67,81.99,173,211,-0.51
101,102,102,Michael Thompson,80,81.85,221,270,-0.51
102,T103,T103,Chad Campbell,84,81.82,270,330,-0.4
103,T103,T103,Stewart Cink,71,81.82,198,242,-0.45
104,T103,T103,Rory McIlroy,60,81.82,189,231,-0.54
105,106,106,Bob Estes,78,81.79,229,280,-0.38
106,107,107,Chez Reavie,83,81.76,269,329,-0.33
107,108,108,Matt Jones,53,81.74,197,241,-0.37
108,109,109,Kevin Streelman,89,81.67,343,420,-0.37
109,110,110,Bill Haas,79,81.66,285,349,-0.44
110,T111,T111,Ken Duke,104,81.62,342,419,-0.46
111,T111,T111,Billy Mayfair,90,81.62,293,359,-0.44
112,T111,T111,Carl Pettersson,92,81.62,333,408,-0.47
113,114,114,Harris English,98,81.6,399,489,-0.42
114,T115,T115,Martin Flores,95,81.57,363,445,-0.44
115,T115,T115,Pat Perez,81,81.57,270,331,-0.51
116,117,117,Cameron Beckman,81,81.54,265,325,-0.41
117,118,118,Brian Gay,91,81.5,304,373,-0.38
118,119,119,Ryuji Imada,78,81.49,229,281,-0.45
119,T120,T120,Michael Bradley,63,81.48,220,270,-0.36
120,T120,T120,Bubba Watson,68,81.48,308,378,-0.51
121,122,122,Kris Blanks,65,81.44,237,291,-0.43
122,123,123,Martin Laird,77,81.41,254,312,-0.52
123,124,124,Chris Stroud,86,81.28,304,374,-0.41
124,T125,T125,Luke Donald,63,81.16,168,207,-0.53
125,T125,T125,Trevor Immelman,76,81.16,224,276,-0.39
126,127,127,Mark Wilson,84,81.13,258,318,-0.42
127,128,128,Ryan Moore,89,81.12,318,392,-0.46
128,T129,T129,Scott Dunlap,57,81.01,192,237,-0.29
129,T129,T129,Brendan Steele,77,81.01,273,337,-0.38
130,131,131,Jhonattan Vegas,77,80.96,319,394,-0.42
131,132,132,Charlie Beljan,61,80.94,225,278,-0.43
132,133,133,Stephen Ames,54,80.81,139,172,-0.41
133,T134,T134,Tom Gillis,75,80.77,294,364,-0.48
134,T134,T134,Rory Sabbatini,84,80.77,336,416,-0.41
135,136,136,Chris Kirk,93,80.75,365,452,-0.43
136,137,137,John Daly,50,80.71,205,254,-0.46
137,138,138,Miguel Angel Carballo,73,80.63,254,315,-0.39
138,139,139,Jonathan Byrd,69,80.52,248,308,-0.48
139,140,140,Henrik Stenson,51,80.45,177,220,-0.4
140,141,141,Daniel Chopra,55,80.42,193,240,-0.44
141,142,142,Chris Couch,61,80.41,238,296,-0.44
142,143,143,Arjun Atwal,79,80.33,241,300,-0.4
143,144,144,Davis Love III,64,80.22,219,273,-0.38
144,145,145,Jason Kokrak,79,80.21,304,379,-0.4
145,T146,T146,Ryan Palmer,81,80.2,324,404,-0.46
146,T146,T146,Y.E. Yang,64,80.2,158,197,-0.44
147,148,148,Spencer Levin,81,80.18,263,328,-0.48
148,149,149,Troy Matteson,100,80.14,355,443,-0.43
149,T150,T150,David Mathis,83,80.0,268,335,-0.43
150,T150,T150,Roland Thatcher,55,80.0,192,240,-0.38
151,152,152,Edward Loar,59,79.85,210,263,-0.43
152,153,153,Marc Leishman,84,79.84,297,372,-0.43
153,154,154,Sangmoon Bae,81,79.78,213,267,-0.45
154,155,155,Kevin Na,80,79.75,256,321,-0.42
155,156,156,Erik Compton,81,79.65,270,339,-0.42
156,T157,T157,Ángel Cabrera,54,79.61,164,206,-0.48
157,T157,T157,Dustin Johnson,70,79.61,246,309,-0.54
158,159,159,Marco Dawson,60,79.59,195,245,-0.41
159,160,160,Brandt Snedeker,81,79.58,230,289,-0.51
160,161,161,Brian Harman,101,79.41,405,510,-0.42
161,162,162,Adam Scott,59,79.39,181,228,-0.46
162,163,163,Hunter Haas,69,79.32,211,266,-0.36
163,164,164,Bo Van Pelt,84,79.28,264,333,-0.48
164,165,165,Kevin Stadler,85,79.22,286,361,-0.4
165,166,166,Ian Poulter,57,79.14,148,187,-0.43
166,167,167,George McNeill,85,79.04,264,334,-0.45
167,168,168,Charl Schwartzel,56,79.0,158,200,-0.52
168,169,169,Matt Kuchar,86,78.98,263,333,-0.47
169,170,170,Scott Piercy,95,78.93,397,503,-0.47
170,171,171,Freddie Jacobson,61,78.92,176,223,-0.41
171,172,172,Stephen Gangluff,57,78.87,153,194,-0.37
172,173,173,Kevin Kisner,69,78.77,230,292,-0.43
173,174,174,Mark Anderson,75,78.68,262,333,-0.44
174,175,175,Troy Kelly,68,78.37,221,282,-0.37
175,176,176,Tommy Gainey,98,78.21,384,491,-0.44
176,177,177,Matt Bettencourt,80,78.2,226,289,-0.49
177,178,178,J.J. Killeen,101,78.12,332,425,-0.39
178,179,179,J.B. Holmes,90,77.82,400,514,-0.47
179,180,180,Matt Every,80,77.81,263,338,-0.44
180,181,181,"Ted Potter, Jr.",77,77.6,239,308,-0.37
181,182,182,Derek Lamely,64,77.57,204,263,-0.4
182,183,183,Sung Kang,75,77.22,217,281,-0.43
183,184,184,Geoff Ogilvy,73,76.87,216,281,-0.47
184,185,185,Brandt Jobe,57,76.79,172,224,-0.45
185,186,186,Ryo Ishikawa,54,76.65,128,167,-0.47
186,187,187,Graham DeLaet,79,76.35,297,389,-0.48
187,188,188,Graeme McDowell,55,76.34,142,186,-0.49
188,189,189,Billy Hurley III,70,75.6,189,250,-0.38
189,190,190,Harrison Frazar,56,74.83,220,294,-0.4
190,191,191,Aaron Baddeley,73,73.67,249,338,-0.47
