,Approaches_from__200_yards_RANK THIS WEEK,Approaches_from__200_yards_RANK LAST WEEK,Approaches_from__200_yards_PLAYER NAME,Approaches_from__200_yards_ROUNDS,Approaches_from__200_yards_AVG,Approaches_from__200_yards_TOTAL DISTANCE (FEET),Approaches_from__200_yards_# OF ATTEMPTS,Approaches_from__200_yards_RELATIVE TO PAR
28,T28,T28,Luke Donald,63,"46' 8""",6537.8330000000005,140,-26
29,30,30,Brandt Jobe,57,"46' 9""",6119.25,131,-16
30,T31,T31,Gary Christian,91,"46' 11""",10969.917,234,-42
31,T31,T31,Matt Kuchar,86,"46' 11""",9808.417,209,-41
32,33,33,J.B. Holmes,90,"47' 1""",10496.667,223,-31
33,34,34,John Merrick,83,"47' 2""",9903.583,210,-31
34,35,35,Cameron Beckman,81,"47' 3""",8976.0,190,-19
35,36,36,Bo Van Pelt,84,"47' 4""",9657.5,204,-45
36,T37,T37,Ryan Moore,89,"47' 5""",11850.083,250,-39
37,T37,T37,Louis Oosthuizen,65,"47' 5""",7629.1669999999995,161,-44
38,T37,T37,Lee Westwood,60,"47' 5""",6400.4169999999995,135,-25
39,T40,T40,Charles Howell III,98,"47' 6""",10210.667,215,-51
40,T40,T40,Ryan Palmer,81,"47' 6""",8981.833,189,-35
41,T40,T40,Jimmy Walker,101,"47' 6""",13073.667,275,-64
42,43,43,Ryo Ishikawa,54,"47' 7""",5045.167,106,-8
43,44,44,Billy Horschel,63,"47' 11""",7086.5830000000005,148,-27
44,45,45,Kyle Thompson,51,"48' 1""",5290.4169999999995,110,+5
45,46,46,Vaughn Taylor,81,"48' 2""",7605.0,158,-9
46,T47,T47,Ben Curtis,62,"48' 3""",7955.6669999999995,165,-16
47,T47,T47,Jason Day,57,"48' 3""",6315.8330000000005,131,-26
48,T47,T47,Jason Dufner,83,"48' 3""",9994.083,207,-45
49,T50,T50,Charley Hoffman,88,"48' 4""",12327.917,255,-41
50,T50,T50,Chez Reavie,83,"48' 4""",9759.583,202,-11
51,T50,T50,Boo Weekley,74,"48' 4""",8499.417,176,-36
52,T53,T53,Kevin Chappell,91,"48' 5""",10643.083,220,-35
53,T53,T53,Chris Couch,61,"48' 5""",8467.583,175,-47
54,T53,T53,Harrison Frazar,56,"48' 5""",6245.25,129,-17
55,T53,T53,Brian Harman,101,"48' 5""",12496.333,258,-52
56,T57,T57,Robert Allenby,76,"48' 8""",9925.083,204,-11
57,T57,T57,Martin Flores,95,"48' 8""",10746.583,221,-32
58,T57,T57,Mathew Goggin,65,"48' 8""",7838.0,161,-32
59,T57,T57,Chris Kirk,93,"48' 8""",11836.0,243,-34
60,T57,T57,George McNeill,85,"48' 8""",11390.833,234,-31
61,T57,T57,Kevin Stadler,85,"48' 8""",10032.5,206,-27
62,T57,T57,Josh Teater,97,"48' 8""",12449.917,256,-54
63,64,64,Zach Johnson,95,"48' 9""",11649.75,239,-45
64,T65,T65,Tommy Gainey,98,"48' 10""",11515.75,236,-16
65,T65,T65,Troy Matteson,100,"48' 10""",11180.25,229,-33
66,T67,T67,Roberto Castro,92,"48' 11""",11060.167,226,-40
67,T67,T67,Bryce Molder,83,"48' 11""",9824.583,201,-13
68,T69,T69,Chad Campbell,84,"49' 0""",10282.5,210,-34
69,T69,T69,Brian Davis,91,"49' 0""",12882.75,263,-38
70,T69,T69,William McGirt,96,"49' 0""",11368.333,232,-13
71,T69,T69,Camilo Villegas,79,"49' 0""",10973.333,224,-33
72,T69,T69,Bubba Watson,68,"49' 0""",7887.1669999999995,161,-23
73,74,74,Ernie Els,80,"49' 1""",10103.0,206,-36
74,T75,T75,Bud Cauley,99,"49' 2""",13128.75,267,-56
75,T75,T75,D.A. Points,88,"49' 2""",12726.0,259,-27
76,77,77,Bobby Gates,87,"49' 3""",12106.417,246,-30
77,T78,T78,John Daly,50,"49' 4""",5772.0830000000005,117,-22
78,T78,T78,Carl Pettersson,92,"49' 4""",11198.5,227,-33
79,T78,T78,D.J. Trahan,73,"49' 4""",9563.917,194,-19
80,T78,T78,Nick Watney,97,"49' 4""",12243.333,248,-40
81,T78,T78,Steve Wheatcroft,56,"49' 4""",5974.25,121,-7
82,T83,T83,Bill Lunde,83,"49' 5""",9236.083,187,-42
83,T83,T83,Phil Mickelson,79,"49' 5""",9737.417,197,-44
84,T83,T83,Mark Wilson,84,"49' 5""",11462.583,232,-25
85,T86,T86,Gavin Coles,72,"49' 6""",8471.5,171,-6
86,T86,T86,Chris Stroud,86,"49' 6""",11583.667,234,-25
87,T88,T88,Matt Every,80,"49' 7""",8724.917,176,-12
88,T88,T88,Rickie Fowler,84,"49' 7""",10759.667,217,-50
89,T88,T88,Robert Karlsson,54,"49' 7""",5351.1669999999995,108,-20
90,T91,T91,Hunter Mahan,88,"49' 8""",11769.333,237,-30
91,T91,T91,Scott Piercy,95,"49' 8""",12709.25,256,-47
92,T93,T93,David Hearn,95,"49' 9""",12587.25,253,-30
93,T93,T93,Trevor Immelman,76,"49' 9""",9006.5,181,-24
94,T93,T93,Cameron Tringale,88,"49' 9""",12881.333,259,-56
95,T96,T96,Ricky Barnes,92,"49' 10""",11315.25,227,-27
96,T96,T96,Graeme McDowell,55,"49' 10""",6872.3330000000005,138,-7
97,T96,T96,Heath Slocum,93,"49' 10""",11658.75,234,-6
98,T99,T99,Bob Estes,78,"49' 11""",9140.417,183,-18
99,T99,T99,Tim Herron,88,"49' 11""",11032.167,221,-38
100,T101,T101,Miguel Angel Carballo,73,"50' 0""",7897.5,158,-15
101,T101,T101,Ken Duke,104,"50' 0""",13996.75,280,-45
102,T101,T101,John Huh,99,"50' 0""",13800.333,276,-47
103,T101,T101,Greg Owen,90,"50' 0""",12702.583,254,-23
104,105,105,Daniel Summerhays,81,"50' 1""",10672.333,213,-25
105,T106,T106,Jonas Blixt,72,"50' 2""",9830.583,196,-39
106,T106,T106,Jason Kokrak,79,"50' 2""",9179.833,183,-19
107,T106,T106,Marc Leishman,84,"50' 2""",11582.167,231,-16
108,T106,T106,Garth Mulroy,59,"50' 2""",7578.9169999999995,151,-19
109,110,110,Jason Bohn,81,"50' 3""",9399.0,187,-12
110,T111,T111,John Mallinger,74,"50' 4""",10022.083,199,-7
111,T111,T111,Kevin Streelman,89,"50' 4""",11475.75,228,-45
112,T111,T111,Jhonattan Vegas,77,"50' 4""",10612.667,211,-28
113,T111,T111,Charlie Wi,86,"50' 4""",11884.25,236,-32
114,T115,T115,K.J. Choi,71,"50' 5""",9118.333,181,-23
115,T115,T115,Patrick Sheehan,58,"50' 5""",6004.25,119,-4
116,117,117,Nathan Green,73,"50' 6""",9338.0,185,-30
117,T118,T118,Tommy Biershenk,74,"50' 7""",8445.167,167,-20
118,T118,T118,Webb Simpson,77,"50' 7""",11481.0,227,-46
119,T120,T120,Tim Clark,60,"50' 8""",8011.25,158,-12
120,T120,T120,Martin Laird,77,"50' 8""",8924.167,176,-37
121,T120,T120,Y.E. Yang,64,"50' 8""",6941.25,137,-14
122,T123,T123,Dicky Pride,62,"50' 10""",7523.4169999999995,148,-22
123,T123,T123,Brendon Todd,78,"50' 10""",8489.167,167,-8
124,125,125,Billy Hurley III,70,"51' 0""",8417.333,165,+13
125,T126,T126,Kris Blanks,65,"51' 1""",10062.667,197,-40
126,T126,T126,Matt Jones,53,"51' 1""",5979.0830000000005,117,-17
127,T128,T128,Blake Adams,107,"51' 2""",14422.667,282,-39
128,T128,T128,Sangmoon Bae,81,"51' 2""",8750.5,171,-13
129,130,130,Marco Dawson,60,"51' 3""",6201.4169999999995,121,-12
130,T131,T131,Stephen Gangluff,57,"51' 5""",5910.6669999999995,115,-6
131,T131,T131,Rocco Mediate,70,"51' 5""",9311.167,181,-17
132,T131,T131,Pat Perez,81,"51' 5""",11369.167,221,-36
133,T131,T131,Rory Sabbatini,84,"51' 5""",10999.667,214,-40
134,T131,T131,Vijay Singh,99,"51' 5""",13529.083,263,-35
135,T136,T136,Scott Dunlap,57,"51' 6""",7307.5,142,-10
136,T136,T136,Brian Gay,91,"51' 6""",11323.5,220,-7
137,T138,T138,Richard Lee,71,"51' 7""",9587.833,186,-24
138,T138,T138,Edward Loar,59,"51' 7""",5676.5,110,-11
139,T138,T138,Jeff Overton,101,"51' 7""",15226.417,295,-52
140,141,141,Scott Brown,65,"51' 11""",7581.0,146,-17
141,T142,T142,Stuart Appleby,75,"52' 1""",9536.083,183,-27
142,T142,T142,Arjun Atwal,79,"52' 1""",10623.083,204,-17
143,T142,T142,Michael Bradley,63,"52' 1""",7866.6669999999995,151,E
144,T142,T142,Jerry Kelly,84,"52' 1""",12595.583,242,-20
145,T142,T142,Kevin Na,80,"52' 1""",11986.333,230,-42
146,147,147,Will Claxton,99,"52' 2""",12632.583,242,-28
147,T148,T148,Freddie Jacobson,61,"52' 3""",6057.9169999999995,116,-13
148,T148,T148,Justin Leonard,79,"52' 3""",9402.25,180,+9
149,T148,T148,David Toms,60,"52' 3""",8575.0,164,-13
150,T151,T151,Colt Knost,79,"52' 4""",10630.083,203,-16
151,T151,T151,Brandt Snedeker,81,"52' 4""",11151.0,213,-37
152,T153,T153,Ian Poulter,57,"52' 5""",6757.4169999999995,129,-18
153,T153,T153,Johnson Wagner,88,"52' 5""",12888.583,246,-29
154,T155,T155,Stephen Ames,54,"52' 6""",4933.417,94,-9
155,T155,T155,Tom Pernice Jr.,62,"52' 6""",8666.5,165,-17
156,T157,T157,Matt Bettencourt,80,"52' 7""",8307.167,158,-6
157,T157,T157,Rod Pampling,88,"52' 7""",12144.917,231,-36
158,T159,T159,Ángel Cabrera,54,"52' 8""",5843.75,111,-13
159,T159,T159,Billy Mayfair,90,"52' 8""",13172.583,250,-39
160,T161,T161,Padraig Harrington,67,"52' 10""",6652.0,126,-26
161,T161,T161,Ryuji Imada,78,"52' 10""",10722.417,203,-11
162,T161,T161,Danny Lee,74,"52' 10""",9143.0,173,-10
163,164,164,J.J. Killeen,101,"53' 0""",11651.333,220,+2
164,T165,T165,Alexandre Rocha,62,"53' 2""",7545.5,142,-8
165,T165,T165,John Senden,81,"53' 2""",11380.75,214,-42
166,167,167,Troy Kelly,68,"53' 4""",7197.1669999999995,135,-12
167,T168,T168,Ben Crane,73,"53' 5""",11262.667,211,-33
168,T168,T168,Kevin Kisner,69,"53' 5""",7426.5,139,-25
169,T168,T168,Kyle Reifers,86,"53' 5""",11385.083,213,-19
170,171,171,Sergio Garcia,57,"53' 6""",8348.5,156,-21
171,T172,T172,Mark Anderson,75,"53' 7""",8513.833,159,-21
172,T172,T172,J.J. Henry,93,"53' 7""",10510.25,196,-21
173,174,174,Hunter Haas,69,"53' 10""",7912.25,147,-2
174,175,175,Chris DiMarco,83,"54' 0""",13329.917,247,-5
175,176,176,James Driscoll,83,"54' 1""",11363.917,210,-38
176,177,177,"Ted Potter, Jr.",77,"54' 2""",10447.5,193,+8
177,178,178,Daniel Chopra,55,"54' 3""",5862.75,108,+3
178,179,179,John Rollins,81,"54' 5""",11967.5,220,-46
179,T180,T180,Jonathan Byrd,69,"55' 1""",10305.083,187,-22
180,T180,T180,Brendan Steele,77,"55' 1""",10633.833,193,-20
181,182,182,Greg Chalmers,88,"55' 2""",13247.0,240,-40
182,183,183,David Mathis,83,"55' 3""",10944.917,198,-2
183,184,184,Henrik Stenson,51,"55' 5""",8259.083,149,-42
184,T185,T185,Bill Haas,79,"55' 7""",11394.333,205,-33
185,T185,T185,Spencer Levin,81,"55' 7""",11117.667,200,-22
186,187,187,Nick O'Hern,78,"55' 10""",11116.083,199,+20
187,188,188,Erik Compton,81,"56' 0""",10982.833,196,-6
188,189,189,Aaron Baddeley,73,"56' 2""",8758.667,156,-17
189,190,190,Sung Kang,75,"58' 7""",10195.667,174,+17
190,191,191,Derek Lamely,64,"58' 10""",8822.75,150,-4
