,GIR_Percentage_-_125-150_yards_RANK THIS WEEK,GIR_Percentage_-_125-150_yards_RANK LAST WEEK,GIR_Percentage_-_125-150_yards_PLAYER NAME,GIR_Percentage_-_125-150_yards_ROUNDS,GIR_Percentage_-_125-150_yards_%,GIR_Percentage_-_125-150_yards_GREENS HIT,GIR_Percentage_-_125-150_yards_TOTAL HOLES,GIR_Percentage_-_125-150_yards_RELATIVE TO PAR
168,169,169,Spencer Levin,81,65.96,124,188,-0.22
169,170,170,Kevin Na,80,65.93,120,182,-0.32
170,171,171,Justin Leonard,79,65.69,134,204,-0.19
171,172,172,Robert Karlsson,54,65.22,75,115,-0.24
172,T173,T173,Greg Chalmers,88,65.03,119,183,-0.27
173,T173,T173,Y.E. Yang,64,65.03,106,163,-0.29
174,175,175,Ben Crane,73,64.97,115,177,-0.2
175,176,176,Charlie Beljan,61,64.81,105,162,-0.11
176,177,177,Charley Hoffman,88,64.53,151,234,-0.19
177,178,178,Patrick Sheehan,58,64.24,97,151,-0.16
178,179,179,Jonathan Byrd,69,64.1,100,156,-0.22
179,T180,T180,Matt Bettencourt,80,64.02,121,189,-0.19
180,T180,T180,Kevin Kisner,69,64.02,105,164,-0.23
181,182,182,Chris Couch,61,63.58,110,173,-0.25
182,183,183,John Rollins,81,63.03,133,211,-0.14
183,184,184,Kevin Chappell,91,62.66,151,241,-0.23
184,185,185,John Daly,50,62.38,63,101,-0.19
185,186,186,Tommy Biershenk,74,62.01,111,179,-0.23
186,187,187,Andres Romero,68,61.24,109,178,-0.14
187,188,188,Billy Hurley III,70,60.78,93,153,-0.27
188,189,189,J.J. Killeen,101,60.55,155,256,-0.19
189,190,190,Ángel Cabrera,54,58.93,66,112,-0.26
190,191,191,Aaron Baddeley,73,57.69,75,130,-0.33
