,Proximity_to_Hole_from_10-20_yards_RANK THIS WEEK,Proximity_to_Hole_from_10-20_yards_RANK LAST WEEK,Proximity_to_Hole_from_10-20_yards_PLAYER NAME,Proximity_to_Hole_from_10-20_yards_ROUNDS,Proximity_to_Hole_from_10-20_yards_AVG DTP,Proximity_to_Hole_from_10-20_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from_10-20_yards_# OF SHOTS,Proximity_to_Hole_from_10-20_yards_SCRAMBLING RANK
83,T78,,C.T. Pan,88,"6' 10""",1499.75,219,58
84,T78,,J.T. Poston,95,"6' 10""",1442.1670000000001,210,77
85,T78,,Kyle Reifers,96,"6' 10""",1599.6670000000001,235,114
86,T78,,Adam Scott,58,"6' 10""",897.0,132,83
87,T78,,Tyrone Van Aswegen,105,"6' 10""",1680.75,245,95
88,T89,,Byeong Hun An,77,"6' 11""",1111.083,161,158
89,T89,,Mark Anderson,54,"6' 11""",923.0830000000001,133,42
90,T89,,Ricky Barnes,100,"6' 11""",1683.6670000000001,242,68
91,T89,,Alex Cejka,85,"6' 11""",1315.0829999999999,190,44
92,T89,,Jason Dufner,89,"6' 11""",1432.0829999999999,207,127
93,T89,,Ken Duke,77,"6' 11""",1430.4170000000001,208,150
94,T89,,Tom Hoge,54,"6' 11""",712.0830000000001,103,63
95,T89,,Geoff Ogilvy,80,"6' 11""",1449.4170000000001,209,49
96,T97,,Jonas Blixt,74,"7' 0""",1511.1670000000001,216,107
97,T97,,Jason Bohn,75,"7' 0""",1206.25,172,133
98,T97,,Wesley Bryan,95,"7' 0""",1807.8329999999999,259,37
99,T97,,Jim Herman,77,"7' 0""",1419.75,204,155
100,T97,,Spencer Levin,89,"7' 0""",1544.25,221,43
101,T97,,David Lingmerth,79,"7' 0""",1427.9170000000001,204,108
102,T97,,Tag Ridings,67,"7' 0""",1023.9169999999999,146,126
103,T97,,Xander Schauffele,96,"7' 0""",1453.5,208,137
104,T97,,Charl Schwartzel,63,"7' 0""",1151.917,165,56
105,T97,,Brian Stuard,93,"7' 0""",1393.5,200,121
106,T97,,Vaughn Taylor,90,"7' 0""",1473.5,210,54
107,T97,,Michael Thompson,60,"7' 0""",1029.417,147,100
108,T97,,Steve Wheatcroft,51,"7' 0""",949.75,135,11
109,T110,,Keegan Bradley,104,"7' 1""",1957.3329999999999,276,79
110,T110,,Scott Brown,95,"7' 1""",1778.4170000000001,251,90
111,T110,,K.J. Choi,72,"7' 1""",1269.0,180,57
112,T110,,Ben Crane,86,"7' 1""",1475.9170000000001,208,93
113,T110,,Morgan Hoffmann,92,"7' 1""",1910.0829999999999,269,63
114,T110,,Anirban Lahiri,72,"7' 1""",1493.1670000000001,212,170
115,T110,,Sean O'Hair,84,"7' 1""",1365.75,192,129
116,T110,,Cameron Percy,71,"7' 1""",1022.5,144,59
117,T110,,Justin Rose,66,"7' 1""",1131.333,159,80
118,T110,,Brandt Snedeker,53,"7' 1""",771.0830000000001,109,8
119,T110,,Brendan Steele,89,"7' 1""",1367.5829999999999,193,55
120,T110,,Jhonattan Vegas,95,"7' 1""",1501.9170000000001,212,119
121,T122,,Emiliano Grillo,90,"7' 2""",1232.5,171,148
122,T122,,David Hearn,93,"7' 2""",1599.6670000000001,224,33
123,T122,,Russell Henley,99,"7' 2""",1666.8329999999999,232,131
124,T122,,Søren Kjeldsen,58,"7' 2""",773.25,108,186
125,T122,,Ryan Moore,82,"7' 2""",1376.8329999999999,193,143
126,T122,,Scott Stallings,81,"7' 2""",1327.0829999999999,185,165
127,T122,,Kyle Stanley,104,"7' 2""",1870.0829999999999,262,116
128,T129,,Ryan Armour,63,"7' 3""",918.4169999999999,127,117
129,T129,,Brett Drewitt,57,"7' 3""",939.5,130,85
130,T129,,Tony Finau,106,"7' 3""",1999.4170000000001,277,81
131,T129,,Brian Harman,104,"7' 3""",1952.75,268,25
132,T129,,Kevin Kisner,105,"7' 3""",1427.5,197,28
133,T129,,Danny Lee,93,"7' 3""",1689.4170000000001,233,167
134,T129,,Luke List,102,"7' 3""",1959.9170000000001,271,152
135,T129,,Patrick Rodgers,76,"7' 3""",1463.75,201,182
136,T129,,Rory Sabbatini,71,"7' 3""",1125.833,156,115
137,T129,,Brett Stegmaier,78,"7' 3""",1302.0,179,188
138,T129,,Kevin Tway,96,"7' 3""",1894.1670000000001,262,92
139,T140,,Rafa Cabrera Bello,63,"7' 4""",1185.417,161,50
140,T140,,Brad Fritsch,56,"7' 4""",1060.417,145,151
141,T140,,Adam Hadwin,98,"7' 4""",1854.0,253,12
142,T140,,Troy Merritt,82,"7' 4""",1537.0,210,112
143,T140,,Jonathan Randolph,68,"7' 4""",1146.417,157,140
144,T140,,Ollie Schniederjans,92,"7' 4""",1862.0829999999999,254,102
145,T140,,Daniel Summerhays,100,"7' 4""",1883.75,257,142
146,T140,,Bubba Watson,71,"7' 4""",1067.0,146,162
147,T140,,Richy Werenski,81,"7' 4""",1390.9170000000001,189,51
148,T149,,Kevin Chappell,95,"7' 5""",1539.6670000000001,208,147
149,T149,,Cody Gribble,79,"7' 5""",1597.3329999999999,215,173
150,T149,,J.B. Holmes,83,"7' 5""",1365.25,184,156
151,T149,,Mackenzie Hughes,106,"7' 5""",2297.5,311,103
152,T153,,Julián Etulain,68,"7' 6""",1149.917,154,105
153,T153,,Lucas Glover,93,"7' 6""",1849.4170000000001,247,66
154,T153,,J.J. Henry,92,"7' 6""",1755.3329999999999,235,145
155,T153,,Trey Mullinax,88,"7' 6""",1575.1670000000001,210,159
156,T153,,Grayson Murray,94,"7' 6""",2032.5,271,181
157,T153,,Rod Pampling,71,"7' 6""",1475.4170000000001,197,184
158,T159,,Ryan Brehm,83,"7' 7""",1235.917,163,132
159,T159,,Martin Flores,88,"7' 7""",1275.333,169,135
160,T159,,James Hahn,96,"7' 7""",1932.75,255,52
161,T159,,Charley Hoffman,112,"7' 7""",2057.833,270,141
162,T159,,Smylie Kaufman,76,"7' 7""",1424.5,187,168
163,T159,,Shane Lowry,52,"7' 7""",771.5830000000001,102,165
164,T159,,Hunter Mahan,73,"7' 7""",1435.25,190,120
165,T159,,Scott Piercy,70,"7' 7""",1069.333,141,189
166,T159,,Harold Varner III,101,"7' 7""",1882.4170000000001,247,138
167,T168,,Derek Fathauer,81,"7' 8""",1338.4170000000001,174,180
168,T168,,Ben Martin,86,"7' 8""",1596.0829999999999,208,108
169,T168,,Graeme McDowell,56,"7' 8""",1300.417,169,111
170,T168,,Chez Reavie,98,"7' 8""",1825.8329999999999,237,15
171,T168,,Patrick Reed,107,"7' 8""",2097.667,274,48
172,T168,,J.J. Spaun,92,"7' 8""",1610.5,211,88
173,T168,,Johnson Wagner,71,"7' 8""",1305.917,171,161
174,T168,,Nick Watney,75,"7' 8""",1399.0829999999999,183,94
175,T176,,Matt Every,76,"7' 9""",1539.6670000000001,199,190
176,T176,,Fabián Gómez,61,"7' 9""",1316.25,170,101
177,T176,,Rick Lamb,54,"7' 9""",877.0830000000001,113,178
178,T176,,William McGirt,89,"7' 9""",1486.3329999999999,192,134
179,180,,Stewart Cink,93,"7' 11""",1715.25,217,108
180,T181,,Robert Garrigus,78,"8' 0""",1303.083,163,171
181,T181,,Russell Knox,75,"8' 0""",1262.5,157,130
182,183,,Nicholas Lindheim,58,"8' 2""",946.6669999999999,116,146
183,T184,,Billy Horschel,88,"8' 4""",1646.5829999999999,197,176
184,T184,,Brooks Koepka,88,"8' 4""",1718.4170000000001,207,154
185,T184,,Kelly Kraft,75,"8' 4""",1672.0,200,183
186,T184,,Andrew Loupe,55,"8' 4""",1238.083,149,187
187,T184,,Hudson Swafford,94,"8' 4""",1760.25,211,164
188,T184,,Boo Weekley,75,"8' 4""",1285.583,155,153
189,190,,Graham DeLaet,82,"8' 9""",1655.25,190,149
