,Scrambling_20-30_yds_RTP_Score_RANK THIS WEEK,Scrambling_20-30_yds_RTP_Score_RANK LAST WEEK,Scrambling_20-30_yds_RTP_Score_PLAYER NAME,Scrambling_20-30_yds_RTP_Score_ROUNDS,Scrambling_20-30_yds_RTP_Score_AVG RTP,Scrambling_20-30_yds_RTP_Score_TOTAL HOLES,Scrambling_20-30_yds_RTP_Score_TOTAL RTP
95,T96,,J.B. Holmes,83,0.5,64,32.0
96,T96,,Zach Johnson,81,0.5,64,32.0
97,T96,,Smylie Kaufman,76,0.5,66,33.0
98,T96,,William McGirt,89,0.5,84,42.0
99,T96,,Patrick Reed,107,0.5,102,51.0
100,T96,,Cameron Smith,86,0.5,92,46.0
101,T96,,Brandt Snedeker,53,0.5,32,16.0
102,T96,,Shawn Stefani,72,0.5,50,25.0
103,104,,James Hahn,96,0.505,111,56.0
104,105,,Graham DeLaet,82,0.508,63,32.0
105,106,,Martin Laird,83,0.513,76,39.0
106,T107,,Byeong Hun An,77,0.514,70,36.0
107,T107,,Tyrone Van Aswegen,105,0.514,74,38.0
108,109,,Brian Gay,82,0.515,99,51.0
109,110,,Roberto Castro,70,0.516,62,32.0
110,111,,Jonathan Randolph,68,0.52,50,26.0
111,T112,,Jason Bohn,75,0.521,71,37.0
112,T112,,Hudson Swafford,94,0.521,71,37.0
113,T114,,Andres Gonzales,73,0.522,46,24.0
114,T114,,Morgan Hoffmann,92,0.522,92,48.0
115,T114,,Sung Kang,104,0.522,92,48.0
116,T114,,Patrick Rodgers,76,0.522,92,48.0
117,T114,,Robert Streb,98,0.522,90,47.0
118,T119,,Daniel Berger,91,0.525,61,32.0
119,T119,,Michael Kim,94,0.525,99,52.0
120,T119,,Trey Mullinax,88,0.525,59,31.0
121,122,,Cameron Percy,71,0.528,53,28.0
122,123,,Bubba Watson,71,0.529,68,36.0
123,T124,,Emiliano Grillo,90,0.53,66,35.0
124,T124,,Camilo Villegas,76,0.53,83,44.0
125,T126,,Steven Bowditch,59,0.532,77,41.0
126,T126,,Martin Flores,88,0.532,77,41.0
127,T126,,Sam Saunders,76,0.532,77,41.0
128,T126,,Michael Thompson,60,0.532,62,33.0
129,130,,Patton Kizzire,84,0.5329999999999999,75,40.0
130,131,,Tony Finau,106,0.537,95,51.0
131,T132,,Ben Crane,86,0.5379999999999999,78,42.0
132,T132,,Ernie Els,52,0.5379999999999999,52,28.0
133,T132,,Justin Rose,66,0.5379999999999999,39,21.0
134,135,,Carl Pettersson,63,0.54,87,47.0
135,136,,Zac Blair,105,0.541,98,53.0
136,137,,Johnson Wagner,71,0.544,57,31.0
137,T138,,Brad Fritsch,56,0.545,55,30.0
138,T138,,Kyle Stanley,104,0.545,101,55.0
139,T138,,Gary Woodland,94,0.545,66,36.0
140,141,,J.J. Spaun,92,0.5479999999999999,73,40.0
141,T142,,Chad Campbell,97,0.5489999999999999,82,45.0
142,T142,,Branden Grace,70,0.5489999999999999,51,28.0
143,T142,,Ben Martin,86,0.5489999999999999,71,39.0
144,T142,,Scott Piercy,70,0.5489999999999999,51,28.0
145,T146,,Jonas Blixt,74,0.5539999999999999,83,46.0
146,T146,,Dominic Bozzelli,69,0.5539999999999999,65,36.0
147,148,,Jhonattan Vegas,95,0.556,81,45.0
148,149,,Vaughn Taylor,90,0.5579999999999999,77,43.0
149,150,,Anirban Lahiri,72,0.5589999999999999,68,38.0
150,T151,,Bryson DeChambeau,91,0.561,82,46.0
151,T151,,Si Woo Kim,80,0.561,66,37.0
152,153,,Derek Fathauer,81,0.563,71,40.0
153,154,,Sebastián Muñoz,51,0.564,55,31.0
154,155,,Chris Stroud,67,0.5670000000000001,67,38.0
155,T156,,David Lingmerth,79,0.568,74,42.0
156,T156,,Ryan Palmer,61,0.568,44,25.0
157,158,,Ryan Moore,82,0.569,65,37.0
158,159,,Mackenzie Hughes,106,0.573,110,63.0
159,160,,D.A. Points,68,0.578,64,37.0
160,T161,,Steven Alker,69,0.579,57,33.0
161,T161,,Chris Kirk,89,0.579,76,44.0
162,163,,Blayne Barber,77,0.581,62,36.0
163,164,,Jim Furyk,54,0.585,53,31.0
164,165,,Tom Hoge,54,0.595,42,25.0
165,166,,Patrick Cantlay,52,0.596,47,28.0
166,167,,J.J. Henry,92,0.6,80,48.0
167,168,,Charl Schwartzel,63,0.604,53,32.0
168,169,,Jim Herman,77,0.606,66,40.0
169,170,,Brian Stuard,93,0.607,84,51.0
170,171,,Brett Stegmaier,78,0.617,60,37.0
171,T172,,Ryan Blaum,100,0.62,100,62.0
172,T172,,Kelly Kraft,75,0.62,79,49.0
173,174,,Jamie Lovemark,98,0.621,95,59.0
174,175,,Matt Every,76,0.622,74,46.0
175,176,,Søren Kjeldsen,58,0.627,51,32.0
176,177,,Cody Gribble,79,0.628,94,59.0
177,178,,Rory McIlroy,51,0.629,35,22.0
178,179,,Mark Hubbard,81,0.645,62,40.0
179,180,,Nick Watney,75,0.65,60,39.0
180,181,,Brett Drewitt,57,0.652,46,30.0
181,182,,Shane Lowry,52,0.6559999999999999,32,21.0
182,183,,Andrew Loupe,55,0.6609999999999999,59,39.0
183,184,,Robert Garrigus,78,0.667,51,34.0
184,185,,Brian Campbell,55,0.69,42,29.0
185,186,,Jason Kokrak,95,0.713,87,62.0
186,187,,Retief Goosen,52,0.7140000000000001,42,30.0
187,188,,Rory Sabbatini,71,0.727,44,32.0
188,189,,Rick Lamb,54,0.784,37,29.0
189,190,,Miguel Angel Carballo,63,0.787,47,37.0
