,Consecutive_Cuts_RANK THIS WEEK,Consecutive_Cuts_RANK LAST WEEK,Consecutive_Cuts_PLAYER NAME,Consecutive_Cuts_TOTAL,Consecutive_Cuts_START TOURNAMENT ID
104,T83,T83,Bradley Hughes,2,2000460
105,T83,T83,John Inman,2,1997290
106,T83,T83,Hale Irwin,2,1999330
107,T83,T83,Brandt Jobe,2,2000460
108,T83,T83,J.L. Lewis,2,2000460
109,T83,T83,Santiago Luna,2,1998295
110,T83,T83,Paul McGinley,2,2000370
111,T83,T83,Mac McLendon,2,1980430
112,T83,T83,Mark McNulty,2,1999290
113,T83,T83,Frankie Minoza,2,1998295
114,T83,T83,David Morland IV,2,2000460
115,T83,T83,Jarrod Moseley,2,1999470
116,T83,T83,Jack Newton,2,1982420
117,T83,T83,Mike Nicolette,2,1999120
118,T83,T83,Christy O'Connor,2,1992360
119,T83,T83,Gary Orr,2,2000370
120,T83,T83,Masashi Jumbo Ozaki,2,2000150
121,T83,T83,Rod Pampling,2,1999350
122,T83,T83,Lucas Parsons,2,2000310
123,T83,T83,Phillip Price,2,2000370
124,T83,T83,Dicky Pride,2,2000460
125,T83,T83,Ted Purdy,2,1999450
126,T83,T83,Tom Purtzer,2,2000460
127,T83,T83,Chris Riley,2,2000455
128,T83,T83,Dean Robertson,2,1999290
129,T83,T83,Rory Sabbatini,2,2000440
130,T83,T83,Jarmo Sandelin,2,2000310
131,T83,T83,John Schroeder,2,1995300
132,T83,T83,Warren Schutte,2,1997360
133,T83,T83,Peter Senior,2,2000310
134,T83,T83,Charles Sifford,2,1983020
135,T83,T83,Bob Smith,2,1985280
136,T83,T83,Craig Stadler,2,2000380
137,T83,T83,David Sutherland,2,2000460
138,T83,T83,Kevin Sutherland,2,2000430
139,T83,T83,Tommy Tolles,2,2000455
140,T83,T83,Kirk Triplett,2,2000480
141,T83,T83,Mark Wilson,2,1999280
142,T83,T83,Bruce Zabriski,2,1998350
