,YTD_Rounds_in_60s_Streak_RANK THIS WEEK,YTD_Rounds_in_60s_Streak_RANK LAST WEEK,YTD_Rounds_in_60s_Streak_PLAYER NAME,YTD_Rounds_in_60s_Streak_BEST STREAK
48,T33,T33,Scott Hoch,5
49,T33,T33,Bradley Hughes,5
50,T33,T33,Steve Lowery,5
51,T33,T33,Bob May,5
52,T33,T33,Shaun Micheel,5
53,T33,T33,Jeff Sluman,5
54,T33,T33,Jean Van de Velde,5
55,T33,T33,Duffy Waldorf,5
56,T57,T57,Stephen Ames,4
57,T57,T57,Tommy Armour III,4
58,T57,T57,Woody Austin,4
59,T57,T57,Cameron Beckman,4
60,T57,T57,Tom Byrum,4
61,T57,T57,Jim Carter,4
62,T57,T57,K.J. Choi,4
63,T57,T57,Russ Cochran,4
64,T57,T57,John Cook,4
65,T57,T57,Paul Curry,4
66,T57,T57,Doug Dunakey,4
67,T57,T57,Scott Dunlap,4
68,T57,T57,Steve Elkington,4
69,T57,T57,Brad Faxon,4
70,T57,T57,Dan Forsman,4
71,T57,T57,Carlos Franco,4
72,T57,T57,Edward Fryatt,4
73,T57,T57,Fred Funk,4
74,T57,T57,Robert Gamez,4
75,T57,T57,Bill Glasson,4
76,T57,T57,Matt Gogel,4
77,T57,T57,Mathew Goggin,4
78,T57,T57,Retief Goosen,4
79,T57,T57,Paul Goydos,4
80,T57,T57,Tim Herron,4
81,T57,T57,P.H. Horgan III,4
82,T57,T57,Charles Howell III,4
83,T57,T57,Pete Jordan,4
84,T57,T57,Jonathan Kaye,4
85,T57,T57,Jerry Kelly,4
86,T57,T57,Skip Kendall,4
87,T57,T57,Neal Lancaster,4
88,T57,T57,Franklin Langham,4
89,T57,T57,Justin Leonard,4
90,T57,T57,Jeff Maggert,4
91,T57,T57,John Maginnes,4
92,T57,T57,Billy Mayfair,4
93,T57,T57,Scott McCarron,4
94,T57,T57,Jim McGovern,4
95,T57,T57,Keith Nolan,4
96,T57,T57,Joe Ogilvie,4
97,T57,T57,José María Olazábal,4
98,T57,T57,Craig Parry,4
99,T57,T57,David Peoples,4
100,T57,T57,Tom Pernice Jr.,4
101,T57,T57,Chris Perry,4
102,T57,T57,Kenny Perry,4
103,T57,T57,Nick Price,4
104,T57,T57,Phillip Price,4
105,T57,T57,Brett Quigley,4
106,T57,T57,Tom Scherrer,4
107,T57,T57,Vijay Singh,4
108,T57,T57,Jerry Smith,4
109,T57,T57,Steve Stricker,4
110,T57,T57,David Sutherland,4
111,T57,T57,David Toms,4
112,T57,T57,Kirk Triplett,4
113,T57,T57,Ted Tryba,4
114,T57,T57,Brian Watts,4
115,T57,T57,Mike Weir,4
116,T57,T57,Lee Westwood,4
117,T118,T118,Craig Barlow,3
118,T118,T118,Dave Barr,3
119,T118,T118,Ben Bates,3
120,T118,T118,Chip Beck,3
121,T118,T118,Rich Beem,3
122,T118,T118,Jay Don Blake,3
123,T118,T118,Bob Burns,3
124,T118,T118,Barry Cheesman,3
125,T118,T118,Brian Claar,3
126,T118,T118,Michael Clark II,3
127,T118,T118,Andrew Coltart,3
128,T118,T118,Robert Damron,3
129,T118,T118,Marco Dawson,3
130,T118,T118,Jay Delsing,3
131,T118,T118,Brad Elder,3
132,T118,T118,Rick Fehr,3
133,T118,T118,Harrison Frazar,3
134,T118,T118,Robin Freeman,3
135,T118,T118,Jeff Freeman,3
136,T118,T118,David Frost,3
137,T118,T118,"Jim Gallagher, Jr.",3
138,T118,T118,Brian Gay,3
139,T118,T118,Brent Geiberger,3
140,T118,T118,Kelly Gibson,3
141,T118,T118,Bob Gilder,3
142,T118,T118,Steve Gotsche,3
143,T118,T118,Jeff Gove,3
144,T118,T118,Jimmy Green,3
145,T118,T118,Scott Gump,3
146,T118,T118,Dudley Hart,3
147,T118,T118,Brian Henninger,3
148,T118,T118,Glen Hnatiuk,3
149,T118,T118,Kazuhiko Hosokawa,3
150,T118,T118,Peter Jacobsen,3
151,T118,T118,Brandt Jobe,3
152,T118,T118,Steve Jones,3
153,T118,T118,Michael Kirk,3
154,T118,T118,Tom Kite,3
155,T118,T118,Tom Lehman,3
156,T118,T118,J.L. Lewis,3
157,T118,T118,Bruce Lietzke,3
158,T118,T118,Shigeki Maruyama,3
159,T118,T118,Len Mattiace,3
160,T118,T118,Colin Montgomerie,3
161,T118,T118,Sean Murphy,3
162,T118,T118,Gary Nicklaus,3
163,T118,T118,Frank Nobilo,3
164,T118,T118,Joe Ozaki,3
165,T118,T118,Dennis Paulson,3
166,T118,T118,Carl Paulson,3
167,T118,T118,Corey Pavin,3
168,T118,T118,Craig Perks,3
169,T118,T118,Dicky Pride,3
170,T118,T118,Ted Purdy,3
171,T118,T118,Charles Raulerson,3
172,T118,T118,Mike Reid,3
173,T118,T118,Stephen Sear,3
174,T118,T118,Joey Sindelar,3
175,T118,T118,Craig Spence,3
176,T118,T118,"Dave Stockton, Jr.",3
177,T118,T118,Curtis Strange,3
178,T118,T118,Hidemichi Tanaka,3
179,T118,T118,Tommy Tolles,3
180,T118,T118,Bob Tway,3
181,T118,T118,Omar Uresti,3
182,T118,T118,D.A. Weibring,3
183,T118,T118,Kevin Wentworth,3
184,T118,T118,Mark Wiebe,3
185,T118,T118,Jay Williamson,3
186,T118,T118,Kaname Yokoo,3
187,T118,T118,Richard Zokol,3
188,T189,T189,Fulton Allem,2
189,T189,T189,Emlyn Aubrey,2
190,T189,T189,Aaron Baddeley,2
191,T189,T189,Todd Barranger,2
192,T189,T189,Andy Bean,2
193,T189,T189,Aaron Bengoechea,2
194,T189,T189,Phil Blackmar,2
195,T189,T189,Eric Booker,2
196,T189,T189,Michael Bradley,2
197,T189,T189,Danny Briggs,2
198,T189,T189,Mike Brisky,2
199,T189,T189,Mark Brooks,2
200,T189,T189,Bart Bryant,2
201,T189,T189,Brad Bryant,2
202,T189,T189,Curt Byrum,2
203,T189,T189,Jason Caron,2
204,T189,T189,Darren Clarke,2
205,T189,T189,José Coceres,2
206,T189,T189,Bobby Cochran,2
207,T189,T189,John Daly,2
208,T189,T189,Trevor Dodds,2
209,T189,T189,David Edwards,2
210,T189,T189,Brad Fabel,2
211,T189,T189,Nick Faldo,2
212,T189,T189,Darren Fichardt,2
213,T189,T189,Ed Fiori,2
214,T189,T189,Bob Friend,2
215,T189,T189,Paul Gow,2
216,T189,T189,Wayne Grady,2
217,T189,T189,Joey Gullion,2
218,T189,T189,Jay Haas,2
219,T189,T189,Gary Hallberg,2
220,T189,T189,Donnie Hammond,2
221,T189,T189,Bob Heintz,2
222,T189,T189,Nolan Henke,2
223,T189,T189,Nic Henning,2
224,T189,T189,Mike Hulbert,2
225,T189,T189,Hank Kuehne,2
226,T189,T189,Bernhard Langer,2
227,T189,T189,Edward Loar,2
228,T189,T189,Sandy Lyle,2
229,T189,T189,Casey Martin,2
230,T189,T189,Dick Mast,2
231,T189,T189,Rob McMillan,2
232,T189,T189,Larry Mize,2
233,T189,T189,Yoshinori Mizumaki,2
234,T189,T189,David Morland IV,2
235,T189,T189,Perry Moss,2
236,T189,T189,Greg Norman,2
237,T189,T189,Mark O'Meara,2
238,T189,T189,David Ogrin,2
239,T189,T189,Steve Pate,2
240,T189,T189,Dan Pohl,2
241,T189,T189,Tom Purtzer,2
242,T189,T189,Sam Randolph,2
243,T189,T189,Larry Rinker,2
244,T189,T189,John Rollins,2
245,T189,T189,Jarmo Sandelin,2
246,T189,T189,Brent Schwarzrock,2
247,T189,T189,Adam Scott,2
248,T189,T189,Mike Sposa,2
249,T189,T189,Mike Springer,2
250,T189,T189,Mike Standly,2
251,T189,T189,Robert Thompson,2
252,T189,T189,Chris Tidland,2
253,T189,T189,Lanny Wadkins,2
254,T189,T189,Tom Watson,2
255,T189,T189,Mark Wilson,2
