,Consecutive_Sand_Saves_RANK THIS WEEK,Consecutive_Sand_Saves_RANK LAST WEEK,Consecutive_Sand_Saves_PLAYER NAME,Consecutive_Sand_Saves_EVENTS,Consecutive_Sand_Saves_STREAK,Consecutive_Sand_Saves_CURRENT STREAK,Consecutive_Sand_Saves_ROUND,Consecutive_Sand_Saves_HOLE,Consecutive_Sand_Saves_YEAR/TOURN#
441,T438,T438,Ricky Barnes,1,1,,1,17,2000250
442,T438,T438,Gary Bayly,1,1,,2,2,2000420
443,T438,T438,Jim Benepe,1,1,,1,13,2000300
444,T438,T438,Rich Bin,1,1,1.0,2,11,2000360
445,T438,T438,Kyle Blackman,1,1,,1,9,2000250
446,T438,T438,Mike Borich,1,1,1.0,2,18,2000250
447,T438,T438,Bob Borowicz,1,1,1.0,2,5,2000050
448,T438,T438,Steve Brady,1,1,1.0,2,12,2000350
449,T438,T438,Jeff Brehaut,1,1,,2,2,2000020
450,T438,T438,Gay Brewer,1,1,,1,18,2000150
451,T438,T438,Jeff Brown,1,1,,2,14,2000180
452,T438,T438,Jeff Budd,1,1,1.0,2,7,2000290
453,T438,T438,George Burns,1,1,1.0,2,16,2000050
454,T438,T438,Kevin Burton,1,1,1.0,2,17,2000350
455,T438,T438,Chris Campbell,1,1,1.0,2,18,2000100
456,T438,T438,Chad Campbell,1,1,,2,12,2000250
457,T438,T438,Billy Casper,1,1,1.0,1,17,2000150
458,T438,T438,Jon Chaffee,1,1,1.0,2,11,2000080
459,T438,T438,John Cleary,1,1,,2,10,2000280
460,T438,T438,James Contreras,1,1,1.0,2,16,2000040
461,T438,T438,Charles Coody,1,1,,1,3,2000150
462,T438,T438,Dave Cook,1,1,1.0,2,10,2000270
463,T438,T438,Carl Cooper,1,1,,1,10,2000190
464,T438,T438,Jeff Coston,2,1,,2,9,2000380
465,T438,T438,Richie Coughlan,1,1,,2,8,2000240
466,T438,T438,Rett Crowder,1,1,1.0,2,9,2000470
467,T438,T438,Josh Cupp,1,1,,2,11,2000300
468,T438,T438,Ben Curtis,1,1,1.0,2,8,2000420
469,T438,T438,Joe Daley,1,1,1.0,2,2,2000250
470,T438,T438,John Douma,1,1,,1,4,2000020
471,T438,T438,Steven Driggers,1,1,1.0,2,16,2000260
472,T438,T438,Tim Dunlavey,1,1,1.0,2,17,2000350
473,T438,T438,Paul Earnest,1,1,,1,6,2000200
474,T438,T438,John Ehrgott,1,1,,1,9,2000320
475,T438,T438,Tom Eubank,1,1,,1,18,2000100
476,T438,T438,Mark Evenson,1,1,1.0,2,12,2000430
477,T438,T438,Todd Fischer,1,1,,1,17,2000250
478,T438,T438,Raymond Floyd,3,1,,2,10,2000280
479,T438,T438,Doug Ford,1,1,1.0,1,16,2000150
480,T438,T438,Pierre Fulke,2,1,,4,15,2000490
481,T438,T438,Hunt Gilliland,1,1,,1,6,2000260
482,T438,T438,Mike Gilmore,1,1,1.0,1,18,2000240
483,T438,T438,Ronny Glanton,1,1,,2,11,2000200
484,T438,T438,Jason Gore,1,1,,1,18,2000060
485,T438,T438,Danny Green,1,1,,2,12,2000150
486,T438,T438,Robert Hamilton,1,1,1.0,2,13,2000360
487,T438,T438,Rick Hartmann,1,1,,2,6,2000250
488,T438,T438,Brad Hauer,1,1,1.0,2,17,2000455
489,T438,T438,Mark Hayes,1,1,,4,5,2000030
490,T438,T438,Wes Heffernan,1,1,1.0,2,18,2000390
491,T438,T438,Mark Henderson,1,1,1.0,2,18,2000390
492,T438,T438,"Larry Hess, Jr.",1,1,,1,15,2000340
493,T438,T438,Gene Holland,1,1,1.0,2,7,2000170
494,T438,T438,Steve Hummel,1,1,,3,2,2000050
495,T438,T438,David Hutsell,1,1,,2,1,2000230
496,T438,T438,Ryuji Imada,1,1,1.0,2,18,2000250
497,T438,T438,Robert Jackson,1,1,1.0,2,13,2000200
498,T438,T438,Philip Jonas,2,1,1.0,2,11,2000390
499,T438,T438,Bobby Kalinowski,3,1,,2,6,2000060
500,T438,T438,Richie Karl,1,1,,2,12,2000300
501,T438,T438,Robert Karlsson,3,1,1.0,2,11,2000110
502,T438,T438,Shawn Kelly,1,1,,1,6,2000350
503,T438,T438,Sungyoon Kim,1,1,1.0,2,5,2000150
504,T438,T438,Karl Kimball,1,1,1.0,2,14,2000350
505,T438,T438,Bryan Koslosky,1,1,,1,18,2000430
506,T438,T438,Joel Kribel,2,1,,3,2,2000050
507,T438,T438,Ken Krieger,1,1,,1,17,2000250
508,T438,T438,Jeff Lee,1,1,,2,12,2000250
509,T438,T438,Cho-Chuan Lee,1,1,1.0,2,15,2000080
510,T438,T438,Sung Lee,2,1,1.0,2,16,2000180
511,T438,T438,Craig Lile,1,1,1.0,2,6,2000250
512,T438,T438,Bob Lohr,1,1,1.0,2,17,2000300
513,T438,T438,Michael Lord,1,1,,2,3,2000200
514,T438,T438,Tim Loustalot,1,1,,1,13,2000360
515,T438,T438,Mitch Lowe,1,1,1.0,2,17,2000360
516,T438,T438,Bill Mackedon,1,1,1.0,2,7,2000270
517,T438,T438,Steve Madsen,1,1,1.0,2,7,2000230
518,T438,T438,Hunter Mahan,1,1,1.0,2,8,2000270
519,T438,T438,Barry Mahlberg,1,1,1.0,2,16,2000060
520,T438,T438,Mike Malizia,1,1,,1,5,2000250
521,T438,T438,Roger Maltbie,2,1,,3,13,2000050
522,T438,T438,Randy Marchman,1,1,,2,10,2000050
523,T438,T438,James Mason,1,1,,2,6,2000420
524,T438,T438,John Mason,1,1,1.0,2,13,2000060
525,T438,T438,Joe McCormick,1,1,1.0,1,5,2000290
526,T438,T438,Matt McDougall,1,1,,1,14,2000340
527,T438,T438,Parker McLachlin,1,1,,1,11,2000020
528,T438,T438,George McNeill,1,1,,1,17,2000230
529,T438,T438,Eric Meichtry,1,1,,2,2,2000430
530,T438,T438,Dan Monday,1,1,,1,4,2000070
531,T438,T438,Garrett Morrison,1,1,,3,12,2000455
532,T438,T438,Michael Muehr,1,1,1.0,2,4,2000230
533,T438,T438,Michael Muranyi,1,1,,2,2,2000290
534,T438,T438,Nick Napoleon,1,1,1.0,2,6,2000400
535,T438,T438,Arron Oberholser,1,1,1.0,2,5,2000380
536,T438,T438,Mamo Osanai,1,1,,1,5,2000020
537,T438,T438,Paul Parlane,1,1,1.0,3,18,2000050
538,T438,T438,Todd Peterson,1,1,,1,14,2000140
539,T438,T438,Murray Poje,1,1,,2,3,2000380
540,T438,T438,Greg Powers,1,1,,2,12,2000300
541,T438,T438,Ted Purdy,1,1,,4,9,2000080
542,T438,T438,Sam Randolph,1,1,,2,2,2000300
543,T438,T438,Jake Reeves,1,1,1.0,2,3,2000250
544,T438,T438,Clark Renner,1,1,,2,13,2000250
545,T438,T438,Jacob Rogers,1,1,,2,7,2000080
546,T438,T438,Todd Rossetti,2,1,,2,16,2000180
547,T438,T438,Ed Sabo,1,1,1.0,1,17,2000350
548,T438,T438,Javier Sanchez,1,1,,1,1,2000250
549,T438,T438,Kevin Savage,1,1,1.0,1,16,2000300
550,T438,T438,Warren Schutte,1,1,,2,8,2000250
551,T438,T438,Stephen Sear,2,1,1.0,2,4,2000070
552,T438,T438,Tom Sieckmann,1,1,1.0,1,14,2000300
553,T438,T438,Tony Sills,1,1,1.0,1,10,2000180
554,T438,T438,Todd Smith,1,1,1.0,2,18,2000350
555,T438,T438,Ted Soule,1,1,1.0,2,17,2000410
556,T438,T438,Dave Spengler,1,1,1.0,2,14,2000290
557,T438,T438,Rick Stimmel,1,1,,2,12,2000250
558,T438,T438,Stan Stopa,1,1,,1,1,2000190
559,T438,T438,Jim Sullivan,1,1,1.0,2,17,2000110
560,T438,T438,Ken Tanigawa,1,1,,1,18,2000340
561,T438,T438,Phil Tataurangi,4,1,1.0,1,17,2000170
562,T438,T438,Ed Terasa,1,1,,1,12,2000350
563,T438,T438,Tim Thelen,2,1,1.0,2,17,2000350
564,T438,T438,Mario Tiziani,2,1,1.0,1,14,2000290
565,T438,T438,Mike Troy,1,1,,1,2,2000250
566,T438,T438,Mike Tschetter,1,1,1.0,2,18,2000410
567,T438,T438,Jason Tyska,1,1,1.0,1,4,2000430
568,T438,T438,Bill Van Orman,1,1,,1,17,2000250
569,T438,T438,Kyle Voska,1,1,,1,6,2000340
570,T438,T438,Bobby Wadkins,4,1,,2,4,2000320
571,T438,T438,Fred Wadsworth,1,1,,1,17,2000300
572,T438,T438,Charles Warren,1,1,1.0,3,18,2000250
573,T438,T438,Doug Weaver,1,1,1.0,2,17,2000160
574,T438,T438,David Wettlaufer,1,1,,2,1,2000390
575,T438,T438,Ed Whitman,1,1,1.0,2,12,2000250
576,T438,T438,Dave Wilcox,1,1,,2,11,2000050
577,T438,T438,Robert Wilkin,1,1,1.0,2,6,2000350
578,T438,T438,Chris Wilkins,1,1,1.0,2,16,2000320
579,T438,T438,Jeffrey Wilson,1,1,,4,2,2000250
580,T438,T438,Mark Wilson,1,1,1.0,4,7,2000290
581,T438,T438,Chris Winkel,1,1,1.0,2,3,2000320
582,T438,T438,Brent Winston,1,1,,1,17,2000260
583,T438,T438,Ron Won,1,1,1.0,2,3,2000060
584,T438,T438,Jim Woodward,1,1,1.0,2,11,2000350
585,T438,T438,Karl Zoller,1,1,1.0,2,8,2000455
586,T438,T438,Zoran Zorkic,1,1,,2,10,2000250
587,T438,T438,Andy Zullo,1,1,1.0,2,18,2000240
