,Back_9_Par_3_Scoring_Average_RANK THIS WEEK,Back_9_Par_3_Scoring_Average_RANK LAST WEEK,Back_9_Par_3_Scoring_Average_PLAYER NAME,Back_9_Par_3_Scoring_Average_ROUNDS,Back_9_Par_3_Scoring_Average_AVG,Back_9_Par_3_Scoring_Average_TOTAL STROKES,Back_9_Par_3_Scoring_Average_TOTAL HOLES
88,T85,T85,Tony Finau,106,3.05,668,219
89,T85,T85,Chesson Hadley,101,3.05,620,203
90,T85,T85,Adam Hadwin,95,3.05,594,195
91,T85,T85,J.J. Henry,94,3.05,564,185
92,T85,T85,J.B. Holmes,89,3.05,501,164
93,T85,T85,Russell Knox,96,3.05,594,195
94,T85,T85,Spencer Levin,99,3.05,617,202
95,T85,T85,Ryan Moore,81,3.05,473,155
96,T85,T85,Michael Putnam,87,3.05,543,178
97,T85,T85,Andres Romero,69,3.05,418,137
98,T85,T85,Brandt Snedeker,98,3.05,598,196
99,T85,T85,Brendan Steele,88,3.05,521,171
100,T85,T85,Kevin Streelman,95,3.05,556,182
101,T85,T85,Daniel Summerhays,101,3.05,631,207
102,T85,T85,Justin Thomas,106,3.05,673,221
103,T85,T85,Mark Wilson,89,3.05,537,176
104,T105,T105,Ricky Barnes,82,3.06,496,162
105,T105,T105,Erik Compton,86,3.06,548,179
106,T105,T105,Robert Garrigus,70,3.06,429,140
107,T105,T105,Luke Guthrie,84,3.06,527,172
108,T105,T105,Bill Haas,89,3.06,526,172
109,T105,T105,Brian Harman,90,3.06,548,179
110,T105,T105,Billy Horschel,99,3.06,569,186
111,T105,T105,David Lingmerth,90,3.06,547,179
112,T105,T105,Bill Lunde,50,3.06,291,95
113,T105,T105,John Peterson,84,3.06,532,174
114,T105,T105,Andrew Putnam,68,3.06,398,130
115,T105,T105,Shawn Stefani,94,3.06,593,194
116,T105,T105,Michael Thompson,83,3.06,511,167
117,T105,T105,Steve Wheatcroft,87,3.06,526,172
118,T119,T119,Sangmoon Bae,98,3.07,605,197
119,T119,T119,Blayne Barber,76,3.07,467,152
120,T119,T119,Kevin Chappell,86,3.07,535,174
121,T119,T119,John Merrick,78,3.07,473,154
122,T119,T119,Carl Pettersson,106,3.07,669,218
123,T119,T119,Patrick Reed,103,3.07,607,198
124,T119,T119,Hudson Swafford,97,3.07,602,196
125,T119,T119,Nick Taylor,91,3.07,562,183
126,T127,T127,Derek Fathauer,81,3.08,486,158
127,T127,T127,Sergio Garcia,59,3.08,333,108
128,T127,T127,Andres Gonzales,90,3.08,548,178
129,T127,T127,Charles Howell III,105,3.08,668,217
130,T127,T127,Ryo Ishikawa,90,3.08,552,179
131,T127,T127,Matt Kuchar,97,3.08,583,189
132,T127,T127,Chez Reavie,56,3.08,357,116
133,T127,T127,Justin Rose,69,3.08,400,130
134,T127,T127,Rory Sabbatini,81,3.08,521,169
135,T127,T127,Scott Stallings,60,3.08,369,120
136,T137,T137,Jonas Blixt,78,3.09,469,152
137,T137,T137,Keegan Bradley,87,3.09,528,171
138,T137,T137,Luke Donald,71,3.09,442,143
139,T137,T137,Oscar Fraustro,58,3.09,346,112
140,T137,T137,Martin Laird,77,3.09,498,161
141,T137,T137,Scott Langley,94,3.09,587,190
142,T137,T137,Hideki Matsuyama,95,3.09,538,174
143,T137,T137,Phil Mickelson,70,3.09,427,138
144,T137,T137,Pat Perez,96,3.09,600,194
145,T137,T137,Kyle Reifers,96,3.09,587,190
146,T137,T137,Sam Saunders,83,3.09,526,170
147,T137,T137,Tim Wilkinson,73,3.09,451,146
148,T149,T149,Padraig Harrington,60,3.1,366,118
149,T149,T149,Geoff Ogilvy,50,3.1,276,89
150,T149,T149,Carlos Ortiz,100,3.1,616,199
151,T149,T149,Brian Stuard,97,3.1,589,190
152,T149,T149,Jhonattan Vegas,90,3.1,551,178
153,T149,T149,Nick Watney,91,3.1,593,191
154,T155,T155,Roberto Castro,54,3.11,323,104
155,T155,T155,K.J. Choi,66,3.11,392,126
156,T155,T155,Ben Crane,62,3.11,361,116
157,T155,T155,Martin Flores,95,3.11,587,189
158,T155,T155,Charley Hoffman,97,3.11,587,189
159,T155,T155,Scott Pinckney,88,3.11,570,183
160,T155,T155,Patrick Rodgers,57,3.11,339,109
161,T155,T155,Gary Woodland,81,3.11,464,149
162,T163,T163,Robert Allenby,63,3.12,377,121
163,T163,T163,Stewart Cink,77,3.12,483,155
164,T163,T163,Morgan Hoffmann,85,3.12,533,171
165,T163,T163,Davis Love III,51,3.12,318,102
166,T163,T163,Jim Renner,68,3.12,418,134
167,T168,T168,Ernie Els,57,3.13,351,112
168,T168,T168,Brooks Koepka,84,3.13,504,161
169,T168,T168,Ian Poulter,68,3.13,413,132
170,T168,T168,Roger Sloan,56,3.13,332,106
171,172,172,D.A. Points,72,3.14,455,145
172,T173,T173,Matt Every,73,3.15,429,136
173,T173,T173,Heath Slocum,57,3.15,343,109
174,T175,T175,Brian Davis,86,3.16,538,170
175,T175,T175,Jonathan Randolph,72,3.16,461,146
176,T177,T177,Derek Ernst,75,3.17,473,149
177,T177,T177,Francesco Molinari,56,3.17,342,108
178,T177,T177,Seung-Yul Noh,65,3.17,399,126
179,180,180,Jason Dufner,76,3.18,477,150
180,181,181,Charl Schwartzel,67,3.19,395,124
181,182,182,Adam Scott,51,3.2,301,94
182,183,183,Charlie Beljan,76,3.22,477,148
183,184,184,Jamie Donaldson,50,3.27,301,92
