,Tenth_Tee_Early_Round_1_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_1_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_1_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_1_Scoring_Average_AVG,Tenth_Tee_Early_Round_1_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_1_Scoring_Average_TOTAL ROUNDS
107,T99,T99,Andrew Putnam,71.0,142,2
108,T99,T99,Charl Schwartzel,71.0,284,4
109,T99,T99,Roger Sloan,71.0,426,6
110,T99,T99,Nick Taylor,71.0,497,7
111,112,112,Bo Van Pelt,71.11,640,9
112,113,113,Whee Kim,71.13,569,8
113,114,114,Tim Wilkinson,71.17,427,6
114,115,115,Jordan Spieth,71.2,712,10
115,T116,T116,Retief Goosen,71.25,285,4
116,T116,T116,Russell Knox,71.25,570,8
117,118,118,Brian Davis,71.27,784,11
118,119,119,Spencer Levin,71.29,499,7
119,T120,T120,Nick Watney,71.33,428,6
120,T120,T120,Lee Westwood,71.33,214,3
121,122,122,Lucas Glover,71.4,357,5
122,T123,T123,Zac Blair,71.5,143,2
123,T123,T123,Jason Gore,71.5,429,6
124,T123,T123,John Senden,71.5,286,4
125,T123,T123,Chris Stroud,71.5,429,6
126,T123,T123,Camilo Villegas,71.5,429,6
127,T123,T123,Johnson Wagner,71.5,715,10
128,T129,T129,Morgan Hoffmann,71.67,645,9
129,T129,T129,Gary Woodland,71.67,215,3
130,131,131,Ken Duke,71.71,502,7
131,T132,T132,Adam Hadwin,71.75,287,4
132,T132,T132,Bryce Molder,71.75,287,4
133,T132,T132,Ryan Palmer,71.75,287,4
134,135,135,Derek Fathauer,71.78,646,9
135,T136,T136,Roberto Castro,71.8,359,5
136,T136,T136,Brice Garnett,71.8,359,5
137,T136,T136,Luke Guthrie,71.8,359,5
138,139,139,Nicholas Thompson,71.83,431,6
139,T140,T140,Justin Leonard,71.86,503,7
140,T140,T140,Andrew Svoboda,71.86,503,7
141,T142,T142,Steven Bowditch,72.0,216,3
142,T142,T142,Jim Furyk,72.0,360,5
143,T142,T142,Robert Garrigus,72.0,576,8
144,T142,T142,Tom Hoge,72.0,432,6
145,T142,T142,Martin Laird,72.0,576,8
146,T142,T142,Marc Leishman,72.0,360,5
147,T142,T142,Sam Saunders,72.0,576,8
148,T142,T142,Jhonattan Vegas,72.0,432,6
149,150,150,Chez Reavie,72.17,433,6
150,151,151,David Toms,72.2,361,5
151,T152,T152,Jonathan Byrd,72.25,289,4
152,T152,T152,Cameron Tringale,72.25,578,8
153,T154,T154,J.J. Henry,72.33,434,6
154,T154,T154,Davis Love III,72.33,434,6
155,156,156,Stewart Cink,72.4,362,5
156,157,157,Bill Lunde,72.43,507,7
157,158,158,Louis Oosthuizen,72.5,435,6
158,159,159,Luke Donald,72.57,508,7
159,160,160,Sung Joon Park,72.6,363,5
160,161,161,Ricky Barnes,72.63,581,8
161,162,162,Jim Renner,72.67,436,6
162,163,163,Brendon de Jonge,72.8,364,5
163,164,164,Chad Collins,72.86,510,7
164,T165,T165,Jamie Donaldson,73.0,219,3
165,T165,T165,Oscar Fraustro,73.0,292,4
166,T165,T165,Fabián Gómez,73.0,511,7
167,T165,T165,Max Homa,73.0,438,6
168,T165,T165,Kevin Streelman,73.0,219,3
169,T170,T170,Robert Allenby,73.25,586,8
170,T170,T170,Aaron Baddeley,73.25,293,4
171,T170,T170,Charlie Beljan,73.25,293,4
172,T170,T170,Jonathan Randolph,73.25,586,8
173,174,174,Troy Merritt,73.42,881,12
174,T175,T175,Padraig Harrington,73.5,147,2
175,T175,T175,John Huh,73.5,294,4
176,177,177,Heath Slocum,73.67,221,3
177,178,178,Blayne Barber,73.83,443,6
178,T179,T179,Geoff Ogilvy,74.0,74,1
179,T179,T179,Carl Pettersson,74.0,296,4
180,181,181,Russell Henley,74.2,371,5
181,182,182,Scott Brown,74.33,223,3
182,183,183,Tyrone Van Aswegen,74.75,299,4
183,184,184,Matt Every,76.0,228,3
