,Front_9_Round_1_Scoring_Average_RANK THIS WEEK,Front_9_Round_1_Scoring_Average_RANK LAST WEEK,Front_9_Round_1_Scoring_Average_PLAYER NAME,Front_9_Round_1_Scoring_Average_AVG,Front_9_Round_1_Scoring_Average_TOTAL STROKES,Front_9_Round_1_Scoring_Average_TOTAL ROUNDS
40,T41,T41,Seung-Yul Noh,34.95,734,21
41,T41,T41,Ryan Palmer,34.95,734,21
42,T43,T43,Jon Curran,34.96,944,27
43,T43,T43,Zach Johnson,34.96,839,24
44,T43,T43,Scott Langley,34.96,944,27
45,46,46,Tony Finau,34.97,1084,31
46,T47,T47,Martin Flores,35.0,1015,29
47,T47,T47,Andres Gonzales,35.0,945,27
48,T47,T47,Padraig Harrington,35.0,735,21
49,T47,T47,J.B. Holmes,35.0,840,24
50,T47,T47,Ian Poulter,35.0,630,18
51,T52,T52,Ryan Moore,35.04,806,23
52,T52,T52,Jhonattan Vegas,35.04,911,26
53,54,54,Daniel Berger,35.06,1087,31
54,T55,T55,Sergio Garcia,35.07,491,14
55,T55,T55,J.J. Henry,35.07,1017,29
56,T57,T57,Tom Hoge,35.08,877,25
57,T57,T57,Jerry Kelly,35.08,842,24
58,T57,T57,Danny Lee,35.08,1263,36
59,60,60,Vijay Singh,35.09,807,23
60,T61,T61,Ernie Els,35.11,632,18
61,T61,T61,Roger Sloan,35.11,667,19
62,T61,T61,Nick Taylor,35.11,983,28
63,T64,T64,Kevin Chappell,35.12,913,26
64,T64,T64,Pat Perez,35.12,913,26
65,T64,T64,Michael Thompson,35.12,913,26
66,T67,T67,Chad Campbell,35.13,1054,30
67,T67,T67,Stewart Cink,35.13,808,23
68,T67,T67,Chad Collins,35.13,843,24
69,T67,T67,Hunter Mahan,35.13,808,23
70,T71,T71,Brian Harman,35.14,1019,29
71,T71,T71,Russell Knox,35.14,984,28
72,73,73,Shawn Stefani,35.15,914,26
73,T74,T74,Mark Hubbard,35.17,809,23
74,T74,T74,Davis Love III,35.17,633,18
75,T74,T74,Hudson Swafford,35.17,1020,29
76,T77,T77,Scott Pinckney,35.19,950,27
77,T77,T77,Mark Wilson,35.19,950,27
78,T79,T79,Bryce Molder,35.2,880,25
79,T79,T79,Rory Sabbatini,35.2,880,25
80,T81,T81,Sangmoon Bae,35.21,1021,29
81,T81,T81,Jason Gore,35.21,845,24
82,83,83,Brendan Steele,35.22,810,23
83,T84,T84,William McGirt,35.23,1057,30
84,T84,T84,Cameron Percy,35.23,775,22
85,86,86,Jonathan Byrd,35.24,740,21
86,T87,T87,Scott Brown,35.27,1058,30
87,T87,T87,Henrik Stenson,35.27,529,15
88,T89,T89,Aaron Baddeley,35.29,847,24
89,T89,T89,Bill Haas,35.29,847,24
90,T89,T89,Heath Slocum,35.29,741,21
91,T89,T89,Nick Watney,35.29,988,28
92,93,93,Jeff Overton,35.31,1024,29
93,T94,T94,Derek Ernst,35.32,883,25
94,T94,T94,Whee Kim,35.32,777,22
95,T94,T94,David Lingmerth,35.32,989,28
96,T94,T94,Cameron Tringale,35.32,989,28
97,T98,T98,Steven Alker,35.33,742,21
98,T98,T98,Martin Laird,35.33,848,24
99,T98,T98,John Peterson,35.33,848,24
100,101,101,Adam Hadwin,35.34,1025,29
101,T102,T102,Graham DeLaet,35.35,707,20
102,T102,T102,Byron Smith,35.35,707,20
103,T104,T104,Gonzalo Fernandez-Castaño,35.37,955,27
104,T104,T104,David Hearn,35.37,1061,30
105,T104,T104,Spencer Levin,35.37,1061,30
106,T104,T104,Phil Mickelson,35.37,672,19
107,T104,T104,Tyrone Van Aswegen,35.37,672,19
108,T109,T109,Retief Goosen,35.38,849,24
109,T109,T109,Carlos Ortiz,35.38,1026,29
110,T109,T109,Jonathan Randolph,35.38,849,24
111,T112,T112,Brendon de Jonge,35.39,1097,31
112,T112,T112,James Hahn,35.39,991,28
113,T112,T112,Charl Schwartzel,35.39,637,18
114,T115,T115,Luke Donald,35.4,708,20
115,T115,T115,Rickie Fowler,35.4,708,20
116,117,117,Alex Prugh,35.42,921,26
117,T118,T118,Oscar Fraustro,35.45,709,20
118,T118,T118,Chris Kirk,35.45,709,20
119,T120,T120,Lucas Glover,35.46,922,26
120,T120,T120,Boo Weekley,35.46,851,24
121,T122,T122,Ben Crane,35.48,745,21
122,T122,T122,Steve Wheatcroft,35.48,958,27
123,T124,T124,Chesson Hadley,35.5,1065,30
124,T124,T124,Justin Leonard,35.5,781,22
125,T124,T124,Adam Scott,35.5,497,14
126,T124,T124,Chris Stroud,35.5,994,28
127,T128,T128,Charley Hoffman,35.52,959,27
128,T128,T128,Ryo Ishikawa,35.52,959,27
129,T128,T128,Jimmy Walker,35.52,817,23
130,T131,T131,Ángel Cabrera,35.53,675,19
131,T131,T131,Greg Owen,35.53,675,19
132,T131,T131,David Toms,35.53,675,19
133,T134,T134,Ben Martin,35.54,924,26
134,T134,T134,Sung Joon Park,35.54,924,26
135,T136,T136,Jason Dufner,35.55,711,20
136,T136,T136,Ken Duke,35.55,1031,29
137,T138,T138,John Huh,35.57,1067,30
138,T138,T138,Lee Westwood,35.57,498,14
139,T140,T140,Charlie Beljan,35.58,925,26
140,T140,T140,Zac Blair,35.58,1174,33
141,T140,T140,Morgan Hoffmann,35.58,925,26
142,T140,T140,Kevin Streelman,35.58,925,26
143,T144,T144,Billy Horschel,35.59,961,27
144,T144,T144,Billy Hurley III,35.59,961,27
145,146,146,Roberto Castro,35.6,534,15
146,147,147,Russell Henley,35.61,819,23
147,148,148,Ricky Barnes,35.62,926,26
148,149,149,Gary Woodland,35.65,820,23
149,T150,T150,Charles Howell III,35.67,1070,30
150,T150,T150,Michael Putnam,35.67,963,27
151,152,152,Johnson Wagner,35.7,821,23
152,153,153,Steven Bowditch,35.72,1143,32
153,154,154,Marc Leishman,35.73,786,22
154,155,155,Bo Van Pelt,35.74,965,27
155,156,156,Bill Lunde,35.76,608,17
156,T157,T157,Derek Fathauer,35.77,930,26
157,T157,T157,Kevin Kisner,35.77,1073,30
158,159,159,George McNeill,35.78,966,27
159,160,160,Brian Davis,35.79,1038,29
160,T161,T161,Jamie Donaldson,35.8,537,15
161,T161,T161,Nicholas Thompson,35.8,1074,30
162,T163,T163,John Merrick,35.81,931,26
163,T163,T163,Jim Renner,35.81,931,26
164,T163,T163,Sam Saunders,35.81,967,27
165,T163,T163,Camilo Villegas,35.81,931,26
166,167,167,Fabián Gómez,35.92,934,26
167,168,168,Eric Axley,35.95,719,20
168,T169,T169,Blayne Barber,35.96,899,25
169,T169,T169,Matt Jones,35.96,863,24
170,T171,T171,Robert Allenby,36.0,864,24
171,T171,T171,Carl Pettersson,36.0,1152,32
172,T171,T171,John Senden,36.0,828,23
173,T171,T171,Tim Wilkinson,36.0,972,27
174,175,175,Brice Garnett,36.04,1009,28
175,176,176,D.A. Points,36.08,902,25
176,T177,T177,Troy Merritt,36.1,1047,29
177,T177,T177,Andrew Svoboda,36.1,1047,29
178,179,179,Louis Oosthuizen,36.11,650,18
179,180,180,Andres Romero,36.17,832,23
180,181,181,Max Homa,36.19,941,26
181,182,182,Scott Stallings,36.37,691,19
182,183,183,Matt Every,36.4,910,25
183,184,184,Andrew Putnam,36.68,807,22
