,First_Tee_Late_Round_4_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_4_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_4_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_4_Scoring_Average_AVG,First_Tee_Late_Round_4_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_4_Scoring_Average_TOTAL ROUNDS
153,154,154,Charl Schwartzel,72.13,577,8
154,155,155,Adam Hadwin,72.14,505,7
155,156,156,John Merrick,72.17,433,6
156,157,157,J.J. Henry,72.25,289,4
157,T158,T158,Max Homa,72.33,217,3
158,T158,T158,Andrew Svoboda,72.33,217,3
159,160,160,Gonzalo Fernandez-Castaño,72.4,362,5
160,161,161,Charles Howell III,72.43,507,7
161,162,162,Ian Poulter,72.45,797,11
162,T163,T163,Padraig Harrington,72.5,145,2
163,T163,T163,John Huh,72.5,145,2
164,165,165,Carlos Ortiz,72.63,581,8
165,T166,T166,Ángel Cabrera,72.67,218,3
166,T166,T166,Ernie Els,72.67,218,3
167,T166,T166,Chesson Hadley,72.67,218,3
168,169,169,Jonas Blixt,72.75,291,4
169,170,170,Jeff Overton,72.83,437,6
170,T171,T171,Greg Chalmers,73.0,146,2
171,T171,T171,Byron Smith,73.0,146,2
172,173,173,John Peterson,73.25,293,4
173,174,174,Retief Goosen,73.4,367,5
174,T175,T175,Ricky Barnes,73.5,294,4
175,T175,T175,Roberto Castro,73.5,147,2
176,177,177,Bill Lunde,74.0,148,2
177,178,178,Jhonattan Vegas,74.2,371,5
178,179,179,Lucas Glover,74.25,297,4
179,180,180,K.J. Choi,74.33,223,3
180,181,181,Tim Wilkinson,75.0,75,1
