,Back_9_Round_3_Scoring_Average_RANK THIS WEEK,Back_9_Round_3_Scoring_Average_RANK LAST WEEK,Back_9_Round_3_Scoring_Average_PLAYER NAME,Back_9_Round_3_Scoring_Average_AVG,Back_9_Round_3_Scoring_Average_TOTAL STROKES,Back_9_Round_3_Scoring_Average_TOTAL ROUNDS
53,T48,T48,Patrick Reed,35.0,840,24
54,T48,T48,Sam Saunders,35.0,525,15
55,T48,T48,Camilo Villegas,35.0,560,16
56,T57,T57,Hunter Mahan,35.05,666,19
57,T57,T57,Hudson Swafford,35.05,666,19
58,T59,T59,Jhonattan Vegas,35.06,631,18
59,T59,T59,Boo Weekley,35.06,561,16
60,T61,T61,Louis Oosthuizen,35.07,491,14
61,T61,T61,Ian Poulter,35.07,526,15
62,T63,T63,Max Homa,35.08,421,12
63,T63,T63,Robert Streb,35.08,877,25
64,T63,T63,Nicholas Thompson,35.08,456,13
65,66,66,Patrick Rodgers,35.09,386,11
66,T67,T67,George McNeill,35.1,702,20
67,T67,T67,Carlos Ortiz,35.1,702,20
68,69,69,Jim Herman,35.11,667,19
69,T70,T70,Kevin Chappell,35.12,597,17
70,T70,T70,Dustin Johnson,35.12,597,17
71,T72,T72,J.J. Henry,35.13,562,16
72,T72,T72,Colt Knost,35.13,562,16
73,T72,T72,Bubba Watson,35.13,562,16
74,T72,T72,Mark Wilson,35.13,562,16
75,T76,T76,Webb Simpson,35.17,633,18
76,T76,T76,Nick Watney,35.17,633,18
77,78,78,D.A. Points,35.18,387,11
78,79,79,Stewart Cink,35.19,563,16
79,80,80,John Senden,35.2,528,15
80,T81,T81,Sergio Garcia,35.21,493,14
81,T81,T81,Matt Jones,35.21,669,19
82,83,83,Harris English,35.22,810,23
83,84,84,Aaron Baddeley,35.23,458,13
84,T85,T85,Erik Compton,35.25,564,16
85,T85,T85,Gonzalo Fernandez-Castaño,35.25,423,12
86,T85,T85,Davis Love III,35.25,282,8
87,T85,T85,Roger Sloan,35.25,282,8
88,T89,T89,David Hearn,35.26,670,19
89,T89,T89,Russell Henley,35.26,670,19
90,T91,T91,Steven Alker,35.3,353,10
91,T91,T91,Kevin Na,35.3,812,23
92,T91,T91,Andres Romero,35.3,353,10
93,T91,T91,Adam Scott,35.3,353,10
94,95,95,Jason Gore,35.31,459,13
95,T96,T96,Chad Campbell,35.32,671,19
96,T96,T96,Carl Pettersson,35.32,777,22
97,T98,T98,Justin Leonard,35.33,318,9
98,T98,T98,Johnson Wagner,35.33,424,12
99,100,100,Jimmy Walker,35.35,707,20
100,T101,T101,Hideki Matsuyama,35.36,778,22
101,T101,T101,Greg Owen,35.36,389,11
102,T101,T101,Sung Joon Park,35.36,495,14
103,104,104,Ben Martin,35.37,672,19
104,105,105,Kevin Kisner,35.38,849,24
105,T106,T106,Andrew Svoboda,35.4,354,10
106,T106,T106,Cameron Tringale,35.4,708,20
107,T108,T108,Tony Finau,35.41,779,22
108,T108,T108,Chris Kirk,35.41,602,17
109,T110,T110,Keegan Bradley,35.42,673,19
110,T110,T110,Paul Casey,35.42,673,19
111,T112,T112,Alex Prugh,35.43,496,14
112,T112,T112,Gary Woodland,35.43,496,14
113,T114,T114,Jamie Donaldson,35.44,319,9
114,T114,T114,Brian Harman,35.44,567,16
115,116,116,Blayne Barber,35.46,461,13
116,T117,T117,Andres Gonzales,35.47,603,17
117,T117,T117,Brendan Steele,35.47,674,19
118,T119,T119,Ricky Barnes,35.5,497,14
119,T119,T119,Adam Hadwin,35.5,639,18
120,T119,T119,Tom Hoge,35.5,568,16
121,T119,T119,Whee Kim,35.5,497,14
122,T119,T119,Heath Slocum,35.5,213,6
123,124,124,Nick Taylor,35.53,675,19
124,T125,T125,Seung-Yul Noh,35.54,462,13
125,T125,T125,Jonathan Randolph,35.54,462,13
126,127,127,Pat Perez,35.55,782,22
127,128,128,Tyrone Van Aswegen,35.56,320,9
128,T129,T129,Jon Curran,35.57,498,14
129,T129,T129,Charl Schwartzel,35.57,498,14
130,131,131,Billy Horschel,35.62,748,21
131,T132,T132,Lucas Glover,35.67,535,15
132,T132,T132,Ryan Palmer,35.67,642,18
133,134,134,John Peterson,35.68,678,19
134,135,135,K.J. Choi,35.69,464,13
135,T136,T136,Charles Howell III,35.7,821,23
136,T136,T136,Tim Wilkinson,35.7,357,10
137,T138,T138,Brian Davis,35.71,500,14
138,T138,T138,Morgan Hoffmann,35.71,607,17
139,T138,T138,Cameron Percy,35.71,500,14
140,T141,T141,Roberto Castro,35.73,393,11
141,T141,T141,Ernie Els,35.73,393,11
142,T143,T143,Luke Donald,35.75,572,16
143,T143,T143,Phil Mickelson,35.75,572,16
144,T143,T143,Lee Westwood,35.75,429,12
145,146,146,Billy Hurley III,35.77,465,13
146,147,147,Byron Smith,35.78,322,9
147,148,148,Bryce Molder,35.79,680,19
148,T149,T149,Sangmoon Bae,35.8,716,20
149,T149,T149,Geoff Ogilvy,35.8,358,10
150,151,151,Steve Wheatcroft,35.81,573,16
151,152,152,Henrik Stenson,35.87,538,15
152,T153,T153,Luke Guthrie,35.88,574,16
153,T153,T153,Vijay Singh,35.88,574,16
154,155,155,Padraig Harrington,35.9,359,10
155,156,156,Scott Stallings,35.91,395,11
156,T157,T157,Martin Laird,35.93,539,15
157,T157,T157,Michael Thompson,35.93,539,15
158,159,159,Kyle Reifers,35.94,611,17
159,160,160,John Huh,35.95,791,22
160,T161,T161,Eric Axley,36.0,288,8
161,T161,T161,Greg Chalmers,36.0,396,11
162,T161,T161,Ben Crane,36.0,324,9
163,T161,T161,Fabián Gómez,36.0,576,16
164,165,165,Chesson Hadley,36.05,757,21
165,166,166,Michael Putnam,36.06,577,16
166,T167,T167,Retief Goosen,36.13,542,15
167,T167,T167,Mark Hubbard,36.13,578,16
168,T167,T167,Chris Stroud,36.13,542,15
169,170,170,Bo Van Pelt,36.14,506,14
170,171,171,Derek Fathauer,36.15,470,13
171,T172,T172,Alex Cejka,36.17,651,18
172,T172,T172,Ryo Ishikawa,36.17,651,18
173,174,174,Robert Garrigus,36.18,398,11
174,175,175,Ken Duke,36.25,580,16
175,176,176,Jim Renner,36.33,327,9
176,177,177,Oscar Fraustro,36.38,291,8
177,178,178,Chez Reavie,36.4,364,10
178,179,179,Ángel Cabrera,36.44,328,9
179,180,180,Scott Langley,36.55,731,20
180,181,181,Brian Stuard,36.65,623,17
181,182,182,Andrew Putnam,36.91,406,11
182,183,183,Charlie Beljan,37.0,407,11
183,184,184,Matt Every,37.5,450,12
