,Tenth_Tee_Early_Par_5_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_5_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_5_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_5_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_5_Scoring_Average_AVG,Tenth_Tee_Early_Par_5_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_5_Scoring_Average_TOTAL HOLES
74,T72,T72,Ryo Ishikawa,90,4.65,242,52
75,T72,T72,Colt Knost,90,4.65,335,72
76,T72,T72,Danny Lee,120,4.65,363,78
77,T72,T72,David Lingmerth,90,4.65,172,37
78,T72,T72,Hunter Mahan,88,4.65,242,52
79,T72,T72,Phil Mickelson,70,4.65,228,49
80,T72,T72,Kevin Na,98,4.65,256,55
81,T72,T72,Greg Owen,58,4.65,186,40
82,T72,T72,Sung Joon Park,79,4.65,293,63
83,T72,T72,Brendan Steele,88,4.65,288,62
84,T72,T72,Chris Stroud,84,4.65,256,55
85,T72,T72,Michael Thompson,83,4.65,256,55
86,T87,T87,Blayne Barber,76,4.66,247,53
87,T87,T87,Derek Ernst,75,4.66,149,32
88,T87,T87,Kevin Kisner,104,4.66,261,56
89,T87,T87,John Merrick,78,4.66,177,38
90,T87,T87,Brendon Todd,96,4.66,177,38
91,T92,T92,Aaron Baddeley,76,4.67,182,39
92,T92,T92,Jason Bohn,95,4.67,313,67
93,T92,T92,Ben Crane,62,4.67,215,46
94,T92,T92,Charles Howell III,105,4.67,285,61
95,T92,T92,Andres Romero,69,4.67,280,60
96,T92,T92,Rory Sabbatini,81,4.67,126,27
97,T92,T92,Sam Saunders,83,4.67,257,55
98,T92,T92,Jordan Spieth,91,4.67,280,60
99,T92,T92,Jhonattan Vegas,90,4.67,355,76
100,T101,T101,Scott Brown,97,4.68,248,53
101,T101,T101,Derek Fathauer,81,4.68,290,62
102,T101,T101,James Hahn,94,4.68,290,62
103,T101,T101,Scott Langley,94,4.68,220,47
104,T101,T101,Bryce Molder,91,4.68,220,47
105,T101,T101,Byron Smith,59,4.68,145,31
106,T107,T107,Sangmoon Bae,98,4.69,169,36
107,T107,T107,Zac Blair,108,4.69,230,49
108,T107,T107,Ernie Els,57,4.69,211,45
109,T107,T107,Gonzalo Fernandez-Castaño,81,4.69,286,61
110,T107,T107,Ben Martin,93,4.69,150,32
111,T107,T107,Scott Pinckney,88,4.69,277,59
112,T107,T107,Brandt Snedeker,98,4.69,286,61
113,T107,T107,Daniel Summerhays,101,4.69,239,51
114,T107,T107,Boo Weekley,79,4.69,150,32
115,T116,T116,Chad Collins,79,4.7,348,74
116,T116,T116,Jamie Donaldson,50,4.7,108,23
117,T116,T116,David Hearn,97,4.7,301,64
118,T116,T116,Billy Horschel,99,4.7,376,80
119,T116,T116,Zach Johnson,90,4.7,263,56
120,T116,T116,Cameron Percy,72,4.7,188,40
121,T116,T116,Bo Van Pelt,81,4.7,296,63
122,T116,T116,Gary Woodland,81,4.7,108,23
123,T124,T124,Steven Alker,62,4.71,160,34
124,T124,T124,Brendon de Jonge,106,4.71,259,55
125,T124,T124,Fabián Gómez,83,4.71,306,65
126,T124,T124,Padraig Harrington,60,4.71,179,38
127,T124,T124,Charley Hoffman,97,4.71,160,34
128,T124,T124,Carl Pettersson,106,4.71,320,68
129,T130,T130,Eric Axley,57,4.72,283,60
130,T130,T130,Tom Hoge,83,4.72,302,64
131,T130,T130,Chez Reavie,56,4.72,203,43
132,T130,T130,Cameron Tringale,96,4.72,387,82
133,T130,T130,Bubba Watson,71,4.72,170,36
134,T130,T130,Tim Wilkinson,73,4.72,250,53
135,T136,T136,Charlie Beljan,76,4.73,175,37
136,T136,T136,Sergio Garcia,59,4.73,213,45
137,T136,T136,Chesson Hadley,101,4.73,260,55
138,T136,T136,Ryan Moore,81,4.73,71,15
139,T136,T136,Andrew Svoboda,80,4.73,194,41
140,T141,T141,Mark Hubbard,79,4.74,218,46
141,T141,T141,Louis Oosthuizen,68,4.74,161,34
142,T143,T143,Brice Garnett,81,4.75,247,52
143,T143,T143,Jonathan Randolph,72,4.75,252,53
144,T143,T143,Johnson Wagner,68,4.75,299,63
145,T143,T143,Lee Westwood,56,4.75,114,24
146,T147,T147,Graham DeLaet,65,4.76,138,29
147,T147,T147,Jim Furyk,71,4.76,233,49
148,T147,T147,Morgan Hoffmann,85,4.76,295,62
149,T147,T147,John Senden,80,4.76,138,29
150,T147,T147,Heath Slocum,57,4.76,200,42
151,T147,T147,Kevin Streelman,95,4.76,214,45
152,T153,T153,Steven Bowditch,103,4.77,186,39
153,T153,T153,Billy Hurley III,83,4.77,291,61
154,T155,T155,Matt Every,73,4.78,244,51
155,T155,T155,Luke Guthrie,84,4.78,277,58
156,T155,T155,Spencer Levin,99,4.78,263,55
157,T155,T155,Tyrone Van Aswegen,58,4.78,129,27
158,T155,T155,Nick Watney,91,4.78,220,46
159,160,160,Ian Poulter,68,4.79,201,42
160,T161,T161,Whee Kim,71,4.8,259,54
161,T161,T161,Russell Knox,96,4.8,264,55
162,T161,T161,Bill Lunde,50,4.8,192,40
163,T161,T161,Brian Stuard,97,4.8,336,70
164,T165,T165,Jim Herman,88,4.82,328,68
165,T165,T165,Max Homa,78,4.82,342,71
166,T167,T167,Roberto Castro,54,4.83,145,30
167,T167,T167,Russell Henley,87,4.83,222,46
168,T167,T167,Davis Love III,51,4.83,227,47
169,T167,T167,Kyle Reifers,96,4.83,222,46
170,T167,T167,Jim Renner,68,4.83,251,52
171,172,172,Sean O'Hair,86,4.84,353,73
172,T173,T173,Ricky Barnes,82,4.85,267,55
173,T173,T173,Jonas Blixt,78,4.85,252,52
174,T173,T173,Ryan Palmer,80,4.85,126,26
175,T176,T176,Ken Duke,93,4.86,204,42
176,T176,T176,Nicholas Thompson,90,4.86,287,59
177,T178,T178,D.A. Points,72,4.88,122,25
178,T178,T178,David Toms,62,4.88,244,50
179,T178,T178,Camilo Villegas,83,4.88,200,41
180,181,181,Retief Goosen,81,4.9,196,40
181,T182,T182,Troy Merritt,91,4.92,295,60
182,T182,T182,Andrew Putnam,68,4.92,251,51
183,184,184,Robert Allenby,63,4.96,238,48
