,Par_4_Eagle_Leaders_RANK THIS WEEK,Par_4_Eagle_Leaders_RANK LAST WEEK,Par_4_Eagle_Leaders_PLAYER NAME,Par_4_Eagle_Leaders_ROUNDS,Par_4_Eagle_Leaders_TOTAL,Par_4_Eagle_Leaders_TOTAL PAR 4 HOLES,Par_4_Eagle_Leaders_TOTAL HOLE OUTS
34,T18,T18,Brooks Koepka,84,2,897,
35,T18,T18,Matt Kuchar,97,2,1021,
36,T18,T18,Hideki Matsuyama,95,2,992,2.0
37,T18,T18,John Merrick,78,2,790,1.0
38,T18,T18,Seung-Yul Noh,65,2,703,2.0
39,T18,T18,Ryan Palmer,80,2,850,1.0
40,T18,T18,Cameron Percy,72,2,757,
41,T18,T18,Pat Perez,96,2,1021,1.0
42,T18,T18,John Peterson,84,2,899,2.0
43,T18,T18,Jonathan Randolph,72,2,750,2.0
44,T18,T18,Kyle Reifers,96,2,996,1.0
45,T18,T18,Andres Romero,69,2,705,2.0
46,T18,T18,Brendan Steele,88,2,887,1.0
47,T18,T18,Jhonattan Vegas,90,2,927,1.0
48,T18,T18,Nick Watney,91,2,974,1.0
49,T18,T18,Lee Westwood,56,2,564,2.0
50,T51,T51,Eric Axley,57,1,596,1.0
51,T51,T51,Aaron Baddeley,76,1,806,1.0
52,T51,T51,Blayne Barber,76,1,789,
53,T51,T51,Jonas Blixt,78,1,792,1.0
54,T51,T51,Kevin Chappell,86,1,927,1.0
55,T51,T51,Chad Collins,79,1,852,1.0
56,T51,T51,Erik Compton,86,1,917,1.0
57,T51,T51,Brian Davis,86,1,880,1.0
58,T51,T51,Brendon de Jonge,106,1,1133,
59,T51,T51,Graham DeLaet,65,1,712,
60,T51,T51,Luke Donald,71,1,786,1.0
61,T51,T51,Ken Duke,93,1,964,1.0
62,T51,T51,Ernie Els,57,1,615,
63,T51,T51,Matt Every,73,1,758,1.0
64,T51,T51,Oscar Fraustro,58,1,578,1.0
65,T51,T51,Fabián Gómez,83,1,904,1.0
66,T51,T51,Andres Gonzales,90,1,920,1.0
67,T51,T51,Retief Goosen,81,1,816,1.0
68,T51,T51,Jason Gore,76,1,782,
69,T51,T51,Luke Guthrie,84,1,881,1.0
70,T51,T51,Chesson Hadley,101,1,1061,1.0
71,T51,T51,Padraig Harrington,60,1,656,1.0
72,T51,T51,Max Homa,78,1,794,1.0
73,T51,T51,Billy Horschel,99,1,1037,
74,T51,T51,Billy Hurley III,83,1,847,
75,T51,T51,Zach Johnson,90,1,975,1.0
76,T51,T51,Matt Jones,89,1,924,
77,T51,T51,Kevin Kisner,104,1,1135,1.0
78,T51,T51,Martin Laird,77,1,823,1.0
79,T51,T51,Marc Leishman,74,1,773,
80,T51,T51,Justin Leonard,61,1,670,1.0
81,T51,T51,Spencer Levin,99,1,1050,1.0
82,T51,T51,Bill Lunde,50,1,500,1.0
83,T51,T51,Hunter Mahan,88,1,908,1.0
84,T51,T51,Ben Martin,93,1,1008,
85,T51,T51,William McGirt,103,1,1117,1.0
86,T51,T51,Troy Merritt,91,1,965,1.0
87,T51,T51,Phil Mickelson,70,1,762,1.0
88,T51,T51,Bryce Molder,91,1,944,1.0
89,T51,T51,Francesco Molinari,56,1,580,
90,T51,T51,Louis Oosthuizen,68,1,690,1.0
91,T51,T51,Carlos Ortiz,100,1,1026,
92,T51,T51,Jeff Overton,94,1,995,1.0
93,T51,T51,Scott Pinckney,88,1,950,1.0
94,T51,T51,Ian Poulter,68,1,701,1.0
95,T51,T51,Andrew Putnam,68,1,680,
96,T51,T51,Chez Reavie,56,1,604,
97,T51,T51,John Senden,80,1,811,
98,T51,T51,Vijay Singh,78,1,840,
99,T51,T51,Jordan Spieth,91,1,954,
100,T51,T51,Henrik Stenson,63,1,652,
101,T51,T51,Chris Stroud,84,1,899,1.0
102,T51,T51,Andrew Svoboda,80,1,841,1.0
103,T51,T51,Nick Taylor,91,1,973,
104,T51,T51,Justin Thomas,106,1,1139,1.0
105,T51,T51,Michael Thompson,83,1,876,1.0
106,T51,T51,David Toms,62,1,620,1.0
107,T51,T51,Johnson Wagner,68,1,744,1.0
108,T51,T51,Jimmy Walker,89,1,950,1.0
109,T51,T51,Boo Weekley,79,1,848,1.0
110,T51,T51,Willy Wilcox,58,1,584,1.0
111,T51,T51,Tim Wilkinson,73,1,762,1.0
112,T51,T51,Gary Woodland,81,1,805,
