,Early_Round_2_Scoring_Average_RANK THIS WEEK,Early_Round_2_Scoring_Average_RANK LAST WEEK,Early_Round_2_Scoring_Average_PLAYER NAME,Early_Round_2_Scoring_Average_AVG,Early_Round_2_Scoring_Average_TOTAL STROKES,Early_Round_2_Scoring_Average_TOTAL ROUNDS
126,T127,T127,Alex Prugh,70.93,993,14
127,T127,T127,Bo Van Pelt,70.93,1064,15
128,T129,T129,Stewart Cink,71.0,639,9
129,T129,T129,Colt Knost,71.0,1136,16
130,T129,T129,Seung-Yul Noh,71.0,639,9
131,132,132,Ken Duke,71.07,1066,15
132,133,133,Jim Renner,71.08,924,13
133,134,134,Mark Wilson,71.09,782,11
134,135,135,Graham DeLaet,71.14,498,7
135,136,136,Hunter Mahan,71.18,783,11
136,137,137,Matt Every,71.2,712,10
137,138,138,Camilo Villegas,71.25,855,12
138,139,139,Ernie Els,71.27,784,11
139,140,140,Retief Goosen,71.3,713,10
140,141,141,Rickie Fowler,71.33,642,9
141,T142,T142,Lucas Glover,71.36,999,14
142,T142,T142,William McGirt,71.36,999,14
143,T142,T142,Rory Sabbatini,71.36,785,11
144,145,145,Jon Curran,71.38,928,13
145,146,146,Brian Davis,71.44,1143,16
146,147,147,Blayne Barber,71.46,929,13
147,T148,T148,Kyle Reifers,71.5,1144,16
148,T148,T148,Charl Schwartzel,71.5,572,8
149,T148,T148,Brandt Snedeker,71.5,858,12
150,151,151,Michael Thompson,71.54,930,13
151,152,152,Derek Ernst,71.58,859,12
152,153,153,Max Homa,71.6,1074,15
153,154,154,Brian Stuard,71.63,1361,19
154,155,155,Nicholas Thompson,71.64,1003,14
155,156,156,Chris Stroud,71.69,1147,16
156,157,157,Scott Stallings,71.71,502,7
157,158,158,Bill Haas,71.73,789,11
158,159,159,Gonzalo Fernandez-Castaño,71.77,933,13
159,160,160,Roger Sloan,71.78,646,9
160,161,161,Jhonattan Vegas,71.79,1005,14
161,T162,T162,Ian Poulter,71.82,790,11
162,T162,T162,Cameron Tringale,71.82,1221,17
163,T164,T164,Ryo Ishikawa,71.83,862,12
164,T164,T164,Francesco Molinari,71.83,431,6
165,T166,T166,Dustin Johnson,71.86,503,7
166,T166,T166,Phil Mickelson,71.86,503,7
167,T168,T168,Roberto Castro,71.88,575,8
168,T168,T168,Greg Chalmers,71.88,575,8
169,170,170,Scott Piercy,71.93,1079,15
170,171,171,Jason Kokrak,72.0,1008,14
171,T172,T172,Jonas Blixt,72.1,721,10
172,T172,T172,Greg Owen,72.1,721,10
173,174,174,Charlie Beljan,72.14,1010,14
174,175,175,Padraig Harrington,72.38,941,13
175,176,176,Oscar Fraustro,72.42,869,12
176,177,177,Jamie Donaldson,72.63,581,8
177,178,178,Heath Slocum,72.64,799,11
178,179,179,D.A. Points,72.69,945,13
179,180,180,Robert Allenby,72.75,873,12
180,181,181,Andrew Svoboda,73.0,949,13
181,182,182,Eric Axley,73.36,807,11
182,183,183,Robert Garrigus,73.63,589,8
183,184,184,Chesson Hadley,73.75,885,12
