,Tenth_Tee_Late_Par_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_3_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_3_Scoring_Average_AVG,Tenth_Tee_Late_Par_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_3_Scoring_Average_TOTAL HOLES
106,T99,T99,Bryce Molder,91,3.07,276,90
107,T99,T99,D.A. Points,72,3.07,289,94
108,T99,T99,Kevin Streelman,95,3.07,249,81
109,T99,T99,David Toms,62,3.07,89,29
110,T99,T99,Nick Watney,91,3.07,227,74
111,T99,T99,Gary Woodland,81,3.07,249,81
112,T113,T113,Brendon de Jonge,106,3.08,197,64
113,T113,T113,Ernie Els,57,3.08,37,12
114,T113,T113,George McNeill,93,3.08,286,93
115,T113,T113,Phil Mickelson,70,3.08,37,12
116,T113,T113,Ryan Moore,81,3.08,191,62
117,T113,T113,Cameron Percy,72,3.08,151,49
118,T113,T113,John Senden,80,3.08,188,61
119,T113,T113,Daniel Summerhays,101,3.08,228,74
120,T121,T121,Andres Gonzales,90,3.09,312,101
121,T121,T121,Adam Hadwin,95,3.09,281,91
122,T121,T121,Russell Knox,96,3.09,201,65
123,T121,T121,Bill Lunde,50,3.09,105,34
124,T121,T121,Chris Stroud,84,3.09,198,64
125,T121,T121,Bo Van Pelt,81,3.09,164,53
126,T121,T121,Tim Wilkinson,73,3.09,207,67
127,T128,T128,Steven Alker,62,3.1,152,49
128,T128,T128,Brian Davis,86,3.1,189,61
129,T128,T128,Oscar Fraustro,58,3.1,152,49
130,T128,T128,Lucas Glover,79,3.1,325,105
131,T128,T128,Tom Hoge,83,3.1,214,69
132,T128,T128,Ian Poulter,68,3.1,62,20
133,T128,T128,Byron Smith,59,3.1,127,41
134,T128,T128,Scott Stallings,60,3.1,239,77
135,T128,T128,Jhonattan Vegas,90,3.1,245,79
136,T137,T137,Roberto Castro,54,3.11,146,47
137,T137,T137,Brice Garnett,81,3.11,264,85
138,T137,T137,Luke Guthrie,84,3.11,236,76
139,T137,T137,Sean O'Hair,86,3.11,177,57
140,T137,T137,Jim Renner,68,3.11,190,61
141,T137,T137,Shawn Stefani,94,3.11,252,81
142,T137,T137,Steve Wheatcroft,87,3.11,289,93
143,T144,T144,Derek Ernst,75,3.12,240,77
144,T144,T144,Tony Finau,106,3.12,243,78
145,T144,T144,Hunter Mahan,88,3.12,103,33
146,T144,T144,Ryan Palmer,80,3.12,162,52
147,T144,T144,Andres Romero,69,3.12,103,33
148,T149,T149,Eric Axley,57,3.13,75,24
149,T149,T149,Ángel Cabrera,53,3.13,100,32
150,T149,T149,Kevin Chappell,86,3.13,150,48
151,T149,T149,Sergio Garcia,59,3.13,25,8
152,T149,T149,Marc Leishman,74,3.13,119,38
153,T149,T149,Seung-Yul Noh,65,3.13,175,56
154,T149,T149,Louis Oosthuizen,68,3.13,75,24
155,T149,T149,Roger Sloan,56,3.13,141,45
156,T149,T149,Heath Slocum,57,3.13,144,46
157,T158,T158,Robert Garrigus,70,3.14,220,70
158,T158,T158,Charley Hoffman,97,3.14,248,79
159,T158,T158,Boo Weekley,79,3.14,232,74
160,T158,T158,Lee Westwood,56,3.14,91,29
161,T162,T162,Charles Howell III,105,3.15,230,73
162,T162,T162,Jimmy Walker,89,3.15,41,13
163,164,164,John Peterson,84,3.16,193,61
164,T165,T165,Charl Schwartzel,67,3.17,171,54
165,T165,T165,Michael Thompson,83,3.17,190,60
166,T167,T167,Billy Horschel,99,3.18,89,28
167,T167,T167,Matt Kuchar,97,3.18,54,17
168,T167,T167,Greg Owen,58,3.18,121,38
169,T170,T170,Charlie Beljan,76,3.19,281,88
170,T170,T170,Harris English,105,3.19,169,53
171,T172,T172,Jonas Blixt,78,3.21,154,48
172,T172,T172,John Merrick,78,3.21,225,70
173,174,174,Jason Dufner,76,3.22,132,41
174,T175,T175,Jamie Donaldson,50,3.24,107,33
175,T175,T175,Geoff Ogilvy,50,3.24,120,37
176,177,177,Davis Love III,51,3.25,78,24
177,178,178,Keegan Bradley,87,3.28,118,36
178,179,179,Henrik Stenson,63,3.33,40,12
179,T180,T180,Jim Furyk,71,3.42,41,12
180,T180,T180,Zach Johnson,90,3.42,41,12
181,182,182,Bubba Watson,71,3.5,28,8
