,Tenth_Tee_Late_Round_2_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_2_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_2_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_2_Scoring_Average_AVG,Tenth_Tee_Late_Round_2_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_2_Scoring_Average_TOTAL ROUNDS
116,T117,T117,Stewart Cink,71.25,570,8
117,T117,T117,Russell Knox,71.25,285,4
118,T117,T117,Jonathan Randolph,71.25,285,4
119,120,120,Daniel Berger,71.29,499,7
120,T121,T121,Chesson Hadley,71.33,642,9
121,T121,T121,Patrick Rodgers,71.33,214,3
122,123,123,Jim Herman,71.38,571,8
123,T124,T124,Aaron Baddeley,71.4,714,10
124,T124,T124,Oscar Fraustro,71.4,357,5
125,T124,T124,Ryo Ishikawa,71.4,357,5
126,T124,T124,Troy Merritt,71.4,357,5
127,T124,T124,Steve Wheatcroft,71.4,714,10
128,129,129,Jason Kokrak,71.43,500,7
129,130,130,Gary Woodland,71.44,643,9
130,T131,T131,Michael Putnam,71.5,715,10
131,T131,T131,David Toms,71.5,286,4
132,T131,T131,Johnson Wagner,71.5,143,2
133,134,134,Jason Gore,71.57,501,7
134,T135,T135,K.J. Choi,71.67,430,6
135,T135,T135,Michael Thompson,71.67,645,9
136,137,137,Nicholas Thompson,71.7,717,10
137,T138,T138,Alex Cejka,71.71,502,7
138,T138,T138,George McNeill,71.71,502,7
139,140,140,Derek Ernst,71.73,789,11
140,141,141,Ángel Cabrera,71.75,287,4
141,142,142,Colt Knost,71.8,359,5
142,T143,T143,Keegan Bradley,71.83,431,6
143,T143,T143,David Hearn,71.83,431,6
144,T145,T145,John Merrick,71.88,575,8
145,T145,T145,Scott Stallings,71.88,575,8
146,T147,T147,Retief Goosen,72.0,576,8
147,T147,T147,Jim Renner,72.0,504,7
148,T147,T147,Lee Westwood,72.0,216,3
149,T147,T147,Tim Wilkinson,72.0,504,7
150,151,151,Ricky Barnes,72.14,505,7
151,152,152,Brian Stuard,72.17,433,6
152,T153,T153,James Hahn,72.29,506,7
153,T153,T153,Heath Slocum,72.29,506,7
154,T155,T155,Jonas Blixt,72.33,434,6
155,T155,T155,Padraig Harrington,72.33,434,6
156,T155,T155,Bill Lunde,72.33,217,3
157,158,158,Seung-Yul Noh,72.44,652,9
158,T159,T159,Russell Henley,72.5,290,4
159,T159,T159,Marc Leishman,72.5,290,4
160,161,161,Spencer Levin,72.57,508,7
161,162,162,Roger Sloan,72.6,363,5
162,163,163,Davis Love III,72.67,218,3
163,T164,T164,Sam Saunders,72.75,291,4
164,T164,T164,Byron Smith,72.75,291,4
165,T166,T166,Jamie Donaldson,73.0,219,3
166,T166,T166,Jim Furyk,73.0,73,1
167,168,168,Jeff Overton,73.25,293,4
168,169,169,Robert Allenby,73.67,221,3
169,T170,T170,Eric Axley,74.0,148,2
170,T170,T170,Hunter Mahan,74.0,222,3
171,T170,T170,Webb Simpson,74.0,74,1
172,T170,T170,Henrik Stenson,74.0,74,1
173,174,174,Tyrone Van Aswegen,74.25,297,4
174,175,175,Geoff Ogilvy,74.33,446,6
175,176,176,Matt Every,75.0,600,8
176,177,177,Greg Owen,76.0,228,3
177,178,178,Bubba Watson,77.0,77,1
