,Early_Round_4_Scoring_Average_RANK THIS WEEK,Early_Round_4_Scoring_Average_RANK LAST WEEK,Early_Round_4_Scoring_Average_PLAYER NAME,Early_Round_4_Scoring_Average_AVG,Early_Round_4_Scoring_Average_TOTAL STROKES,Early_Round_4_Scoring_Average_TOTAL ROUNDS
123,T123,T123,Camilo Villegas,71.13,569,8
124,T125,T125,Stewart Cink,71.17,427,6
125,T125,T125,Derek Ernst,71.17,427,6
126,T125,T125,Jason Gore,71.17,427,6
127,T125,T125,Jimmy Walker,71.17,854,12
128,129,129,Brendon Todd,71.2,712,10
129,130,130,John Senden,71.22,641,9
130,131,131,Geoff Ogilvy,71.25,570,8
131,T132,T132,Chesson Hadley,71.27,1069,15
132,T132,T132,James Hahn,71.27,784,11
133,T132,T132,Hunter Mahan,71.27,784,11
134,T135,T135,K.J. Choi,71.33,642,9
135,T135,T135,Jim Furyk,71.33,214,3
136,T135,T135,David Lingmerth,71.33,214,3
137,138,138,Brendon de Jonge,71.36,785,11
138,139,139,Byron Smith,71.4,357,5
139,140,140,J.J. Henry,71.45,786,11
140,T141,T141,Erik Compton,71.5,572,8
141,T141,T141,Graham DeLaet,71.5,572,8
142,T141,T141,Brooks Koepka,71.5,429,6
143,144,144,Sangmoon Bae,71.62,931,13
144,T145,T145,Matt Every,71.63,573,8
145,T145,T145,Phil Mickelson,71.63,573,8
146,T145,T145,Scott Piercy,71.63,573,8
147,148,148,Alex Cejka,71.64,788,11
148,T149,T149,Robert Allenby,71.67,430,6
149,T149,T149,Boo Weekley,71.67,215,3
150,T151,T151,Scott Brown,71.75,574,8
151,T151,T151,Carl Pettersson,71.75,861,12
152,153,153,Michael Thompson,71.8,718,10
153,154,154,Steve Wheatcroft,71.86,503,7
154,155,155,Gary Woodland,71.88,575,8
155,T156,T156,Greg Chalmers,72.0,504,7
156,T156,T156,Seung-Yul Noh,72.0,504,7
157,T156,T156,Jonathan Randolph,72.0,144,2
158,T156,T156,Roger Sloan,72.0,72,1
159,160,160,Nick Taylor,72.1,721,10
160,161,161,Jason Dufner,72.13,577,8
161,162,162,Ernie Els,72.14,505,7
162,163,163,Patrick Rodgers,72.25,289,4
163,164,164,Retief Goosen,72.43,507,7
164,T165,T165,Ángel Cabrera,72.5,290,4
165,T165,T165,Derek Fathauer,72.5,435,6
166,T165,T165,Andres Romero,72.5,290,4
167,168,168,Michael Putnam,72.6,726,10
168,T169,T169,Adam Scott,72.67,218,3
169,T169,T169,Andrew Svoboda,72.67,436,6
170,T171,T171,Padraig Harrington,72.75,291,4
171,T171,T171,Tyrone Van Aswegen,72.75,291,4
172,173,173,Troy Merritt,73.0,584,8
173,174,174,Kevin Streelman,73.11,658,9
174,175,175,Luke Guthrie,73.13,585,8
175,176,176,Scott Pinckney,73.17,439,6
176,T177,T177,Rickie Fowler,73.2,366,5
177,T177,T177,Justin Thomas,73.2,366,5
178,179,179,Oscar Fraustro,73.25,293,4
179,180,180,Bill Haas,73.43,514,7
180,181,181,Max Homa,73.6,368,5
181,T182,T182,Andrew Putnam,73.8,369,5
182,T182,T182,Heath Slocum,73.8,369,5
183,184,184,Justin Rose,75.5,151,2
