,Round_2_Scoring_Average_RANK THIS WEEK,Round_2_Scoring_Average_RANK LAST WEEK,Round_2_Scoring_Average_PLAYER NAME,Round_2_Scoring_Average_AVG,Round_2_Scoring_Average_TOTAL STROKES,Round_2_Scoring_Average_TOTAL ROUNDS
49,T48,T48,Kevin Kisner,70.1,2033,29
50,51,51,Jim Furyk,70.12,1192,17
51,52,52,Martin Laird,70.13,1683,24
52,T53,T53,Jason Dufner,70.15,1403,20
53,T53,T53,Kevin Streelman,70.15,1824,26
54,55,55,Chez Reavie,70.16,1333,19
55,T56,T56,Mark Hubbard,70.17,1614,23
56,T56,T56,Carlos Ortiz,70.17,2035,29
57,T56,T56,Vijay Singh,70.17,1614,23
58,59,59,Webb Simpson,70.19,1474,21
59,T60,T60,Bryce Molder,70.2,1755,25
60,T60,T60,Robert Streb,70.2,2106,30
61,62,62,David Toms,70.21,1334,19
62,63,63,Johnson Wagner,70.22,1615,23
63,T64,T64,James Hahn,70.25,1967,28
64,T64,T64,Willy Wilcox,70.25,1124,16
65,66,66,Ryan Moore,70.26,1616,23
66,67,67,Adam Hadwin,70.28,2038,29
67,T68,T68,Steven Alker,70.29,1476,21
68,T68,T68,David Lingmerth,70.29,1968,28
69,T68,T68,Boo Weekley,70.29,1687,24
70,T71,T71,Derek Fathauer,70.31,1828,26
71,T71,T71,Jeff Overton,70.31,2039,29
72,73,73,Marc Leishman,70.32,1547,22
73,74,74,Daniel Summerhays,70.34,2040,29
74,75,75,Whee Kim,70.36,1548,22
75,76,76,Scott Langley,70.37,1900,27
76,77,77,Daniel Berger,70.39,2182,31
77,T78,T78,Sangmoon Bae,70.41,2042,29
78,T78,T78,Bo Van Pelt,70.41,1901,27
79,80,80,Bill Haas,70.42,1690,24
80,81,81,Ryan Palmer,70.43,1479,21
81,82,82,Alex Cejka,70.44,1902,27
82,83,83,Troy Merritt,70.45,2043,29
83,84,84,Brendon Todd,70.46,1832,26
84,85,85,Greg Chalmers,70.5,1128,16
85,86,86,Keegan Bradley,70.52,1622,23
86,T87,T87,Kevin Chappell,70.54,1834,26
87,T87,T87,John Peterson,70.54,1693,24
88,T89,T89,J.J. Henry,70.55,2046,29
89,T89,T89,Andrew Putnam,70.55,1552,22
90,T91,T91,Blayne Barber,70.56,1764,25
91,T91,T91,Billy Hurley III,70.56,1905,27
92,T93,T93,Fabián Gómez,70.58,1835,26
93,T93,T93,Jason Gore,70.58,1694,24
94,95,95,Martin Flores,70.59,2047,29
95,96,96,Brandt Snedeker,70.62,1836,26
96,T97,T97,J.B. Holmes,70.63,1695,24
97,T97,T97,Spencer Levin,70.63,2119,30
98,99,99,Sean O'Hair,70.65,1837,26
99,T100,T100,Billy Horschel,70.67,1908,27
100,T100,T100,Chris Stroud,70.67,1908,27
101,102,102,Byron Smith,70.68,1343,19
102,103,103,Ben Martin,70.69,1838,26
103,T104,T104,Rickie Fowler,70.7,1414,20
104,T104,T104,William McGirt,70.7,2121,30
105,T104,T104,Scott Pinckney,70.7,1909,27
106,107,107,Adam Scott,70.71,990,14
107,108,108,Brian Harman,70.72,2051,29
108,109,109,John Merrick,70.73,1839,26
109,110,110,Phil Mickelson,70.74,1344,19
110,111,111,Bill Lunde,70.75,1132,16
111,112,112,Ken Duke,70.76,2052,29
112,113,113,Ian Poulter,70.78,1274,18
113,T114,T114,Jonathan Randolph,70.79,1699,24
114,T114,T114,Cameron Tringale,70.79,1982,28
115,116,116,Justin Leonard,70.82,1558,22
116,117,117,Charl Schwartzel,70.83,1275,18
117,118,118,Morgan Hoffmann,70.84,1771,25
118,T119,T119,Jon Curran,70.85,1913,27
119,T119,T119,Ryo Ishikawa,70.85,1913,27
120,T121,T121,Jonathan Byrd,70.86,1488,21
121,T121,T121,Brice Garnett,70.86,1984,28
122,123,123,Mark Wilson,70.89,1914,27
123,T124,T124,Andres Gonzales,70.93,1915,27
124,T124,T124,Lee Westwood,70.93,993,14
125,T126,T126,Luke Guthrie,70.96,1845,26
126,T126,T126,Colt Knost,70.96,1916,27
127,T126,T126,Alex Prugh,70.96,1845,26
128,T126,T126,John Senden,70.96,1632,23
129,T130,T130,David Hearn,70.97,2129,30
130,T130,T130,Kyle Reifers,70.97,2129,30
131,T132,T132,Ángel Cabrera,71.0,1207,17
132,T132,T132,Chris Kirk,71.0,1420,20
133,T132,T132,Jhonattan Vegas,71.0,1846,26
134,135,135,Rory Sabbatini,71.04,1776,25
135,T136,T136,Jim Herman,71.07,1919,27
136,T136,T136,Francesco Molinari,71.07,995,14
137,T138,T138,Aaron Baddeley,71.08,1706,24
138,T138,T138,Lucas Glover,71.08,1848,26
139,T138,T138,Sam Saunders,71.08,1848,26
140,141,141,K.J. Choi,71.11,1280,18
141,142,142,Hunter Mahan,71.13,1636,23
142,143,143,Scott Piercy,71.15,1921,27
143,144,144,Camilo Villegas,71.19,1851,26
144,145,145,Tyrone Van Aswegen,71.21,1353,19
145,146,146,Derek Ernst,71.28,1782,25
146,147,147,Erik Compton,71.3,1925,27
147,148,148,Roberto Castro,71.33,1070,15
148,T149,T149,Ricky Barnes,71.35,1855,26
149,T149,T149,Stewart Cink,71.35,1641,23
150,T149,T149,Max Homa,71.35,1855,26
151,T149,T149,Andres Romero,71.35,1641,23
152,153,153,Nicholas Thompson,71.37,2141,30
153,154,154,Brian Davis,71.41,1928,27
154,155,155,Charlie Beljan,71.44,1786,25
155,T156,T156,Michael Thompson,71.46,1858,26
156,T156,T156,Tim Wilkinson,71.46,1858,26
157,T158,T158,Gonzalo Fernandez-Castaño,71.48,1930,27
158,T158,T158,Retief Goosen,71.48,1644,23
159,T158,T158,Jason Kokrak,71.48,1930,27
160,161,161,Sung Joon Park,71.5,1716,24
161,162,162,Ben Crane,71.55,1431,20
162,T163,T163,Brian Stuard,71.57,2147,30
163,T163,T163,Gary Woodland,71.57,1646,23
164,165,165,D.A. Points,71.6,1790,25
165,166,166,Oscar Fraustro,71.75,1435,20
166,167,167,Davis Love III,71.83,1293,18
167,168,168,Greg Owen,71.84,1365,19
168,169,169,Jim Renner,71.85,1868,26
169,T170,T170,Ernie Els,71.89,1294,18
170,T170,T170,Scott Stallings,71.89,1366,19
171,T172,T172,Chesson Hadley,71.9,2157,30
172,T172,T172,Andrew Svoboda,71.9,2085,29
173,174,174,Jonas Blixt,71.92,1798,25
174,T175,T175,Robert Allenby,72.14,1515,21
175,T175,T175,Robert Garrigus,72.14,1587,22
176,T175,T175,Geoff Ogilvy,72.14,1010,14
177,178,178,Eric Axley,72.2,1444,20
178,179,179,Heath Slocum,72.24,1517,21
179,180,180,Seung-Yul Noh,72.3,1446,20
180,181,181,Padraig Harrington,72.38,1520,21
181,182,182,Roger Sloan,72.42,1376,19
182,183,183,Jamie Donaldson,72.57,1016,14
183,184,184,Matt Every,73.09,1608,22
