,Tenth_Tee_Early_Par_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_4_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_4_Scoring_Average_AVG,Tenth_Tee_Early_Par_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_4_Scoring_Average_TOTAL HOLES
31,T27,T27,Nick Watney,91,3.97,647,163
32,T27,T27,Lee Westwood,56,3.97,294,74
33,T27,T27,Mark Wilson,89,3.97,524,132
34,T35,T35,Dustin Johnson,75,3.98,649,163
35,T35,T35,David Lingmerth,90,3.98,521,131
36,T37,T37,James Hahn,94,3.99,809,203
37,T37,T37,David Hearn,97,3.99,797,200
38,T37,T37,Zach Johnson,90,3.99,949,238
39,T37,T37,Francesco Molinari,56,3.99,543,136
40,T37,T37,Adam Scott,51,3.99,515,129
41,T37,T37,Vijay Singh,78,3.99,343,86
42,T37,T37,Shawn Stefani,94,3.99,542,136
43,T37,T37,David Toms,62,3.99,695,174
44,T45,T45,Steven Alker,62,4.0,480,120
45,T45,T45,Kevin Kisner,104,4.0,780,195
46,T45,T45,Hideki Matsuyama,95,4.0,688,172
47,T45,T45,William McGirt,103,4.0,1044,261
48,T45,T45,Greg Owen,58,4.0,512,128
49,T50,T50,Alex Cejka,94,4.01,702,175
50,T50,T50,Greg Chalmers,58,4.01,373,93
51,T50,T50,Harris English,105,4.01,838,209
52,T50,T50,Rickie Fowler,76,4.01,773,193
53,T50,T50,Sergio Garcia,59,4.01,606,151
54,T50,T50,Morgan Hoffmann,85,4.01,927,231
55,T50,T50,Matt Jones,89,4.01,578,144
56,T50,T50,Colt Knost,90,4.01,999,249
57,T50,T50,Scott Langley,94,4.01,761,190
58,T50,T50,Hunter Mahan,88,4.01,681,170
59,T50,T50,Phil Mickelson,70,4.01,646,161
60,T50,T50,Seung-Yul Noh,65,4.01,337,84
61,T50,T50,Carlos Ortiz,100,4.01,814,203
62,T50,T50,Ryan Palmer,80,4.01,401,100
63,T50,T50,Scott Pinckney,88,4.01,935,233
64,T50,T50,Charl Schwartzel,67,4.01,429,107
65,T50,T50,Brandt Snedeker,98,4.01,867,216
66,T50,T50,Nicholas Thompson,90,4.01,875,218
67,T68,T68,Paul Casey,87,4.02,534,133
68,T68,T68,Jon Curran,83,4.02,711,177
69,T68,T68,Russell Henley,87,4.02,712,177
70,T68,T68,Mark Hubbard,79,4.02,704,175
71,T68,T68,Billy Hurley III,83,4.02,873,217
72,T68,T68,Jerry Kelly,79,4.02,519,129
73,T68,T68,Matt Kuchar,97,4.02,813,202
74,T68,T68,John Peterson,84,4.02,740,184
75,T68,T68,Michael Putnam,87,4.02,703,175
76,T68,T68,Patrick Reed,103,4.02,1044,260
77,T68,T68,Webb Simpson,81,4.02,583,145
78,T68,T68,Hudson Swafford,97,4.02,920,229
79,T68,T68,Nick Taylor,91,4.02,833,207
80,T68,T68,Brendon Todd,96,4.02,506,126
81,T82,T82,Kevin Chappell,86,4.03,600,149
82,T82,T82,Stewart Cink,77,4.03,713,177
83,T82,T82,Chad Collins,79,4.03,987,245
84,T82,T82,Brendon de Jonge,106,4.03,734,182
85,T82,T82,Ernie Els,57,4.03,600,149
86,T82,T82,Billy Horschel,99,4.03,1088,270
87,T82,T82,Charles Howell III,105,4.03,815,202
88,T82,T82,John Huh,102,4.03,886,220
89,T82,T82,Davis Love III,51,4.03,709,176
90,T82,T82,Bryce Molder,91,4.03,597,148
91,T82,T82,Alex Prugh,84,4.03,601,149
92,T82,T82,Brian Stuard,97,4.03,902,224
93,T94,T94,Daniel Berger,97,4.04,768,190
94,T94,T94,Zac Blair,108,4.04,763,189
95,T94,T94,Jonas Blixt,78,4.04,686,170
96,T94,T94,Scott Brown,97,4.04,683,169
97,T94,T94,Derek Ernst,75,4.04,436,108
98,T94,T94,Jim Herman,88,4.04,961,238
99,T94,T94,Spencer Levin,99,4.04,840,208
100,T94,T94,Kevin Na,98,4.04,727,180
101,T94,T94,Jeff Overton,94,4.04,1235,306
102,T94,T94,Chez Reavie,56,4.04,549,136
103,T94,T94,Justin Rose,69,4.04,643,159
104,T94,T94,Kevin Streelman,95,4.04,545,135
105,T106,T106,Eric Axley,57,4.05,770,190
106,T106,T106,Jonathan Byrd,69,4.05,721,178
107,T106,T106,Erik Compton,86,4.05,794,196
108,T106,T106,Derek Fathauer,81,4.05,819,202
109,T106,T106,Lucas Glover,79,4.05,340,84
110,T106,T106,Martin Laird,77,4.05,681,168
111,T106,T106,Marc Leishman,74,4.05,725,179
112,T106,T106,Cameron Percy,72,4.05,627,155
113,T106,T106,Carl Pettersson,106,4.05,855,211
114,T106,T106,D.A. Points,72,4.05,409,101
115,T116,T116,Ángel Cabrera,53,4.06,447,110
116,T116,T116,Ben Crane,62,4.06,601,148
117,T116,T116,Brice Garnett,81,4.06,577,142
118,T116,T116,Retief Goosen,81,4.06,516,127
119,T116,T116,Ryo Ishikawa,90,4.06,752,185
120,T116,T116,Chris Kirk,76,4.06,349,86
121,T116,T116,Bill Lunde,50,4.06,511,126
122,T116,T116,Kyle Reifers,96,4.06,609,150
123,T116,T116,Sam Saunders,83,4.06,734,181
124,T116,T116,Andrew Svoboda,80,4.06,572,141
125,T116,T116,Justin Thomas,106,4.06,722,178
126,T116,T116,Michael Thompson,83,4.06,731,180
127,T128,T128,Steven Bowditch,103,4.07,525,129
128,T128,T128,Jamie Donaldson,50,4.07,305,75
129,T128,T128,Gonzalo Fernandez-Castaño,81,4.07,765,188
130,T128,T128,Jason Gore,76,4.07,618,152
131,T128,T128,Chesson Hadley,101,4.07,741,182
132,T128,T128,Max Homa,78,4.07,952,234
133,T128,T128,Danny Lee,120,4.07,986,242
134,T128,T128,Chris Stroud,84,4.07,683,168
135,T128,T128,Jhonattan Vegas,90,4.07,1053,259
136,T137,T137,Sangmoon Bae,98,4.08,534,131
137,T137,T137,Keegan Bradley,87,4.08,815,200
138,T137,T137,Chad Campbell,97,4.08,750,184
139,T137,T137,Fabián Gómez,83,4.08,930,228
140,T137,T137,Bill Haas,89,4.08,567,139
141,T137,T137,Jason Kokrak,88,4.08,926,227
142,T137,T137,Scott Piercy,90,4.08,534,131
143,T137,T137,Ian Poulter,68,4.08,563,138
144,T137,T137,Andres Romero,69,4.08,783,192
145,T137,T137,Gary Woodland,81,4.08,298,73
146,T147,T147,Aaron Baddeley,76,4.09,528,129
147,T147,T147,Oscar Fraustro,58,4.09,442,108
148,T147,T147,Luke Guthrie,84,4.09,789,193
149,T147,T147,Tom Hoge,83,4.09,826,202
150,T147,T147,John Merrick,78,4.09,532,130
151,T147,T147,Byron Smith,59,4.09,561,137
152,T147,T147,Cameron Tringale,96,4.09,1089,266
153,T154,T154,K.J. Choi,66,4.1,598,146
154,T154,T154,Graham DeLaet,65,4.1,455,111
155,T154,T154,Adam Hadwin,95,4.1,862,210
156,T154,T154,Geoff Ogilvy,50,4.1,275,67
157,T154,T154,Tim Wilkinson,73,4.1,759,185
158,T159,T159,Blayne Barber,76,4.11,699,170
159,T159,T159,Ricky Barnes,82,4.11,739,180
160,T159,T159,Roberto Castro,54,4.11,448,109
161,T159,T159,Brian Davis,86,4.11,1011,246
162,T159,T159,Johnson Wagner,68,4.11,946,230
163,T164,T164,Louis Oosthuizen,68,4.12,490,119
164,T164,T164,Sung Joon Park,79,4.12,816,198
165,T164,T164,Jim Renner,68,4.12,758,184
166,T167,T167,Robert Allenby,63,4.13,726,176
167,T167,T167,Ken Duke,93,4.13,574,139
168,T167,T167,Matt Every,73,4.13,653,158
169,T167,T167,Robert Garrigus,70,4.13,707,171
170,T167,T167,Padraig Harrington,60,4.13,475,115
171,T167,T167,Whee Kim,71,4.13,759,184
172,T167,T167,Jonathan Randolph,72,4.13,702,170
173,T167,T167,John Senden,80,4.13,396,96
174,T167,T167,Tyrone Van Aswegen,58,4.13,351,85
175,T167,T167,Bo Van Pelt,81,4.13,826,200
176,T177,T177,Luke Donald,71,4.14,708,171
177,T177,T177,J.J. Henry,94,4.14,728,176
178,T177,T177,Justin Leonard,61,4.14,580,140
179,T177,T177,Heath Slocum,57,4.14,518,125
180,T181,T181,Troy Merritt,91,4.15,854,206
181,T181,T181,Andrew Putnam,68,4.15,718,173
182,183,183,Roger Sloan,56,4.16,820,197
183,184,184,Charlie Beljan,76,4.22,549,130
