,Par_5_Eagle_Leaders_RANK THIS WEEK,Par_5_Eagle_Leaders_RANK LAST WEEK,Par_5_Eagle_Leaders_PLAYER NAME,Par_5_Eagle_Leaders_ROUNDS,Par_5_Eagle_Leaders_TOTAL,Par_5_Eagle_Leaders_TOTAL PAR 5 HOLES,Par_5_Eagle_Leaders_TOTAL HOLE OUTS
76,T58,T58,Seung-Yul Noh,65,6,210,1.0
77,T58,T58,Cameron Percy,72,6,218,
78,T58,T58,Pat Perez,96,6,320,2.0
79,T58,T58,Alex Prugh,84,6,254,1.0
80,T58,T58,Sam Saunders,83,6,263,
81,T58,T58,Scott Stallings,60,6,216,2.0
82,T58,T58,Brendan Steele,88,6,286,2.0
83,T58,T58,Henrik Stenson,63,6,192,
84,T58,T58,Robert Streb,110,6,330,1.0
85,T58,T58,Kevin Streelman,95,6,306,1.0
86,T58,T58,Cameron Tringale,96,6,306,3.0
87,T58,T58,Nick Watney,91,6,290,2.0
88,T58,T58,Boo Weekley,79,6,252,1.0
89,T58,T58,Gary Woodland,81,6,234,
90,T91,T91,Steven Alker,62,5,186,2.0
91,T91,T91,Keegan Bradley,87,5,270,2.0
92,T91,T91,Roberto Castro,54,5,150,2.0
93,T91,T91,Greg Chalmers,58,5,172,3.0
94,T91,T91,Brian Davis,86,5,261,3.0
95,T91,T91,Brendon de Jonge,106,5,342,2.0
96,T91,T91,Jamie Donaldson,50,5,152,2.0
97,T91,T91,Matt Every,73,5,228,1.0
98,T91,T91,Luke Guthrie,84,5,259,2.0
99,T91,T91,Russell Henley,87,5,252,
100,T91,T91,Jim Herman,88,5,275,2.0
101,T91,T91,Kevin Kisner,104,5,319,1.0
102,T91,T91,Scott Langley,94,5,289,3.0
103,T91,T91,David Lingmerth,90,5,278,1.0
104,T91,T91,Hunter Mahan,88,5,276,
105,T91,T91,William McGirt,103,5,321,4.0
106,T91,T91,Phil Mickelson,70,5,224,
107,T91,T91,Sung Joon Park,79,5,241,
108,T91,T91,D.A. Points,72,5,227,2.0
109,T91,T91,Michael Putnam,87,5,280,1.0
110,T91,T91,Nicholas Thompson,90,5,272,1.0
111,T91,T91,Brendon Todd,96,5,281,2.0
112,T91,T91,Jimmy Walker,89,5,262,1.0
113,T91,T91,Tim Wilkinson,73,5,227,2.0
114,T115,T115,Ricky Barnes,82,4,253,2.0
115,T115,T115,Jason Bohn,95,4,304,2.0
116,T115,T115,Chad Collins,79,4,248,1.0
117,T115,T115,Sergio Garcia,59,4,176,2.0
118,T115,T115,Brian Harman,90,4,264,1.0
119,T115,T115,Tom Hoge,83,4,241,
120,T115,T115,Zach Johnson,90,4,251,1.0
121,T115,T115,Chris Kirk,76,4,242,
122,T115,T115,Spencer Levin,99,4,299,1.0
123,T115,T115,Bryce Molder,91,4,267,
124,T115,T115,Ryan Moore,81,4,265,1.0
125,T115,T115,Patrick Reed,103,4,320,2.0
126,T115,T115,Jim Renner,68,4,205,
127,T115,T115,Patrick Rodgers,57,4,152,
128,T115,T115,Andres Romero,69,4,214,
129,T115,T115,Charl Schwartzel,67,4,198,
130,T115,T115,John Senden,80,4,246,1.0
131,T115,T115,Tyrone Van Aswegen,58,4,173,1.0
132,T115,T115,Johnson Wagner,68,4,206,
133,T115,T115,Lee Westwood,56,4,168,
134,T115,T115,Mark Wilson,89,4,262,
135,T136,T136,Chad Campbell,97,3,297,
136,T136,T136,K.J. Choi,66,3,216,
137,T136,T136,Ernie Els,57,3,188,
138,T136,T136,Retief Goosen,81,3,264,
139,T136,T136,Russell Knox,96,3,303,1.0
140,T136,T136,Marc Leishman,74,3,212,
141,T136,T136,Justin Leonard,61,3,185,2.0
142,T136,T136,Davis Love III,51,3,156,
143,T136,T136,Bill Lunde,50,3,140,1.0
144,T136,T136,John Merrick,78,3,239,
145,T136,T136,Greg Owen,58,3,185,
146,T136,T136,Ian Poulter,68,3,208,1.0
147,T136,T136,Jonathan Randolph,72,3,223,
148,T136,T136,Chez Reavie,56,3,175,1.0
149,T136,T136,Kyle Reifers,96,3,285,1.0
150,T136,T136,Nick Taylor,91,3,299,1.0
151,T152,T152,Zac Blair,108,2,320,
152,T152,T152,Stewart Cink,77,2,237,
153,T152,T152,Jon Curran,83,2,243,
154,T152,T152,Gonzalo Fernandez-Castaño,81,2,242,2.0
155,T152,T152,Brice Garnett,81,2,252,
156,T152,T152,David Hearn,97,2,313,
157,T152,T152,Mark Hubbard,79,2,242,1.0
158,T152,T152,Billy Hurley III,83,2,250,
159,T152,T152,Jerry Kelly,79,2,241,
160,T152,T152,Colt Knost,90,2,268,
161,T152,T152,Troy Merritt,91,2,302,1.0
162,T152,T152,Geoff Ogilvy,50,2,152,1.0
163,T152,T152,Justin Rose,69,2,210,
164,T152,T152,Heath Slocum,57,2,174,
165,T152,T152,Byron Smith,59,2,169,2.0
166,T152,T152,Bo Van Pelt,81,2,259,2.0
167,T152,T152,Camilo Villegas,83,2,249,
168,T169,T169,Robert Allenby,63,1,180,
169,T169,T169,Ben Crane,62,1,187,
170,T169,T169,Luke Donald,71,1,211,
171,T169,T169,Oscar Fraustro,58,1,173,
172,T169,T169,Padraig Harrington,60,1,189,1.0
173,T169,T169,Max Homa,78,1,237,
174,T169,T169,Whee Kim,71,1,217,1.0
175,T169,T169,Francesco Molinari,56,1,164,1.0
176,T169,T169,Andrew Putnam,68,1,213,1.0
177,T169,T169,Brian Stuard,97,1,299,
178,T169,T169,David Toms,62,1,188,
