,Back_9_Round_2_Scoring_Average_RANK THIS WEEK,Back_9_Round_2_Scoring_Average_RANK LAST WEEK,Back_9_Round_2_Scoring_Average_PLAYER NAME,Back_9_Round_2_Scoring_Average_AVG,Back_9_Round_2_Scoring_Average_TOTAL STROKES,Back_9_Round_2_Scoring_Average_TOTAL ROUNDS
50,51,51,Cameron Percy,35.05,771,22
51,52,52,Louis Oosthuizen,35.06,631,18
52,T53,T53,Ken Duke,35.07,1017,29
53,T53,T53,Adam Hadwin,35.07,1017,29
54,T53,T53,Kevin Kisner,35.07,1017,29
55,56,56,Brendan Steele,35.09,807,23
56,T57,T57,Tony Finau,35.1,1088,31
57,T57,T57,Troy Merritt,35.1,1018,29
58,59,59,Nick Taylor,35.11,983,28
59,T60,T60,Keegan Bradley,35.13,808,23
60,T60,T60,John Senden,35.13,808,23
61,T60,T60,Boo Weekley,35.13,843,24
62,63,63,Shawn Stefani,35.15,914,26
63,64,64,Bryce Molder,35.16,879,25
64,T65,T65,Jeff Overton,35.17,1020,29
65,T65,T65,Ian Poulter,35.17,633,18
66,T67,T67,Jonathan Byrd,35.19,739,21
67,T67,T67,Greg Chalmers,35.19,563,16
68,T67,T67,Gonzalo Fernandez-Castaño,35.19,950,27
69,T67,T67,Bo Van Pelt,35.19,950,27
70,T71,T71,J.B. Holmes,35.21,845,24
71,T71,T71,Martin Laird,35.21,845,24
72,T73,T73,Kevin Streelman,35.23,916,26
73,T73,T73,Camilo Villegas,35.23,916,26
74,75,75,Martin Flores,35.24,1022,29
75,76,76,Chris Kirk,35.25,705,20
76,T77,T77,Kevin Chappell,35.27,917,26
77,T77,T77,Ben Martin,35.27,917,26
78,T77,T77,Kyle Reifers,35.27,1058,30
79,T77,T77,Jhonattan Vegas,35.27,917,26
80,81,81,Charl Schwartzel,35.28,635,18
81,T82,T82,Hunter Mahan,35.3,812,23
82,T82,T82,Steve Wheatcroft,35.3,953,27
83,T84,T84,Patrick Reed,35.31,918,26
84,T84,T84,Brandt Snedeker,35.31,918,26
85,T86,T86,Paul Casey,35.32,777,22
86,T86,T86,Brendon de Jonge,35.32,1095,31
87,T86,T86,Harris English,35.32,989,28
88,T86,T86,Justin Leonard,35.32,777,22
89,T86,T86,Rory Sabbatini,35.32,883,25
90,T86,T86,Byron Smith,35.32,671,19
91,T86,T86,Tyrone Van Aswegen,35.32,671,19
92,T93,T93,Jason Dufner,35.35,707,20
93,T93,T93,Rickie Fowler,35.35,707,20
94,T93,T93,Carl Pettersson,35.35,1096,31
95,T96,T96,Andrew Putnam,35.36,778,22
96,T96,T96,Adam Scott,35.36,495,14
97,T98,T98,Billy Horschel,35.37,955,27
98,T98,T98,Scott Langley,35.37,955,27
99,100,100,Spencer Levin,35.4,1062,30
100,T101,T101,J.J. Henry,35.41,1027,29
101,T101,T101,Scott Piercy,35.41,956,27
102,T103,T103,Bill Haas,35.42,850,24
103,T103,T103,Brendon Todd,35.42,921,26
104,T103,T103,David Toms,35.42,673,19
105,106,106,Ryo Ishikawa,35.44,957,27
106,107,107,Daniel Berger,35.45,1099,31
107,108,108,Pat Perez,35.46,922,26
108,T109,T109,Graham DeLaet,35.47,674,19
109,T109,T109,Nicholas Thompson,35.47,1064,30
110,111,111,Mark Wilson,35.48,958,27
111,112,112,Ben Crane,35.5,710,20
112,113,113,Ryan Moore,35.52,817,23
113,T114,T114,Ángel Cabrera,35.53,604,17
114,T114,T114,Chad Campbell,35.53,1066,30
115,T116,T116,Derek Fathauer,35.54,924,26
116,T116,T116,Jason Gore,35.54,853,24
117,T116,T116,Jonathan Randolph,35.54,853,24
118,T116,T116,Cameron Tringale,35.54,995,28
119,T120,T120,Ernie Els,35.56,640,18
120,T120,T120,Bill Lunde,35.56,569,16
121,T122,T122,David Lingmerth,35.57,996,28
122,T122,T122,Lee Westwood,35.57,498,14
123,T124,T124,Lucas Glover,35.58,925,26
124,T124,T124,Phil Mickelson,35.58,676,19
125,T126,T126,Sangmoon Bae,35.59,1032,29
126,T126,T126,Jon Curran,35.59,961,27
127,T126,T126,Jim Herman,35.59,961,27
128,T126,T126,Jason Kokrak,35.59,961,27
129,T126,T126,Chris Stroud,35.59,961,27
130,131,131,William McGirt,35.6,1068,30
131,T132,T132,Erik Compton,35.63,962,27
132,T132,T132,David Hearn,35.63,1069,30
133,134,134,Francesco Molinari,35.64,499,14
134,135,135,Gary Woodland,35.65,820,23
135,136,136,Daniel Summerhays,35.66,1034,29
136,T137,T137,Colt Knost,35.67,963,27
137,T137,T137,Scott Pinckney,35.67,963,27
138,T139,T139,Blayne Barber,35.68,892,25
139,T139,T139,Chez Reavie,35.68,678,19
140,141,141,Sean O'Hair,35.69,928,26
141,142,142,Retief Goosen,35.7,821,23
142,143,143,Fabián Gómez,35.73,929,26
143,T144,T144,Mark Hubbard,35.74,822,23
144,T144,T144,Andres Romero,35.74,822,23
145,T146,T146,Alex Cejka,35.78,966,27
146,T146,T146,Andres Gonzales,35.78,966,27
147,T148,T148,Brice Garnett,35.79,1002,28
148,T148,T148,Geoff Ogilvy,35.79,501,14
149,150,150,Roberto Castro,35.8,537,15
150,T151,T151,Brian Davis,35.81,967,27
151,T151,T151,Alex Prugh,35.81,931,26
152,T151,T151,Sam Saunders,35.81,931,26
153,154,154,Davis Love III,35.83,645,18
154,155,155,Brian Stuard,35.87,1076,30
155,T156,T156,Aaron Baddeley,35.88,861,24
156,T156,T156,Ricky Barnes,35.88,933,26
157,T156,T156,Jonas Blixt,35.88,897,25
158,T156,T156,Max Homa,35.88,933,26
159,T156,T156,John Merrick,35.88,933,26
160,161,161,Oscar Fraustro,35.9,718,20
161,T162,T162,Derek Ernst,35.92,898,25
162,T162,T162,Michael Thompson,35.92,934,26
163,164,164,K.J. Choi,35.94,647,18
164,165,165,Greg Owen,35.95,683,19
165,166,166,Sung Joon Park,36.04,865,24
166,167,167,Charlie Beljan,36.12,903,25
167,168,168,Stewart Cink,36.13,831,23
168,169,169,Andrew Svoboda,36.14,1048,29
169,170,170,Morgan Hoffmann,36.24,906,25
170,T171,T171,Jim Renner,36.27,943,26
171,T171,T171,Tim Wilkinson,36.27,943,26
172,173,173,Seung-Yul Noh,36.3,726,20
173,174,174,D.A. Points,36.4,910,25
174,175,175,Robert Garrigus,36.41,801,22
175,176,176,Scott Stallings,36.47,693,19
176,177,177,Robert Allenby,36.48,766,21
177,178,178,Eric Axley,36.5,730,20
178,179,179,Padraig Harrington,36.52,767,21
179,180,180,Chesson Hadley,36.53,1096,30
180,181,181,Matt Every,36.86,811,22
181,182,182,Roger Sloan,37.11,705,19
182,T183,T183,Jamie Donaldson,37.14,520,14
183,T183,T183,Heath Slocum,37.14,780,21
