,Back_9_Round_1_Scoring_Average_RANK THIS WEEK,Back_9_Round_1_Scoring_Average_RANK LAST WEEK,Back_9_Round_1_Scoring_Average_PLAYER NAME,Back_9_Round_1_Scoring_Average_AVG,Back_9_Round_1_Scoring_Average_TOTAL STROKES,Back_9_Round_1_Scoring_Average_TOTAL ROUNDS
46,T44,T44,Ryan Palmer,35.29,741,21
47,T48,T48,Alex Cejka,35.31,1024,29
48,T48,T48,Daniel Summerhays,35.31,1024,29
49,T50,T50,K.J. Choi,35.33,636,18
50,T50,T50,Kevin Kisner,35.33,1060,30
51,T50,T50,George McNeill,35.33,954,27
52,T53,T53,Vijay Singh,35.35,813,23
53,T53,T53,Johnson Wagner,35.35,813,23
54,T55,T55,Bryce Molder,35.36,884,25
55,T55,T55,Adam Scott,35.36,495,14
56,T57,T57,David Hearn,35.37,1061,30
57,T57,T57,Dustin Johnson,35.37,672,19
58,T57,T57,Mark Wilson,35.37,955,27
59,60,60,Brandt Snedeker,35.38,920,26
60,61,61,Louis Oosthuizen,35.39,637,18
61,62,62,Nicholas Thompson,35.4,1062,30
62,T63,T63,Martin Flores,35.41,1027,29
63,T63,T63,Jim Furyk,35.41,602,17
64,T63,T63,Cameron Percy,35.41,779,22
65,T63,T63,Steve Wheatcroft,35.41,956,27
66,67,67,Max Homa,35.42,921,26
67,68,68,Spencer Levin,35.43,1063,30
68,T69,T69,Blayne Barber,35.44,886,25
69,T69,T69,Jason Bohn,35.44,957,27
70,T69,T69,Ian Poulter,35.44,638,18
71,T69,T69,Sam Saunders,35.44,957,27
72,T73,T73,Kevin Chappell,35.46,922,26
73,T73,T73,Scott Piercy,35.46,993,28
74,T73,T73,Shawn Stefani,35.46,922,26
75,76,76,Scott Stallings,35.47,674,19
76,T77,T77,Jeff Overton,35.48,1029,29
77,T77,T77,Webb Simpson,35.48,745,21
78,T79,T79,Jhonattan Vegas,35.5,923,26
79,T79,T79,Boo Weekley,35.5,852,24
80,T81,T81,Jonas Blixt,35.52,888,25
81,T81,T81,Russell Henley,35.52,817,23
82,T83,T83,Francesco Molinari,35.53,533,15
83,T83,T83,Tyrone Van Aswegen,35.53,675,19
84,T85,T85,Lucas Glover,35.54,924,26
85,T85,T85,Bill Haas,35.54,853,24
86,T85,T85,Brendon Todd,35.54,924,26
87,88,88,Whee Kim,35.55,782,22
88,89,89,Jon Curran,35.56,960,27
89,T90,T90,Keegan Bradley,35.57,818,23
90,T90,T90,Robert Streb,35.57,1067,30
91,T92,T92,Sung Joon Park,35.58,925,26
92,T92,T92,David Toms,35.58,676,19
93,94,94,Tony Finau,35.61,1104,31
94,95,95,Morgan Hoffmann,35.62,926,26
95,T96,T96,Charley Hoffman,35.63,962,27
96,T96,T96,Scott Pinckney,35.63,962,27
97,T98,T98,Derek Fathauer,35.65,927,26
98,T98,T98,Oscar Fraustro,35.65,713,20
99,T98,T98,Jimmy Walker,35.65,820,23
100,101,101,Brian Harman,35.66,1034,29
101,T102,T102,Jason Gore,35.67,856,24
102,T102,T102,Colt Knost,35.67,963,27
103,T102,T102,Hideki Matsuyama,35.67,856,24
104,T105,T105,Brian Davis,35.69,1035,29
105,T105,T105,Kevin Streelman,35.69,928,26
106,T105,T105,Hudson Swafford,35.69,1035,29
107,108,108,Chesson Hadley,35.7,1071,30
108,T109,T109,Jerry Kelly,35.71,857,24
109,T109,T109,Russell Knox,35.71,1000,28
110,111,111,Ben Martin,35.73,929,26
111,T112,T112,Billy Hurley III,35.74,965,27
112,T112,T112,Andres Romero,35.74,822,23
113,T114,T114,Steven Bowditch,35.75,1144,32
114,T114,T114,Patrick Rodgers,35.75,572,16
115,116,116,Tom Hoge,35.76,894,25
116,T117,T117,Luke Guthrie,35.77,930,26
117,T117,T117,Camilo Villegas,35.77,930,26
118,119,119,Billy Horschel,35.78,966,27
119,T120,T120,Chad Collins,35.79,859,24
120,T120,T120,Ken Duke,35.79,1038,29
121,T120,T120,David Lingmerth,35.79,1002,28
122,T120,T120,Chris Stroud,35.79,1002,28
123,T120,T120,Andrew Svoboda,35.79,1038,29
124,125,125,Roberto Castro,35.8,537,15
125,126,126,Scott Langley,35.81,967,27
126,127,127,Cameron Tringale,35.82,1003,28
127,T128,T128,Retief Goosen,35.83,860,24
128,T128,T128,Ryan Moore,35.83,824,23
129,T128,T128,Carlos Ortiz,35.83,1039,29
130,T128,T128,Kyle Reifers,35.83,1075,30
131,T128,T128,John Senden,35.83,824,23
132,T133,T133,Ricky Barnes,35.85,932,26
133,T133,T133,Fabián Gómez,35.85,932,26
134,T133,T133,Byron Smith,35.85,717,20
135,T136,T136,Ben Crane,35.86,753,21
136,T136,T136,Lee Westwood,35.86,502,14
137,138,138,Jamie Donaldson,35.87,538,15
138,T139,T139,Greg Chalmers,35.88,574,16
139,T139,T139,John Merrick,35.88,933,26
140,T139,T139,Sean O'Hair,35.88,933,26
141,T139,T139,D.A. Points,35.88,897,25
142,T139,T139,Jonathan Randolph,35.88,861,24
143,T144,T144,Ángel Cabrera,35.89,682,19
144,T144,T144,Andres Gonzales,35.89,969,27
145,146,146,Scott Brown,35.9,1077,30
146,T147,T147,Zac Blair,35.91,1185,33
147,T147,T147,Andrew Putnam,35.91,790,22
148,T147,T147,Gary Woodland,35.91,826,23
149,T150,T150,Gonzalo Fernandez-Castaño,35.93,970,27
150,T150,T150,J.J. Henry,35.93,1042,29
151,T150,T150,Tim Wilkinson,35.93,970,27
152,153,153,Ernie Els,35.94,647,18
153,154,154,Heath Slocum,35.95,755,21
154,155,155,Hunter Mahan,35.96,827,23
155,T156,T156,Robert Garrigus,36.0,864,24
156,T156,T156,Adam Hadwin,36.0,1044,29
157,T156,T156,John Huh,36.0,1080,30
158,T156,T156,Marc Leishman,36.0,792,22
159,T156,T156,Nick Watney,36.0,1008,28
160,T161,T161,Charlie Beljan,36.04,937,26
161,T161,T161,Brice Garnett,36.04,1009,28
162,T163,T163,Graham DeLaet,36.05,721,20
163,T163,T163,Padraig Harrington,36.05,757,21
164,165,165,James Hahn,36.07,1010,28
165,166,166,Brooks Koepka,36.09,794,22
166,167,167,Troy Merritt,36.1,1047,29
167,168,168,Justin Rose,36.11,686,19
168,169,169,Sangmoon Bae,36.14,1048,29
169,T170,T170,Luke Donald,36.15,723,20
170,T170,T170,Jason Dufner,36.15,723,20
171,172,172,Davis Love III,36.17,651,18
172,173,173,Justin Leonard,36.18,796,22
173,174,174,Bill Lunde,36.24,616,17
174,175,175,Bo Van Pelt,36.26,979,27
175,T176,T176,Derek Ernst,36.28,907,25
176,T176,T176,Matt Every,36.28,907,25
177,178,178,Nick Taylor,36.29,1016,28
178,179,179,Jim Renner,36.35,945,26
179,180,180,Roger Sloan,36.42,692,19
180,181,181,Chez Reavie,36.53,694,19
181,182,182,Robert Allenby,36.58,878,24
182,183,183,Charl Schwartzel,36.67,660,18
183,184,184,Geoff Ogilvy,36.93,517,14
