,Late_Par_5_Scoring_Average_RANK THIS WEEK,Late_Par_5_Scoring_Average_RANK LAST WEEK,Late_Par_5_Scoring_Average_PLAYER NAME,Late_Par_5_Scoring_Average_ROUNDS,Late_Par_5_Scoring_Average_AVG,Late_Par_5_Scoring_Average_TOTAL STROKES,Late_Par_5_Scoring_Average_TOTAL HOLES
147,T143,T143,Ben Martin,93,4.72,656,139
148,T149,T149,Gonzalo Fernandez-Castaño,81,4.73,587,124
149,T149,T149,Chesson Hadley,101,4.73,658,139
150,T149,T149,Heath Slocum,57,4.73,336,71
151,T149,T149,Scott Stallings,60,4.73,506,107
152,T149,T149,Mark Wilson,89,4.73,516,109
153,T154,T154,Blayne Barber,76,4.74,573,121
154,T154,T154,Derek Ernst,75,4.74,493,104
155,T154,T154,Oscar Fraustro,58,4.74,389,82
156,T154,T154,Jim Furyk,71,4.74,597,126
157,T154,T154,Spencer Levin,99,4.74,744,157
158,T154,T154,Bill Lunde,50,4.74,275,58
159,T154,T154,Bryce Molder,91,4.74,602,127
160,161,161,Andrew Putnam,68,4.75,522,110
161,T162,T162,Brian Stuard,97,4.76,614,129
162,T162,T162,Tim Wilkinson,73,4.76,466,98
163,T164,T164,Roberto Castro,54,4.77,339,71
164,T164,T164,Geoff Ogilvy,50,4.77,296,62
165,T164,T164,Nicholas Thompson,90,4.77,644,135
166,T164,T164,Lee Westwood,56,4.77,372,78
167,T164,T164,Willy Wilcox,58,4.77,396,83
168,T169,T169,Erik Compton,86,4.78,669,140
169,T169,T169,Derek Fathauer,81,4.78,650,136
170,T169,T169,Jason Gore,76,4.78,488,102
171,T169,T169,Troy Merritt,91,4.78,788,165
172,T169,T169,David Toms,62,4.78,440,92
173,T174,T174,Robert Allenby,63,4.79,364,76
174,T174,T174,Brian Davis,86,4.79,517,108
175,T174,T174,Matt Every,73,4.79,455,95
176,T174,T174,Bo Van Pelt,81,4.79,580,121
177,T178,T178,Ben Crane,62,4.8,389,81
178,T178,T178,Chez Reavie,56,4.8,355,74
179,T180,T180,K.J. Choi,66,4.81,438,91
180,T180,T180,Padraig Harrington,60,4.81,428,89
181,T182,T182,Eric Axley,57,4.85,354,73
182,T182,T182,Billy Hurley III,83,4.85,524,108
183,184,184,Roger Sloan,56,4.93,429,87
