,Tenth_Tee_Early_Par_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_3_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_3_Scoring_Average_AVG,Tenth_Tee_Early_Par_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_3_Scoring_Average_TOTAL HOLES
40,T33,T33,Jordan Spieth,91,2.96,231,78
41,T33,T33,Johnson Wagner,68,2.96,252,85
42,T33,T33,Mark Wilson,89,2.96,145,49
43,T44,T44,Ricky Barnes,82,2.97,211,71
44,T44,T44,Erik Compton,86,2.97,217,73
45,T44,T44,Billy Horschel,99,2.97,297,100
46,T44,T44,Marc Leishman,74,2.97,190,64
47,T44,T44,Kevin Na,98,2.97,211,71
48,T44,T44,David Toms,62,2.97,190,64
49,T44,T44,Gary Woodland,81,2.97,89,30
50,T51,T51,Sangmoon Bae,98,2.98,146,49
51,T51,T51,Luke Donald,71,2.98,194,65
52,T51,T51,Jim Herman,88,2.98,268,90
53,T51,T51,Kyle Reifers,96,2.98,167,56
54,T51,T51,Henrik Stenson,63,2.98,122,41
55,T51,T51,Bubba Watson,71,2.98,143,48
56,T57,T57,Brendan Steele,88,2.99,215,72
57,T57,T57,Hudson Swafford,97,2.99,254,85
58,T59,T59,Eric Axley,57,3.0,222,74
59,T59,T59,Robert Garrigus,70,3.0,201,67
60,T59,T59,Jerry Kelly,79,3.0,147,49
61,T59,T59,George McNeill,93,3.0,132,44
62,T59,T59,Ryan Palmer,80,3.0,108,36
63,T59,T59,Alex Prugh,84,3.0,171,57
64,T59,T59,Brian Stuard,97,3.0,252,84
65,T66,T66,Jason Bohn,95,3.01,235,78
66,T66,T66,Jonathan Byrd,69,3.01,208,69
67,T66,T66,Adam Hadwin,95,3.01,235,78
68,T66,T66,Tom Hoge,83,3.01,229,76
69,T66,T66,Charles Howell III,105,3.01,238,79
70,T66,T66,William McGirt,103,3.01,289,96
71,T72,T72,Stewart Cink,77,3.02,193,64
72,T72,T72,Bill Haas,89,3.02,157,52
73,T72,T72,Brian Harman,90,3.02,181,60
74,T72,T72,Bill Lunde,50,3.02,151,50
75,T72,T72,Bryce Molder,91,3.02,172,57
76,T72,T72,Andrew Putnam,68,3.02,193,64
77,T72,T72,Justin Rose,69,3.02,184,61
78,T72,T72,Chris Stroud,84,3.02,196,65
79,T72,T72,Nicholas Thompson,90,3.02,251,83
80,T81,T81,Daniel Berger,97,3.03,227,75
81,T81,T81,Tony Finau,106,3.03,218,72
82,T81,T81,Luke Guthrie,84,3.03,221,73
83,T81,T81,Russell Henley,87,3.03,197,65
84,T81,T81,Matt Kuchar,97,3.03,236,78
85,T81,T81,Danny Lee,120,3.03,285,94
86,T81,T81,Scott Pinckney,88,3.03,261,86
87,T81,T81,Justin Thomas,106,3.03,215,71
88,T81,T81,Jimmy Walker,89,3.03,267,88
89,T90,T90,Jamie Donaldson,50,3.04,85,28
90,T90,T90,Jason Dufner,76,3.04,149,49
91,T90,T90,Jim Furyk,71,3.04,173,57
92,T90,T90,Justin Leonard,61,3.04,158,52
93,T90,T90,Michael Putnam,87,3.04,216,71
94,T90,T90,Brendon Todd,96,3.04,158,52
95,T96,T96,Steven Alker,62,3.05,134,44
96,T96,T96,Scott Brown,97,3.05,201,66
97,T96,T96,Ángel Cabrera,53,3.05,122,40
98,T96,T96,Graham DeLaet,65,3.05,122,40
99,T96,T96,Gonzalo Fernandez-Castaño,81,3.05,229,75
100,T96,T96,Fabián Gómez,83,3.05,259,85
101,T96,T96,Charley Hoffman,97,3.05,134,44
102,T96,T96,Davis Love III,51,3.05,198,65
103,T104,T104,Jon Curran,83,3.06,202,66
104,T104,T104,Russell Knox,96,3.06,236,77
105,T104,T104,David Lingmerth,90,3.06,147,48
106,T104,T104,Seung-Yul Noh,65,3.06,98,32
107,T104,T104,Ian Poulter,68,3.06,165,54
108,T104,T104,Brandt Snedeker,98,3.06,254,83
109,T104,T104,Tyrone Van Aswegen,58,3.06,98,32
110,T111,T111,K.J. Choi,66,3.07,172,56
111,T111,T111,Max Homa,78,3.07,279,91
112,T111,T111,John Huh,102,3.07,273,89
113,T111,T111,Ryo Ishikawa,90,3.07,212,69
114,T111,T111,Kevin Kisner,104,3.07,224,73
115,T111,T111,Troy Merritt,91,3.07,233,76
116,T111,T111,Sean O'Hair,86,3.07,276,90
117,T111,T111,Sung Joon Park,79,3.07,249,81
118,T111,T111,Jim Renner,68,3.07,215,70
119,T111,T111,Andres Romero,69,3.07,221,72
120,T121,T121,Jonas Blixt,78,3.08,203,66
121,T121,T121,Ken Duke,93,3.08,163,53
122,T121,T121,Retief Goosen,81,3.08,151,49
123,T121,T121,Jason Kokrak,88,3.08,265,86
124,T121,T121,John Senden,80,3.08,114,37
125,T121,T121,Nick Watney,91,3.08,188,61
126,T127,T127,Ernie Els,57,3.09,179,58
127,T127,T127,Martin Flores,95,3.09,281,91
128,T127,T127,Lucas Glover,79,3.09,99,32
129,T127,T127,J.B. Holmes,89,3.09,173,56
130,T127,T127,Scott Langley,94,3.09,213,69
131,T127,T127,Sam Saunders,83,3.09,216,70
132,T127,T127,Tim Wilkinson,73,3.09,210,68
133,T134,T134,Chesson Hadley,101,3.1,214,69
134,T134,T134,Phil Mickelson,70,3.1,186,60
135,T134,T134,John Peterson,84,3.1,211,68
136,T134,T134,Roger Sloan,56,3.1,226,73
137,T134,T134,Andrew Svoboda,80,3.1,161,52
138,T134,T134,Michael Thompson,83,3.1,220,71
139,T134,T134,Jhonattan Vegas,90,3.1,301,97
140,T141,T141,Kevin Chappell,86,3.11,177,57
141,T141,T141,Rickie Fowler,76,3.11,224,72
142,T141,T141,Carl Pettersson,106,3.11,252,81
143,T141,T141,D.A. Points,72,3.11,112,36
144,T141,T141,Camilo Villegas,83,3.11,174,56
145,T146,T146,Paul Casey,87,3.12,153,49
146,T146,T146,Alex Cejka,94,3.12,203,65
147,T146,T146,Vijay Singh,78,3.12,106,34
148,T146,T146,Nick Taylor,91,3.12,240,77
149,T146,T146,Cameron Tringale,96,3.12,318,102
150,T151,T151,Robert Allenby,63,3.13,200,64
151,T151,T151,Martin Laird,77,3.13,210,67
152,T151,T151,Hideki Matsuyama,95,3.13,200,64
153,T151,T151,Pat Perez,96,3.13,200,64
154,T151,T151,Scott Piercy,90,3.13,166,53
155,T151,T151,Patrick Rodgers,57,3.13,194,62
156,T157,T157,Sergio Garcia,59,3.14,176,56
157,T157,T157,David Hearn,97,3.14,245,78
158,T157,T157,Matt Jones,89,3.14,182,58
159,T157,T157,Heath Slocum,57,3.14,154,49
160,T157,T157,Lee Westwood,56,3.14,88,28
161,T162,T162,Brian Davis,86,3.15,290,92
162,T162,T162,Morgan Hoffmann,85,3.15,268,85
163,T162,T162,Dustin Johnson,75,3.15,189,60
164,T162,T162,Brooks Koepka,84,3.15,233,74
165,T162,T162,Greg Owen,58,3.15,151,48
166,T162,T162,Jonathan Randolph,72,3.15,205,65
167,T162,T162,Chez Reavie,56,3.15,173,55
168,169,169,Greg Chalmers,58,3.16,117,37
169,T170,T170,Oscar Fraustro,58,3.17,130,41
170,T170,T170,Andres Gonzales,90,3.17,171,54
171,T170,T170,Geoff Ogilvy,50,3.17,76,24
172,T170,T170,Carlos Ortiz,100,3.17,244,77
173,T174,T174,Derek Ernst,75,3.18,127,40
174,T174,T174,Charl Schwartzel,67,3.18,127,40
175,176,176,Derek Fathauer,81,3.19,249,78
176,177,177,Roberto Castro,54,3.22,132,41
177,T178,T178,Blayne Barber,76,3.23,210,65
178,T178,T178,Hunter Mahan,88,3.23,213,66
179,T180,T180,Charlie Beljan,76,3.24,159,49
180,T180,T180,Francesco Molinari,56,3.24,175,54
181,T182,T182,Padraig Harrington,60,3.27,147,45
182,T182,T182,Adam Scott,51,3.27,160,49
183,184,184,Matt Every,73,3.28,200,61
