,3-Putt_Avoidance_-_Inside_5_RANK THIS WEEK,3-Putt_Avoidance_-_Inside_5_RANK LAST WEEK,3-Putt_Avoidance_-_Inside_5_PLAYER NAME,3-Putt_Avoidance_-_Inside_5_ROUNDS,3-Putt_Avoidance_-_Inside_5_%,3-Putt_Avoidance_-_Inside_5_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Inside_5_ATTEMPTS,3-Putt_Avoidance_-_Inside_5_2 PUTT OR BETTER %
57,T1,T1,Andrew Loupe,65,0.0,,190,100.0
58,T1,T1,Jamie Lovemark,64,0.0,,199,100.0
59,T1,T1,Will MacKenzie,82,0.0,,289,100.0
60,T1,T1,Hunter Mahan,88,0.0,,282,100.0
61,T1,T1,Ben Martin,80,0.0,,235,100.0
62,T1,T1,Troy Matteson,62,0.0,,182,100.0
63,T1,T1,Graeme McDowell,66,0.0,,175,100.0
64,T1,T1,John Merrick,87,0.0,,252,100.0
65,T1,T1,Troy Merritt,62,0.0,,213,100.0
66,T1,T1,Bryce Molder,77,0.0,,258,100.0
67,T1,T1,Ryan Moore,86,0.0,,228,100.0
68,T1,T1,Kevin Na,94,0.0,,306,100.0
69,T1,T1,Seung-Yul Noh,92,0.0,,295,100.0
70,T1,T1,Sean O'Hair,77,0.0,,261,100.0
71,T1,T1,Louis Oosthuizen,50,0.0,,110,100.0
72,T1,T1,Jeff Overton,80,0.0,,250,100.0
73,T1,T1,Ryan Palmer,85,0.0,,283,100.0
74,T1,T1,Pat Perez,84,0.0,,300,100.0
75,T1,T1,John Peterson,62,0.0,,215,100.0
76,T1,T1,Jim Renner,61,0.0,,198,100.0
77,T1,T1,Wes Roach,67,0.0,,202,100.0
78,T1,T1,John Rollins,84,0.0,,222,100.0
79,T1,T1,Justin Rose,70,0.0,,220,100.0
80,T1,T1,Rory Sabbatini,82,0.0,,226,100.0
81,T1,T1,Charl Schwartzel,64,0.0,,240,100.0
82,T1,T1,Adam Scott,68,0.0,,209,100.0
83,T1,T1,John Senden,99,0.0,,283,100.0
84,T1,T1,Webb Simpson,87,0.0,,290,100.0
85,T1,T1,Vijay Singh,83,0.0,,314,100.0
86,T1,T1,Heath Slocum,71,0.0,,217,100.0
87,T1,T1,Brandt Snedeker,89,0.0,,271,100.0
88,T1,T1,Jordan Spieth,102,0.0,,376,100.0
89,T1,T1,Kevin Stadler,90,0.0,,230,100.0
90,T1,T1,Kyle Stanley,87,0.0,,254,100.0
91,T1,T1,Shawn Stefani,60,0.0,,229,100.0
92,T1,T1,Henrik Stenson,56,0.0,,144,100.0
93,T1,T1,Robert Streb,75,0.0,,252,100.0
94,T1,T1,Kevin Streelman,79,0.0,,235,100.0
95,T1,T1,Brian Stuard,91,0.0,,292,100.0
96,T1,T1,Daniel Summerhays,98,0.0,,327,100.0
97,T1,T1,Andrew Svoboda,77,0.0,,226,100.0
98,T1,T1,Hudson Swafford,75,0.0,,176,100.0
99,T1,T1,Josh Teater,90,0.0,,285,100.0
100,T1,T1,David Toms,64,0.0,,193,100.0
101,T1,T1,Kevin Tway,64,0.0,,166,100.0
102,T1,T1,Tyrone Van Aswegen,79,0.0,,259,100.0
103,T1,T1,Bo Van Pelt,83,0.0,,218,100.0
104,T1,T1,Johnson Wagner,69,0.0,,224,100.0
105,T1,T1,Nick Watney,80,0.0,,199,100.0
106,T1,T1,Bubba Watson,76,0.0,,224,100.0
107,T1,T1,Boo Weekley,73,0.0,,209,100.0
108,T1,T1,Mike Weir,69,0.0,,250,100.0
109,T1,T1,Lee Westwood,57,0.0,,186,100.0
110,T1,T1,Willy Wilcox,51,0.0,,138,100.0
111,T1,T1,Tim Wilkinson,86,0.0,,300,100.0
112,T1,T1,Mark Wilson,69,0.0,,214,100.0
113,T1,T1,Gary Woodland,93,0.0,,286,100.0
114,T1,T1,Y.E. Yang,79,0.0,,263,100.0
115,T116,T116,Michael Putnam,106,0.27,1.0,371,99.7
116,T116,T116,Brendon Todd,108,0.27,1.0,365,99.7
117,118,118,Brendon de Jonge,109,0.28,1.0,363,99.7
118,119,119,William McGirt,96,0.3,1.0,337,99.7
119,T120,T120,Stuart Appleby,92,0.32,1.0,314,99.6
120,T120,T120,Retief Goosen,94,0.32,1.0,308,99.6
121,T120,T120,Bill Haas,107,0.32,1.0,314,99.6
122,123,123,Patrick Reed,92,0.33,1.0,301,99.6
123,T124,T124,Brice Garnett,92,0.34,1.0,293,99.6
124,T124,T124,Charley Hoffman,93,0.34,1.0,294,99.6
125,T124,T124,Chris Stroud,88,0.34,1.0,297,99.6
126,T127,T127,Andres Romero,81,0.35,1.0,284,99.6
127,T127,T127,Jimmy Walker,98,0.35,1.0,285,99.6
128,T129,T129,John Huh,87,0.36,1.0,277,99.6
129,T129,T129,Brendan Steele,89,0.36,1.0,278,99.6
130,T129,T129,Charlie Wi,72,0.36,1.0,276,99.6
131,T132,T132,Jason Bohn,81,0.37,1.0,267,99.6
132,T132,T132,Billy Hurley III,86,0.37,1.0,273,99.6
133,T132,T132,Marc Leishman,81,0.37,1.0,268,99.6
134,T135,T135,Keegan Bradley,89,0.38,1.0,261,99.6
135,T135,T135,Harris English,95,0.38,1.0,266,99.6
136,T135,T135,Jim Furyk,84,0.38,1.0,266,99.6
137,T135,T135,Jerry Kelly,80,0.38,1.0,265,99.6
138,T135,T135,Richard Lee,80,0.38,1.0,260,99.6
139,T140,T140,Charlie Beljan,76,0.39,1.0,254,99.6
140,T140,T140,Tim Clark,75,0.39,1.0,256,99.6
141,T142,T142,Roberto Castro,76,0.4,1.0,247,99.6
142,T142,T142,Danny Lee,84,0.4,1.0,248,99.6
143,T144,T144,Nicholas Thompson,85,0.41,1.0,244,99.5
144,T144,T144,Jhonattan Vegas,77,0.41,1.0,246,99.5
145,T146,T146,Matt Jones,83,0.43,1.0,230,99.5
146,T146,T146,Scott Stallings,77,0.43,1.0,235,99.5
147,T148,T148,Phil Mickelson,71,0.45,1.0,220,99.5
148,T148,T148,"Ted Potter, Jr.",68,0.45,1.0,220,99.5
149,T150,T150,Ángel Cabrera,69,0.47,1.0,214,99.5
150,T150,T150,Michael Thompson,74,0.47,1.0,211,99.5
151,152,152,Billy Horschel,92,0.49,1.0,204,99.5
152,153,153,Bud Cauley,56,0.5,1.0,200,99.5
153,T154,T154,Martin Laird,66,0.51,1.0,195,99.4
154,T154,T154,Rory McIlroy,66,0.51,1.0,198,99.4
155,156,156,Ian Poulter,57,0.54,1.0,186,99.4
156,T157,T157,Brian Davis,93,0.56,2.0,355,99.4
157,T157,T157,Martin Kaymer,65,0.56,1.0,180,99.4
158,T157,T157,Cameron Tringale,111,0.56,2.0,356,99.4
159,160,160,Jeff Maggert,54,0.58,1.0,171,99.4
160,T161,T161,Jonas Blixt,64,0.59,1.0,169,99.4
161,T161,T161,Scott Langley,95,0.59,2.0,338,99.4
162,163,163,Camilo Villegas,95,0.61,2.0,327,99.3
163,164,164,Carl Pettersson,91,0.66,2.0,303,99.3
164,165,165,David Hearn,97,0.68,2.0,296,99.3
165,166,166,Bronson La'Cassie,51,0.7,1.0,143,99.3
166,167,167,Hideki Matsuyama,82,0.73,2.0,273,99.2
167,168,168,George McNeill,79,0.78,2.0,256,99.2
168,169,169,Davis Love III,74,0.81,2.0,248,99.1
169,170,170,Matt Every,85,0.82,2.0,243,99.1
170,171,171,Aaron Baddeley,74,0.85,2.0,234,99.1
171,172,172,D.A. Points,75,0.93,2.0,215,99.0
172,173,173,Matt Kuchar,91,0.98,3.0,306,99.0
173,174,174,Geoff Ogilvy,84,1.05,3.0,287,98.9
174,175,175,Rickie Fowler,91,1.15,3.0,261,98.8
175,176,176,Jason Dufner,57,1.18,2.0,169,98.8
176,177,177,Lucas Glover,68,2.84,5.0,176,97.1
