,3-Putt_Avoidance_-_Round_4_RANK THIS WEEK,3-Putt_Avoidance_-_Round_4_RANK LAST WEEK,3-Putt_Avoidance_-_Round_4_PLAYER NAME,3-Putt_Avoidance_-_Round_4_%,3-Putt_Avoidance_-_Round_4_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_4_TOTAL HOLES
73,T72,T72,Louis Oosthuizen,2.47,4,162
74,T72,T72,Chris Stroud,2.47,8,324
75,T76,T76,James Driscoll,2.53,5,198
76,T76,T76,David Toms,2.53,5,198
77,T78,T78,Sangmoon Bae,2.56,6,234
78,T78,T78,Jonathan Byrd,2.56,6,234
79,T78,T78,Jason Kokrak,2.56,6,234
80,T78,T78,Ben Martin,2.56,6,234
81,82,82,Jhonattan Vegas,2.59,7,270
82,83,83,Rickie Fowler,2.61,8,306
83,84,84,Chris Kirk,2.67,12,450
84,T85,T85,Jonas Blixt,2.78,5,180
85,T85,T85,Ángel Cabrera,2.78,6,216
86,T85,T85,Brian Gay,2.78,7,252
87,T85,T85,David Hearn,2.78,10,360
88,T85,T85,Billy Hurley III,2.78,8,288
89,T85,T85,Jeff Maggert,2.78,3,108
90,T85,T85,Rory McIlroy,2.78,8,288
91,T85,T85,Wes Roach,2.78,5,180
92,T85,T85,Webb Simpson,2.78,9,324
93,T85,T85,Camilo Villegas,2.78,9,324
94,T85,T85,Willy Wilcox,2.78,4,144
95,96,96,Jordan Spieth,2.9,12,414
96,97,97,Kevin Chappell,2.91,11,378
97,98,98,Brandt Snedeker,2.92,10,342
98,99,99,Gonzalo Fernandez-Castaño,2.94,9,306
99,100,100,Brice Garnett,2.96,8,270
100,T101,T101,James Hahn,2.99,7,234
101,T101,T101,Dustin Johnson,2.99,7,234
102,T101,T101,Richard Lee,2.99,7,234
103,T101,T101,David Lingmerth,2.99,7,234
104,T101,T101,Sean O'Hair,2.99,7,234
105,106,106,Charles Howell III,3.01,13,432
106,107,107,Scott Stallings,3.03,6,198
107,T108,T108,Justin Hicks,3.06,11,360
108,T108,T108,Kevin Na,3.06,11,360
109,T110,T110,Andrew Loupe,3.09,5,162
110,T110,T110,Patrick Reed,3.09,10,324
111,T110,T110,Johnson Wagner,3.09,5,162
112,T113,T113,Justin Rose,3.13,9,288
113,T113,T113,Brendan Steele,3.13,9,288
114,T113,T113,Josh Teater,3.13,9,288
115,T113,T113,Tim Wilkinson,3.13,9,288
116,T117,T117,Matt Kuchar,3.17,12,378
117,T117,T117,Phil Mickelson,3.17,8,252
118,T119,T119,Retief Goosen,3.22,11,342
119,T119,T119,J.B. Holmes,3.22,11,342
120,T119,T119,Ryan Moore,3.22,11,342
121,T119,T119,Ryan Palmer,3.22,11,342
122,123,123,Jason Dufner,3.24,7,216
123,T124,T124,Marc Leishman,3.27,10,306
124,T124,T124,John Merrick,3.27,10,306
125,126,126,Michael Putnam,3.28,13,396
126,T127,T127,Bill Haas,3.42,16,468
127,T127,T127,Shawn Stefani,3.42,8,234
128,T127,T127,Nick Watney,3.42,8,234
129,130,130,Kevin Streelman,3.47,10,288
130,131,131,Heath Slocum,3.54,7,198
131,132,132,Boo Weekley,3.57,9,252
132,T133,T133,J.J. Henry,3.59,11,306
133,T133,T133,Pat Perez,3.59,11,306
134,135,135,Jim Furyk,3.61,13,360
135,T136,T136,Chad Campbell,3.7,6,162
136,T136,T136,Robert Garrigus,3.7,10,270
137,T136,T136,Luke Guthrie,3.7,10,270
138,T136,T136,Morgan Hoffmann,3.7,12,324
139,T136,T136,Bronson La'Cassie,3.7,4,108
140,T136,T136,Spencer Levin,3.7,6,162
141,T136,T136,Ian Poulter,3.7,8,216
142,T136,T136,Robert Streb,3.7,10,270
143,T136,T136,Brian Stuard,3.7,10,270
144,145,145,Erik Compton,3.82,11,288
145,146,146,Geoff Ogilvy,3.85,9,234
146,T147,T147,Ricky Barnes,3.92,12,306
147,T147,T147,Russell Henley,3.92,12,306
148,149,149,Kevin Tway,3.97,5,126
149,T150,T150,Brian Davis,4.01,13,324
150,T150,T150,Hideki Matsuyama,4.01,13,324
151,T152,T152,D.A. Points,4.04,8,198
152,T152,T152,Y.E. Yang,4.04,8,198
153,154,154,Seung-Yul Noh,4.09,14,342
154,T155,T155,Woody Austin,4.17,6,144
155,T155,T155,Briny Baird,4.17,6,144
156,157,157,Bud Cauley,4.32,7,162
157,T158,T158,Stewart Cink,4.44,16,360
158,T158,T158,Michael Thompson,4.44,12,270
159,160,160,Graham DeLaet,4.51,13,288
160,161,161,Nicholas Thompson,4.55,9,198
161,162,162,Trevor Immelman,4.63,10,216
162,T163,T163,Andres Romero,4.76,12,252
163,T163,T163,Kyle Stanley,4.76,12,252
164,T165,T165,Steven Bowditch,4.86,14,288
165,T165,T165,George McNeill,4.86,14,288
166,T165,T165,Vijay Singh,4.86,14,288
167,168,168,Jamie Lovemark,4.94,8,162
168,169,169,Hudson Swafford,5.0,9,180
169,T170,T170,Robert Allenby,5.09,11,216
170,T170,T170,John Rollins,5.09,11,216
171,172,172,Matt Every,5.21,15,288
172,173,173,Rory Sabbatini,5.56,14,252
173,174,174,Jim Herman,6.17,10,162
174,175,175,Martin Flores,6.3,17,270
175,176,176,Lucas Glover,6.35,8,126
176,177,177,John Peterson,6.48,7,108
