,Average_Putting_Distance_-_All_2_putts_RANK THIS WEEK,Average_Putting_Distance_-_All_2_putts_RANK LAST WEEK,Average_Putting_Distance_-_All_2_putts_PLAYER NAME,Average_Putting_Distance_-_All_2_putts_ROUNDS,Average_Putting_Distance_-_All_2_putts_AVG,Average_Putting_Distance_-_All_2_putts_DISTANCE (FEET),Average_Putting_Distance_-_All_2_putts_TOTAL PUTTS
109,T107,T107,Nicholas Thompson,85,"22' 6""",16936.583,752
110,T107,T107,David Toms,64,"22' 6""",12748.25,566
111,T112,T112,Jason Day,54,"22' 5""",7261.4169999999995,324
112,T112,T112,Harris English,95,"22' 5""",17235.667,769
113,T112,T112,Matt Every,85,"22' 5""",13882.75,620
114,T112,T112,D.A. Points,75,"22' 5""",13015.417,581
115,T116,T116,K.J. Choi,80,"22' 4""",14961.0,669
116,T116,T116,Sergio Garcia,61,"22' 4""",8920.167,399
117,T116,T116,Russell Knox,92,"22' 4""",19343.333,865
118,T116,T116,Spencer Levin,59,"22' 4""",11714.083,524
119,T116,T116,George McNeill,79,"22' 4""",15632.667,699
120,T116,T116,Brandt Snedeker,89,"22' 4""",14583.917,654
121,T116,T116,Brian Stuard,91,"22' 4""",16551.75,740
122,T123,T123,Ricky Barnes,92,"22' 3""",17284.417,778
123,T123,T123,Paul Casey,56,"22' 3""",9529.25,429
124,T123,T123,Brian Gay,81,"22' 3""",13145.917,590
125,T123,T123,Kevin Na,94,"22' 3""",16972.667,763
126,T123,T123,Camilo Villegas,95,"22' 3""",19048.417,855
127,T123,T123,Mike Weir,69,"22' 3""",11143.417,500
128,T129,T129,Ben Crane,81,"22' 2""",17761.417,800
129,T129,T129,Brad Fritsch,50,"22' 2""",8812.0,398
130,T131,T131,Danny Lee,84,"22' 1""",15446.25,699
131,T131,T131,Marc Leishman,81,"22' 1""",15775.583,715
132,T131,T131,Justin Rose,70,"22' 1""",11567.75,523
133,T134,T134,Ken Duke,80,"22' 0""",14811.417,674
134,T134,T134,D.H. Lee,54,"22' 0""",9956.667,453
135,T134,T134,Geoff Ogilvy,84,"22' 0""",16213.5,737
136,T134,T134,Rory Sabbatini,82,"22' 0""",14454.667,656
137,T134,T134,Scott Stallings,77,"22' 0""",14370.083,653
138,T139,T139,Chad Campbell,57,"21' 11""",11289.833,515
139,T139,T139,Robert Garrigus,80,"21' 11""",15984.5,730
140,T139,T139,"Ted Potter, Jr.",68,"21' 11""",13851.583,631
141,T139,T139,Bubba Watson,76,"21' 11""",12816.75,584
142,T139,T139,Gary Woodland,93,"21' 11""",16501.25,754
143,T144,T144,Charlie Beljan,76,"21' 10""",15520.5,710
144,T144,T144,David Lingmerth,80,"21' 10""",14757.583,677
145,T144,T144,Jim Renner,61,"21' 10""",11995.833,549
146,T144,T144,Tim Wilkinson,86,"21' 10""",15238.167,697
147,T144,T144,Y.E. Yang,79,"21' 10""",13448.333,616
148,T149,T149,Luke Guthrie,85,"21' 9""",15795.083,727
149,T149,T149,Martin Kaymer,65,"21' 9""",10694.667,491
150,T149,T149,Rory McIlroy,66,"21' 9""",10012.75,461
151,T149,T149,Phil Mickelson,71,"21' 9""",10064.417,462
152,T149,T149,Kevin Streelman,79,"21' 9""",12766.333,587
153,T149,T149,Boo Weekley,73,"21' 9""",13689.667,629
154,T155,T155,Roberto Castro,76,"21' 8""",13376.333,618
155,T155,T155,Kevin Chappell,100,"21' 8""",19528.333,901
156,T155,T155,Bronson La'Cassie,51,"21' 8""",7890.25,364
157,T158,T158,Brian Harman,111,"21' 7""",22287.75,1031
158,T158,T158,John Merrick,87,"21' 7""",17288.083,802
159,T158,T158,Ryan Moore,86,"21' 7""",13524.333,627
160,T158,T158,Vijay Singh,83,"21' 7""",17055.833,790
161,T162,T162,Woody Austin,63,"21' 6""",12513.333,583
162,T162,T162,Steven Bowditch,93,"21' 6""",16557.5,769
163,T162,T162,Tim Clark,75,"21' 6""",13293.583,618
164,T162,T162,Dustin Johnson,58,"21' 6""",9018.333,420
165,T162,T162,Troy Merritt,62,"21' 6""",12339.5,573
166,T162,T162,Mark Wilson,69,"21' 6""",13088.833,609
167,168,168,Jason Dufner,57,"21' 5""",9379.833,438
168,169,169,Ryo Ishikawa,75,"21' 4""",13156.667,617
169,T170,T170,J.B. Holmes,86,"21' 3""",15668.333,737
170,T170,T170,Jordan Spieth,102,"21' 3""",15172.667,713
171,172,172,Jeff Maggert,54,"21' 2""",9787.333,462
172,T173,T173,Ernie Els,85,"21' 0""",12895.75,613
173,T173,T173,Kyle Stanley,87,"21' 0""",16305.75,777
174,175,175,John Peterson,62,"20' 10""",12276.667,589
175,176,176,Lucas Glover,68,"20' 9""",10835.083,523
176,177,177,Hideki Matsuyama,82,"20' 7""",12451.5,605
