,GIR_Putting_-_15-20_RANK THIS WEEK,GIR_Putting_-_15-20_RANK LAST WEEK,GIR_Putting_-_15-20_PLAYER NAME,GIR_Putting_-_15-20_ROUNDS,GIR_Putting_-_15-20_%,GIR_Putting_-_15-20_ATTEMPTS,GIR_Putting_-_15-20_PUTTS MADE
78,79,79,Camilo Villegas,95,18.25,137,25
79,80,80,Charlie Beljan,76,18.18,110,20
80,81,81,David Hearn,97,18.11,127,23
81,82,82,Russell Henley,92,18.1,116,21
82,83,83,Jason Dufner,57,18.03,61,11
83,84,84,Henrik Stenson,56,18.0,50,9
84,T85,T85,Brendon Todd,108,17.95,156,28
85,T85,T85,Mike Weir,69,17.95,78,14
86,87,87,Scott Stallings,77,17.92,106,19
87,88,88,Bud Cauley,56,17.91,67,12
88,89,89,Justin Leonard,75,17.81,73,13
89,90,90,Tommy Gainey,73,17.72,79,14
90,91,91,Cameron Tringale,111,17.71,175,31
91,T92,T92,Gonzalo Fernandez-Castaño,83,17.65,102,18
92,T92,T92,Bill Haas,107,17.65,119,21
93,94,94,Ben Crane,81,17.6,125,22
94,95,95,Jimmy Walker,98,17.59,108,19
95,96,96,Sean O'Hair,77,17.48,103,18
96,97,97,Kevin Tway,64,17.44,86,15
97,98,98,Stewart Cink,91,17.39,92,16
98,99,99,Jamie Lovemark,64,17.24,58,10
99,100,100,Louis Oosthuizen,50,17.07,41,7
100,101,101,Brian Stuard,91,16.98,106,18
101,102,102,Jim Furyk,84,16.95,118,20
102,103,103,William McGirt,96,16.92,130,22
103,104,104,Seung-Yul Noh,92,16.82,107,18
104,105,105,Freddie Jacobson,91,16.79,131,22
105,T106,T106,Billy Hurley III,86,16.67,114,19
106,T106,T106,Dustin Johnson,58,16.67,72,12
107,T106,T106,Pat Perez,84,16.67,96,16
108,109,109,Steven Bowditch,93,16.54,127,21
109,110,110,Tim Wilkinson,86,16.5,103,17
110,T111,T111,Jhonattan Vegas,77,16.48,91,15
111,T111,T111,Johnson Wagner,69,16.48,91,15
112,113,113,Kevin Streelman,79,16.47,85,14
113,114,114,Bryce Molder,77,16.33,98,16
114,T115,T115,Erik Compton,88,16.19,105,17
115,T115,T115,Graham DeLaet,80,16.19,105,17
116,117,117,Jeff Maggert,54,16.18,68,11
117,118,118,Trevor Immelman,84,16.16,99,16
118,119,119,Jonas Blixt,64,16.13,62,10
119,120,120,Scott Brown,100,16.11,149,24
120,121,121,Billy Horschel,92,15.83,139,22
121,122,122,David Toms,64,15.73,89,14
122,123,123,Chesson Hadley,84,15.69,102,16
123,124,124,John Huh,87,15.53,103,16
124,125,125,Bronson La'Cassie,51,15.52,58,9
125,126,126,John Peterson,62,15.48,84,13
126,127,127,J.J. Henry,91,15.33,137,21
127,128,128,Nicholas Thompson,85,15.2,125,19
128,129,129,Retief Goosen,94,15.13,119,18
129,T130,T130,Martin Flores,85,15.0,100,15
130,T130,T130,Robert Garrigus,80,15.0,120,18
131,132,132,Brian Harman,111,14.97,167,25
132,133,133,Kyle Stanley,87,14.96,127,19
133,T134,T134,Derek Ernst,80,14.85,101,15
134,T134,T134,Jerry Kelly,80,14.85,101,15
135,136,136,Webb Simpson,87,14.81,108,16
136,137,137,Jim Herman,62,14.75,61,9
137,138,138,Vijay Singh,83,14.71,136,20
138,139,139,Michael Putnam,106,14.69,143,21
139,140,140,Hudson Swafford,75,14.67,75,11
140,141,141,Brian Gay,81,14.47,76,11
141,142,142,Rickie Fowler,91,14.44,90,13
142,143,143,Y.E. Yang,79,14.42,104,15
143,144,144,James Hahn,82,14.18,134,19
144,145,145,John Senden,99,14.17,127,18
145,146,146,Patrick Reed,92,14.13,92,13
146,147,147,Briny Baird,50,14.06,64,9
147,148,148,Hunter Mahan,88,13.91,115,16
148,149,149,Harris English,95,13.71,124,17
149,150,150,Willy Wilcox,51,13.64,66,9
150,151,151,Tim Clark,75,13.46,104,14
151,152,152,Gary Woodland,93,13.33,105,14
152,T153,T153,Scott Langley,95,13.28,128,17
153,T153,T153,George McNeill,79,13.28,128,17
154,155,155,Ken Duke,80,13.13,99,13
155,156,156,Shawn Stefani,60,12.75,102,13
156,157,157,Spencer Levin,59,12.5,72,9
157,158,158,Lucas Glover,68,12.35,81,10
158,159,159,D.A. Points,75,12.09,91,11
159,T160,T160,Bo Van Pelt,83,12.0,100,12
160,T160,T160,Mark Wilson,69,12.0,100,12
161,162,162,Justin Hicks,103,11.89,143,17
162,T163,T163,Chad Campbell,57,11.83,93,11
163,T163,T163,Boo Weekley,73,11.83,93,11
164,165,165,John Rollins,84,11.76,102,12
165,166,166,Andrew Svoboda,77,11.65,103,12
166,167,167,John Merrick,87,11.59,138,16
167,168,168,Josh Teater,90,11.36,132,15
168,T169,T169,Martin Laird,66,10.67,75,8
169,T169,T169,Nick Watney,80,10.67,75,8
170,171,171,Woody Austin,63,10.59,85,9
171,172,172,Will MacKenzie,82,10.58,104,11
172,173,173,Hideki Matsuyama,82,10.53,95,10
173,174,174,Charlie Wi,72,9.57,94,9
174,175,175,Troy Matteson,62,9.33,75,7
175,176,176,Jim Renner,61,9.09,77,7
176,177,177,Kevin Stadler,90,7.69,117,9
