,Average_Putting_Distance_-_GIR_1_Putts_RANK THIS WEEK,Average_Putting_Distance_-_GIR_1_Putts_RANK LAST WEEK,Average_Putting_Distance_-_GIR_1_Putts_PLAYER NAME,Average_Putting_Distance_-_GIR_1_Putts_ROUNDS,Average_Putting_Distance_-_GIR_1_Putts_AVG,Average_Putting_Distance_-_GIR_1_Putts_DISTANCE (FEET),Average_Putting_Distance_-_GIR_1_Putts_TOTAL PUTTS
157,T156,T156,Brice Garnett,92,"9' 10""",2279.25,231
158,T156,T156,Cameron Tringale,111,"9' 10""",2862.333,291
159,T156,T156,Jimmy Walker,98,"9' 10""",2648.75,270
160,T161,T161,Jason Day,54,"9' 9""",1020.5830000000001,105
161,T161,T161,Gary Woodland,93,"9' 9""",2182.75,224
162,T163,T163,Ken Duke,80,"9' 8""",1954.6670000000001,203
163,T163,T163,Andrew Loupe,65,"9' 8""",1566.5829999999999,162
164,T163,T163,Patrick Reed,92,"9' 8""",2115.333,219
165,T166,T166,J.B. Holmes,86,"9' 7""",2432.083,254
166,T166,T166,David Lingmerth,80,"9' 7""",1967.4170000000001,205
167,T166,T166,Tyrone Van Aswegen,79,"9' 7""",1838.1670000000001,192
168,169,169,Rickie Fowler,91,"9' 5""",1877.0,200
169,170,170,Kyle Stanley,87,"9' 4""",1797.0829999999999,193
170,T171,T171,Tommy Gainey,73,"9' 3""",1734.0,187
171,T171,T171,Hideki Matsuyama,82,"9' 3""",2001.9170000000001,217
172,T171,T171,Bubba Watson,76,"9' 3""",1805.25,195
173,T171,T171,Mike Weir,69,"9' 3""",1296.917,140
174,175,175,Jamie Lovemark,64,"9' 0""",1217.0,135
175,176,176,Michael Putnam,106,"8' 11""",2346.417,262
176,177,177,John Peterson,62,"8' 6""",1181.333,139
