,Total_3_Putts_-_10-15_RANK THIS WEEK,Total_3_Putts_-_10-15_RANK LAST WEEK,Total_3_Putts_-_10-15_PLAYER NAME,Total_3_Putts_-_10-15_ROUNDS,Total_3_Putts_-_10-15_TOTAL 3 PUTTS 10'-15',Total_3_Putts_-_10-15_TOTAL 3 PUTTS
84,T75,T75,Luke Donald,57,1,19
85,T75,T75,Jason Dufner,57,1,27
86,T75,T75,Martin Flores,85,1,42
87,T75,T75,Brad Fritsch,50,1,20
88,T75,T75,Jim Furyk,84,1,32
89,T75,T75,Brice Garnett,92,1,38
90,T75,T75,Bill Haas,107,1,38
91,T75,T75,Chesson Hadley,84,1,40
92,T75,T75,David Hearn,97,1,30
93,T75,T75,J.J. Henry,91,1,44
94,T75,T75,J.B. Holmes,86,1,35
95,T75,T75,Charles Howell III,106,1,47
96,T75,T75,John Huh,87,1,36
97,T75,T75,Jerry Kelly,80,1,27
98,T75,T75,Matt Kuchar,91,1,28
99,T75,T75,Scott Langley,95,1,30
100,T75,T75,Richard Lee,80,1,28
101,T75,T75,Marc Leishman,81,1,30
102,T75,T75,Justin Leonard,75,1,20
103,T75,T75,Spencer Levin,59,1,22
104,T75,T75,Jamie Lovemark,64,1,29
105,T75,T75,Hunter Mahan,88,1,34
106,T75,T75,Rory McIlroy,66,1,18
107,T75,T75,John Merrick,87,1,41
108,T75,T75,Bryce Molder,77,1,20
109,T75,T75,Ryan Moore,86,1,30
110,T75,T75,Kevin Na,94,1,34
111,T75,T75,Sean O'Hair,77,1,30
112,T75,T75,Pat Perez,84,1,36
113,T75,T75,John Peterson,62,1,33
114,T75,T75,Michael Putnam,106,1,58
115,T75,T75,Patrick Reed,92,1,35
116,T75,T75,Jim Renner,61,1,40
117,T75,T75,Rory Sabbatini,82,1,54
118,T75,T75,Charl Schwartzel,64,1,25
119,T75,T75,Adam Scott,68,1,23
120,T75,T75,Scott Stallings,77,1,39
121,T75,T75,Brian Stuard,91,1,30
122,T75,T75,Hudson Swafford,75,1,40
123,T75,T75,Josh Teater,90,1,35
124,T75,T75,Michael Thompson,74,1,35
125,T75,T75,Brendon Todd,108,1,32
126,T75,T75,Bo Van Pelt,83,1,38
127,T75,T75,Johnson Wagner,69,1,25
128,T75,T75,Willy Wilcox,51,1,14
129,T75,T75,Tim Wilkinson,86,1,28
130,T75,T75,Y.E. Yang,79,1,28
