,Putts_per_Round_-_Round_4_RANK THIS WEEK,Putts_per_Round_-_Round_4_RANK LAST WEEK,Putts_per_Round_-_Round_4_PLAYER NAME,Putts_per_Round_-_Round_4_AVG,Putts_per_Round_-_Round_4_TOTAL PUTTS,Putts_per_Round_-_Round_4_TOTAL ROUNDS
147,148,148,Woody Austin,29.88,239,8
148,T149,T149,Heath Slocum,29.91,329,11
149,T149,T149,Y.E. Yang,29.91,329,11
150,151,151,Martin Flores,29.93,449,15
151,152,152,Billy Hurley III,29.94,479,16
152,T153,T153,Stewart Cink,30.0,600,20
153,T153,T153,Troy Merritt,30.0,300,10
154,T153,T153,Josh Teater,30.0,480,16
155,T153,T153,Kevin Tway,30.0,210,7
156,157,157,Billy Horschel,30.05,571,19
157,158,158,John Merrick,30.06,511,17
158,159,159,Brendon de Jonge,30.09,692,23
159,160,160,D.A. Points,30.18,332,11
160,161,161,Vijay Singh,30.19,483,16
161,162,162,Mark Wilson,30.29,212,7
162,163,163,Louis Oosthuizen,30.33,273,9
163,164,164,Justin Hicks,30.45,609,20
164,T165,T165,John Rollins,30.5,366,12
165,T165,T165,Hudson Swafford,30.5,305,10
166,T167,T167,Chad Campbell,30.56,275,9
167,T167,T167,Spencer Levin,30.56,275,9
168,169,169,Lucas Glover,30.57,214,7
169,170,170,Briny Baird,30.63,245,8
170,171,171,Jhonattan Vegas,30.67,460,15
171,172,172,Willy Wilcox,30.75,246,8
172,173,173,Nicholas Thompson,30.82,339,11
173,174,174,Jeff Maggert,30.83,185,6
174,175,175,Trevor Immelman,31.08,373,12
175,176,176,Jim Herman,31.11,280,9
176,177,177,J.J. Henry,31.12,529,17
