,Putts_per_Round_-_Round_3_RANK THIS WEEK,Putts_per_Round_-_Round_3_RANK LAST WEEK,Putts_per_Round_-_Round_3_PLAYER NAME,Putts_per_Round_-_Round_3_AVG,Putts_per_Round_-_Round_3_TOTAL PUTTS,Putts_per_Round_-_Round_3_TOTAL ROUNDS
90,T90,T90,John Rollins,29.0,406,14
91,T90,T90,Brendan Steele,29.0,551,19
92,T90,T90,Michael Thompson,29.0,435,15
93,94,94,John Senden,29.04,668,23
94,T95,T95,Hunter Mahan,29.05,552,19
95,T95,T95,Ryan Moore,29.05,552,19
96,T97,T97,Jason Bohn,29.06,465,16
97,T97,T97,John Huh,29.06,465,16
98,T97,T97,Hideki Matsuyama,29.06,523,18
99,100,100,Ben Martin,29.07,436,15
100,T101,T101,Paul Casey,29.08,349,12
101,T101,T101,Brian Harman,29.08,698,24
102,T101,T101,Jamie Lovemark,29.08,378,13
103,T101,T101,Troy Merritt,29.08,349,12
104,T101,T101,Ian Poulter,29.08,349,12
105,T106,T106,Jeff Maggert,29.1,291,10
106,T106,T106,Brandt Snedeker,29.1,582,20
107,108,108,Brian Davis,29.11,553,19
108,109,109,Gonzalo Fernandez-Castaño,29.12,495,17
109,T110,T110,Zach Johnson,29.13,670,23
110,T110,T110,D.H. Lee,29.13,233,8
111,T110,T110,Davis Love III,29.13,466,16
112,T113,T113,Retief Goosen,29.14,612,21
113,T113,T113,Jason Kokrak,29.14,408,14
114,T113,T113,Matt Kuchar,29.14,612,21
115,116,116,Jonathan Byrd,29.15,379,13
116,T117,T117,Bud Cauley,29.2,292,10
117,T117,T117,Andrew Svoboda,29.2,438,15
118,119,119,Danny Lee,29.21,409,14
119,T120,T120,Scott Brown,29.23,643,22
120,T120,T120,Michael Putnam,29.23,643,22
121,T120,T120,Shawn Stefani,29.23,380,13
122,T123,T123,Erik Compton,29.24,497,17
123,T123,T123,Bo Van Pelt,29.24,497,17
124,T125,T125,Russell Knox,29.25,585,20
125,T125,T125,Justin Rose,29.25,468,16
126,127,127,Brice Garnett,29.26,556,19
127,128,128,Bill Haas,29.27,761,26
128,T129,T129,Carl Pettersson,29.28,527,18
129,T129,T129,Webb Simpson,29.28,527,18
130,131,131,Adam Scott,29.29,498,17
131,132,132,Mike Weir,29.3,293,10
132,133,133,Robert Streb,29.31,469,16
133,T134,T134,Woody Austin,29.33,264,9
134,T134,T134,Kevin Chappell,29.33,616,21
135,T134,T134,Billy Hurley III,29.33,528,18
136,137,137,Jeff Overton,29.38,470,16
137,138,138,Martin Flores,29.39,529,18
138,139,139,Bubba Watson,29.41,500,17
139,T140,T140,Patrick Reed,29.42,559,19
140,T140,T140,Nicholas Thompson,29.42,353,12
141,142,142,Kevin Stadler,29.45,589,20
142,143,143,Dustin Johnson,29.46,383,13
143,T144,T144,Jason Dufner,29.5,354,12
144,T144,T144,Josh Teater,29.5,531,18
145,T144,T144,Camilo Villegas,29.5,590,20
146,147,147,Keegan Bradley,29.58,562,19
147,148,148,Willy Wilcox,29.64,326,11
148,149,149,Graham DeLaet,29.65,504,17
149,150,150,Martin Laird,29.67,356,12
150,151,151,Spencer Levin,29.7,297,10
151,152,152,Geoff Ogilvy,29.71,505,17
152,153,153,Charlie Beljan,29.75,357,12
153,154,154,Hudson Swafford,29.82,328,11
154,155,155,Jim Renner,29.83,179,6
155,156,156,Heath Slocum,29.86,418,14
156,T157,T157,Tyrone Van Aswegen,29.88,478,16
157,T157,T157,Jhonattan Vegas,29.88,478,16
158,T159,T159,Harris English,29.89,568,19
159,T159,T159,Louis Oosthuizen,29.89,269,9
160,T161,T161,Stewart Cink,29.9,628,21
161,T161,T161,Johnson Wagner,29.9,299,10
162,163,163,Henrik Stenson,29.92,389,13
163,164,164,Justin Hicks,30.05,631,21
164,165,165,Tommy Gainey,30.17,362,12
165,166,166,Chad Campbell,30.2,302,10
166,167,167,Billy Horschel,30.26,575,19
167,T168,T168,Derek Ernst,30.33,364,12
168,T168,T168,James Hahn,30.33,455,15
169,170,170,Ken Duke,30.35,516,17
170,171,171,Jim Herman,30.4,304,10
171,T172,T172,John Merrick,30.53,580,19
172,T172,T172,Kyle Stanley,30.53,458,15
173,174,174,J.J. Henry,30.56,550,18
174,175,175,Kevin Tway,31.44,283,9
175,176,176,Boo Weekley,31.6,474,15
176,177,177,Lucas Glover,32.11,289,9
