,Putting_from_4-8_RANK THIS WEEK,Putting_from_4-8_RANK LAST WEEK,Putting_from_4-8_PLAYER NAME,Putting_from_4-8_ROUNDS,Putting_from_4-8_% MADE,Putting_from_4-8_ATTEMPTS,Putting_from_4-8_PUTTS MADE
39,40,40,Charley Hoffman,93,70.98,348,247
40,41,41,Jason Bohn,81,70.83,288,204
41,T42,T42,Matt Every,85,70.82,281,199
42,T42,T42,Charlie Wi,72,70.82,281,199
43,44,44,Tim Clark,75,70.72,263,186
44,45,45,Luke Guthrie,85,70.68,324,229
45,46,46,Webb Simpson,87,70.59,323,228
46,T47,T47,Wes Roach,67,70.51,234,165
47,T47,T47,Hudson Swafford,75,70.51,234,165
48,49,49,Jimmy Walker,98,70.49,305,215
49,50,50,Billy Hurley III,86,70.48,315,222
50,51,51,Kevin Kisner,85,70.45,291,205
51,52,52,Martin Kaymer,65,70.39,179,126
52,53,53,K.J. Choi,80,70.28,286,201
53,54,54,Troy Matteson,62,70.18,228,160
54,55,55,George McNeill,79,70.16,305,214
55,56,56,Aaron Baddeley,74,70.12,251,176
56,57,57,Bill Haas,107,70.0,300,210
57,58,58,Jeff Overton,80,69.93,306,214
58,59,59,Chris Kirk,105,69.89,362,253
59,60,60,Scott Brown,100,69.87,375,262
60,61,61,Tyrone Van Aswegen,79,69.86,292,204
61,62,62,Troy Merritt,62,69.85,199,139
62,63,63,Andres Romero,81,69.81,318,222
63,64,64,James Driscoll,71,69.64,247,172
64,65,65,Brian Stuard,91,69.58,309,215
65,66,66,Hunter Mahan,88,69.53,279,194
66,67,67,Willy Wilcox,51,69.51,164,114
67,68,68,Bryce Molder,77,69.49,272,189
68,69,69,Kevin Tway,64,69.4,183,127
69,T70,T70,Brian Davis,93,69.38,369,256
70,T70,T70,Robert Streb,75,69.38,258,179
71,T72,T72,Jhonattan Vegas,77,69.26,283,196
72,T72,T72,Y.E. Yang,79,69.26,270,187
73,74,74,Kevin Na,94,69.14,324,224
74,75,75,Mike Weir,69,69.13,230,159
75,76,76,Tim Wilkinson,86,69.05,294,203
76,77,77,J.B. Holmes,86,69.04,323,223
77,78,78,Woody Austin,63,69.03,268,185
78,79,79,Sangmoon Bae,76,68.94,293,202
79,80,80,Brad Fritsch,50,68.86,167,115
80,81,81,Andrew Svoboda,77,68.82,279,192
81,82,82,Brendan Steele,89,68.77,301,207
82,83,83,Sergio Garcia,61,68.75,160,110
83,84,84,Brandt Snedeker,89,68.73,307,211
84,85,85,J.J. Henry,91,68.68,281,193
85,86,86,Josh Teater,90,68.5,327,224
86,87,87,Briny Baird,50,68.48,184,126
87,88,88,David Lingmerth,80,68.32,322,220
88,89,89,Heath Slocum,71,68.28,268,183
89,90,90,Matt Jones,83,68.22,236,161
90,91,91,David Toms,64,68.2,217,148
91,92,92,Jason Day,54,68.18,132,90
92,93,93,Ángel Cabrera,69,68.15,270,184
93,94,94,Will MacKenzie,82,68.08,307,209
94,95,95,John Huh,87,68.04,316,215
95,96,96,Russell Knox,92,68.01,347,236
96,97,97,Marc Leishman,81,67.96,309,210
97,98,98,Scott Langley,95,67.95,337,229
98,99,99,Justin Leonard,75,67.88,274,186
99,100,100,Charles Howell III,106,67.83,373,253
100,101,101,D.H. Lee,54,67.77,211,143
101,102,102,Martin Laird,66,67.76,245,166
102,103,103,Gary Woodland,93,67.61,318,215
103,104,104,Erik Compton,88,67.56,336,227
104,105,105,Pat Perez,84,67.54,305,206
105,106,106,Michael Putnam,106,67.52,391,264
106,107,107,Kevin Chappell,100,67.47,372,251
107,108,108,Ryo Ishikawa,75,67.46,295,199
108,109,109,Johnson Wagner,69,67.39,230,155
109,110,110,Jim Furyk,84,67.33,251,169
110,111,111,Scott Stallings,77,67.29,269,181
111,T112,T112,Paul Casey,56,67.18,195,131
112,T112,T112,Ben Crane,81,67.18,323,217
113,T114,T114,Andrew Loupe,65,67.14,210,141
114,T114,T114,Camilo Villegas,95,67.14,350,235
115,116,116,Bo Van Pelt,83,66.99,309,207
116,117,117,"Ted Potter, Jr.",68,66.91,272,182
117,118,118,Tommy Gainey,73,66.67,270,180
118,119,119,Brendon de Jonge,109,66.58,383,255
119,120,120,Gonzalo Fernandez-Castaño,83,66.56,320,213
120,T121,T121,James Hahn,82,66.55,293,195
121,T121,T121,Rory Sabbatini,82,66.55,290,193
122,123,123,Henrik Stenson,56,66.45,152,101
123,124,124,Brian Harman,111,66.43,426,283
124,125,125,Carl Pettersson,91,66.38,351,233
125,T126,T126,Jonas Blixt,64,66.14,189,125
126,T126,T126,Jim Herman,62,66.14,189,125
127,128,128,Robert Garrigus,80,66.13,313,207
128,129,129,Justin Rose,70,66.06,218,144
129,T130,T130,Ricky Barnes,92,66.01,306,202
130,T130,T130,Jason Kokrak,65,66.01,253,167
131,132,132,D.A. Points,75,65.97,238,157
132,T133,T133,Harris English,95,65.96,332,219
133,T133,T133,Louis Oosthuizen,50,65.96,141,93
134,135,135,Ben Curtis,77,65.93,270,178
135,136,136,Spencer Levin,59,65.82,196,129
136,T137,T137,Jonathan Byrd,76,65.81,272,179
137,T137,T137,Stewart Cink,91,65.81,272,179
138,T137,T137,Dustin Johnson,58,65.81,155,102
139,140,140,Ken Duke,80,65.7,277,182
140,141,141,Daniel Summerhays,98,65.68,303,199
141,142,142,Derek Ernst,80,65.59,311,204
142,143,143,Bubba Watson,76,65.49,226,148
143,144,144,Robert Allenby,83,65.47,278,182
144,145,145,Kevin Stadler,90,65.43,269,176
145,146,146,Mark Wilson,69,65.28,216,141
146,147,147,Danny Lee,84,65.22,322,210
147,148,148,Ryan Moore,86,65.15,264,172
148,149,149,Kevin Streelman,79,65.14,218,142
149,150,150,Charlie Beljan,76,64.91,285,185
150,151,151,John Peterson,62,64.86,222,144
151,152,152,Seung-Yul Noh,92,64.85,330,214
152,153,153,Roberto Castro,76,64.79,267,173
153,T154,T154,Brian Gay,81,64.76,227,147
154,T154,T154,Charl Schwartzel,64,64.76,227,147
155,156,156,Jim Renner,61,64.46,242,156
156,157,157,Hideki Matsuyama,82,64.41,281,181
157,158,158,Jamie Lovemark,64,64.32,227,146
158,159,159,Lee Westwood,57,64.09,181,116
159,160,160,Graham DeLaet,80,64.0,250,160
160,161,161,Trevor Immelman,84,63.85,296,189
161,162,162,Martin Flores,85,63.48,282,179
162,163,163,Chad Campbell,57,63.37,172,109
163,164,164,Vijay Singh,83,63.29,316,200
164,165,165,John Rollins,84,63.2,269,170
165,166,166,John Merrick,87,62.82,277,174
166,167,167,Davis Love III,74,62.69,268,168
167,168,168,Nicholas Thompson,85,62.54,323,202
168,169,169,Ernie Els,85,62.5,248,155
169,170,170,Jeff Maggert,54,62.23,188,117
170,171,171,Jason Dufner,57,62.05,166,103
171,172,172,Steven Bowditch,93,61.98,334,207
172,173,173,Geoff Ogilvy,84,61.67,300,185
173,174,174,Bud Cauley,56,61.59,164,101
174,175,175,Boo Weekley,73,57.56,238,137
175,176,176,Lucas Glover,68,57.51,193,111
176,177,177,Kyle Stanley,87,57.42,357,205
