,Putting_from_5-15_RANK THIS WEEK,Putting_from_5-15_RANK LAST WEEK,Putting_from_5-15_PLAYER NAME,Putting_from_5-15_ROUNDS,Putting_from_5-15_% MADE,Putting_from_5-15_ATTEMPTS,Putting_from_5-15_PUTTS MADE
55,56,56,David Hearn,97,47.45,628,298
56,57,57,Martin Flores,85,47.44,468,222
57,58,58,Webb Simpson,87,47.42,523,248
58,59,59,Danny Lee,84,47.39,536,254
59,60,60,Pat Perez,84,47.35,509,241
60,61,61,Brian Stuard,91,47.33,524,248
61,62,62,Robert Garrigus,80,47.25,527,249
62,63,63,Nick Watney,80,47.12,416,196
63,64,64,Brian Harman,111,46.88,721,338
64,65,65,Sean O'Hair,77,46.79,483,226
65,T66,T66,Jason Day,54,46.75,231,108
66,T66,T66,Brian Gay,81,46.75,415,194
67,68,68,Mike Weir,69,46.72,366,171
68,69,69,Bryce Molder,77,46.65,433,202
69,70,70,Camilo Villegas,95,46.63,579,270
70,71,71,D.A. Points,75,46.59,367,171
71,72,72,Chris Stroud,88,46.58,483,225
72,T73,T73,Robert Streb,75,46.56,421,196
73,T73,T73,Bo Van Pelt,83,46.56,494,230
74,75,75,Louis Oosthuizen,50,46.51,215,100
75,76,76,Brandt Snedeker,89,46.48,454,211
76,77,77,Jason Kokrak,65,46.47,439,204
77,78,78,Tommy Gainey,73,46.43,448,208
78,79,79,Daniel Summerhays,98,46.34,546,253
79,80,80,Scott Langley,95,46.28,497,230
80,T81,T81,Heath Slocum,71,46.21,422,195
81,T81,T81,David Toms,64,46.21,396,183
82,83,83,Wes Roach,67,46.2,342,158
83,84,84,Sergio Garcia,61,46.18,275,127
84,85,85,Ángel Cabrera,69,46.17,418,193
85,T86,T86,Jason Bohn,81,46.15,507,234
86,T86,T86,Hideki Matsuyama,82,46.15,481,222
87,88,88,Tim Clark,75,46.12,438,202
88,89,89,Luke Guthrie,85,46.11,527,243
89,90,90,Woody Austin,63,46.06,432,199
90,91,91,Charl Schwartzel,64,46.04,341,157
91,92,92,Jim Furyk,84,45.99,424,195
92,93,93,Keegan Bradley,89,45.97,459,211
93,94,94,Justin Hicks,103,45.96,631,290
94,95,95,Patrick Reed,92,45.94,529,243
95,T96,T96,K.J. Choi,80,45.93,442,203
96,T96,T96,Hunter Mahan,88,45.93,479,220
97,98,98,Hudson Swafford,75,45.81,382,175
98,99,99,Russell Knox,92,45.79,570,261
99,100,100,Kevin Kisner,85,45.76,483,221
100,101,101,Ricky Barnes,92,45.75,529,242
101,102,102,Robert Allenby,83,45.65,471,215
102,103,103,Charles Howell III,106,45.64,596,272
103,104,104,Henrik Stenson,56,45.59,261,119
104,105,105,Bill Haas,107,45.57,542,247
105,106,106,Willy Wilcox,51,45.55,292,133
106,107,107,Will MacKenzie,82,45.49,499,227
107,108,108,Ryo Ishikawa,75,45.45,473,215
108,109,109,Adam Scott,68,45.43,394,179
109,110,110,Billy Hurley III,86,45.4,511,232
110,111,111,Jonas Blixt,64,45.33,300,136
111,112,112,Jamie Lovemark,64,45.28,318,144
112,113,113,John Huh,87,45.26,517,234
113,114,114,Martin Laird,66,45.21,376,170
114,T115,T115,Brooks Koepka,56,45.03,302,136
115,T115,T115,Shawn Stefani,60,45.03,362,163
116,117,117,Rory Sabbatini,82,44.92,492,221
117,118,118,Ryan Moore,86,44.85,437,196
118,119,119,James Driscoll,71,44.82,386,173
119,T120,T120,J.B. Holmes,86,44.76,525,235
120,T120,T120,Nicholas Thompson,85,44.76,487,218
121,T122,T122,Brendon de Jonge,109,44.61,621,277
122,T122,T122,Zach Johnson,97,44.61,547,244
123,124,124,Kevin Chappell,100,44.54,595,265
124,125,125,Scott Stallings,77,44.52,447,199
125,126,126,Brendan Steele,89,44.37,471,209
126,127,127,Bronson La'Cassie,51,44.36,257,114
127,128,128,Dustin Johnson,58,44.33,282,125
128,129,129,Ken Duke,80,44.1,483,213
129,130,130,D.H. Lee,54,44.09,313,138
130,131,131,Kevin Streelman,79,44.03,427,188
131,132,132,Martin Kaymer,65,43.92,337,148
132,133,133,Kevin Tway,64,43.84,292,128
133,134,134,Roberto Castro,76,43.81,404,177
134,135,135,Davis Love III,74,43.78,434,190
135,T136,T136,Charlie Beljan,76,43.71,469,205
136,T136,T136,Josh Teater,90,43.71,501,219
137,138,138,Stewart Cink,91,43.63,463,202
138,T139,T139,Jason Dufner,57,43.42,281,122
139,T139,T139,Y.E. Yang,79,43.42,403,175
140,141,141,Johnson Wagner,69,43.35,376,163
141,T142,T142,Derek Ernst,80,43.2,456,197
142,T142,T142,Carl Pettersson,91,43.2,581,251
143,T144,T144,Spencer Levin,59,43.19,345,149
144,T144,T144,John Merrick,87,43.19,477,206
145,146,146,John Rollins,84,43.13,466,201
146,147,147,Justin Rose,70,43.05,367,158
147,148,148,David Lingmerth,80,42.92,487,209
148,149,149,Brad Fritsch,50,42.91,268,115
149,T150,T150,Steven Bowditch,93,42.83,544,233
150,T150,T150,Geoff Ogilvy,84,42.83,523,224
151,152,152,Gary Woodland,93,42.8,521,223
152,153,153,Ernie Els,85,42.79,430,184
153,154,154,Troy Matteson,62,42.78,360,154
154,155,155,Jonathan Byrd,76,42.76,435,186
155,156,156,Troy Merritt,62,42.71,391,167
156,T157,T157,Graham DeLaet,80,42.56,430,183
157,T157,T157,Bubba Watson,76,42.56,383,163
158,159,159,"Ted Potter, Jr.",68,42.38,453,192
159,160,160,Jeff Maggert,54,42.3,331,140
160,161,161,Marc Leishman,81,42.06,485,204
161,162,162,Kevin Stadler,90,41.88,437,183
162,163,163,Jim Renner,61,41.62,370,154
163,164,164,Michael Putnam,106,41.53,602,250
164,165,165,Briny Baird,50,41.16,294,121
165,166,166,Jim Herman,62,41.14,367,151
166,167,167,J.J. Henry,91,40.66,519,211
167,168,168,Vijay Singh,83,40.49,494,200
168,169,169,Chad Campbell,57,40.26,313,126
169,170,170,James Hahn,82,40.0,480,192
170,171,171,Mark Wilson,69,39.95,378,151
171,172,172,Trevor Immelman,84,39.78,445,177
172,173,173,John Peterson,62,39.36,409,161
173,174,174,Bud Cauley,56,38.71,279,108
174,175,175,Kyle Stanley,87,37.55,538,202
175,176,176,Boo Weekley,73,37.47,379,142
176,177,177,Lucas Glover,68,34.56,327,113
