,Total_1_Putts_-_10-15_RANK THIS WEEK,Total_1_Putts_-_10-15_RANK LAST WEEK,Total_1_Putts_-_10-15_PLAYER NAME,Total_1_Putts_-_10-15_ROUNDS,Total_1_Putts_-_10-15_TOTAL,Total_1_Putts_-_10-15_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_10-15_PCT OF ALL 1-PUTTS
34,T34,T34,Harris English,95,62,506,12.3
35,T34,T34,Robert Garrigus,80,62,515,12.0
36,T34,T34,Charley Hoffman,93,62,561,11.1
37,T34,T34,Zach Johnson,97,62,611,10.1
38,T34,T34,Danny Lee,84,62,492,12.6
39,T34,T34,Ben Martin,80,62,448,13.8
40,T34,T34,Ryan Palmer,85,62,517,12.0
41,T42,T42,Aaron Baddeley,74,61,464,13.1
42,T42,T42,Scott Brown,100,61,606,10.1
43,T42,T42,Stewart Cink,91,61,494,12.3
44,T42,T42,Jerry Kelly,80,61,486,12.6
45,T42,T42,Matt Kuchar,91,61,558,10.9
46,T42,T42,Hideki Matsuyama,82,61,480,12.7
47,T42,T42,Pat Perez,84,61,540,11.3
48,T42,T42,Michael Putnam,106,61,606,10.1
49,T42,T42,Chris Stroud,88,61,536,11.4
50,T51,T51,Stuart Appleby,92,60,625,9.6
51,T51,T51,Erik Compton,88,60,545,11.0
52,T51,T51,Gonzalo Fernandez-Castaño,83,60,526,11.4
53,T51,T51,Retief Goosen,94,60,564,10.6
54,T51,T51,Jason Kokrak,65,60,431,13.9
55,T56,T56,Luke Guthrie,85,59,581,10.2
56,T56,T56,George McNeill,79,59,502,11.8
57,T56,T56,Brandt Snedeker,89,59,492,12.0
58,T59,T59,Sangmoon Bae,76,58,486,11.9
59,T59,T59,Greg Chalmers,85,58,577,10.1
60,T59,T59,Graham DeLaet,80,58,423,13.7
61,T59,T59,Ken Duke,80,58,453,12.8
62,T59,T59,John Merrick,87,58,443,13.1
63,T59,T59,Geoff Ogilvy,84,58,517,11.2
64,T65,T65,Rickie Fowler,91,57,477,11.9
65,T65,T65,Tommy Gainey,73,57,425,13.4
66,T65,T65,Russell Knox,92,57,571,10.0
67,T65,T65,Seung-Yul Noh,92,57,534,10.7
68,T65,T65,John Rollins,84,57,420,13.6
69,T65,T65,Bo Van Pelt,83,57,447,12.8
70,T71,T71,Martin Flores,85,56,467,12.0
71,T71,T71,Troy Merritt,62,56,387,14.5
72,T71,T71,Jeff Overton,80,56,475,11.8
73,T71,T71,Scott Stallings,77,56,424,13.2
74,T75,T75,Jonathan Byrd,76,55,444,12.4
75,T75,T75,Chad Collins,78,55,453,12.1
76,T75,T75,Ryo Ishikawa,75,55,461,11.9
77,T75,T75,Nicholas Thompson,85,55,444,12.4
78,T79,T79,Jason Bohn,81,54,495,10.9
79,T79,T79,Steven Bowditch,93,54,563,9.6
80,T79,T79,Ernie Els,85,54,474,11.4
81,T79,T79,Brice Garnett,92,54,550,9.8
82,T79,T79,Chesson Hadley,84,54,504,10.7
83,T79,T79,David Lingmerth,80,54,474,11.4
84,T79,T79,Andres Romero,81,54,529,10.2
85,T79,T79,Josh Teater,90,54,492,11.0
86,T87,T87,John Huh,87,53,482,11.0
87,T87,T87,Kevin Kisner,85,53,495,10.7
88,T87,T87,Rory Sabbatini,82,53,453,11.7
89,T87,T87,Tyrone Van Aswegen,79,53,462,11.5
90,91,91,Nick Watney,80,52,385,13.5
91,T92,T92,Charlie Beljan,76,51,449,11.4
92,T92,T92,James Hahn,82,51,483,10.6
93,T92,T92,J.B. Holmes,86,51,598,8.5
94,T92,T92,Justin Leonard,75,51,484,10.5
95,T92,T92,Andrew Svoboda,77,51,427,11.9
96,T92,T92,Tim Wilkinson,86,51,542,9.4
97,T98,T98,Robert Allenby,83,50,457,10.9
98,T98,T98,Billy Hurley III,86,50,492,10.2
99,T98,T98,Andrew Loupe,65,50,373,13.4
100,T98,T98,Kevin Streelman,79,50,442,11.3
101,T98,T98,Michael Thompson,74,50,433,11.5
102,T103,T103,K.J. Choi,80,49,502,9.8
103,T103,T103,Heath Slocum,71,49,417,11.8
104,T103,T103,Mike Weir,69,49,421,11.6
105,T106,T106,Tim Clark,75,48,459,10.5
106,T106,T106,J.J. Henry,91,48,458,10.5
107,T106,T106,Marc Leishman,81,48,480,10.0
108,T106,T106,Kyle Stanley,87,48,432,11.1
109,T110,T110,Brian Gay,81,47,497,9.5
110,T110,T110,Matt Jones,83,47,429,11.0
111,T110,T110,Richard Lee,80,47,471,10.0
112,T110,T110,Davis Love III,74,47,425,11.1
113,T110,T110,Kevin Stadler,90,47,398,11.8
114,T110,T110,Brendan Steele,89,47,499,9.4
115,T110,T110,Charlie Wi,72,47,473,9.9
116,T117,T117,Paul Casey,56,46,334,13.8
117,T117,T117,James Driscoll,71,46,398,11.6
118,T117,T117,Jim Furyk,84,46,463,9.9
119,T117,T117,"Ted Potter, Jr.",68,46,407,11.3
120,T117,T117,Adam Scott,68,46,413,11.1
121,T117,T117,Robert Streb,75,46,462,10.0
122,T123,T123,Phil Mickelson,71,45,402,11.2
123,T123,T123,Bryce Molder,77,45,457,9.8
124,T125,T125,Woody Austin,63,44,402,10.9
125,T125,T125,Ryan Moore,86,44,445,9.9
126,T125,T125,David Toms,64,44,373,11.8
127,T128,T128,Sergio Garcia,61,43,295,14.6
128,T128,T128,Graeme McDowell,66,43,350,12.3
129,T128,T128,Sean O'Hair,77,43,473,9.1
130,T128,T128,Shawn Stefani,60,43,399,10.8
131,T132,T132,Billy Horschel,92,42,441,9.5
132,T132,T132,Martin Laird,66,42,342,12.3
133,T132,T132,Rory McIlroy,66,42,376,11.2
134,T132,T132,Mark Wilson,69,42,373,11.3
135,T136,T136,Ángel Cabrera,69,41,418,9.8
136,T136,T136,Derek Ernst,80,41,412,10.0
137,T136,T136,Dustin Johnson,58,41,294,13.9
138,T136,T136,Jhonattan Vegas,77,41,417,9.8
139,140,140,Vijay Singh,83,40,516,7.8
140,T141,T141,Johnson Wagner,69,39,387,10.1
141,T141,T141,Lee Westwood,57,39,333,11.7
142,T141,T141,Y.E. Yang,79,39,444,8.8
143,144,144,Martin Kaymer,65,38,338,11.2
144,T145,T145,Spencer Levin,59,37,340,10.9
145,T145,T145,Jeff Maggert,54,37,298,12.4
146,T147,T147,Jonas Blixt,64,36,315,11.4
147,T147,T147,Trevor Immelman,84,36,434,8.3
148,T147,T147,D.H. Lee,54,36,324,11.1
149,T147,T147,Wes Roach,67,36,372,9.7
150,T147,T147,Justin Rose,70,36,380,9.5
151,T147,T147,Bubba Watson,76,36,396,9.1
152,T153,T153,Roberto Castro,76,35,404,8.7
153,T153,T153,Bud Cauley,56,35,307,11.4
154,T153,T153,Lucas Glover,68,35,278,12.6
155,T153,T153,D.A. Points,75,35,373,9.4
156,T153,T153,Hudson Swafford,75,35,344,10.2
157,T158,T158,Chad Campbell,57,34,277,12.3
158,T158,T158,Jason Day,54,34,255,13.3
159,160,160,Boo Weekley,73,33,328,10.1
160,T161,T161,Jason Dufner,57,32,282,11.3
161,T161,T161,Jim Herman,62,32,314,10.2
162,T161,T161,Charl Schwartzel,64,32,410,7.8
163,T164,T164,Luke Donald,57,31,337,9.2
164,T164,T164,John Peterson,62,31,357,8.7
165,T166,T166,Brooks Koepka,56,30,303,9.9
166,T166,T166,Jim Renner,61,30,334,9.0
167,T166,T166,Kevin Tway,64,30,293,10.2
168,T169,T169,Brad Fritsch,50,27,276,9.8
169,T169,T169,Jamie Lovemark,64,27,320,8.4
170,171,171,Troy Matteson,62,26,322,8.1
171,172,172,Briny Baird,50,25,306,8.2
172,T173,T173,Ian Poulter,57,24,319,7.5
173,T173,T173,Henrik Stenson,56,24,252,9.5
174,T173,T173,Willy Wilcox,51,24,256,9.4
175,T176,T176,Bronson La'Cassie,51,22,261,8.4
176,T176,T176,Louis Oosthuizen,50,22,208,10.6
