,Scrambling_from__10_yards_RANK THIS WEEK,Scrambling_from__10_yards_RANK LAST WEEK,Scrambling_from__10_yards_PLAYER NAME,Scrambling_from__10_yards_ROUNDS,Scrambling_from__10_yards_%,Scrambling_from__10_yards_SUCCESSES,Scrambling_from__10_yards_ATTEMPTS
131,T130,T130,Robin Freeman,105,50.0,2.0,4
132,T130,T130,Sergio Garcia,64,50.0,7.0,14
133,T130,T130,Jason Gore,82,50.0,3.0,6
134,T130,T130,Paul Gow,79,50.0,1.0,2
135,T130,T130,J.J. Henry,86,50.0,4.0,8
136,T130,T130,Brandt Jobe,96,50.0,2.0,4
137,T130,T130,Kevin Johnson,93,50.0,2.0,4
138,T130,T130,Jerry Kelly,104,50.0,2.0,4
139,T130,T130,Billy Mayfair,102,50.0,8.0,16
140,T130,T130,Jim McGovern,66,50.0,1.0,2
141,T130,T130,Michael Muehr,94,50.0,4.0,8
142,T130,T130,Craig Parry,68,50.0,1.0,2
143,T130,T130,Corey Pavin,72,50.0,3.0,6
144,T130,T130,Chris Perry,80,50.0,2.0,4
145,T130,T130,Jerry Smith,95,50.0,4.0,8
146,T130,T130,Hal Sutton,96,50.0,6.0,12
147,T130,T130,Kaname Yokoo,81,50.0,5.0,10
148,149,149,Jimmy Green,94,43.75,7.0,16
149,T150,T150,Fred Couples,68,42.86,3.0,7
150,T150,T150,Paul Stankowski,91,42.86,3.0,7
151,T152,T152,Glen Hnatiuk,104,40.0,2.0,5
152,T152,T152,Scott Simpson,73,40.0,2.0,5
153,T154,T154,Fulton Allem,56,38.46,5.0,13
154,T154,T154,Brian Henninger,81,38.46,5.0,13
155,156,156,J.L. Lewis,108,35.71,5.0,14
156,T157,T157,Billy Andrade,82,33.33,1.0,3
157,T157,T157,Marco Dawson,57,33.33,2.0,6
158,T157,T157,Andrew McLardy,75,33.33,1.0,3
159,T157,T157,Geoff Ogilvy,60,33.33,1.0,3
160,161,161,Brad Elder,111,30.77,4.0,13
161,162,162,Tripp Isenhour,92,25.0,1.0,4
162,T163,T163,Ben Ferguson,76,0.0,,1
163,T163,T163,Mark Hensby,71,0.0,,1
164,T163,T163,Tim Herron,97,0.0,,1
165,T163,T163,Len Mattiace,98,0.0,,3
166,T163,T163,Tommy Tolles,89,0.0,,1
