,Sand_Saves_from__10_yards_RANK THIS WEEK,Sand_Saves_from__10_yards_RANK LAST WEEK,Sand_Saves_from__10_yards_PLAYER NAME,Sand_Saves_from__10_yards_ROUNDS,Sand_Saves_from__10_yards_%,Sand_Saves_from__10_yards_# OF SAVES,Sand_Saves_from__10_yards_# OF BUNKERS
80,T79,T79,Hunter Mahan,88,62.5,5.0,8
81,T79,T79,Rod Pampling,88,62.5,5.0,8
82,T79,T79,Carl Pettersson,92,62.5,5.0,8
83,84,84,George McNeill,85,61.54,8.0,13
84,T85,T85,Tommy Biershenk,74,60.0,3.0,5
85,T85,T85,Ángel Cabrera,54,60.0,3.0,5
86,T85,T85,Harris English,98,60.0,3.0,5
87,T85,T85,Hunter Haas,69,60.0,6.0,10
88,T85,T85,Ryo Ishikawa,54,60.0,3.0,5
89,T85,T85,Freddie Jacobson,61,60.0,3.0,5
90,T85,T85,Kevin Kisner,69,60.0,3.0,5
91,T85,T85,Brendon Todd,78,60.0,3.0,5
92,T93,T93,Mark Anderson,75,57.14,4.0,7
93,T93,T93,Aaron Baddeley,73,57.14,4.0,7
94,T93,T93,Cameron Beckman,81,57.14,4.0,7
95,T93,T93,Keegan Bradley,90,57.14,4.0,7
96,T93,T93,Miguel Angel Carballo,73,57.14,4.0,7
97,T93,T93,Kevin Chappell,91,57.14,4.0,7
98,T93,T93,Chris Couch,61,57.14,4.0,7
99,T93,T93,Harrison Frazar,56,57.14,4.0,7
100,T93,T93,D.A. Points,88,57.14,4.0,7
101,T93,T93,Vijay Singh,99,57.14,4.0,7
102,T93,T93,Scott Stallings,78,57.14,4.0,7
103,T93,T93,Brendan Steele,77,57.14,4.0,7
104,T93,T93,Kevin Streelman,89,57.14,8.0,14
105,T106,T106,Robert Allenby,76,55.56,5.0,9
106,T106,T106,Ricky Barnes,92,55.56,5.0,9
107,T106,T106,Jason Bohn,81,55.56,5.0,9
108,T106,T106,Erik Compton,81,55.56,5.0,9
109,T106,T106,J.B. Holmes,90,55.56,5.0,9
110,T106,T106,Chris Kirk,93,55.56,5.0,9
111,T112,T112,Tommy Gainey,98,54.55,6.0,11
112,T112,T112,Pat Perez,81,54.55,6.0,11
113,T112,T112,Brandt Snedeker,81,54.55,6.0,11
114,T115,T115,Arjun Atwal,79,50.0,3.0,6
115,T115,T115,K.J. Choi,71,50.0,3.0,6
116,T115,T115,Jason Day,57,50.0,1.0,2
117,T115,T115,Jason Dufner,83,50.0,2.0,4
118,T115,T115,Ken Duke,104,50.0,3.0,6
119,T115,T115,Stephen Gangluff,57,50.0,1.0,2
120,T115,T115,Tom Gillis,75,50.0,4.0,8
121,T115,T115,Charles Howell III,98,50.0,2.0,4
122,T115,T115,Russell Knox,72,50.0,1.0,2
123,T115,T115,Billy Mayfair,90,50.0,2.0,4
124,T115,T115,Garth Mulroy,59,50.0,2.0,4
125,T115,T115,"Ted Potter, Jr.",77,50.0,2.0,4
126,T115,T115,Dicky Pride,62,50.0,2.0,4
127,T115,T115,Kyle Reifers,86,50.0,1.0,2
128,T115,T115,John Senden,81,50.0,5.0,10
129,T115,T115,Webb Simpson,77,50.0,2.0,4
130,T115,T115,Josh Teater,97,50.0,3.0,6
131,T115,T115,David Toms,60,50.0,1.0,2
132,T115,T115,Boo Weekley,74,50.0,4.0,8
133,T134,T134,Colt Knost,79,44.44,4.0,9
134,T134,T134,John Rollins,81,44.44,4.0,9
135,T136,T136,James Driscoll,83,42.86,3.0,7
136,T136,T136,Bill Haas,79,42.86,3.0,7
137,T136,T136,Trevor Immelman,76,42.86,3.0,7
138,T136,T136,Nick O'Hern,78,42.86,3.0,7
139,T136,T136,Charlie Wi,86,42.86,3.0,7
140,T136,T136,Y.E. Yang,64,42.86,3.0,7
141,T142,T142,Matt Bettencourt,80,40.0,2.0,5
142,T142,T142,Jonas Blixt,72,40.0,2.0,5
143,T142,T142,Ben Crane,73,40.0,2.0,5
144,T142,T142,Padraig Harrington,67,40.0,2.0,5
145,T142,T142,Jerry Kelly,84,40.0,4.0,10
146,T142,T142,Danny Lee,74,40.0,2.0,5
147,T142,T142,Chez Reavie,83,40.0,4.0,10
148,T142,T142,Steve Wheatcroft,56,40.0,2.0,5
149,150,150,David Hearn,95,38.46,5.0,13
150,T151,T151,Chad Campbell,84,37.5,3.0,8
151,T151,T151,Brendon de Jonge,115,37.5,3.0,8
152,T151,T151,William McGirt,96,37.5,3.0,8
153,T151,T151,Andres Romero,68,37.5,3.0,8
154,T151,T151,Patrick Sheehan,58,37.5,3.0,8
155,T151,T151,Chris Stroud,86,37.5,3.0,8
156,157,157,Rickie Fowler,84,36.36,4.0,11
157,T158,T158,Stephen Ames,54,33.33,1.0,3
158,T158,T158,Charlie Beljan,61,33.33,1.0,3
159,T158,T158,Ben Curtis,62,33.33,1.0,3
160,T158,T158,Scott Dunlap,57,33.33,1.0,3
161,T158,T158,Matt Jones,53,33.33,1.0,3
162,T158,T158,Jeff Maggert,83,33.33,2.0,6
163,T158,T158,John Mallinger,74,33.33,1.0,3
164,T158,T158,Ryan Palmer,81,33.33,3.0,9
165,T158,T158,Scott Piercy,95,33.33,1.0,3
166,T158,T158,Alexandre Rocha,62,33.33,1.0,3
167,T158,T158,Adam Scott,59,33.33,1.0,3
168,T158,T158,Henrik Stenson,51,33.33,1.0,3
169,T158,T158,Nick Watney,97,33.33,3.0,9
170,T158,T158,Bubba Watson,68,33.33,1.0,3
171,T158,T158,Lee Westwood,60,33.33,1.0,3
172,173,173,Charley Hoffman,88,30.0,3.0,10
173,174,174,Justin Leonard,79,27.27,3.0,11
174,T175,T175,Will Claxton,99,25.0,1.0,4
175,T175,T175,Martin Laird,77,25.0,1.0,4
176,T175,T175,Heath Slocum,93,25.0,1.0,4
177,T178,T178,Graham DeLaet,79,20.0,1.0,5
178,T178,T178,Tim Herron,88,20.0,1.0,5
179,T178,T178,Sung Kang,75,20.0,1.0,5
180,181,181,Gary Christian,91,14.29,1.0,7
181,T182,T182,J.J. Henry,93,0.0,,2
182,T182,T182,Billy Horschel,63,0.0,,2
183,T182,T182,Troy Kelly,68,0.0,,5
184,T182,T182,Jason Kokrak,79,0.0,,3
185,T182,T182,Bill Lunde,83,0.0,,1
186,T182,T182,Louis Oosthuizen,65,0.0,,5
187,T182,T182,Ian Poulter,57,0.0,,1
188,T182,T182,Charl Schwartzel,56,0.0,,2
189,T182,T182,Gary Woodland,70,0.0,,7
