,Scrambling_20-30_yds_RTP_Score_RANK THIS WEEK,Scrambling_20-30_yds_RTP_Score_RANK LAST WEEK,Scrambling_20-30_yds_RTP_Score_PLAYER NAME,Scrambling_20-30_yds_RTP_Score_ROUNDS,Scrambling_20-30_yds_RTP_Score_AVG RTP,Scrambling_20-30_yds_RTP_Score_TOTAL HOLES,Scrambling_20-30_yds_RTP_Score_TOTAL RTP
47,T48,T48,Tim Clark,60,0.462,65,30.0
48,T48,T48,Padraig Harrington,67,0.462,52,24.0
49,50,50,Vijay Singh,99,0.46299999999999997,82,38.0
50,T51,T51,David Mathis,83,0.465,101,47.0
51,T51,T51,Troy Matteson,100,0.465,86,40.0
52,T53,T53,Jeff Overton,101,0.466,103,48.0
53,T53,T53,Chris Stroud,86,0.466,88,41.0
54,55,55,Billy Hurley III,70,0.467,107,50.0
55,T56,T56,Ken Duke,104,0.46799999999999997,111,52.0
56,T56,T56,Bob Estes,78,0.46799999999999997,79,37.0
57,58,58,Brandt Snedeker,81,0.47100000000000003,85,40.0
58,59,59,Matt Every,80,0.474,57,27.0
59,T60,T60,Robert Garrigus,89,0.475,59,28.0
60,T60,T60,Bobby Gates,87,0.475,99,47.0
61,62,62,Sergio Garcia,57,0.47600000000000003,63,30.0
62,T63,T63,Blake Adams,107,0.47700000000000004,109,52.0
63,T63,T63,Brian Gay,91,0.47700000000000004,107,51.0
64,65,65,Bill Lunde,83,0.478,69,33.0
65,T66,T66,Rory McIlroy,60,0.48100000000000004,27,13.0
66,T66,T66,Garth Mulroy,59,0.48100000000000004,54,26.0
67,T66,T66,Y.E. Yang,64,0.48100000000000004,77,37.0
68,69,69,Steve Wheatcroft,56,0.48200000000000004,56,27.0
69,T70,T70,Brian Davis,91,0.484,93,45.0
70,T70,T70,Matt Kuchar,86,0.484,62,30.0
71,72,72,Jerry Kelly,84,0.485,97,47.0
72,73,73,Jonas Blixt,72,0.48700000000000004,76,37.0
73,T74,T74,Pat Perez,81,0.488,80,39.0
74,T74,T74,Nick Watney,97,0.488,80,39.0
75,T76,T76,Chris DiMarco,83,0.49,104,51.0
76,T76,T76,George McNeill,85,0.49,98,48.0
77,T78,T78,Ben Crane,73,0.493,69,34.0
78,T78,T78,Tom Pernice Jr.,62,0.493,69,34.0
79,T78,T78,Vaughn Taylor,81,0.493,71,35.0
80,T81,T81,Derek Lamely,64,0.494,77,38.0
81,T81,T81,Rod Pampling,88,0.494,87,43.0
82,T81,T81,Kyle Reifers,86,0.494,79,39.0
83,T84,T84,Stephen Ames,54,0.5,46,23.0
84,T84,T84,Chad Campbell,84,0.5,78,39.0
85,T84,T84,Tim Herron,88,0.5,100,50.0
86,T84,T84,Spencer Levin,81,0.5,72,36.0
87,T84,T84,Alexandre Rocha,62,0.5,56,28.0
88,T84,T84,Brendon Todd,78,0.5,102,51.0
89,T84,T84,Cameron Tringale,88,0.5,94,47.0
90,T84,T84,Gary Woodland,70,0.5,66,33.0
91,92,92,Johnson Wagner,88,0.505,97,49.0
92,T93,T93,J.J. Henry,93,0.507,75,38.0
93,T93,T93,Brendan Steele,77,0.507,75,38.0
94,95,95,Patrick Sheehan,58,0.508,59,30.0
95,96,96,James Driscoll,83,0.51,100,51.0
96,T97,T97,Erik Compton,81,0.512,86,44.0
97,T97,T97,John Rollins,81,0.512,84,43.0
98,T99,T99,John Daly,50,0.513,39,20.0
99,T99,T99,Rory Sabbatini,84,0.513,80,41.0
100,101,101,Kevin Kisner,69,0.515,66,34.0
101,T102,T102,Carl Pettersson,92,0.516,93,48.0
102,T102,T102,Kevin Stadler,85,0.516,62,32.0
103,104,104,Marc Leishman,84,0.517,89,46.0
104,105,105,Kevin Streelman,89,0.518,83,43.0
105,T106,T106,Colt Knost,79,0.519,104,54.0
106,T106,T106,Ryan Palmer,81,0.519,79,41.0
107,T106,T106,John Senden,81,0.519,77,40.0
108,109,109,Hunter Mahan,88,0.522,67,35.0
109,T110,T110,Keegan Bradley,90,0.523,65,34.0
110,T110,T110,Kevin Chappell,91,0.523,86,45.0
111,T112,T112,Jason Day,57,0.524,63,33.0
112,T112,T112,Dustin Johnson,70,0.524,42,22.0
113,T112,T112,Ryan Moore,89,0.524,84,44.0
114,115,115,Edward Loar,59,0.525,59,31.0
115,T116,T116,John Merrick,83,0.526,76,40.0
116,T116,T116,D.J. Trahan,73,0.526,78,41.0
117,T118,T118,John Huh,99,0.527,91,48.0
118,T118,T118,Dicky Pride,62,0.527,55,29.0
119,120,120,Geoff Ogilvy,73,0.528,53,28.0
120,121,121,Ian Poulter,57,0.532,47,25.0
121,122,122,Webb Simpson,77,0.5329999999999999,60,32.0
122,123,123,Jeff Maggert,83,0.535,71,38.0
123,T124,T124,Brendon de Jonge,115,0.54,124,67.0
124,T124,T124,Chris Kirk,93,0.54,87,47.0
125,126,126,J.J. Killeen,101,0.541,135,73.0
126,127,127,Stuart Appleby,75,0.542,72,39.0
127,T128,T128,Cameron Beckman,81,0.5429999999999999,70,38.0
128,T128,T128,Harris English,98,0.5429999999999999,105,57.0
129,130,130,Josh Teater,97,0.546,97,53.0
130,T131,T131,Arjun Atwal,79,0.547,75,41.0
131,T131,T131,Miguel Angel Carballo,73,0.547,75,41.0
132,T133,T133,Charlie Beljan,61,0.5529999999999999,38,21.0
133,T133,T133,Kris Blanks,65,0.5529999999999999,76,42.0
134,135,135,Gary Christian,91,0.5539999999999999,83,46.0
135,136,136,Bo Van Pelt,84,0.556,63,35.0
136,137,137,Graham DeLaet,79,0.557,88,49.0
137,138,138,Charley Hoffman,88,0.5579999999999999,86,48.0
138,T139,T139,Billy Horschel,63,0.561,57,32.0
139,T139,T139,Jason Kokrak,79,0.561,82,46.0
140,T139,T139,Greg Owen,90,0.561,66,37.0
141,T139,T139,Chez Reavie,83,0.561,66,37.0
142,T143,T143,K.J. Choi,71,0.563,71,40.0
143,T143,T143,Brian Harman,101,0.563,103,58.0
144,145,145,Scott Stallings,78,0.565,69,39.0
145,T146,T146,Matt Bettencourt,80,0.568,88,50.0
146,T146,T146,John Mallinger,74,0.568,74,42.0
147,148,148,Jhonattan Vegas,77,0.57,93,53.0
148,T149,T149,Robert Allenby,76,0.574,68,39.0
149,T149,T149,Davis Love III,64,0.574,47,27.0
150,151,151,Graeme McDowell,55,0.575,40,23.0
151,152,152,Ben Curtis,62,0.578,45,26.0
152,153,153,Scott Brown,65,0.58,50,29.0
153,T154,T154,Scott Dunlap,57,0.585,41,24.0
154,T154,T154,Scott Piercy,95,0.585,82,48.0
155,T154,T154,Tiger Woods,69,0.585,41,24.0
156,157,157,Ángel Cabrera,54,0.5870000000000001,46,27.0
157,158,158,D.A. Points,88,0.588,80,47.0
158,159,159,Heath Slocum,93,0.593,86,51.0
159,160,160,Louis Oosthuizen,65,0.594,32,19.0
160,T161,T161,Sean O'Hair,84,0.596,89,53.0
161,T161,T161,Roland Thatcher,55,0.596,47,28.0
162,163,163,"Ted Potter, Jr.",77,0.597,77,46.0
163,164,164,Freddie Jacobson,61,0.6,55,33.0
164,T165,T165,Stewart Cink,71,0.603,68,41.0
165,T165,T165,Hunter Haas,69,0.603,63,38.0
166,167,167,Russell Knox,72,0.607,56,34.0
167,168,168,Will Claxton,99,0.613,80,49.0
168,169,169,Jason Bohn,81,0.615,65,40.0
169,T170,T170,Mark Anderson,75,0.616,86,53.0
170,T170,T170,Camilo Villegas,79,0.616,73,45.0
171,172,172,Stephen Gangluff,57,0.617,60,37.0
172,173,173,Ricky Barnes,92,0.624,93,58.0
173,174,174,Andres Romero,68,0.625,64,40.0
174,T175,T175,Seung-Yul Noh,105,0.628,94,59.0
175,T175,T175,Bubba Watson,68,0.628,43,27.0
176,T177,T177,Tommy Gainey,98,0.63,100,63.0
177,T177,T177,Daniel Summerhays,81,0.63,81,51.0
178,179,179,Daniel Chopra,55,0.631,65,41.0
179,T180,T180,Marco Dawson,60,0.636,44,28.0
180,T180,T180,Ryo Ishikawa,54,0.636,55,35.0
181,T180,T180,Boo Weekley,74,0.636,44,28.0
182,183,183,Martin Laird,77,0.645,62,40.0
183,184,184,Sangmoon Bae,81,0.65,80,52.0
184,185,185,Brandt Jobe,57,0.654,52,34.0
185,186,186,Kyle Stanley,86,0.66,53,35.0
186,187,187,Tommy Biershenk,74,0.679,84,57.0
187,188,188,Kyle Thompson,51,0.682,44,30.0
188,189,189,Rickie Fowler,84,0.71,62,44.0
189,190,190,Robert Karlsson,54,0.732,41,30.0
190,191,191,Harrison Frazar,56,0.735,49,36.0
