,Par_5_Eagle_Leaders_RANK THIS WEEK,Par_5_Eagle_Leaders_RANK LAST WEEK,Par_5_Eagle_Leaders_PLAYER NAME,Par_5_Eagle_Leaders_ROUNDS,Par_5_Eagle_Leaders_TOTAL,Par_5_Eagle_Leaders_TOTAL PAR 5 HOLES,Par_5_Eagle_Leaders_TOTAL HOLE OUTS
56,T53,T53,Erik Compton,81,6,240,2.0
57,T53,T53,Chris Couch,61,6,186,
58,T53,T53,Mathew Goggin,65,6,200,2.0
59,T53,T53,Padraig Harrington,67,6,189,2.0
60,T53,T53,John Huh,99,6,303,1.0
61,T53,T53,Ryo Ishikawa,54,6,156,1.0
62,T53,T53,Dustin Johnson,70,6,204,3.0
63,T53,T53,Jason Kokrak,79,6,228,
64,T53,T53,Derek Lamely,64,6,196,
65,T53,T53,Danny Lee,74,6,219,2.0
66,T53,T53,Spencer Levin,81,6,250,3.0
67,T53,T53,Garth Mulroy,59,6,167,
68,T53,T53,Jeff Overton,101,6,313,
69,T53,T53,Carl Pettersson,92,6,274,
70,T53,T53,Andres Romero,68,6,204,
71,T53,T53,Adam Scott,59,6,180,
72,T53,T53,John Senden,81,6,250,
73,T53,T53,Brendan Steele,77,6,243,2.0
74,T53,T53,Brendon Todd,78,6,227,1.0
75,T53,T53,Steve Wheatcroft,56,6,157,1.0
76,T77,T77,Sangmoon Bae,81,5,242,
77,T77,T77,Ricky Barnes,92,5,271,
78,T77,T77,Tommy Biershenk,74,5,231,2.0
79,T77,T77,Jonathan Byrd,69,5,216,1.0
80,T77,T77,Roberto Castro,92,5,273,1.0
81,T77,T77,Bud Cauley,99,5,321,3.0
82,T77,T77,K.J. Choi,71,5,224,
83,T77,T77,Stewart Cink,71,5,219,1.0
84,T77,T77,Jason Day,57,5,168,
85,T77,T77,Luke Donald,63,5,204,1.0
86,T77,T77,Jason Dufner,83,5,254,
87,T77,T77,Harrison Frazar,56,5,165,
88,T77,T77,Jim Furyk,85,5,257,2.0
89,T77,T77,Sergio Garcia,57,5,172,1.0
90,T77,T77,Tim Herron,88,5,262,2.0
91,T77,T77,Billy Horschel,63,5,171,1.0
92,T77,T77,Billy Hurley III,70,5,203,1.0
93,T77,T77,Matt Jones,53,5,167,2.0
94,T77,T77,Matt Kuchar,86,5,246,
95,T77,T77,William McGirt,96,5,307,3.0
96,T77,T77,Phil Mickelson,79,5,261,
97,T77,T77,Geoff Ogilvy,73,5,245,
98,T77,T77,Louis Oosthuizen,65,5,190,
99,T77,T77,Rod Pampling,88,5,262,2.0
100,T77,T77,D.A. Points,88,5,273,
101,T77,T77,Justin Rose,69,5,226,1.0
102,T77,T77,Webb Simpson,77,5,242,2.0
103,T77,T77,Brandt Snedeker,81,5,246,1.0
104,T77,T77,Daniel Summerhays,81,5,255,3.0
105,T77,T77,Roland Thatcher,55,5,162,1.0
106,T77,T77,Jhonattan Vegas,77,5,239,2.0
107,T77,T77,Boo Weekley,74,5,217,2.0
108,T77,T77,Lee Westwood,60,5,168,
109,T110,T110,Stuart Appleby,75,4,218,1.0
110,T110,T110,Cameron Beckman,81,4,239,
111,T110,T110,Michael Bradley,63,4,202,1.0
112,T110,T110,John Daly,50,4,124,
113,T110,T110,Marco Dawson,60,4,193,2.0
114,T110,T110,Chris DiMarco,83,4,255,1.0
115,T110,T110,Ernie Els,80,4,242,
116,T110,T110,Nathan Green,73,4,209,
117,T110,T110,Bill Haas,79,4,254,
118,T110,T110,Colt Knost,79,4,237,
119,T110,T110,Martin Laird,77,4,247,1.0
120,T110,T110,Hunter Mahan,88,4,257,1.0
121,T110,T110,John Mallinger,74,4,215,1.0
122,T110,T110,David Mathis,83,4,250,
123,T110,T110,John Merrick,83,4,239,
124,T110,T110,Pat Perez,81,4,264,1.0
125,T110,T110,Tom Pernice Jr.,62,4,182,
126,T110,T110,John Rollins,81,4,240,1.0
127,T110,T110,Heath Slocum,93,4,266,1.0
128,T110,T110,Henrik Stenson,51,4,168,
129,T110,T110,Chris Stroud,86,4,267,2.0
130,T110,T110,David Toms,60,4,192,
131,T110,T110,Tiger Woods,69,4,211,
132,T133,T133,Aaron Baddeley,73,3,233,
133,T133,T133,Matt Bettencourt,80,3,240,1.0
134,T133,T133,Jason Bohn,81,3,230,1.0
135,T133,T133,Chad Campbell,84,3,245,
136,T133,T133,Daniel Chopra,55,3,153,
137,T133,T133,Tim Clark,60,3,174,
138,T133,T133,Scott Dunlap,57,3,158,1.0
139,T133,T133,Stephen Gangluff,57,3,167,
140,T133,T133,Tom Gillis,75,3,247,2.0
141,T133,T133,Hunter Haas,69,3,198,
142,T133,T133,J.J. Killeen,101,3,302,1.0
143,T133,T133,Kevin Kisner,69,3,201,
144,T133,T133,Bill Lunde,83,3,250,
145,T133,T133,Graeme McDowell,55,3,174,
146,T133,T133,"Ted Potter, Jr.",77,3,233,1.0
147,T133,T133,Chez Reavie,83,3,267,
148,T133,T133,Rory Sabbatini,84,3,256,
149,T133,T133,Patrick Sheehan,58,3,171,
150,T133,T133,Kevin Streelman,89,3,278,1.0
151,T133,T133,Steve Stricker,73,3,220,
152,T133,T133,Vaughn Taylor,81,3,249,2.0
153,T133,T133,Cameron Tringale,88,3,293,1.0
154,T133,T133,Camilo Villegas,79,3,245,1.0
155,T156,T156,Mark Anderson,75,2,231,
156,T156,T156,Miguel Angel Carballo,73,2,219,
157,T156,T156,Ben Curtis,62,2,210,
158,T156,T156,Bob Estes,78,2,231,1.0
159,T156,T156,Martin Flores,95,2,285,
160,T156,T156,David Hearn,95,2,295,
161,T156,T156,Trevor Immelman,76,2,246,1.0
162,T156,T156,Brandt Jobe,57,2,185,
163,T156,T156,Jerry Kelly,84,2,253,
164,T156,T156,Marc Leishman,84,2,266,
165,T156,T156,Billy Mayfair,90,2,255,
166,T156,T156,Kevin Na,80,2,255,
167,T156,T156,Greg Owen,90,2,267,1.0
168,T156,T156,Dicky Pride,62,2,182,
169,T156,T156,Charl Schwartzel,56,2,164,
170,T156,T156,Kevin Stadler,85,2,255,1.0
171,T172,T172,Gavin Coles,72,1,210,1.0
172,T172,T172,J.J. Henry,93,1,287,
173,T172,T172,Ryuji Imada,78,1,238,
174,T172,T172,Freddie Jacobson,61,1,178,
175,T172,T172,Robert Karlsson,54,1,162,
176,T172,T172,Richard Lee,71,1,198,
177,T172,T172,Justin Leonard,79,1,233,1.0
178,T172,T172,Bryce Molder,83,1,259,
179,T172,T172,Ryan Palmer,81,1,256,
180,T172,T172,Ian Poulter,57,1,179,
181,T172,T172,Alexandre Rocha,62,1,175,
182,T172,T172,Kyle Thompson,51,1,146,
183,T172,T172,Y.E. Yang,64,1,178,
