,First_Tee_Early_Round_2_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_2_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_2_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_2_Scoring_Average_AVG,First_Tee_Early_Round_2_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_2_Scoring_Average_TOTAL ROUNDS
72,T70,T70,Lee Westwood,70.33,211,3
73,T70,T70,Gary Woodland,70.33,211,3
74,75,75,Kyle Reifers,70.43,493,7
75,76,76,George McNeill,70.45,775,11
76,T77,T77,Cameron Beckman,70.5,141,2
77,T77,T77,Kevin Chappell,70.5,282,4
78,T77,T77,Sergio Garcia,70.5,141,2
79,T77,T77,Richard Lee,70.5,282,4
80,T77,T77,Geoff Ogilvy,70.5,423,6
81,82,82,Daniel Summerhays,70.55,776,11
82,83,83,Michael Thompson,70.57,494,7
83,T84,T84,Aaron Baddeley,70.6,706,10
84,T84,T84,Scott Dunlap,70.6,353,5
85,T84,T84,Seung-Yul Noh,70.6,706,10
86,T84,T84,D.A. Points,70.6,706,10
87,T88,T88,Miguel Angel Carballo,70.63,565,8
88,T88,T88,Vijay Singh,70.63,565,8
89,T90,T90,Michael Bradley,70.67,212,3
90,T90,T90,Dustin Johnson,70.67,212,3
91,T90,T90,Rory McIlroy,70.67,212,3
92,T90,T90,Steve Stricker,70.67,212,3
93,94,94,Charley Hoffman,70.69,919,13
94,95,95,Hunter Haas,70.71,495,7
95,T96,T96,Danny Lee,70.75,283,4
96,T96,T96,Kevin Streelman,70.75,566,8
97,T98,T98,David Mathis,70.8,354,5
98,T98,T98,William McGirt,70.8,708,10
99,100,100,Mathew Goggin,70.86,496,7
100,T101,T101,Charlie Beljan,71.0,284,4
101,T101,T101,Jason Bohn,71.0,497,7
102,T101,T101,Bud Cauley,71.0,71,1
103,T101,T101,Bobby Gates,71.0,639,9
104,T101,T101,Padraig Harrington,71.0,142,2
105,T101,T101,David Hearn,71.0,568,8
106,T101,T101,Matt Jones,71.0,213,3
107,T101,T101,Matt Kuchar,71.0,142,2
108,T101,T101,Marc Leishman,71.0,426,6
109,T101,T101,John Merrick,71.0,497,7
110,T101,T101,Webb Simpson,71.0,142,2
111,T101,T101,Heath Slocum,71.0,355,5
112,T101,T101,Brandt Snedeker,71.0,213,3
113,T101,T101,Chris Stroud,71.0,497,7
114,T115,T115,J.J. Killeen,71.1,711,10
115,T115,T115,Martin Laird,71.1,711,10
116,117,117,Jerry Kelly,71.13,569,8
117,T118,T118,Hunter Mahan,71.17,427,6
118,T118,T118,Roland Thatcher,71.17,427,6
119,120,120,Nick Watney,71.2,356,5
120,T121,T121,Sangmoon Bae,71.25,570,8
121,T121,T121,Greg Owen,71.25,570,8
122,T121,T121,Pat Perez,71.25,285,4
123,T124,T124,Keegan Bradley,71.33,214,3
124,T124,T124,Ryuji Imada,71.33,642,9
125,126,126,Arjun Atwal,71.38,571,8
126,T127,T127,Stewart Cink,71.5,429,6
127,T127,T127,Rickie Fowler,71.5,286,4
128,T127,T127,Bill Haas,71.5,286,4
129,T127,T127,Louis Oosthuizen,71.5,429,6
130,131,131,Robert Allenby,71.55,787,11
131,132,132,Kyle Stanley,71.6,358,5
132,133,133,Rod Pampling,71.63,573,8
133,T134,T134,Mark Anderson,71.67,645,9
134,T134,T134,Billy Horschel,71.67,215,3
135,T134,T134,Garth Mulroy,71.67,430,6
136,T134,T134,Kevin Stadler,71.67,215,3
137,138,138,David Toms,71.75,287,4
138,T139,T139,James Driscoll,71.8,359,5
139,T139,T139,Kevin Kisner,71.8,359,5
140,T139,T139,Steve Wheatcroft,71.8,359,5
141,142,142,Chez Reavie,71.82,790,11
142,143,143,Kyle Thompson,71.83,431,6
143,144,144,Andres Romero,71.86,503,7
144,T145,T145,Erik Compton,72.0,504,7
145,T145,T145,Harrison Frazar,72.0,432,6
146,T145,T145,Stephen Gangluff,72.0,360,5
147,T145,T145,Jason Kokrak,72.0,288,4
148,T145,T145,Edward Loar,72.0,432,6
149,T145,T145,"Ted Potter, Jr.",72.0,432,6
150,T145,T145,Ian Poulter,72.0,216,3
151,T145,T145,Alexandre Rocha,72.0,648,9
152,T145,T145,Adam Scott,72.0,72,1
153,T145,T145,Charlie Wi,72.0,576,8
154,155,155,Nick O'Hern,72.17,433,6
155,156,156,Ben Curtis,72.22,650,9
156,T157,T157,Ricky Barnes,72.25,289,4
157,T157,T157,Chris DiMarco,72.25,289,4
158,T157,T157,Jhonattan Vegas,72.25,289,4
159,160,160,Jonathan Byrd,72.29,506,7
160,161,161,Phil Mickelson,72.33,217,3
161,162,162,Freddie Jacobson,72.4,362,5
162,163,163,Daniel Chopra,72.43,507,7
163,164,164,Justin Rose,72.5,145,2
164,T165,T165,Ernie Els,72.6,363,5
165,T165,T165,Tom Pernice Jr.,72.6,363,5
166,167,167,J.J. Henry,72.63,581,8
167,168,168,John Rollins,72.75,291,4
168,T169,T169,Ryo Ishikawa,72.8,364,5
169,T169,T169,Rory Sabbatini,72.8,728,10
170,171,171,Scott Stallings,72.86,510,7
171,172,172,Billy Hurley III,72.9,729,10
172,T173,T173,Derek Lamely,73.0,292,4
173,T173,T173,Justin Leonard,73.0,365,5
174,175,175,Brendan Steele,73.11,658,9
175,176,176,Sung Kang,73.13,585,8
176,177,177,Brendon Todd,73.18,805,11
177,178,178,Mark Wilson,73.22,659,9
178,T179,T179,Stephen Ames,73.33,220,3
179,T179,T179,Troy Kelly,73.33,440,6
180,T181,T181,Matt Every,73.5,588,8
181,T181,T181,Colt Knost,73.5,294,4
182,183,183,K.J. Choi,73.67,221,3
183,184,184,Brandt Jobe,73.8,369,5
184,185,185,Bryce Molder,74.17,445,6
185,186,186,Marco Dawson,74.2,371,5
186,187,187,Tim Clark,74.33,223,3
187,188,188,John Daly,74.5,149,2
188,189,189,Ángel Cabrera,76.0,380,5
