,Tenth_Tee_Late_Round_2_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_2_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_2_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_2_Scoring_Average_AVG,Tenth_Tee_Late_Round_2_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_2_Scoring_Average_TOTAL ROUNDS
74,T74,T74,Jeff Overton,70.88,567,8
75,76,76,Spencer Levin,70.89,638,9
76,T77,T77,Matt Jones,71.0,426,6
77,T77,T77,Scott Piercy,71.0,355,5
78,T77,T77,Kyle Reifers,71.0,142,2
79,T77,T77,Brendon Todd,71.0,213,3
80,T77,T77,Lee Westwood,71.0,71,1
81,T77,T77,Gary Woodland,71.0,213,3
82,83,83,Troy Matteson,71.14,498,7
83,84,84,Pat Perez,71.17,427,6
84,T85,T85,Martin Laird,71.25,285,4
85,T85,T85,Heath Slocum,71.25,570,8
86,87,87,Arjun Atwal,71.27,784,11
87,T88,T88,Tommy Biershenk,71.29,499,7
88,T88,T88,Brian Gay,71.29,499,7
89,T88,T88,Kevin Stadler,71.29,499,7
90,T88,T88,Cameron Tringale,71.29,499,7
91,T92,T92,Bill Haas,71.33,214,3
92,T92,T92,Edward Loar,71.33,214,3
93,T94,T94,Cameron Beckman,71.4,357,5
94,T94,T94,Marc Leishman,71.4,357,5
95,96,96,Michael Thompson,71.43,500,7
96,T97,T97,Harris English,71.5,429,6
97,T97,T97,Tommy Gainey,71.5,286,4
98,T97,T97,Dustin Johnson,71.5,143,2
99,100,100,Ryan Palmer,71.55,787,11
100,101,101,Derek Lamely,71.56,644,9
101,T102,T102,Troy Kelly,71.6,358,5
102,T102,T102,D.J. Trahan,71.6,358,5
103,T104,T104,Kris Blanks,71.63,573,8
104,T104,T104,Chris Stroud,71.63,573,8
105,106,106,Kevin Na,71.67,430,6
106,107,107,Stuart Appleby,71.75,287,4
107,108,108,Billy Mayfair,71.8,359,5
108,T109,T109,Greg Chalmers,71.86,503,7
109,T109,T109,Vaughn Taylor,71.86,503,7
110,111,111,Ben Crane,71.88,575,8
111,T112,T112,Stephen Ames,72.0,432,6
112,T112,T112,K.J. Choi,72.0,216,3
113,T112,T112,Chris Couch,72.0,216,3
114,T112,T112,Ken Duke,72.0,720,10
115,T112,T112,Rickie Fowler,72.0,72,1
116,T112,T112,Davis Love III,72.0,144,2
117,T112,T112,William McGirt,72.0,504,7
118,T112,T112,Rod Pampling,72.0,288,4
119,T112,T112,Vijay Singh,72.0,360,5
120,T112,T112,Jimmy Walker,72.0,288,4
121,T112,T112,Nick Watney,72.0,216,3
122,T112,T112,Steve Wheatcroft,72.0,360,5
123,124,124,Graham DeLaet,72.17,433,6
124,T125,T125,Hunter Haas,72.2,361,5
125,T125,T125,Brandt Jobe,72.2,361,5
126,T125,T125,Alexandre Rocha,72.2,361,5
127,128,128,Blake Adams,72.22,650,9
128,T129,T129,Padraig Harrington,72.25,289,4
129,T129,T129,Kyle Thompson,72.25,289,4
130,T131,T131,Greg Owen,72.29,506,7
131,T131,T131,Mark Wilson,72.29,506,7
132,133,133,Roland Thatcher,72.33,434,6
133,134,134,D.A. Points,72.38,579,8
134,135,135,Kyle Stanley,72.4,362,5
135,T136,T136,Scott Dunlap,72.5,290,4
136,T136,T136,Martin Flores,72.5,580,8
137,T136,T136,Harrison Frazar,72.5,435,6
138,T136,T136,Bill Lunde,72.5,435,6
139,T136,T136,Y.E. Yang,72.5,435,6
140,T141,T141,Mathew Goggin,72.57,508,7
141,T141,T141,John Mallinger,72.57,508,7
142,T143,T143,Matt Bettencourt,72.6,363,5
143,T143,T143,Johnson Wagner,72.6,726,10
144,T145,T145,Robert Allenby,72.63,581,8
145,T145,T145,Daniel Summerhays,72.63,581,8
146,T147,T147,Ángel Cabrera,72.67,218,3
147,T147,T147,Stephen Gangluff,72.67,436,6
148,T147,T147,Garth Mulroy,72.67,218,3
149,T147,T147,Boo Weekley,72.67,218,3
150,151,151,Gavin Coles,72.83,437,6
151,T152,T152,Nick O'Hern,72.88,583,8
152,T152,T152,Carl Pettersson,72.88,583,8
153,T154,T154,Robert Karlsson,73.0,292,4
154,T154,T154,Hunter Mahan,73.0,73,1
155,156,156,Sung Kang,73.22,659,9
156,157,157,Roberto Castro,73.25,293,4
157,T158,T158,Colt Knost,73.33,440,6
158,T158,T158,Webb Simpson,73.33,220,3
159,T160,T160,Ryuji Imada,73.4,367,5
160,T160,T160,Freddie Jacobson,73.4,367,5
161,T162,T162,Mark Anderson,73.5,588,8
162,T162,T162,Ben Curtis,73.5,147,2
163,T162,T162,Brian Davis,73.5,294,4
164,T162,T162,Ian Poulter,73.5,147,2
165,T162,T162,Charl Schwartzel,73.5,147,2
166,167,167,Robert Garrigus,73.63,589,8
167,T168,T168,"Ted Potter, Jr.",73.67,663,9
168,T168,T168,Andres Romero,73.67,221,3
169,T168,T168,Josh Teater,73.67,442,6
170,171,171,Patrick Sheehan,73.75,295,4
171,172,172,David Mathis,73.86,517,7
172,T173,T173,J.J. Killeen,74.0,370,5
173,T173,T173,Russell Knox,74.0,74,1
174,175,175,Scott Brown,74.17,445,6
175,176,176,Jason Day,74.2,371,5
176,177,177,Billy Hurley III,74.38,595,8
177,178,178,John Daly,74.5,149,2
178,179,179,David Toms,74.67,224,3
179,180,180,Scott Stallings,74.83,449,6
180,T181,T181,Aaron Baddeley,75.0,375,5
181,T181,T181,Dicky Pride,75.0,375,5
182,183,183,Tom Pernice Jr.,75.5,151,2
