,Back_9_Round_4_Scoring_Average_RANK THIS WEEK,Back_9_Round_4_Scoring_Average_RANK LAST WEEK,Back_9_Round_4_Scoring_Average_PLAYER NAME,Back_9_Round_4_Scoring_Average_AVG,Back_9_Round_4_Scoring_Average_TOTAL STROKES,Back_9_Round_4_Scoring_Average_TOTAL ROUNDS
109,T110,T110,Pat Perez,35.89,646,18
110,T110,T110,D.J. Trahan,35.89,323,9
111,112,112,Will Claxton,35.9,754,21
112,113,113,Ken Duke,35.91,790,22
113,114,114,Lee Westwood,35.92,467,13
114,115,115,Erik Compton,35.93,503,14
115,T116,T116,Bob Estes,35.94,575,16
116,T116,T116,Webb Simpson,35.94,611,17
117,T118,T118,Jason Day,36.0,432,12
118,T118,T118,Chris DiMarco,36.0,396,11
119,T118,T118,Padraig Harrington,36.0,504,14
120,T118,T118,Billy Hurley III,36.0,252,7
121,T118,T118,J.J. Killeen,36.0,540,15
122,T118,T118,Garth Mulroy,36.0,360,10
123,T118,T118,Tom Pernice Jr.,36.0,216,6
124,T118,T118,Steve Stricker,36.0,612,17
125,T118,T118,Charlie Wi,36.0,648,18
126,T127,T127,Kevin Na,36.06,613,17
127,T127,T127,Ryan Palmer,36.06,577,16
128,T127,T127,Josh Teater,36.06,649,18
129,T130,T130,Aaron Baddeley,36.07,541,15
130,T130,T130,Matt Every,36.07,541,15
131,T130,T130,Chris Stroud,36.07,505,14
132,T133,T133,Billy Horschel,36.08,469,13
133,T133,T133,Graeme McDowell,36.08,433,12
134,T135,T135,Rocco Mediate,36.09,397,11
135,T135,T135,Vijay Singh,36.09,830,23
136,137,137,Arjun Atwal,36.1,361,10
137,T138,T138,Matt Bettencourt,36.11,325,9
138,T138,T138,Hunter Mahan,36.11,686,19
139,T140,T140,Tim Herron,36.13,578,16
140,T140,T140,Chez Reavie,36.13,542,15
141,142,142,Jonathan Byrd,36.14,506,14
142,143,143,Ryan Moore,36.15,723,20
143,144,144,Marc Leishman,36.16,687,19
144,T145,T145,Andres Romero,36.18,398,11
145,T145,T145,Jimmy Walker,36.18,796,22
146,T147,T147,Kevin Chappell,36.19,579,16
147,T147,T147,Rod Pampling,36.19,579,16
148,149,149,Brandt Jobe,36.2,362,10
149,150,150,James Driscoll,36.21,507,14
150,151,151,Ryuji Imada,36.22,326,9
151,152,152,"Ted Potter, Jr.",36.23,471,13
152,153,153,Tommy Gainey,36.25,580,16
153,154,154,Nick Watney,36.27,798,22
154,155,155,Ernie Els,36.28,653,18
155,T156,T156,Bill Haas,36.29,617,17
156,T156,T156,Jeff Maggert,36.29,508,14
157,T158,T158,Stewart Cink,36.31,472,13
158,T158,T158,Brendan Steele,36.31,472,13
159,160,160,Harris English,36.32,799,22
160,T161,T161,D.A. Points,36.33,545,15
161,T161,T161,Gary Woodland,36.33,436,12
162,T163,T163,Justin Leonard,36.36,400,11
163,T163,T163,Nick O'Hern,36.36,400,11
164,T163,T163,Henrik Stenson,36.36,400,11
165,T166,T166,Greg Chalmers,36.37,691,19
166,T166,T166,Rickie Fowler,36.37,691,19
167,168,168,Cameron Tringale,36.39,655,18
168,T169,T169,Stephen Ames,36.43,255,7
169,T169,T169,Freddie Jacobson,36.43,510,14
170,T169,T169,Zach Johnson,36.43,838,23
171,T169,T169,Sung Kang,36.43,255,7
172,173,173,Brian Harman,36.45,729,20
173,174,174,Billy Mayfair,36.47,547,15
174,175,175,Martin Laird,36.53,548,15
175,T176,T176,Cameron Beckman,36.54,475,13
176,T176,T176,Trevor Immelman,36.54,475,13
177,178,178,Kyle Reifers,36.56,585,16
178,179,179,Brendon Todd,36.63,293,8
179,180,180,Ryo Ishikawa,36.67,330,9
180,181,181,Spencer Levin,36.69,587,16
181,182,182,Michael Bradley,36.75,294,8
182,183,183,Sangmoon Bae,36.8,552,15
183,184,184,Jason Bohn,36.82,405,11
184,185,185,Y.E. Yang,36.92,443,12
185,T186,T186,Bobby Gates,37.0,518,14
186,T186,T186,Alexandre Rocha,37.0,259,7
187,T186,T186,Kyle Thompson,37.0,111,3
188,189,189,Marco Dawson,37.25,298,8
189,190,190,Tommy Biershenk,37.33,336,9
190,191,191,Stephen Gangluff,39.25,157,4
