,Par_3_Performance_RANK THIS WEEK,Par_3_Performance_RANK LAST WEEK,Par_3_Performance_PLAYER NAME,Par_3_Performance_ROUNDS,Par_3_Performance_STATUS,Par_3_Performance_PAR 3 AVG,Par_3_Performance_TOTAL PAR
170,T170,T170,Justin Leonard,79,+40,3.13,918
171,T170,T170,John Merrick,83,+40,3.13,957
172,T170,T170,Rory Sabbatini,84,+40,3.12,1017
173,T174,T174,Kevin Chappell,91,+41,3.12,1065
174,T174,T174,Marc Leishman,84,+41,3.12,1020
175,T174,T174,Edward Loar,59,+41,3.18,687
176,177,177,Kyle Stanley,86,+42,3.12,1011
177,T178,T178,Hunter Haas,69,+43,3.16,786
178,T178,T178,J.J. Killeen,101,+43,3.11,1176
179,T178,T178,Scott Stallings,78,+43,3.14,933
180,T181,T181,Matt Bettencourt,80,+45,3.15,924
181,T181,T181,Bill Haas,79,+45,3.15,930
182,183,183,Tommy Biershenk,74,+46,3.16,873
183,184,184,Vijay Singh,99,+47,3.12,1203
184,T185,T185,Sung Kang,75,+49,3.16,891
185,T185,T185,Brendan Steele,77,+49,3.17,873
186,187,187,Brendon Todd,78,+51,3.17,903
187,188,188,Miguel Angel Carballo,73,+53,3.19,837
188,189,189,"Ted Potter, Jr.",77,+54,3.17,933
189,190,190,Charley Hoffman,88,+56,3.16,1074
190,191,191,Tommy Gainey,98,+57,3.14,1188
