,First_Tee_Early_Round_4_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_4_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_4_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_4_Scoring_Average_AVG,First_Tee_Early_Round_4_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_4_Scoring_Average_TOTAL ROUNDS
152,T152,T152,Graeme McDowell,72.25,289,4
153,154,154,Rocco Mediate,72.29,506,7
154,155,155,Jhonattan Vegas,72.38,579,8
155,T156,T156,Martin Laird,72.4,362,5
156,T156,T156,Marc Leishman,72.4,724,10
157,T158,T158,Brandt Jobe,72.43,507,7
158,T158,T158,Camilo Villegas,72.43,507,7
159,160,160,Troy Matteson,72.5,580,8
160,161,161,Harris English,72.56,653,9
161,162,162,John Mallinger,72.67,218,3
162,163,163,Mark Wilson,72.7,727,10
163,T164,T164,Ricky Barnes,72.75,291,4
164,T164,T164,D.J. Trahan,72.75,291,4
165,T166,T166,Robert Garrigus,72.8,364,5
166,T166,T166,Nathan Green,72.8,364,5
167,T168,T168,J.J. Killeen,72.83,437,6
168,T168,T168,Billy Mayfair,72.83,437,6
169,T170,T170,Jonathan Byrd,73.0,146,2
170,T170,T170,Sung Kang,73.0,219,3
171,T170,T170,Phil Mickelson,73.0,292,4
172,T170,T170,"Ted Potter, Jr.",73.0,438,6
173,T170,T170,Daniel Summerhays,73.0,438,6
174,175,175,Trevor Immelman,73.2,366,5
175,176,176,Ernie Els,73.33,220,3
176,177,177,Bobby Gates,73.4,367,5
177,T178,T178,Freddie Jacobson,73.75,295,4
178,T178,T178,Alexandre Rocha,73.75,295,4
179,T180,T180,Andres Romero,74.0,370,5
180,T180,T180,Y.E. Yang,74.0,370,5
181,182,182,Justin Leonard,74.14,519,7
182,183,183,Tommy Gainey,74.33,223,3
183,T184,T184,Scott Dunlap,74.5,149,2
184,T184,T184,Harrison Frazar,74.5,149,2
185,T184,T184,Rory McIlroy,74.5,149,2
186,187,187,Cameron Beckman,75.0,450,6
187,188,188,Tommy Biershenk,75.17,451,6
188,189,189,Jason Bohn,75.33,226,3
189,190,190,Stuart Appleby,76.0,152,2
190,191,191,Stephen Gangluff,76.5,153,2
