,Back_9_Par_3_Scoring_Average_RANK THIS WEEK,Back_9_Par_3_Scoring_Average_RANK LAST WEEK,Back_9_Par_3_Scoring_Average_PLAYER NAME,Back_9_Par_3_Scoring_Average_ROUNDS,Back_9_Par_3_Scoring_Average_AVG,Back_9_Par_3_Scoring_Average_TOTAL STROKES,Back_9_Par_3_Scoring_Average_TOTAL HOLES
47,T46,T46,Erik Compton,81,3.04,475,156
48,T46,T46,Ken Duke,104,3.04,650,214
49,T46,T46,Matt Jones,53,3.04,328,108
50,T46,T46,Robert Karlsson,54,3.04,316,104
51,T46,T46,John Mallinger,74,3.04,444,146
52,T46,T46,Greg Owen,90,3.04,548,180
53,T46,T46,Justin Rose,69,3.04,419,138
54,T46,T46,Brandt Snedeker,81,3.04,481,158
55,T46,T46,Kyle Stanley,86,3.04,501,165
56,T57,T57,Mark Anderson,75,3.05,445,146
57,T57,T57,Scott Dunlap,57,3.05,323,106
58,T57,T57,Jim Furyk,85,3.05,512,168
59,T57,T57,David Hearn,95,3.05,589,193
60,T57,T57,John Huh,99,3.05,604,198
61,T57,T57,Troy Kelly,68,3.05,391,128
62,T57,T57,Colt Knost,79,3.05,476,156
63,T57,T57,Seung-Yul Noh,105,3.05,625,205
64,T57,T57,Jeff Overton,101,3.05,634,208
65,T57,T57,Ian Poulter,57,3.05,329,108
66,T57,T57,Steve Stricker,73,3.05,402,132
67,T68,T68,Arjun Atwal,79,3.06,474,155
68,T68,T68,Ricky Barnes,92,3.06,545,178
69,T68,T68,Chad Campbell,84,3.06,511,167
70,T68,T68,Gavin Coles,72,3.06,432,141
71,T68,T68,Luke Donald,63,3.06,380,124
72,T68,T68,Jason Dufner,83,3.06,508,166
73,T68,T68,Harris English,98,3.06,599,196
74,T68,T68,Brian Gay,91,3.06,551,180
75,T68,T68,Trevor Immelman,76,3.06,462,151
76,T68,T68,Jerry Kelly,84,3.06,529,173
77,T68,T68,Bill Lunde,83,3.06,499,163
78,T68,T68,Rod Pampling,88,3.06,524,171
79,T68,T68,Kyle Reifers,86,3.06,545,178
80,T68,T68,David Toms,60,3.06,361,118
81,T68,T68,Cameron Tringale,88,3.06,557,182
82,T68,T68,Camilo Villegas,79,3.06,484,158
83,T84,T84,Gary Christian,91,3.07,546,178
84,T84,T84,Chris DiMarco,83,3.07,515,168
85,T84,T84,Matt Every,80,3.07,497,162
86,T84,T84,Rickie Fowler,84,3.07,497,162
87,T84,T84,Chris Kirk,93,3.07,541,176
88,T84,T84,Matt Kuchar,86,3.07,510,166
89,T84,T84,Marc Leishman,84,3.07,522,170
90,T84,T84,Phil Mickelson,79,3.07,485,158
91,T84,T84,Carl Pettersson,92,3.07,564,184
92,T84,T84,Dicky Pride,62,3.07,356,116
93,T84,T84,Michael Thompson,80,3.07,504,164
94,T84,T84,Lee Westwood,60,3.07,319,104
95,T96,T96,Robert Allenby,76,3.08,475,154
96,T96,T96,Stuart Appleby,75,3.08,447,145
97,T96,T96,Cameron Beckman,81,3.08,484,157
98,T96,T96,Ben Crane,73,3.08,438,142
99,T96,T96,Graham DeLaet,79,3.08,492,160
100,T96,T96,Martin Flores,95,3.08,591,192
101,T96,T96,Stephen Gangluff,57,3.08,342,111
102,T96,T96,J.J. Henry,93,3.08,564,183
103,T96,T96,Hunter Mahan,88,3.08,492,160
104,T96,T96,Bryce Molder,83,3.08,490,159
105,T96,T96,Pat Perez,81,3.08,505,164
106,T96,T96,Chez Reavie,83,3.08,524,170
107,T96,T96,Andres Romero,68,3.08,394,128
108,T96,T96,Kyle Thompson,51,3.08,305,99
109,T110,T110,Charlie Beljan,61,3.09,358,116
110,T110,T110,Jason Bohn,81,3.09,495,160
111,T110,T110,Bud Cauley,99,3.09,630,204
112,T110,T110,Robert Garrigus,89,3.09,569,184
113,T110,T110,Mathew Goggin,65,3.09,392,127
114,T110,T110,Charles Howell III,98,3.09,599,194
115,T110,T110,Kevin Kisner,69,3.09,408,132
116,T110,T110,Russell Knox,72,3.09,423,137
117,T110,T110,Martin Laird,77,3.09,439,142
118,T110,T110,Jeff Maggert,83,3.09,525,170
119,T110,T110,Billy Mayfair,90,3.09,540,175
120,T110,T110,George McNeill,85,3.09,544,176
121,T110,T110,Ryan Moore,89,3.09,562,182
122,T110,T110,Nick O'Hern,78,3.09,469,152
123,T110,T110,John Rollins,81,3.09,489,158
124,T110,T110,D.J. Trahan,73,3.09,435,141
125,T110,T110,Bo Van Pelt,84,3.09,525,170
126,T127,T127,Aaron Baddeley,73,3.1,421,136
127,T127,T127,Jonas Blixt,72,3.1,449,145
128,T127,T127,K.J. Choi,71,3.1,422,136
129,T127,T127,John Daly,50,3.1,285,92
130,T127,T127,Brian Davis,91,3.1,579,187
131,T127,T127,Ernie Els,80,3.1,483,156
132,T127,T127,Billy Hurley III,70,3.1,421,136
133,T127,T127,Ryuji Imada,78,3.1,481,155
134,T127,T127,Jason Kokrak,79,3.1,474,153
135,T127,T127,Spencer Levin,81,3.1,496,160
136,T127,T127,Garth Mulroy,59,3.1,341,110
137,T127,T127,Patrick Sheehan,58,3.1,347,112
138,T127,T127,Jhonattan Vegas,77,3.1,475,153
139,T127,T127,Charlie Wi,86,3.1,551,178
140,T141,T141,Kris Blanks,65,3.11,420,135
141,T141,T141,Ángel Cabrera,54,3.11,336,108
142,T141,T141,Tim Clark,60,3.11,373,120
143,T141,T141,Derek Lamely,64,3.11,407,131
144,T141,T141,David Mathis,83,3.11,513,165
145,T141,T141,Graeme McDowell,55,3.11,323,104
146,T141,T141,John Merrick,83,3.11,501,161
147,T141,T141,John Senden,81,3.11,491,158
148,T141,T141,Nick Watney,97,3.11,572,184
149,T150,T150,Sangmoon Bae,81,3.12,486,156
150,T150,T150,Chris Couch,61,3.12,384,123
151,T150,T150,Charley Hoffman,88,3.12,565,181
152,T150,T150,Dustin Johnson,70,3.12,409,131
153,T150,T150,Scott Piercy,95,3.12,596,191
154,T150,T150,Vijay Singh,99,3.12,618,198
155,T150,T150,Heath Slocum,93,3.12,561,180
156,T150,T150,Bubba Watson,68,3.12,387,124
157,T150,T150,Steve Wheatcroft,56,3.12,324,104
158,T150,T150,Gary Woodland,70,3.12,418,134
159,T160,T160,Bobby Gates,87,3.13,544,174
160,T160,T160,Bill Haas,79,3.13,470,150
161,T160,T160,Ryo Ishikawa,54,3.13,325,104
162,T160,T160,Freddie Jacobson,61,3.13,363,116
163,T160,T160,Sung Kang,75,3.13,473,151
164,T160,T160,J.J. Killeen,101,3.13,617,197
165,T160,T160,William McGirt,96,3.13,620,198
166,T160,T160,D.A. Points,88,3.13,550,176
167,T160,T160,Josh Teater,97,3.13,594,190
168,T160,T160,Boo Weekley,74,3.13,444,142
169,T170,T170,Tommy Gainey,98,3.14,624,199
170,T170,T170,Justin Leonard,79,3.14,484,154
171,T170,T170,Charl Schwartzel,56,3.14,339,108
172,T170,T170,Henrik Stenson,51,3.14,320,102
173,T170,T170,Mark Wilson,84,3.14,490,156
174,175,175,Matt Bettencourt,80,3.15,489,155
175,T176,T176,Tommy Biershenk,74,3.16,462,146
176,T176,T176,Scott Brown,65,3.16,407,129
177,T176,T176,Miguel Angel Carballo,73,3.16,442,140
178,T176,T176,Kevin Chappell,91,3.16,569,180
179,T176,T176,Alexandre Rocha,62,3.16,367,116
180,T176,T176,Rory Sabbatini,84,3.16,538,170
181,T176,T176,Scott Stallings,78,3.16,487,154
182,T176,T176,Y.E. Yang,64,3.16,386,122
183,T184,T184,Stephen Ames,54,3.17,349,110
184,T184,T184,Daniel Chopra,55,3.17,330,104
185,T184,T184,"Ted Potter, Jr.",77,3.17,482,152
186,T187,T187,Brendan Steele,77,3.18,458,144
187,T187,T187,Brendon Todd,78,3.18,484,152
188,T189,T189,Stewart Cink,71,3.19,434,136
189,T189,T189,Hunter Haas,69,3.19,418,131
190,191,191,Edward Loar,59,3.21,366,114
