,Birdie_or_Better_Percentage_-_125-150_ya_RANK THIS WEEK,Birdie_or_Better_Percentage_-_125-150_ya_RANK LAST WEEK,Birdie_or_Better_Percentage_-_125-150_ya_PLAYER NAME,Birdie_or_Better_Percentage_-_125-150_ya_ROUNDS,Birdie_or_Better_Percentage_-_125-150_ya_%,Birdie_or_Better_Percentage_-_125-150_ya_TOTAL BIRDIES,Birdie_or_Better_Percentage_-_125-150_ya_TOTAL HOLES
162,163,163,Jhonattan Vegas,77,15.81,34,215
163,164,164,Troy Kelly,68,15.66,26,166
164,165,165,Vijay Singh,99,15.58,36,231
165,166,166,Tim Herron,88,15.56,40,257
166,167,167,J.J. Killeen,101,15.54,39,251
167,168,168,Ernie Els,80,15.42,31,201
168,169,169,Charley Hoffman,88,15.28,35,229
169,170,170,Russell Knox,72,14.97,28,187
170,171,171,Stephen Ames,54,14.88,18,121
171,172,172,Louis Oosthuizen,65,14.81,28,189
172,173,173,Brandt Jobe,57,14.78,17,115
173,174,174,Michael Bradley,63,14.56,23,158
174,175,175,Matt Jones,53,14.39,20,139
175,176,176,Andres Romero,68,14.36,26,181
176,177,177,Brendan Steele,77,14.21,28,197
177,178,178,Jeff Maggert,83,14.11,35,248
178,179,179,Daniel Summerhays,81,13.53,28,207
179,180,180,Josh Teater,97,13.39,32,239
180,181,181,Sung Kang,75,13.37,23,172
181,182,182,Stuart Appleby,75,13.23,25,189
182,183,183,Charlie Beljan,61,13.13,21,160
183,184,184,Tom Gillis,75,12.94,26,201
184,185,185,Edward Loar,59,12.88,17,132
185,186,186,D.J. Trahan,73,12.86,27,210
186,187,187,Billy Mayfair,90,12.8,32,250
187,188,188,Troy Matteson,100,12.5,34,272
188,189,189,Patrick Sheehan,58,12.33,18,146
189,190,190,Scott Stallings,78,12.05,30,249
190,191,191,Mathew Goggin,65,10.5,19,181
