,First_Tee_Late_Round_4_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_4_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_4_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_4_Scoring_Average_AVG,First_Tee_Late_Round_4_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_4_Scoring_Average_TOTAL ROUNDS
149,T145,T145,George McNeill,72.0,288,4
150,T145,T145,Bryce Molder,72.0,504,7
151,T145,T145,Garth Mulroy,72.0,288,4
152,T145,T145,Ryan Palmer,72.0,864,12
153,T145,T145,Kyle Stanley,72.0,360,5
154,155,155,Tommy Gainey,72.08,865,12
155,156,156,Charlie Wi,72.14,505,7
156,157,157,Rickie Fowler,72.17,433,6
157,T158,T158,Brian Davis,72.25,578,8
158,T158,T158,Danny Lee,72.25,289,4
159,T160,T160,Chris Couch,72.33,217,3
160,T160,T160,Chris DiMarco,72.33,217,3
161,T160,T160,Brian Harman,72.33,434,6
162,163,163,Vijay Singh,72.43,1014,14
163,T164,T164,Cameron Beckman,72.5,145,2
164,T164,T164,Matt Jones,72.5,145,2
165,T164,T164,Richard Lee,72.5,145,2
166,T164,T164,Patrick Sheehan,72.5,145,2
167,T164,T164,Gary Woodland,72.5,290,4
168,T169,T169,Bob Estes,72.6,363,5
169,T169,T169,Chez Reavie,72.6,363,5
170,171,171,Sergio Garcia,72.63,581,8
171,T172,T172,Hunter Mahan,72.75,582,8
172,T172,T172,Graeme McDowell,72.75,582,8
173,174,174,Greg Chalmers,72.78,655,9
174,T175,T175,Freddie Jacobson,73.0,511,7
175,T175,T175,Y.E. Yang,73.0,219,3
176,177,177,Kyle Reifers,73.17,439,6
177,178,178,Jeff Maggert,73.6,368,5
178,179,179,Spencer Levin,73.75,295,4
179,180,180,Henrik Stenson,73.86,517,7
180,T181,T181,Sangmoon Bae,74.0,370,5
181,T181,T181,Tommy Biershenk,74.0,74,1
182,T183,T183,Stewart Cink,74.5,149,2
183,T183,T183,Ryuji Imada,74.5,149,2
184,T185,T185,Hunter Haas,77.0,77,1
185,T185,T185,Edward Loar,77.0,77,1
186,187,187,Michael Bradley,78.0,78,1
