,Late_Round_3_Scoring_Average_RANK THIS WEEK,Late_Round_3_Scoring_Average_RANK LAST WEEK,Late_Round_3_Scoring_Average_PLAYER NAME,Late_Round_3_Scoring_Average_AVG,Late_Round_3_Scoring_Average_TOTAL STROKES,Late_Round_3_Scoring_Average_TOTAL ROUNDS
46,T41,T41,Steve Stricker,70.0,770,11
47,T48,T48,Robert Garrigus,70.08,841,12
48,T48,T48,John Merrick,70.08,911,13
49,50,50,Jim Furyk,70.1,701,10
50,51,51,D.A. Points,70.11,631,9
51,52,52,Ben Curtis,70.13,561,8
52,T53,T53,Rory Sabbatini,70.2,351,5
53,T53,T53,Scott Stallings,70.2,351,5
54,55,55,Matt Kuchar,70.23,913,13
55,T56,T56,Robert Allenby,70.25,281,4
56,T56,T56,Roland Thatcher,70.25,281,4
57,T58,T58,Cameron Beckman,70.33,211,3
58,T58,T58,Kevin Na,70.33,633,9
59,60,60,Matt Every,70.36,774,11
60,T61,T61,Jason Dufner,70.38,915,13
61,T61,T61,Dustin Johnson,70.38,563,8
62,T63,T63,Jonathan Byrd,70.5,564,8
63,T63,T63,Bud Cauley,70.5,846,12
64,T63,T63,Nick O'Hern,70.5,282,4
65,T63,T63,Dicky Pride,70.5,423,6
66,T63,T63,Kevin Stadler,70.5,564,8
67,T68,T68,Ben Crane,70.57,494,7
68,T68,T68,Charl Schwartzel,70.57,494,7
69,70,70,Nathan Green,70.6,353,5
70,T71,T71,Geoff Ogilvy,70.63,565,8
71,T71,T71,Daniel Summerhays,70.63,565,8
72,T73,T73,Chris Couch,70.67,212,3
73,T73,T73,Ryan Moore,70.67,1060,15
74,75,75,Tom Gillis,70.7,707,10
75,76,76,Jerry Kelly,70.71,495,7
76,77,77,Tiger Woods,70.73,778,11
77,T78,T78,Mathew Goggin,70.75,283,4
78,T78,T78,Chris Kirk,70.75,849,12
79,T80,T80,Kevin Kisner,70.8,354,5
80,T80,T80,George McNeill,70.8,354,5
81,T82,T82,James Driscoll,70.83,425,6
82,T82,T82,David Hearn,70.83,425,6
83,84,84,Greg Chalmers,70.85,921,13
84,85,85,Trevor Immelman,70.86,496,7
85,86,86,Henrik Stenson,70.88,567,8
86,T87,T87,Sergio Garcia,70.89,638,9
87,T87,T87,Kyle Stanley,70.89,638,9
88,89,89,Tommy Gainey,70.92,851,12
89,T90,T90,Jason Bohn,71.0,497,7
90,T90,T90,Brian Harman,71.0,568,8
91,T90,T90,Charles Howell III,71.0,994,14
92,T90,T90,Brandt Jobe,71.0,71,1
93,T90,T90,Ryan Palmer,71.0,568,8
94,T90,T90,Kyle Reifers,71.0,426,6
95,T90,T90,Brendon Todd,71.0,284,4
96,T90,T90,Mark Wilson,71.0,142,2
97,98,98,John Huh,71.08,924,13
98,99,99,Billy Mayfair,71.09,782,11
99,100,100,Brian Gay,71.11,640,9
100,T101,T101,Chad Campbell,71.13,569,8
101,T101,T101,Kevin Chappell,71.13,569,8
102,T103,T103,Luke Donald,71.14,498,7
103,T103,T103,Bryce Molder,71.14,498,7
104,T105,T105,Roberto Castro,71.17,427,6
105,T105,T105,Pat Perez,71.17,854,12
106,107,107,Hunter Mahan,71.18,783,11
107,T108,T108,Padraig Harrington,71.2,712,10
108,T108,T108,William McGirt,71.2,712,10
109,110,110,Carl Pettersson,71.23,926,13
110,T111,T111,Charlie Beljan,71.25,285,4
111,T111,T111,Kris Blanks,71.25,285,4
112,T111,T111,Troy Matteson,71.25,570,8
113,T111,T111,Scott Piercy,71.25,855,12
114,115,115,Harris English,71.3,713,10
115,116,116,Charley Hoffman,71.36,785,11
116,117,117,Bobby Gates,71.38,571,8
117,T118,T118,Gary Christian,71.44,643,9
118,T118,T118,Jeff Maggert,71.44,643,9
119,T120,T120,Ángel Cabrera,71.5,286,4
120,T120,T120,Chris DiMarco,71.5,429,6
121,T120,T120,"Ted Potter, Jr.",71.5,572,8
122,T120,T120,Josh Teater,71.5,429,6
123,T120,T120,Michael Thompson,71.5,715,10
124,T125,T125,Marc Leishman,71.56,644,9
125,T125,T125,Adam Scott,71.56,644,9
126,T127,T127,Miguel Angel Carballo,71.57,501,7
127,T127,T127,Martin Flores,71.57,501,7
128,T127,T127,Russell Knox,71.57,501,7
129,T127,T127,Lee Westwood,71.57,501,7
130,131,131,Vijay Singh,71.58,859,12
131,T132,T132,Tommy Biershenk,71.67,215,3
132,T132,T132,Gavin Coles,71.67,430,6
133,T132,T132,Garth Mulroy,71.67,430,6
134,T132,T132,Seung-Yul Noh,71.67,645,9
135,T132,T132,Justin Rose,71.67,645,9
136,T137,T137,Daniel Chopra,71.75,287,4
137,T137,T137,Rod Pampling,71.75,287,4
138,139,139,Billy Horschel,71.8,359,5
139,140,140,Charlie Wi,71.82,790,11
140,141,141,Camilo Villegas,71.86,503,7
141,142,142,J.J. Killeen,71.89,647,9
142,143,143,Ian Poulter,71.9,719,10
143,T144,T144,Edward Loar,72.0,72,1
144,T144,T144,Brendan Steele,72.0,144,2
145,T144,T144,Vaughn Taylor,72.0,720,10
146,T144,T144,Cameron Tringale,72.0,432,6
147,148,148,Jimmy Walker,72.07,1081,15
148,149,149,Erik Compton,72.11,649,9
149,150,150,Stewart Cink,72.13,577,8
150,151,151,Freddie Jacobson,72.14,505,7
151,T152,T152,Greg Owen,72.2,722,10
152,T152,T152,David Toms,72.2,361,5
153,154,154,Boo Weekley,72.29,506,7
154,T155,T155,Sangmoon Bae,72.33,651,9
155,T155,T155,Harrison Frazar,72.33,434,6
156,T155,T155,Troy Kelly,72.33,434,6
157,T155,T155,Kevin Streelman,72.33,868,12
158,159,159,Aaron Baddeley,72.43,507,7
159,160,160,Arjun Atwal,72.57,508,7
160,T161,T161,Bill Lunde,72.6,363,5
161,T161,T161,Alexandre Rocha,72.6,363,5
162,163,163,J.B. Holmes,72.67,654,9
163,164,164,Nick Watney,72.73,800,11
164,T165,T165,Mark Anderson,72.75,582,8
165,T165,T165,Matt Bettencourt,72.75,291,4
166,T167,T167,Ryuji Imada,72.8,364,5
167,T167,T167,Chris Stroud,72.8,728,10
168,169,169,Blake Adams,72.91,802,11
169,T170,T170,Bob Estes,73.0,584,8
170,T170,T170,Ryo Ishikawa,73.0,292,4
171,T170,T170,Robert Karlsson,73.0,73,1
172,T170,T170,Colt Knost,73.0,292,4
173,T170,T170,Rocco Mediate,73.0,511,7
174,T170,T170,Tom Pernice Jr.,73.0,146,2
175,T176,T176,Sung Kang,73.33,220,3
176,T176,T176,Jason Kokrak,73.33,440,6
177,T176,T176,Y.E. Yang,73.33,440,6
178,179,179,Hunter Haas,73.4,367,5
179,180,180,David Mathis,73.5,441,6
180,181,181,Gary Woodland,73.56,662,9
181,182,182,Ricky Barnes,73.67,221,3
182,183,183,Martin Laird,73.8,738,10
183,184,184,Andres Romero,73.86,517,7
184,T185,T185,K.J. Choi,74.0,518,7
185,T185,T185,Scott Dunlap,74.0,296,4
186,T185,T185,Derek Lamely,74.0,296,4
187,T185,T185,Patrick Sheehan,74.0,222,3
188,189,189,Michael Bradley,74.5,149,2
189,190,190,Stephen Gangluff,75.0,300,4
190,191,191,John Daly,76.25,305,4
