,Front_9_Par_5_Scoring_Average_RANK THIS WEEK,Front_9_Par_5_Scoring_Average_RANK LAST WEEK,Front_9_Par_5_Scoring_Average_PLAYER NAME,Front_9_Par_5_Scoring_Average_ROUNDS,Front_9_Par_5_Scoring_Average_AVG,Front_9_Par_5_Scoring_Average_TOTAL STROKES,Front_9_Par_5_Scoring_Average_TOTAL HOLES
80,T80,T80,John Huh,99,4.63,704,152
81,T80,T80,John Mallinger,74,4.63,477,103
82,T80,T80,Bryce Molder,83,4.63,592,128
83,T80,T80,Pat Perez,81,4.63,592,128
84,T80,T80,Charl Schwartzel,56,4.63,380,82
85,T80,T80,Vijay Singh,99,4.63,666,144
86,T87,T87,Chad Campbell,84,4.64,561,121
87,T87,T87,K.J. Choi,71,4.64,483,104
88,T87,T87,Gavin Coles,72,4.64,459,99
89,T87,T87,Chris DiMarco,83,4.64,566,122
90,T87,T87,Martin Flores,95,4.64,635,137
91,T87,T87,Brian Gay,91,4.64,612,132
92,T87,T87,Edward Loar,59,4.64,348,75
93,T87,T87,Brendan Steele,77,4.64,534,115
94,T87,T87,Lee Westwood,60,4.64,390,84
95,T96,T96,Charlie Beljan,61,4.65,367,79
96,T96,T96,Bud Cauley,99,4.65,739,159
97,T96,T96,Daniel Chopra,55,4.65,330,71
98,T96,T96,Erik Compton,81,4.65,525,113
99,T96,T96,Harris English,98,4.65,711,153
100,T96,T96,Tim Herron,88,4.65,581,125
101,T96,T96,Patrick Sheehan,58,4.65,381,82
102,T96,T96,Boo Weekley,74,4.65,507,109
103,T104,T104,Ken Duke,104,4.66,703,151
104,T104,T104,Charley Hoffman,88,4.66,653,140
105,T104,T104,Matt Jones,53,4.66,359,77
106,T104,T104,Spencer Levin,81,4.66,545,117
107,T104,T104,Davis Love III,64,4.66,368,79
108,T104,T104,John Merrick,83,4.66,527,113
109,T104,T104,Justin Rose,69,4.66,513,110
110,T104,T104,David Toms,60,4.66,429,92
111,T104,T104,Mark Wilson,84,4.66,569,122
112,T113,T113,Sangmoon Bae,81,4.67,551,118
113,T113,T113,Marco Dawson,60,4.67,420,90
114,T113,T113,Ernie Els,80,4.67,551,118
115,T113,T113,Kevin Kisner,69,4.67,434,93
116,T113,T113,Rocco Mediate,70,4.67,472,101
117,T113,T113,D.J. Trahan,73,4.67,448,96
118,T113,T113,Cameron Tringale,88,4.67,659,141
119,T113,T113,Charlie Wi,86,4.67,612,131
120,T113,T113,Y.E. Yang,64,4.67,392,84
121,T122,T122,Stephen Ames,54,4.68,346,74
122,T122,T122,Mark Anderson,75,4.68,529,113
123,T122,T122,Roberto Castro,92,4.68,623,133
124,T122,T122,Nathan Green,73,4.68,459,98
125,T122,T122,Robert Karlsson,54,4.68,346,74
126,T122,T122,Chris Kirk,93,4.68,641,137
127,T122,T122,Danny Lee,74,4.68,468,100
128,T129,T129,Tim Clark,60,4.69,403,86
129,T129,T129,Chris Couch,61,4.69,403,86
130,T129,T129,Bill Lunde,83,4.69,530,113
131,T129,T129,D.A. Points,88,4.69,605,129
132,T129,T129,Chris Stroud,86,4.69,595,127
133,T129,T129,Brendon Todd,78,4.69,497,106
134,T135,T135,Arjun Atwal,79,4.7,494,105
135,T135,T135,Harrison Frazar,56,4.7,362,77
136,T135,T135,Troy Kelly,68,4.7,428,91
137,T135,T135,Martin Laird,77,4.7,578,123
138,T135,T135,Derek Lamely,64,4.7,418,89
139,T135,T135,Chez Reavie,83,4.7,597,127
140,T135,T135,Alexandre Rocha,62,4.7,381,81
141,T135,T135,Kevin Streelman,89,4.7,588,125
142,T135,T135,Vaughn Taylor,81,4.7,559,119
143,T144,T144,Matt Bettencourt,80,4.71,528,112
144,T144,T144,Tommy Gainey,98,4.71,688,146
145,T144,T144,J.B. Holmes,90,4.71,607,129
146,T144,T144,Jason Kokrak,79,4.71,495,105
147,T144,T144,Troy Matteson,100,4.71,692,147
148,T144,T144,Ryan Palmer,81,4.71,589,125
149,T144,T144,Ian Poulter,57,4.71,410,87
150,T144,T144,Rory Sabbatini,84,4.71,594,126
151,T152,T152,Tom Gillis,75,4.72,595,126
152,T152,T152,Hunter Haas,69,4.72,444,94
153,T152,T152,J.J. Henry,93,4.72,684,145
154,T152,T152,Billy Hurley III,70,4.72,463,98
155,T152,T152,Trevor Immelman,76,4.72,562,119
156,T152,T152,George McNeill,85,4.72,647,137
157,T158,T158,Michael Bradley,63,4.73,473,100
158,T158,T158,Miguel Angel Carballo,73,4.73,492,104
159,T158,T158,Jerry Kelly,84,4.73,572,121
160,T158,T158,Hunter Mahan,88,4.73,601,127
161,T158,T158,Graeme McDowell,55,4.73,407,86
162,T158,T158,Tom Pernice Jr.,62,4.73,416,88
163,T164,T164,Ricky Barnes,92,4.74,602,127
164,T164,T164,Brandt Jobe,57,4.74,446,94
165,T164,T164,Sung Kang,75,4.74,521,110
166,T164,T164,Marc Leishman,84,4.74,626,132
167,T164,T164,Dicky Pride,62,4.74,446,94
168,T164,T164,Kevin Stadler,85,4.74,611,129
169,T170,T170,J.J. Killeen,101,4.75,674,142
170,T170,T170,Roland Thatcher,55,4.75,347,73
171,T172,T172,Ben Curtis,62,4.76,495,104
172,T172,T172,Brian Davis,91,4.76,681,143
173,T172,T172,Scott Dunlap,57,4.76,343,72
174,T172,T172,Sean O'Hair,84,4.76,604,127
175,T176,T176,Stewart Cink,71,4.77,501,105
176,T176,T176,Bob Estes,78,4.77,529,111
177,T176,T176,Matt Every,80,4.77,634,133
178,T176,T176,David Hearn,95,4.77,677,142
179,T176,T176,Justin Leonard,79,4.77,529,111
180,T181,T181,Ryan Moore,89,4.78,674,141
181,T181,T181,Kyle Thompson,51,4.78,320,67
182,T183,T183,David Mathis,83,4.79,556,116
183,T183,T183,Kevin Na,80,4.79,561,117
184,T185,T185,Daniel Summerhays,81,4.8,610,127
185,T185,T185,Steve Wheatcroft,56,4.8,341,71
186,T187,T187,Ryuji Imada,78,4.81,534,111
187,T187,T187,"Ted Potter, Jr.",77,4.81,524,109
188,T189,T189,Robert Allenby,76,4.83,556,115
189,T189,T189,Colt Knost,79,4.83,556,115
190,T189,T189,Nick O'Hern,78,4.83,531,110
