,Back_9_Round_3_Scoring_Average_RANK THIS WEEK,Back_9_Round_3_Scoring_Average_RANK LAST WEEK,Back_9_Round_3_Scoring_Average_PLAYER NAME,Back_9_Round_3_Scoring_Average_AVG,Back_9_Round_3_Scoring_Average_TOTAL STROKES,Back_9_Round_3_Scoring_Average_TOTAL ROUNDS
35,36,36,Kyle Stanley,35.06,596,17
36,37,37,Brendan Steele,35.07,491,14
37,38,38,Lee Westwood,35.08,456,13
38,T39,T39,Brian Harman,35.1,737,21
39,T39,T39,J.B. Holmes,35.1,702,20
40,T41,T41,Ernie Els,35.11,632,18
41,T41,T41,Matt Jones,35.11,316,9
42,T43,T43,Bob Estes,35.13,562,16
43,T43,T43,Chez Reavie,35.13,562,16
44,T43,T43,Tiger Woods,35.13,562,16
45,46,46,Cameron Beckman,35.14,492,14
46,47,47,Davis Love III,35.15,457,13
47,48,48,Cameron Tringale,35.17,633,18
48,T49,T49,Mathew Goggin,35.18,387,11
49,T49,T49,Bill Haas,35.18,598,17
50,51,51,Kyle Thompson,35.2,176,5
51,T52,T52,Nathan Green,35.21,493,14
52,T52,T52,Charley Hoffman,35.21,669,19
53,T52,T52,Marc Leishman,35.21,669,19
54,55,55,John Senden,35.22,634,18
55,56,56,Matt Kuchar,35.25,705,20
56,57,57,Zach Johnson,35.26,811,23
57,T58,T58,Tim Clark,35.27,388,11
58,T58,T58,Daniel Summerhays,35.27,529,15
59,T60,T60,Jonathan Byrd,35.29,494,14
60,T60,T60,Daniel Chopra,35.29,247,7
61,T62,T62,Matt Every,35.31,565,16
62,T62,T62,Dustin Johnson,35.31,565,16
63,64,64,Bubba Watson,35.33,530,15
64,65,65,Kevin Na,35.35,601,17
65,T66,T66,Jim Furyk,35.37,672,19
66,T66,T66,Chris Kirk,35.37,672,19
67,T68,T68,Tom Gillis,35.38,566,16
68,T68,T68,Ryan Moore,35.38,743,21
69,T70,T70,Scott Brown,35.4,354,10
70,T70,T70,Luke Donald,35.4,531,15
71,T70,T70,James Driscoll,35.4,531,15
72,73,73,Billy Mayfair,35.41,602,17
73,T74,T74,Stephen Ames,35.43,248,7
74,T74,T74,Vijay Singh,35.43,815,23
75,76,76,John Merrick,35.44,567,16
76,T77,T77,Ken Duke,35.45,780,22
77,T77,T77,Henrik Stenson,35.45,390,11
78,T79,T79,Seung-Yul Noh,35.46,851,24
79,T79,T79,Boo Weekley,35.46,461,13
80,T81,T81,Michael Thompson,35.47,532,15
81,T81,T81,Mark Wilson,35.47,532,15
82,83,83,Ian Poulter,35.5,497,14
83,T84,T84,Brian Gay,35.53,604,17
84,T84,T84,Jeff Maggert,35.53,533,15
85,T86,T86,Keegan Bradley,35.55,711,20
86,T86,T86,Jason Dufner,35.55,711,20
87,T86,T86,David Toms,35.55,391,11
88,T89,T89,Chad Campbell,35.56,569,16
89,T89,T89,Vaughn Taylor,35.56,569,16
90,T91,T91,Ben Crane,35.57,498,14
91,T91,T91,Steve Wheatcroft,35.57,249,7
92,T93,T93,John Mallinger,35.58,427,12
93,T93,T93,William McGirt,35.58,676,19
94,T93,T93,Bo Van Pelt,35.58,676,19
95,T96,T96,Bill Lunde,35.59,605,17
96,T96,T96,Bryce Molder,35.59,605,17
97,T96,T96,Steve Stricker,35.59,605,17
98,T96,T96,Chris Stroud,35.59,605,17
99,T100,T100,Padraig Harrington,35.6,534,15
100,T100,T100,Brendon Todd,35.6,356,10
101,T102,T102,Brian Davis,35.61,641,18
102,T102,T102,J.J. Killeen,35.61,641,18
103,T102,T102,Greg Owen,35.61,641,18
104,T102,T102,Josh Teater,35.61,641,18
105,T106,T106,Jason Bohn,35.62,463,13
106,T106,T106,Russell Knox,35.62,463,13
107,T106,T106,Jason Kokrak,35.62,463,13
108,T106,T106,Scott Stallings,35.62,463,13
109,110,110,Sung Kang,35.63,285,8
110,T111,T111,Chris DiMarco,35.64,499,14
111,T111,T111,David Mathis,35.64,499,14
112,T111,T111,Nick Watney,35.64,784,22
113,T114,T114,Geoff Ogilvy,35.65,606,17
114,T114,T114,Kevin Stadler,35.65,606,17
115,T116,T116,Scott Dunlap,35.67,321,9
116,T116,T116,Pat Perez,35.67,642,18
117,T116,T116,Heath Slocum,35.67,642,18
118,119,119,Spencer Levin,35.69,571,16
119,120,120,Scott Piercy,35.7,714,20
120,T121,T121,Kevin Chappell,35.71,607,17
121,T121,T121,Graham DeLaet,35.71,607,17
122,123,123,Troy Matteson,35.74,679,19
123,T124,T124,Robert Allenby,35.75,429,12
124,T124,T124,Chris Couch,35.75,429,12
125,T124,T124,Hunter Haas,35.75,429,12
126,T124,T124,Martin Laird,35.75,572,16
127,T124,T124,Danny Lee,35.75,429,12
128,129,129,Blake Adams,35.77,787,22
129,T130,T130,Ángel Cabrera,35.78,322,9
130,T130,T130,Rod Pampling,35.78,644,18
131,T132,T132,Michael Bradley,35.8,358,10
132,T132,T132,Greg Chalmers,35.8,716,20
133,T132,T132,Bobby Gates,35.8,537,15
134,135,135,Gary Christian,35.82,609,17
135,136,136,Miguel Angel Carballo,35.83,430,12
136,137,137,Kevin Streelman,35.84,681,19
137,138,138,Mark Anderson,35.85,466,13
138,139,139,John Huh,35.86,789,22
139,T140,T140,Sangmoon Bae,35.88,574,16
140,T140,T140,Tom Pernice Jr.,35.88,287,8
141,T142,T142,Harrison Frazar,35.89,323,9
142,T142,T142,Hunter Mahan,35.89,682,19
143,T144,T144,Rickie Fowler,35.9,718,20
144,T144,T144,David Hearn,35.9,718,20
145,146,146,Kris Blanks,35.92,431,12
146,T147,T147,Arjun Atwal,36.0,468,13
147,T147,T147,Bud Cauley,36.0,792,22
148,T147,T147,Jason Day,36.0,432,12
149,T147,T147,Ryuji Imada,36.0,468,13
150,T147,T147,Troy Kelly,36.0,396,11
151,T147,T147,Rocco Mediate,36.0,504,14
152,T153,T153,Tommy Gainey,36.05,721,20
153,T153,T153,George McNeill,36.05,685,19
154,T155,T155,Aaron Baddeley,36.07,541,15
155,T155,T155,"Ted Potter, Jr.",36.07,505,14
156,T155,T155,Adam Scott,36.07,505,14
157,158,158,Patrick Sheehan,36.11,325,9
158,159,159,Carl Pettersson,36.15,723,20
159,T160,T160,Colt Knost,36.17,434,12
160,T160,T160,Charlie Wi,36.17,651,18
161,162,162,Justin Rose,36.19,579,16
162,163,163,Robert Karlsson,36.2,362,10
163,T164,T164,Gavin Coles,36.21,507,14
164,T164,T164,Justin Leonard,36.21,507,14
165,T166,T166,Charles Howell III,36.25,725,20
166,T166,T166,Derek Lamely,36.25,290,8
167,T168,T168,Tommy Biershenk,36.27,399,11
168,T168,T168,Harris English,36.27,798,22
169,T168,T168,Trevor Immelman,36.27,544,15
170,T168,T168,Garth Mulroy,36.27,399,11
171,172,172,Matt Bettencourt,36.3,363,10
172,173,173,Nick O'Hern,36.31,472,13
173,T174,T174,Marco Dawson,36.33,327,9
174,T174,T174,Martin Flores,36.33,654,18
175,T174,T174,Ryo Ishikawa,36.33,327,9
176,T177,T177,Freddie Jacobson,36.36,509,14
177,T177,T177,Andres Romero,36.36,400,11
178,179,179,K.J. Choi,36.47,547,15
179,T180,T180,Edward Loar,36.5,292,8
180,T180,T180,Charl Schwartzel,36.5,438,12
181,T180,T180,Y.E. Yang,36.5,438,12
182,183,183,Erik Compton,36.53,548,15
183,184,184,Ricky Barnes,36.59,622,17
184,185,185,Jhonattan Vegas,36.64,513,14
185,186,186,Stewart Cink,36.69,477,13
186,187,187,Alexandre Rocha,36.82,405,11
187,T188,T188,John Daly,37.0,333,9
188,T188,T188,Camilo Villegas,37.0,555,15
189,T188,T188,Gary Woodland,37.0,555,15
190,191,191,Stephen Gangluff,37.29,261,7
