,First_Tee_Late_Round_1_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_1_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_1_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_1_Scoring_Average_AVG,First_Tee_Late_Round_1_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_1_Scoring_Average_TOTAL ROUNDS
79,80,80,Brandt Snedeker,70.82,779,11
80,T81,T81,John Rollins,70.86,496,7
81,T81,T81,Andres Romero,70.86,496,7
82,83,83,Brendon de Jonge,70.88,567,8
83,T84,T84,Cameron Beckman,70.9,709,10
84,T84,T84,Gary Christian,70.9,709,10
85,86,86,Kevin Chappell,70.91,780,11
86,T87,T87,Daniel Chopra,71.0,71,1
87,T87,T87,Gavin Coles,71.0,213,3
88,T87,T87,Ben Curtis,71.0,142,2
89,T87,T87,James Driscoll,71.0,497,7
90,T87,T87,Brian Gay,71.0,497,7
91,T87,T87,Nick O'Hern,71.0,497,7
92,T87,T87,Kevin Streelman,71.0,426,6
93,T87,T87,Michael Thompson,71.0,497,7
94,T87,T87,Camilo Villegas,71.0,497,7
95,96,96,Jim Furyk,71.11,640,9
96,97,97,Heath Slocum,71.13,569,8
97,T98,T98,Troy Matteson,71.14,498,7
98,T98,T98,D.J. Trahan,71.14,498,7
99,T100,T100,Blake Adams,71.2,712,10
100,T100,T100,Sean O'Hair,71.2,356,5
101,102,102,J.J. Killeen,71.22,641,9
102,T103,T103,Richard Lee,71.29,499,7
103,T103,T103,Spencer Levin,71.29,499,7
104,T105,T105,Kevin Stadler,71.3,713,10
105,T105,T105,Nick Watney,71.3,713,10
106,T107,T107,Jonathan Byrd,71.33,428,6
107,T107,T107,Roberto Castro,71.33,214,3
108,T107,T107,Bobby Gates,71.33,428,6
109,T107,T107,Phil Mickelson,71.33,856,12
110,T107,T107,Gary Woodland,71.33,642,9
111,112,112,Steve Wheatcroft,71.38,571,8
112,T113,T113,Stuart Appleby,71.4,714,10
113,T113,T113,William McGirt,71.4,357,5
114,115,115,Billy Mayfair,71.43,500,7
115,T116,T116,Stephen Ames,71.5,143,2
116,T116,T116,Marc Leishman,71.5,572,8
117,T118,T118,Nathan Green,71.57,501,7
118,T118,T118,Danny Lee,71.57,501,7
119,T118,T118,Kyle Thompson,71.57,501,7
120,T121,T121,Freddie Jacobson,71.6,358,5
121,T121,T121,Bill Lunde,71.6,358,5
122,T121,T121,Chris Stroud,71.6,358,5
123,124,124,Sergio Garcia,71.63,573,8
124,T125,T125,Michael Bradley,71.67,430,6
125,T125,T125,Harrison Frazar,71.67,215,3
126,T125,T125,Brendan Steele,71.67,215,3
127,T125,T125,Boo Weekley,71.67,430,6
128,129,129,Justin Leonard,71.71,502,7
129,T130,T130,Ángel Cabrera,71.75,574,8
130,T130,T130,Carl Pettersson,71.75,287,4
131,T132,T132,Kevin Na,71.8,359,5
132,T132,T132,Cameron Tringale,71.8,359,5
133,134,134,Charlie Beljan,71.83,431,6
134,135,135,Brian Davis,71.88,575,8
135,T136,T136,Brandt Jobe,72.0,144,2
136,T136,T136,Chris Kirk,72.0,360,5
137,T136,T136,Russell Knox,72.0,360,5
138,T136,T136,Martin Laird,72.0,432,6
139,T136,T136,Garth Mulroy,72.0,288,4
140,T136,T136,Patrick Sheehan,72.0,144,2
141,T136,T136,Kyle Stanley,72.0,504,7
142,T136,T136,Henrik Stenson,72.0,288,4
143,T136,T136,Mark Wilson,72.0,504,7
144,T145,T145,Chris Couch,72.11,649,9
145,T145,T145,Troy Kelly,72.11,649,9
146,147,147,Jason Kokrak,72.13,577,8
147,148,148,Chad Campbell,72.14,505,7
148,149,149,J.B. Holmes,72.17,433,6
149,150,150,Edward Loar,72.2,361,5
150,151,151,Chris DiMarco,72.22,650,9
151,152,152,Billy Hurley III,72.25,289,4
152,153,153,K.J. Choi,72.33,651,9
153,154,154,Ricky Barnes,72.44,652,9
154,155,155,Tommy Gainey,72.45,797,11
155,T156,T156,Tommy Biershenk,72.5,435,6
156,T156,T156,Luke Donald,72.5,435,6
157,T156,T156,Ryo Ishikawa,72.5,290,4
158,T159,T159,Stephen Gangluff,72.57,508,7
159,T159,T159,Josh Teater,72.57,508,7
160,161,161,Brendon Todd,72.6,363,5
161,162,162,"Ted Potter, Jr.",72.63,581,8
162,T163,T163,Scott Dunlap,72.67,218,3
163,T163,T163,Martin Flores,72.67,654,9
164,T163,T163,Rory Sabbatini,72.67,436,6
165,166,166,Geoff Ogilvy,72.71,509,7
166,T167,T167,Kris Blanks,72.75,291,4
167,T167,T167,Ryuji Imada,72.75,291,4
168,T167,T167,Jeff Overton,72.75,291,4
169,170,170,Brian Harman,72.79,1019,14
170,171,171,Jason Bohn,72.8,364,5
171,172,172,Derek Lamely,72.83,437,6
172,T173,T173,Scott Brown,73.0,292,4
173,T173,T173,Stewart Cink,73.0,146,2
174,T173,T173,Marco Dawson,73.0,365,5
175,T173,T173,Sung Kang,73.0,438,6
176,177,177,David Toms,73.25,586,8
177,178,178,Miguel Angel Carballo,73.38,587,8
178,179,179,Tom Pernice Jr.,73.4,367,5
179,T180,T180,David Mathis,73.5,588,8
180,T180,T180,Y.E. Yang,73.5,294,4
181,182,182,Jonas Blixt,73.75,295,4
182,183,183,Robert Allenby,73.8,369,5
183,184,184,Trevor Immelman,73.83,443,6
184,T185,T185,Jeff Maggert,74.0,444,6
185,T185,T185,D.A. Points,74.0,222,3
186,187,187,Sangmoon Bae,74.13,593,8
187,188,188,Jerry Kelly,74.33,223,3
188,189,189,Matt Bettencourt,74.5,447,6
189,190,190,Aaron Baddeley,75.0,150,2
