,Back_9_Round_1_Scoring_Average_RANK THIS WEEK,Back_9_Round_1_Scoring_Average_RANK LAST WEEK,Back_9_Round_1_Scoring_Average_PLAYER NAME,Back_9_Round_1_Scoring_Average_AVG,Back_9_Round_1_Scoring_Average_TOTAL STROKES,Back_9_Round_1_Scoring_Average_TOTAL ROUNDS
128,T129,T129,David Toms,35.83,645,18
129,T129,T129,Boo Weekley,35.83,860,24
130,131,131,Tim Clark,35.84,681,19
131,132,132,Jonathan Byrd,35.85,717,20
132,T133,T133,Brian Davis,35.86,1040,29
133,T133,T133,David Mathis,35.86,1004,28
134,T135,T135,Jason Day,35.88,574,16
135,T135,T135,Chez Reavie,35.88,933,26
136,137,137,Jason Bohn,35.89,969,27
137,T138,T138,Stephen Ames,35.9,718,20
138,T138,T138,Patrick Sheehan,35.9,718,20
139,140,140,Bo Van Pelt,35.91,826,23
140,T141,T141,Danny Lee,35.92,898,25
141,T141,T141,Michael Thompson,35.92,898,25
142,T143,T143,Ricky Barnes,35.93,970,27
143,T143,T143,Scott Stallings,35.93,970,27
144,T143,T143,Henrik Stenson,35.93,539,15
145,146,146,Brendon Todd,35.96,1007,28
146,T147,T147,Graham DeLaet,36.0,828,23
147,T147,T147,Andres Romero,36.0,756,21
148,T147,T147,John Senden,36.0,756,21
149,150,150,Robert Allenby,36.04,973,27
150,T151,T151,Phil Mickelson,36.05,793,22
151,T151,T151,Gary Woodland,36.05,757,21
152,T153,T153,Luke Donald,36.06,577,16
153,T153,T153,J.J. Killeen,36.06,1154,32
154,155,155,Camilo Villegas,36.08,866,24
155,156,156,Stuart Appleby,36.09,830,23
156,157,157,Ernie Els,36.1,758,21
157,T158,T158,Derek Lamely,36.12,903,25
158,T158,T158,"Ted Potter, Jr.",36.12,903,25
159,T160,T160,Miguel Angel Carballo,36.13,867,24
160,T160,T160,Freddie Jacobson,36.13,578,16
161,T162,T162,Chris Couch,36.15,723,20
162,T162,T162,J.J. Henry,36.15,976,27
163,T162,T162,Ryuji Imada,36.15,976,27
164,T165,T165,Charlie Beljan,36.19,760,21
165,T165,T165,Tommy Gainey,36.19,1158,32
166,T165,T165,Robert Karlsson,36.19,579,16
167,T168,T168,Justin Leonard,36.2,905,25
168,T168,T168,Graeme McDowell,36.2,543,15
169,170,170,Sangmoon Bae,36.21,869,24
170,T171,T171,Kris Blanks,36.26,834,23
171,T171,T171,Geoff Ogilvy,36.26,689,19
172,T171,T171,Y.E. Yang,36.26,689,19
173,T174,T174,Hunter Haas,36.27,798,22
174,T174,T174,Jason Kokrak,36.27,943,26
175,176,176,Michael Bradley,36.35,836,23
176,177,177,Matt Bettencourt,36.37,1091,30
177,178,178,Scott Brown,36.43,838,23
178,T179,T179,Tommy Biershenk,36.46,948,26
179,T179,T179,Bobby Gates,36.46,1021,28
180,T179,T179,Billy Hurley III,36.46,948,26
181,182,182,Kyle Thompson,36.48,766,21
182,183,183,Trevor Immelman,36.5,876,24
183,184,184,D.J. Trahan,36.52,913,25
184,185,185,Brendan Steele,36.57,841,23
185,186,186,Sung Kang,36.59,1061,29
186,187,187,Mark Wilson,36.67,880,24
187,188,188,Scott Dunlap,36.68,697,19
188,189,189,Daniel Chopra,36.7,734,20
189,190,190,Stephen Gangluff,36.82,810,22
190,191,191,Edward Loar,36.91,812,22
