,Front_9_Round_3_Scoring_Average_RANK THIS WEEK,Front_9_Round_3_Scoring_Average_RANK LAST WEEK,Front_9_Round_3_Scoring_Average_PLAYER NAME,Front_9_Round_3_Scoring_Average_AVG,Front_9_Round_3_Scoring_Average_TOTAL STROKES,Front_9_Round_3_Scoring_Average_TOTAL ROUNDS
164,T165,T165,Bob Estes,36.13,578,16
165,T165,T165,Sung Kang,36.13,289,8
166,167,167,Ryuji Imada,36.15,470,13
167,168,168,Rod Pampling,36.17,651,18
168,169,169,Jason Kokrak,36.23,471,13
169,T170,T170,Chris DiMarco,36.29,508,14
170,T170,T170,Brendan Steele,36.29,508,14
171,172,172,Jimmy Walker,36.3,835,23
172,T173,T173,Mark Anderson,36.31,472,13
173,T173,T173,Martin Laird,36.31,581,16
174,175,175,Troy Matteson,36.32,690,19
175,T176,T176,Miguel Angel Carballo,36.33,436,12
176,T176,T176,Colt Knost,36.33,436,12
177,178,178,Justin Leonard,36.36,509,14
178,179,179,Charley Hoffman,36.42,692,19
179,180,180,Harrison Frazar,36.44,328,9
180,181,181,Stewart Cink,36.46,474,13
181,T182,T182,Robert Allenby,36.5,438,12
182,T182,T182,Kevin Kisner,36.5,365,10
183,184,184,David Toms,36.55,402,11
184,185,185,Rocco Mediate,36.57,512,14
185,186,186,Michael Bradley,36.6,366,10
186,187,187,John Daly,36.67,330,9
187,188,188,Stephen Gangluff,36.71,257,7
188,189,189,Andres Romero,36.91,406,11
189,190,190,J.B. Holmes,36.95,739,20
190,191,191,Hunter Haas,37.08,445,12
