,Back_9_Round_1_Scoring_Average_RANK THIS WEEK,Back_9_Round_1_Scoring_Average_RANK LAST WEEK,Back_9_Round_1_Scoring_Average_PLAYER NAME,Back_9_Round_1_Scoring_Average_AVG,Back_9_Round_1_Scoring_Average_TOTAL STROKES,Back_9_Round_1_Scoring_Average_TOTAL ROUNDS
73,T74,T74,Brad Elder,35.36,884,25
74,T74,T74,Frank Lickliter II,35.36,990,28
75,76,76,Jay Williamson,35.37,1061,30
76,77,77,Justin Leonard,35.38,849,24
77,T78,T78,Chad Campbell,35.39,1168,33
78,T78,T78,Steve Jones,35.39,814,23
79,T78,T78,Jerry Kelly,35.39,991,28
80,T81,T81,Glen Hnatiuk,35.41,956,27
81,T81,T81,Dennis Paulson,35.41,1027,29
82,T83,T83,Paul Azinger,35.42,673,19
83,T83,T83,Franklin Langham,35.42,850,24
84,T83,T83,John Rollins,35.42,1169,33
85,T83,T83,Mike Sposa,35.42,1169,33
86,T83,T83,Esteban Toledo,35.42,1098,31
87,T83,T83,Mike Weir,35.42,850,24
88,89,89,Paul Stankowski,35.43,1063,30
89,90,90,Joe Durant,35.44,957,27
90,91,91,Joel Edwards,35.46,993,28
91,T92,T92,Skip Kendall,35.47,1064,30
92,T92,T92,Tom Scherrer,35.47,1135,32
93,T94,T94,Tom Byrum,35.48,816,23
94,T94,T94,J.L. Lewis,35.48,1100,31
95,T94,T94,Billy Mayfair,35.48,1029,29
96,T97,T97,Ben Crane,35.5,994,28
97,T97,T97,Len Mattiace,35.5,994,28
98,T97,T97,John Riegger,35.5,994,28
99,T100,T100,Tommy Armour III,35.52,959,27
100,T100,T100,Scott Verplank,35.52,888,25
101,102,102,Greg Kraft,35.53,1066,30
102,103,103,Harrison Frazar,35.54,995,28
103,104,104,Jim Carter,35.55,1031,29
104,105,105,Deane Pappas,35.58,1174,33
105,T106,T106,Chris Smith,35.59,1032,29
106,T106,T106,Bob Tway,35.59,961,27
107,T108,T108,Frank Nobilo,35.6,1068,30
108,T108,T108,Brian Watts,35.6,712,20
109,T110,T110,Bob May,35.62,1033,29
110,T110,T110,Rocco Mediate,35.62,748,21
111,T110,T110,John Senden,35.62,1033,29
112,T113,T113,Steve Flesch,35.63,1069,30
113,T113,T113,Carl Paulson,35.63,962,27
114,T115,T115,Stuart Appleby,35.65,927,26
115,T115,T115,Paul Goydos,35.65,713,20
116,T115,T115,Steve Stricker,35.65,713,20
117,T118,T118,Shigeki Maruyama,35.67,856,24
118,T118,T118,Blaine McCallister,35.67,963,27
119,T118,T118,Craig Stadler,35.67,749,21
120,T121,T121,Russ Cochran,35.68,785,22
121,T121,T121,Sergio Garcia,35.68,678,19
122,T121,T121,Joey Sindelar,35.68,1106,31
123,124,124,Boo Weekley,35.7,821,23
124,125,125,Spike McRoy,35.71,857,24
125,126,126,Jeff Brehaut,35.72,1036,29
126,127,127,David Duval,35.73,786,22
127,128,128,Mathew Goggin,35.75,715,20
128,T129,T129,Brandel Chamblee,35.76,1037,29
129,T129,T129,Tim Herron,35.76,1037,29
130,131,131,Mark Brooks,35.77,1109,31
131,T132,T132,Jay Don Blake,35.79,1181,33
132,T132,T132,Paul Claxton,35.79,1038,29
133,T132,T132,Brandt Jobe,35.79,1002,28
134,T132,T132,Pat Perez,35.79,1038,29
135,T136,T136,Jeff Gove,35.8,1074,30
136,T136,T136,Scott Simpson,35.8,895,25
137,T138,T138,Briny Baird,35.81,1146,32
138,T138,T138,Andrew Magee,35.81,967,27
139,T138,T138,Heath Slocum,35.81,1110,31
140,T141,T141,Michael Allen,35.82,1003,28
141,T141,T141,Bob Heintz,35.82,1003,28
142,T143,T143,Neal Lancaster,35.84,1111,31
143,T143,T143,Lee Porter,35.84,1111,31
144,145,145,Tripp Isenhour,35.85,717,20
145,T146,T146,Dan Forsman,35.88,861,24
146,T146,T146,Matt Gogel,35.88,861,24
147,T146,T146,Dicky Pride,35.88,574,16
148,T149,T149,Matt Kuchar,35.89,969,27
149,T149,T149,Ian Leggatt,35.89,1005,28
150,T149,T149,Jeff Maggert,35.89,969,27
151,T149,T149,Craig Perks,35.89,969,27
152,153,153,Tom Pernice Jr.,35.9,1077,30
153,154,154,Michael Clark II,35.91,1149,32
154,155,155,John Cook,35.92,862,24
155,156,156,Bernhard Langer,35.93,539,15
156,157,157,Tommy Tolles,35.95,719,20
157,158,158,Robin Freeman,35.96,935,26
158,T159,T159,Paul Gow,35.97,1223,34
159,T159,T159,Pete Jordan,35.97,1079,30
160,T161,T161,Woody Austin,36.0,1260,35
161,T161,T161,Greg Chalmers,36.0,1080,30
162,T161,T161,Robert Damron,36.0,972,27
163,T161,T161,Edward Fryatt,36.0,1188,33
164,T165,T165,"David Berganio, Jr.",36.04,973,27
165,T165,T165,Mark Calcavecchia,36.04,829,23
166,T165,T165,Duffy Waldorf,36.04,937,26
167,168,168,Olin Browne,36.06,1154,32
168,169,169,Kevin Sutherland,36.07,974,27
169,170,170,Dudley Hart,36.08,902,25
170,T171,T171,Brad Lardon,36.09,794,22
171,T171,T171,Mark O'Meara,36.09,830,23
172,173,173,Steve Pate,36.1,722,20
173,174,174,Stephen Gangluff,36.11,975,27
174,T175,T175,Gary Nicklaus,36.23,942,26
175,T175,T175,Brett Quigley,36.23,1123,31
176,177,177,Bryce Molder,36.24,761,21
177,T178,T178,Jonathan Byrd,36.26,1124,31
178,T178,T178,Eduardo Herrera,36.26,834,23
179,180,180,Brenden Pappas,36.28,907,25
180,181,181,Michael Long,36.31,944,26
181,182,182,Bradley Hughes,36.32,799,22
182,T183,T183,Jess Daley,36.37,982,27
183,T183,T183,Matt Peterson,36.37,982,27
184,T185,T185,David Morland IV,36.38,764,21
185,T185,T185,Geoff Ogilvy,36.38,946,26
186,187,187,Hal Sutton,36.4,910,25
187,188,188,Mike Hulbert,36.42,692,19
188,189,189,John Daly,36.47,693,19
189,190,190,Kenneth Staton,36.51,1278,35
190,191,191,Scott Dunlap,36.52,1059,29
191,192,192,Jerry Smith,36.56,1170,32
192,193,193,Fulton Allem,36.58,951,26
193,194,194,Kaname Yokoo,36.59,988,27
194,195,195,Garrett Willis,36.61,1025,28
195,196,196,Notah Begay III,36.64,916,25
196,197,197,Michael Muehr,36.73,955,26
197,T198,T198,Jason Hill,36.75,882,24
198,T198,T198,Bo Van Pelt,36.75,1029,28
199,200,200,Brett Wetterich,36.84,1142,31
200,T201,T201,Joe Ogilvie,36.95,739,20
201,T201,T201,Richard Zokol,36.95,702,19
