,Front_9_Round_2_Scoring_Average_RANK THIS WEEK,Front_9_Round_2_Scoring_Average_RANK LAST WEEK,Front_9_Round_2_Scoring_Average_PLAYER NAME,Front_9_Round_2_Scoring_Average_AVG,Front_9_Round_2_Scoring_Average_TOTAL STROKES,Front_9_Round_2_Scoring_Average_TOTAL ROUNDS
66,67,67,Pat Perez,35.19,950,27
67,T68,T68,Mike Hulbert,35.21,669,19
68,T68,T68,Duffy Waldorf,35.21,845,24
69,T68,T68,Mike Weir,35.21,845,24
70,T71,T71,Jason Hill,35.22,810,23
71,T71,T71,Kevin Sutherland,35.22,951,27
72,73,73,K.J. Choi,35.23,916,26
73,74,74,Donnie Hammond,35.24,599,17
74,T75,T75,Joel Edwards,35.25,987,28
75,T75,T75,Mathew Goggin,35.25,705,20
76,77,77,Joe Ogilvie,35.26,670,19
77,78,78,J.L. Lewis,35.27,1058,30
78,79,79,Brad Elder,35.28,882,25
79,T80,T80,Jonathan Byrd,35.29,1094,31
80,T80,T80,Joey Sindelar,35.29,1094,31
81,T82,T82,Kent Jones,35.31,1130,32
82,T82,T82,Dicky Pride,35.31,565,16
83,T82,T82,Esteban Toledo,35.31,1024,29
84,85,85,Paul Stankowski,35.33,1060,30
85,T86,T86,Bob Burns,35.34,1025,29
86,T86,T86,Chad Campbell,35.34,1131,32
87,88,88,David Toms,35.35,919,26
88,T89,T89,Brian Bateman,35.37,1061,30
89,T89,T89,Stephen Gangluff,35.37,955,27
90,T89,T89,Glen Hnatiuk,35.37,955,27
91,T92,T92,Stephen Ames,35.38,920,26
92,T92,T92,Jeff Brehaut,35.38,1026,29
93,94,94,Jerry Kelly,35.39,991,28
94,95,95,Fred Couples,35.41,602,17
95,T96,T96,Scott Simpson,35.42,850,24
96,T96,T96,Heath Slocum,35.42,1098,31
97,T98,T98,Billy Andrade,35.45,1028,29
98,T98,T98,David Duval,35.45,780,22
99,T98,T98,Brett Wetterich,35.45,1099,31
100,101,101,Davis Love III,35.46,851,24
101,102,102,Michael Clark II,35.47,1135,32
102,T103,T103,Mark Brooks,35.48,1029,29
103,T103,T103,Craig Stadler,35.48,745,21
104,T105,T105,Steve Flesch,35.5,1065,30
105,T105,T105,Frank Lickliter II,35.5,923,26
106,T107,T107,Russ Cochran,35.52,746,21
107,T107,T107,Jess Daley,35.52,959,27
108,T107,T107,Joe Durant,35.52,959,27
109,T107,T107,Matt Gogel,35.52,817,23
110,T107,T107,J.J. Henry,35.52,1172,33
111,T107,T107,Eduardo Herrera,35.52,817,23
112,T107,T107,Lee Janzen,35.52,959,27
113,T107,T107,Jonathan Kaye,35.52,888,25
114,T107,T107,Bryce Molder,35.52,746,21
115,T116,T116,Brett Quigley,35.55,1102,31
116,T116,T116,Brian Watts,35.55,711,20
117,118,118,José María Olazábal,35.56,640,18
118,119,119,Brandel Chamblee,35.57,996,28
119,T120,T120,Stuart Appleby,35.58,925,26
120,T120,T120,Bart Bryant,35.58,676,19
121,T120,T120,Jim Furyk,35.58,854,24
122,T123,T123,John Senden,35.59,1032,29
123,T123,T123,Mike Sposa,35.59,1139,32
124,125,125,Stewart Cink,35.6,890,25
125,126,126,J.P. Hayes,35.61,819,23
126,T127,T127,Jim Carter,35.62,1033,29
127,T127,T127,Robert Gamez,35.62,748,21
128,T127,T127,Matt Kuchar,35.62,926,26
129,T127,T127,Jeff Maggert,35.62,926,26
130,T131,T131,Olin Browne,35.63,1140,32
131,T131,T131,Tim Petrovic,35.63,1069,30
132,T131,T131,Grant Waite,35.63,1069,30
133,134,134,Scott Dunlap,35.64,998,28
134,T135,T135,Brad Faxon,35.65,820,23
135,T135,T135,Steve Lowery,35.65,927,26
136,T135,T135,Lee Porter,35.65,1105,31
137,138,138,Frank Nobilo,35.66,1034,29
138,139,139,Andrew Magee,35.67,963,27
139,T140,T140,Michael Long,35.69,928,26
140,T140,T140,Kenneth Staton,35.69,1249,35
141,T142,T142,Paul Goydos,35.7,714,20
142,T142,T142,Rocco Mediate,35.7,714,20
143,T144,T144,Dan Forsman,35.71,857,24
144,T144,T144,Jesper Parnevik,35.71,857,24
145,T146,T146,"David Berganio, Jr.",35.72,893,25
146,T146,T146,Paul Claxton,35.72,1036,29
147,T148,T148,Mark Calcavecchia,35.74,822,23
148,T148,T148,Paul Gow,35.74,1215,34
149,T150,T150,Rory Sabbatini,35.76,751,21
150,T150,T150,Jay Williamson,35.76,1037,29
151,152,152,Greg Chalmers,35.77,1073,30
152,T153,T153,Blaine McCallister,35.78,966,27
153,T153,T153,Garrett Willis,35.78,823,23
154,T155,T155,Steve Allan,35.79,1038,29
155,T155,T155,Dennis Paulson,35.79,1038,29
156,T155,T155,Bo Van Pelt,35.79,1002,28
157,T158,T158,Bradley Hughes,35.82,788,22
158,T158,T158,Billy Mayfair,35.82,1003,28
159,T158,T158,Mark O'Meara,35.82,788,22
160,161,161,Notah Begay III,35.84,896,25
161,162,162,John Cook,35.88,861,24
162,T163,T163,Fulton Allem,35.92,862,24
163,T163,T163,Franklin Langham,35.92,862,24
164,T163,T163,Michael Muehr,35.92,862,24
165,T166,T166,Jeff Gove,35.93,1078,30
166,T166,T166,Carl Paulson,35.93,970,27
167,T168,T168,Woody Austin,35.94,1222,34
168,T168,T168,Edward Fryatt,35.94,1186,33
169,170,170,Steve Stricker,35.95,719,20
170,T171,T171,Robin Freeman,35.96,935,26
171,T171,T171,David Frost,35.96,1007,28
172,T171,T171,Corey Pavin,35.96,827,23
173,T171,T171,Hal Sutton,35.96,899,25
174,T175,T175,Robert Damron,36.0,900,25
175,T175,T175,Per-Ulrik Johansson,36.0,972,27
176,T175,T175,Boo Weekley,36.0,828,23
177,T175,T175,Kaname Yokoo,36.0,936,26
178,179,179,Deane Pappas,36.03,1117,31
179,T180,T180,David Gossett,36.04,1009,28
180,T180,T180,Bob Heintz,36.04,1009,28
181,182,182,Tim Clark,36.05,793,22
182,183,183,Jerry Smith,36.09,1155,32
183,184,184,Tom Lehman,36.1,722,20
184,185,185,Richard Zokol,36.11,686,19
185,186,186,Brad Lardon,36.14,759,21
186,187,187,Steve Jones,36.18,796,22
187,188,188,Michael Allen,36.19,977,27
188,T189,T189,Craig Barlow,36.2,724,20
189,T189,T189,David Morland IV,36.2,724,20
190,T191,T191,José Coceres,36.25,580,16
191,T191,T191,Tom Scherrer,36.25,1160,32
192,193,193,Paul Azinger,36.26,689,19
193,T194,T194,Tommy Armour III,36.33,981,27
194,T194,T194,Brenden Pappas,36.33,872,24
195,196,196,Scott Hoch,36.35,727,20
196,197,197,Craig Parry,36.38,764,21
197,198,198,Miguel Angel Jiménez,36.44,656,18
198,199,199,Pete Jordan,36.48,1058,29
199,200,200,Spike McRoy,36.5,876,24
200,201,201,Gary Nicklaus,36.81,957,26
201,202,202,Greg Kraft,36.82,1031,28
