,Par_5_Scoring_Average_RANK THIS WEEK,Par_5_Scoring_Average_RANK LAST WEEK,Par_5_Scoring_Average_PLAYER NAME,Par_5_Scoring_Average_ROUNDS,Par_5_Scoring_Average_AVG,Par_5_Scoring_Average_TOTAL STROKES,Par_5_Scoring_Average_TOTAL HOLES
78,T73,T73,Jim Furyk,88,4.66,1332,286
79,T73,T73,Donnie Hammond,60,4.66,951,204
80,T73,T73,Per-Ulrik Johansson,87,4.66,1402,301
81,T73,T73,Bernhard Langer,55,4.66,894,192
82,T73,T73,Len Mattiace,106,4.66,1618,347
83,T73,T73,Kenneth Staton,104,4.66,1672,359
84,T73,T73,Bo Van Pelt,78,4.66,1287,276
85,T73,T73,Brett Wetterich,89,4.66,1434,308
86,T87,T87,Steve Allan,93,4.67,1484,318
87,T87,T87,Stephen Ames,89,4.67,1406,301
88,T87,T87,Paul Azinger,69,4.67,1046,224
89,T87,T87,Tim Clark,76,4.67,1219,261
90,T87,T87,Brad Faxon,93,4.67,1358,291
91,T87,T87,Scott Hoch,71,4.67,1075,230
92,T87,T87,Jesper Parnevik,85,4.67,1339,287
93,T87,T87,Craig Parry,69,4.67,1163,249
94,T87,T87,Carl Paulson,84,4.67,1327,284
95,T87,T87,Kevin Sutherland,96,4.67,1467,314
96,T87,T87,Hidemichi Tanaka,104,4.67,1625,348
97,T87,T87,Tommy Tolles,64,4.67,1088,233
98,T87,T87,Jay Williamson,91,4.67,1493,320
99,T100,T100,"David Berganio, Jr.",80,4.68,1291,276
100,T100,T100,Bob Burns,99,4.68,1550,331
101,T100,T100,Chad Campbell,111,4.68,1798,384
102,T100,T100,Russ Cochran,68,4.68,1118,239
103,T100,T100,Brian Gay,117,4.68,1849,395
104,T100,T100,David Gossett,95,4.68,1484,317
105,T100,T100,Tripp Isenhour,68,4.68,1108,237
106,T100,T100,Peter Jacobsen,67,4.68,1115,238
107,T100,T100,Matt Kuchar,82,4.68,1321,282
108,T100,T100,Neal Lancaster,101,4.68,1684,360
109,T100,T100,Pat Perez,89,4.68,1404,300
110,T111,T111,Edward Fryatt,94,4.69,1506,321
111,T111,T111,Brent Geiberger,95,4.69,1458,311
112,T111,T111,Bradley Hughes,60,4.69,989,211
113,T111,T111,Geoff Ogilvy,90,4.69,1460,311
114,T111,T111,Loren Roberts,93,4.69,1417,302
115,T111,T111,Scott Simpson,61,4.69,995,212
116,T111,T111,Jeff Sluman,118,4.69,1952,416
117,T111,T111,Chris Smith,103,4.69,1628,347
118,T111,T111,Kirk Triplett,84,4.69,1280,273
119,T111,T111,Grant Waite,98,4.69,1607,343
120,T121,T121,Brandel Chamblee,85,4.7,1387,295
121,T121,T121,Steve Elkington,82,4.7,1251,266
122,T121,T121,Harrison Frazar,88,4.7,1466,312
123,T121,T121,Mathew Goggin,64,4.7,1039,221
124,T121,T121,Jeff Gove,89,4.7,1477,314
125,T121,T121,Jay Haas,83,4.7,1270,270
126,T121,T121,Skip Kendall,103,4.7,1749,372
127,T121,T121,Andrew Magee,91,4.7,1435,305
128,T121,T121,Steve Pate,64,4.7,983,209
129,T121,T121,Tom Pernice Jr.,101,4.7,1665,354
130,T121,T121,Chris Riley,104,4.7,1625,346
131,T121,T121,Joey Sindelar,104,4.7,1759,374
132,T133,T133,Jay Don Blake,107,4.71,1695,360
133,T133,T133,Glen Day,107,4.71,1762,374
134,T133,T133,J.P. Hayes,78,4.71,1266,269
135,T133,T133,Brian Henninger,66,4.71,1036,220
136,T133,T133,Michael Long,71,4.71,1220,259
137,T133,T133,Billy Mayfair,99,4.71,1499,318
138,T133,T133,Blaine McCallister,75,4.71,1266,269
139,T133,T133,Michael Muehr,73,4.71,1174,249
140,T133,T133,Corey Pavin,78,4.71,1158,246
141,T133,T133,John Riegger,88,4.71,1360,289
142,T133,T133,Mike Sposa,111,4.71,1789,380
143,T133,T133,Esteban Toledo,106,4.71,1605,341
144,T133,T133,Kaname Yokoo,74,4.71,1159,246
145,T146,T146,Woody Austin,102,4.72,1628,345
146,T146,T146,Jeff Brehaut,87,4.72,1464,310
147,T146,T146,Michael Clark II,97,4.72,1559,330
148,T146,T146,Paul Claxton,83,4.72,1412,299
149,T146,T146,Scott Dunlap,74,4.72,1138,241
150,T146,T146,Robert Gamez,69,4.72,1124,238
151,T146,T146,Matt Gogel,79,4.72,1250,265
152,T146,T146,Paul Goydos,66,4.72,1099,233
153,T146,T146,Bob Heintz,68,4.72,1146,243
154,T146,T146,Glen Hnatiuk,95,4.72,1557,330
155,T146,T146,Kent Jones,105,4.72,1717,364
156,T146,T146,Frank Lickliter II,94,4.72,1398,296
157,T146,T146,Mark O'Meara,68,4.72,1114,236
158,T146,T146,Brett Quigley,93,4.72,1568,332
159,T146,T146,Tom Scherrer,98,4.72,1581,335
160,T161,T161,Olin Browne,107,4.73,1732,366
161,T161,T161,Stephen Gangluff,75,4.73,1258,266
162,T161,T161,Steve Jones,71,4.73,1102,233
163,T161,T161,Frank Nobilo,94,4.73,1589,336
164,T161,T161,Craig Perks,91,4.73,1467,310
165,T161,T161,Boo Weekley,57,4.73,961,203
166,T161,T161,Garrett Willis,80,4.73,1277,270
167,T168,T168,Craig Barlow,62,4.74,933,197
168,T168,T168,Tom Byrum,77,4.74,1270,268
169,T168,T168,Luke Donald,106,4.74,1681,355
170,T168,T168,Joe Durant,87,4.74,1404,296
171,T168,T168,Miguel Angel Jiménez,60,4.74,948,200
172,T168,T168,Jerry Smith,91,4.74,1468,310
173,T168,T168,Brian Watts,58,4.74,933,197
174,T175,T175,Robert Damron,85,4.75,1435,302
175,T175,T175,Jason Hill,59,4.75,983,207
176,T175,T175,Greg Kraft,86,4.75,1416,298
177,T175,T175,Brenden Pappas,62,4.75,1046,220
178,T179,T179,Tom Lehman,78,4.76,1091,229
179,T179,T179,Joe Ogilvie,50,4.76,805,169
180,T179,T179,Dicky Pride,51,4.76,804,169
181,T182,T182,Paul Gow,99,4.77,1556,326
182,T182,T182,David Morland IV,58,4.77,944,198
183,T182,T182,Heath Slocum,96,4.77,1612,338
184,T185,T185,Mark Brooks,97,4.78,1543,323
185,T185,T185,David Frost,90,4.78,1459,305
186,T185,T185,Mike Hulbert,55,4.78,890,186
187,T185,T185,Jeff Maggert,83,4.78,1353,283
188,T189,T189,Tommy Armour III,82,4.79,1312,274
189,T189,T189,Lee Porter,91,4.79,1469,307
190,T191,T191,Fulton Allem,64,4.8,1070,223
191,T191,T191,Franklin Langham,72,4.8,1147,239
192,T191,T191,Deane Pappas,90,4.8,1458,304
193,T191,T191,Matt Peterson,80,4.8,1350,281
194,T195,T195,Eduardo Herrera,59,4.81,990,206
195,T195,T195,Pete Jordan,78,4.81,1343,279
196,T197,T197,Hal Sutton,74,4.82,1252,260
197,T197,T197,Richard Zokol,53,4.82,853,177
198,199,199,José Coceres,51,4.83,816,169
199,200,200,Spike McRoy,69,4.84,1133,234
200,201,201,Brad Lardon,59,4.85,984,203
201,202,202,Gary Nicklaus,66,4.87,1150,236
