,Par_4_Birdie_or_Better_Leaders_RANK THIS WEEK,Par_4_Birdie_or_Better_Leaders_RANK LAST WEEK,Par_4_Birdie_or_Better_Leaders_PLAYER NAME,Par_4_Birdie_or_Better_Leaders_ROUNDS,Par_4_Birdie_or_Better_Leaders_%,Par_4_Birdie_or_Better_Leaders_PAR 4 BIRDIES OR BETTER,Par_4_Birdie_or_Better_Leaders_PAR 4 HOLES
78,79,79,Mike Weir,94,16.82,161,957
79,80,80,Brian Henninger,66,16.81,117,696
80,T81,T81,Steve Flesch,110,16.77,184,1097
81,T81,T81,Donnie Hammond,60,16.77,105,626
82,83,83,Bob Estes,93,16.76,157,937
83,T84,T84,Glen Day,107,16.75,177,1057
84,T84,T84,Paul Stankowski,100,16.75,172,1027
85,86,86,Chris Smith,103,16.71,175,1047
86,87,87,Shaun Micheel,100,16.68,168,1007
87,T88,T88,John Cook,85,16.65,143,859
88,T88,T88,Jim Furyk,88,16.65,151,907
89,90,90,Ian Leggatt,97,16.62,162,975
90,91,91,Craig Parry,69,16.6,119,717
91,92,92,Jay Don Blake,107,16.59,183,1103
92,T93,T93,Tim Herron,102,16.56,173,1045
93,T93,T93,Steve Pate,64,16.56,103,622
94,95,95,Shigeki Maruyama,87,16.52,154,932
95,96,96,Steve Lowery,98,16.44,159,967
96,97,97,Brent Geiberger,95,16.43,159,968
97,98,98,Jay Haas,83,16.39,136,830
98,99,99,David Gossett,95,16.38,161,983
99,100,100,Loren Roberts,93,16.37,163,996
100,101,101,John Daly,62,16.35,104,636
101,T102,T102,Greg Kraft,86,16.34,142,869
102,T102,T102,John Senden,96,16.34,157,961
103,104,104,Kaname Yokoo,74,16.25,123,757
104,105,105,Tim Petrovic,92,16.15,150,929
105,106,106,Matt Peterson,80,16.13,134,831
106,107,107,Dicky Pride,51,16.11,87,540
107,108,108,David Frost,90,16.09,153,951
108,109,109,Tom Byrum,77,16.06,129,803
109,110,110,Briny Baird,110,16.05,182,1134
110,T111,T111,Harrison Frazar,88,16.03,147,917
111,T111,T111,Per-Ulrik Johansson,87,16.03,146,911
112,113,113,Corey Pavin,78,16.01,130,812
113,114,114,Jerry Kelly,99,15.98,164,1026
114,115,115,Garrett Willis,80,15.96,131,821
115,116,116,Brett Quigley,93,15.95,151,947
116,117,117,Edward Fryatt,94,15.89,153,963
117,T118,T118,Craig Barlow,62,15.88,97,611
118,T118,T118,Miguel Angel Jiménez,60,15.88,97,611
119,120,120,Esteban Toledo,106,15.87,172,1084
120,121,121,Mike Sposa,111,15.86,181,1141
121,T122,T122,Michael Clark II,97,15.84,157,991
122,T122,T122,Grant Waite,98,15.84,157,991
123,124,124,Lee Porter,91,15.76,145,920
124,125,125,Notah Begay III,76,15.72,124,789
125,126,126,Matt Kuchar,82,15.68,135,861
126,T127,T127,Len Mattiace,106,15.67,178,1136
127,T127,T127,Jeff Sluman,118,15.67,191,1219
128,129,129,Paul Goydos,66,15.64,107,684
129,T130,T130,Mark Brooks,97,15.52,151,973
130,T130,T130,Heath Slocum,96,15.52,146,941
131,132,132,Deane Pappas,90,15.46,141,912
132,133,133,Brandt Jobe,94,15.41,151,980
133,134,134,Brett Wetterich,89,15.39,139,903
134,135,135,Brian Bateman,94,15.35,146,951
135,136,136,Robert Allenby,96,15.34,156,1017
136,137,137,Craig Perks,91,15.33,139,907
137,T138,T138,Spike McRoy,69,15.31,107,699
138,T138,T138,Frank Nobilo,94,15.31,149,973
139,T138,T138,David Peoples,105,15.31,167,1091
140,141,141,Steve Elkington,82,15.27,128,838
141,T142,T142,Paul Azinger,69,15.22,100,657
142,T142,T142,Jonathan Kaye,83,15.22,130,854
143,T144,T144,Scott Hoch,71,15.2,114,750
144,T144,T144,Peter Jacobsen,67,15.2,105,691
145,146,146,Mathew Goggin,64,15.17,101,666
146,147,147,Boo Weekley,57,15.14,89,588
147,T148,T148,Paul Gow,99,15.13,153,1011
148,T148,T148,Tom Pernice Jr.,101,15.13,156,1031
149,150,150,Robin Freeman,79,15.08,117,776
150,151,151,Tom Lehman,78,15.07,113,750
151,152,152,Rory Sabbatini,69,15.05,101,671
152,T153,T153,Brandel Chamblee,85,15.04,131,871
153,T153,T153,Tom Scherrer,98,15.04,149,991
154,T155,T155,Franklin Langham,72,14.98,108,721
155,T155,T155,Craig Stadler,72,14.98,105,701
156,157,157,Brad Elder,76,14.97,116,775
157,158,158,Carlos Franco,107,14.95,161,1077
158,159,159,Matt Gogel,79,14.93,119,797
159,160,160,Bo Van Pelt,78,14.87,120,807
160,161,161,Woody Austin,102,14.74,152,1031
161,162,162,Neal Lancaster,101,14.71,154,1047
162,T163,T163,Kevin Sutherland,96,14.53,137,943
163,T163,T163,Bob Tway,103,14.53,151,1039
164,165,165,Paul Claxton,83,14.52,124,854
165,166,166,Jay Williamson,91,14.44,137,949
166,167,167,Jeff Gove,89,14.38,133,925
167,168,168,Dennis Paulson,89,14.37,128,891
168,T169,T169,Jesper Parnevik,85,14.14,126,891
169,T169,T169,Kenneth Staton,104,14.14,150,1061
170,171,171,Tommy Armour III,82,14.1,120,851
171,172,172,Gary Nicklaus,66,14.08,96,682
172,173,173,Billy Mayfair,99,14.07,140,995
173,T174,T174,Bob May,91,14.04,130,926
174,T174,T174,Brenden Pappas,62,14.04,90,641
175,176,176,Steve Jones,71,14.03,100,713
176,177,177,J.J. Henry,112,13.9,158,1137
177,178,178,Russ Cochran,68,13.85,96,693
178,179,179,Bradley Hughes,60,13.83,86,622
179,180,180,Michael Long,71,13.7,100,730
180,181,181,Blaine McCallister,75,13.58,105,773
181,182,182,Jason Hill,59,13.54,83,613
182,183,183,Michael Muehr,73,13.53,100,739
183,184,184,Jim Carter,98,13.38,139,1039
184,185,185,Brian Watts,58,13.36,74,554
185,186,186,Bernhard Langer,55,13.3,75,564
186,187,187,Hal Sutton,74,13.29,101,760
187,T188,T188,Pete Jordan,78,13.28,107,806
188,T188,T188,Mark O'Meara,68,13.28,91,685
189,190,190,Brad Lardon,59,13.23,82,620
190,191,191,Jess Daley,76,13.17,105,797
191,192,192,José María Olazábal,71,13.06,88,674
192,193,193,Eduardo Herrera,59,13.03,80,614
193,194,194,Joe Ogilvie,50,12.79,67,524
194,195,195,Jerry Smith,91,12.76,115,901
195,T196,T196,Michael Allen,76,12.68,98,773
196,T196,T196,Mike Hulbert,55,12.68,70,552
197,198,198,José Coceres,51,12.66,69,545
198,199,199,Scott Simpson,61,12.52,80,639
199,200,200,Fulton Allem,64,12.44,82,659
200,201,201,Richard Zokol,53,12.03,64,532
201,202,202,Scott Dunlap,74,11.76,90,765
