,Front_9_Round_1_Scoring_Average_RANK THIS WEEK,Front_9_Round_1_Scoring_Average_RANK LAST WEEK,Front_9_Round_1_Scoring_Average_PLAYER NAME,Front_9_Round_1_Scoring_Average_AVG,Front_9_Round_1_Scoring_Average_TOTAL STROKES,Front_9_Round_1_Scoring_Average_TOTAL ROUNDS
48,T48,T48,Shigeki Maruyama,35.17,844,24
49,50,50,Russ Cochran,35.18,774,22
50,51,51,Stuart Appleby,35.19,915,26
51,52,52,Fred Funk,35.21,1021,29
52,T53,T53,Brad Faxon,35.22,810,23
53,T53,T53,Kirk Triplett,35.22,810,23
54,55,55,Skip Kendall,35.23,1057,30
55,56,56,Cameron Beckman,35.25,846,24
56,57,57,Neal Lancaster,35.26,1093,31
57,T58,T58,Rich Beem,35.28,1023,29
58,T58,T58,Luke Donald,35.28,1023,29
59,60,60,Jay Williamson,35.3,1059,30
60,T61,T61,Tim Herron,35.31,1024,29
61,T61,T61,John Senden,35.31,1024,29
62,T63,T63,Brandt Jobe,35.32,989,28
63,T63,T63,Jerry Kelly,35.32,989,28
64,T65,T65,Billy Andrade,35.34,1025,29
65,T65,T65,Olin Browne,35.34,1131,32
66,T67,T67,Mark Calcavecchia,35.35,813,23
67,T67,T67,Scott Hoch,35.35,707,20
68,T69,T69,Steve Elkington,35.36,778,22
69,T69,T69,Jay Haas,35.36,778,22
70,T71,T71,Glen Day,35.37,1061,30
71,T71,T71,Matt Kuchar,35.37,955,27
72,T71,T71,Andrew Magee,35.37,955,27
73,74,74,J.P. Hayes,35.39,814,23
74,T75,T75,Notah Begay III,35.4,885,25
75,T75,T75,Stewart Cink,35.4,885,25
76,T77,T77,Jim Carter,35.41,1027,29
77,T77,T77,Joe Durant,35.41,956,27
78,T77,T77,Stephen Gangluff,35.41,956,27
79,80,80,K.J. Choi,35.42,921,26
80,81,81,Charles Howell III,35.43,1063,30
81,82,82,Ernie Els,35.44,567,16
82,T83,T83,Mathew Goggin,35.45,709,20
83,T83,T83,Esteban Toledo,35.45,1099,31
84,85,85,Brent Geiberger,35.46,993,28
85,T86,T86,Matt Peterson,35.48,958,27
86,T86,T86,Lee Porter,35.48,1100,31
87,T86,T86,Jeff Sluman,35.48,1100,31
88,T89,T89,Rod Pampling,35.5,994,28
89,T89,T89,Phil Tataurangi,35.5,852,24
90,T91,T91,"David Berganio, Jr.",35.52,959,27
91,T91,T91,Mark Brooks,35.52,1101,31
92,93,93,Tommy Tolles,35.55,711,20
93,94,94,Kaname Yokoo,35.56,960,27
94,T95,T95,Robin Freeman,35.58,925,26
95,T95,T95,Brian Gay,35.58,1174,33
96,T95,T95,J.L. Lewis,35.58,1103,31
97,T98,T98,Steve Allan,35.59,1032,29
98,T98,T98,Fred Couples,35.59,605,17
99,T100,T100,Carlos Franco,35.6,1068,30
100,T100,T100,Tim Petrovic,35.6,1068,30
101,102,102,Chad Campbell,35.61,1175,33
102,103,103,Jonathan Kaye,35.62,926,26
103,T104,T104,Frank Nobilo,35.63,1069,30
104,T104,T104,David Peoples,35.63,1069,30
105,T104,T104,Tom Pernice Jr.,35.63,1069,30
106,T107,T107,John Riegger,35.64,998,28
107,T107,T107,Mike Sposa,35.64,1176,33
108,109,109,Billy Mayfair,35.66,1034,29
109,110,110,Tommy Armour III,35.67,963,27
110,T111,T111,Ben Crane,35.68,999,28
111,T111,T111,John Daly,35.68,678,19
112,T113,T113,Geoff Ogilvy,35.69,928,26
113,T113,T113,Jerry Smith,35.69,1142,32
114,T115,T115,Tom Lehman,35.7,714,20
115,T115,T115,Paul Stankowski,35.7,1071,30
116,117,117,Frank Lickliter II,35.71,1000,28
117,T118,T118,Jeff Gove,35.73,1072,30
118,T118,T118,Michael Muehr,35.73,929,26
119,T118,T118,Hidemichi Tanaka,35.73,1072,30
120,121,121,Carl Paulson,35.74,965,27
121,122,122,Michael Clark II,35.75,1144,32
122,T123,T123,Robert Gamez,35.76,751,21
123,T123,T123,Paul Gow,35.76,1216,34
124,T123,T123,J.J. Henry,35.76,1180,33
125,T123,T123,Craig Stadler,35.76,751,21
126,T127,T127,Scott McCarron,35.77,930,26
127,T127,T127,Brett Quigley,35.77,1109,31
128,129,129,Jeff Maggert,35.78,966,27
129,T130,T130,Bob Estes,35.79,859,24
130,T130,T130,David Frost,35.79,1038,29
131,T132,T132,Greg Chalmers,35.8,1074,30
132,T132,T132,Bernhard Langer,35.8,537,15
133,T134,T134,Blaine McCallister,35.81,967,27
134,T134,T134,Kevin Sutherland,35.81,967,27
135,136,136,Bo Van Pelt,35.82,1003,28
136,137,137,Chris Smith,35.83,1039,29
137,T138,T138,Brad Elder,35.84,896,25
138,T138,T138,Joey Sindelar,35.84,1111,31
139,T138,T138,Brett Wetterich,35.84,1111,31
140,T141,T141,Stephen Ames,35.85,968,27
141,T141,T141,Steve Stricker,35.85,717,20
142,T143,T143,Craig Barlow,35.86,753,21
143,T143,T143,Harrison Frazar,35.86,1004,28
144,T145,T145,Brian Bateman,35.87,1076,30
145,T145,T145,Tom Byrum,35.87,825,23
146,T145,T145,Steve Jones,35.87,825,23
147,148,148,Jay Don Blake,35.88,1184,33
148,149,149,Kenneth Staton,35.89,1256,35
149,T150,T150,Greg Kraft,35.9,1077,30
150,T150,T150,Craig Parry,35.9,754,21
151,T150,T150,Steve Pate,35.9,718,20
152,T150,T150,Pat Perez,35.9,1041,29
153,154,154,Paul Claxton,35.93,1042,29
154,T155,T155,Paul Goydos,35.95,719,20
155,T155,T155,Rory Sabbatini,35.95,755,21
156,T157,T157,Robert Allenby,35.96,935,26
157,T157,T157,Eduardo Herrera,35.96,827,23
158,159,159,Bob May,35.97,1043,29
159,T160,T160,Tim Clark,36.0,792,22
160,T160,T160,José Coceres,36.0,576,16
161,T160,T160,Robert Damron,36.0,972,27
162,T160,T160,Matt Gogel,36.0,864,24
163,T160,T160,Deane Pappas,36.0,1188,33
164,T165,T165,Woody Austin,36.03,1261,35
165,T165,T165,Jeff Brehaut,36.03,1045,29
166,167,167,Jesper Parnevik,36.04,901,25
167,T168,T168,Bradley Hughes,36.05,793,22
168,T168,T168,Brian Watts,36.05,721,20
169,T168,T168,Richard Zokol,36.05,685,19
170,T171,T171,José María Olazábal,36.06,649,18
171,T171,T171,Tom Scherrer,36.06,1154,32
172,173,173,Bob Heintz,36.07,1010,28
173,T174,T174,Michael Long,36.08,938,26
174,T174,T174,Brenden Pappas,36.08,902,25
175,T174,T174,Hal Sutton,36.08,902,25
176,177,177,Paul Azinger,36.11,686,19
177,T178,T178,Briny Baird,36.13,1156,32
178,T178,T178,Mark O'Meara,36.13,831,23
179,180,180,Jess Daley,36.15,976,27
180,181,181,Heath Slocum,36.16,1121,31
181,T182,T182,Dennis Paulson,36.17,1049,29
182,T182,T182,Grant Waite,36.17,1085,30
183,T184,T184,Kent Jones,36.19,1158,32
184,T184,T184,Dicky Pride,36.19,579,16
185,186,186,Brian Henninger,36.2,724,20
186,187,187,Franklin Langham,36.21,869,24
187,188,188,Tripp Isenhour,36.25,725,20
188,189,189,Mike Hulbert,36.37,691,19
189,190,190,Fulton Allem,36.42,947,26
190,T191,T191,Michael Allen,36.43,1020,28
191,T191,T191,Pete Jordan,36.43,1093,30
192,T193,T193,Gary Nicklaus,36.46,948,26
193,T193,T193,Garrett Willis,36.46,1021,28
194,T195,T195,Craig Perks,36.48,985,27
195,T195,T195,Boo Weekley,36.48,839,23
196,197,197,Brad Lardon,36.64,806,22
197,198,198,Joe Ogilvie,36.65,733,20
198,199,199,Edward Fryatt,36.67,1210,33
199,200,200,Scott Simpson,36.88,922,25
200,201,201,Jason Hill,36.96,887,24
201,202,202,Scott Dunlap,37.28,1081,29
