,First_Tee_Late_Par_5_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_5_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_5_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_5_Scoring_Average_ROUNDS,First_Tee_Late_Par_5_Scoring_Average_AVG,First_Tee_Late_Par_5_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_5_Scoring_Average_TOTAL HOLES
50,T49,T49,Lee Janzen,101,4.6,630,137
51,T49,T49,Justin Leonard,97,4.6,520,113
52,T49,T49,Shigeki Maruyama,87,4.6,455,99
53,T49,T49,Len Mattiace,106,4.6,423,92
54,T49,T49,Scott Verplank,93,4.6,547,119
55,T49,T49,Brett Wetterich,89,4.6,354,77
56,T57,T57,Robert Damron,85,4.61,378,82
57,T57,T57,Brad Faxon,93,4.61,318,69
58,T57,T57,Steve Flesch,110,4.61,646,140
59,T57,T57,Carl Paulson,84,4.61,475,103
60,T57,T57,Jeff Sluman,118,4.61,779,169
61,T62,T62,Brian Bateman,94,4.62,351,76
62,T62,T62,Craig Parry,69,4.62,420,91
63,T62,T62,John Riegger,88,4.62,388,84
64,T62,T62,Scott Simpson,61,4.62,217,47
65,T66,T66,Stewart Cink,92,4.63,347,75
66,T66,T66,Peter Jacobsen,67,4.63,301,65
67,T66,T66,Matt Kuchar,82,4.63,324,70
68,T66,T66,Steve Lowery,98,4.63,537,116
69,T66,T66,Pat Perez,89,4.63,449,97
70,T66,T66,Jerry Smith,91,4.63,264,57
71,T66,T66,Bo Van Pelt,78,4.63,292,63
72,T66,T66,Mike Weir,94,4.63,412,89
73,T66,T66,Jay Williamson,91,4.63,431,93
74,T75,T75,Scott Dunlap,74,4.64,269,58
75,T75,T75,Joel Edwards,101,4.64,589,127
76,T75,T75,Bob Estes,93,4.64,399,86
77,T75,T75,Fred Funk,106,4.64,566,122
78,T75,T75,Paul Goydos,66,4.64,260,56
79,T75,T75,J.P. Hayes,78,4.64,325,70
80,T75,T75,J.J. Henry,112,4.64,483,104
81,T75,T75,Bernhard Langer,55,4.64,167,36
82,T75,T75,Ian Leggatt,97,4.64,524,113
83,T75,T75,Peter Lonard,93,4.64,255,55
84,T75,T75,David Peoples,105,4.64,552,119
85,T75,T75,Dicky Pride,51,4.64,130,28
86,T75,T75,Phil Tataurangi,88,4.64,427,92
87,T88,T88,Robert Allenby,96,4.65,516,111
88,T88,T88,Billy Andrade,100,4.65,516,111
89,T88,T88,Cameron Beckman,87,4.65,521,112
90,T88,T88,K.J. Choi,93,4.65,456,98
91,T88,T88,John Cook,85,4.65,437,94
92,T88,T88,Brian Henninger,66,4.65,265,57
93,T88,T88,Mike Hulbert,55,4.65,223,48
94,T88,T88,Rod Pampling,98,4.65,590,127
95,T88,T88,Rory Sabbatini,69,4.65,349,75
96,T88,T88,Paul Stankowski,100,4.65,446,96
97,T98,T98,Briny Baird,110,4.66,452,97
98,T98,T98,Pat Bates,94,4.66,387,83
99,T98,T98,Chad Campbell,111,4.66,638,137
100,T98,T98,Jim Furyk,88,4.66,587,126
101,T98,T98,Donnie Hammond,60,4.66,289,62
102,T98,T98,John Rollins,124,4.66,620,133
103,T98,T98,Hidemichi Tanaka,104,4.66,597,128
104,T105,T105,Rich Beem,99,4.67,490,105
105,T105,T105,"David Berganio, Jr.",80,4.67,294,63
106,T105,T105,Bob Burns,99,4.67,388,83
107,T105,T105,Brandel Chamblee,85,4.67,350,75
108,T105,T105,Fred Couples,64,4.67,224,48
109,T105,T105,Carlos Franco,107,4.67,603,129
110,T105,T105,Stephen Gangluff,75,4.67,369,79
111,T105,T105,Skip Kendall,103,4.67,495,106
112,T105,T105,Tom Pernice Jr.,101,4.67,514,110
113,T105,T105,Kaname Yokoo,74,4.67,299,64
114,T115,T115,Michael Allen,76,4.68,304,65
115,T115,T115,Scott Hoch,71,4.68,384,82
116,T115,T115,Kent Jones,105,4.68,505,108
117,T115,T115,Steve Stricker,68,4.68,178,38
118,T115,T115,Kirk Triplett,84,4.68,435,93
119,T115,T115,Grant Waite,98,4.68,346,74
120,T121,T121,Fulton Allem,64,4.69,314,67
121,T121,T121,Jay Don Blake,107,4.69,478,102
122,T121,T121,Bart Bryant,69,4.69,314,67
123,T121,T121,Tim Clark,76,4.69,403,86
124,T121,T121,Jay Haas,83,4.69,413,88
125,T121,T121,Tom Lehman,78,4.69,225,48
126,T121,T121,Kenneth Staton,104,4.69,389,83
127,T128,T128,Stephen Ames,89,4.7,404,86
128,T128,T128,Craig Barlow,62,4.7,348,74
129,T128,T128,Paul Claxton,83,4.7,376,80
130,T128,T128,Brian Gay,117,4.7,456,97
131,T128,T128,Bradley Hughes,60,4.7,207,44
132,T128,T128,Brad Lardon,59,4.7,207,44
133,T128,T128,Blaine McCallister,75,4.7,254,54
134,T128,T128,Frank Nobilo,94,4.7,376,80
135,T128,T128,Joey Sindelar,104,4.7,578,123
136,T128,T128,Kevin Sutherland,96,4.7,334,71
137,T138,T138,Greg Chalmers,94,4.71,400,85
138,T138,T138,David Frost,90,4.71,438,93
139,T138,T138,Frank Lickliter II,94,4.71,377,80
140,T138,T138,Garrett Willis,80,4.71,278,59
141,T142,T142,Michael Clark II,97,4.72,401,85
142,T142,T142,David Morland IV,58,4.72,269,57
143,T142,T142,Chris Riley,104,4.72,538,114
144,T142,T142,Loren Roberts,93,4.72,505,107
145,T142,T142,Esteban Toledo,106,4.72,496,105
146,T147,T147,Steve Allan,93,4.73,454,96
147,T147,T147,Tom Byrum,77,4.73,355,75
148,T147,T147,Mark Calcavecchia,84,4.73,364,77
149,T147,T147,Jess Daley,76,4.73,232,49
150,T147,T147,David Gossett,95,4.73,468,99
151,T147,T147,Glen Hnatiuk,95,4.73,397,84
152,T147,T147,Steve Pate,64,4.73,227,48
153,T147,T147,Corey Pavin,78,4.73,331,70
154,T155,T155,Jeff Brehaut,87,4.74,408,86
155,T155,T155,Russ Cochran,68,4.74,327,69
156,T155,T155,Luke Donald,106,4.74,626,132
157,T155,T155,Harrison Frazar,88,4.74,554,117
158,T155,T155,Edward Fryatt,94,4.74,436,92
159,T155,T155,Robert Gamez,69,4.74,346,73
160,T155,T155,Neal Lancaster,101,4.74,417,88
161,T155,T155,Joe Ogilvie,50,4.74,185,39
162,T155,T155,Heath Slocum,96,4.74,474,100
163,T164,T164,David Duval,78,4.75,375,79
164,T164,T164,Mathew Goggin,64,4.75,242,51
165,T164,T164,Paul Gow,99,4.75,579,122
166,T164,T164,Andrew Magee,91,4.75,432,91
167,T164,T164,Geoff Ogilvy,90,4.75,394,83
168,T164,T164,Tom Scherrer,98,4.75,418,88
169,T170,T170,José Coceres,51,4.76,233,49
170,T170,T170,Glen Day,107,4.76,471,99
171,T170,T170,Matt Gogel,79,4.76,357,75
172,T170,T170,Mark O'Meara,68,4.76,324,68
173,T170,T170,Mike Sposa,111,4.76,381,80
174,T175,T175,Miguel Angel Jiménez,60,4.78,215,45
175,T175,T175,Michael Muehr,73,4.78,277,58
176,T175,T175,Tommy Tolles,64,4.78,354,74
177,T178,T178,Tommy Armour III,82,4.79,321,67
178,T178,T178,Woody Austin,102,4.79,441,92
179,T178,T178,Olin Browne,107,4.79,374,78
180,T178,T178,Jim Carter,98,4.79,417,87
181,T178,T178,Eduardo Herrera,59,4.79,273,57
182,T178,T178,Hal Sutton,74,4.79,268,56
183,T178,T178,Brian Watts,58,4.79,225,47
184,T185,T185,Mark Brooks,97,4.8,451,94
185,T185,T185,Bob Heintz,68,4.8,384,80
186,T185,T185,Michael Long,71,4.8,312,65
187,T185,T185,Craig Perks,91,4.8,384,80
188,T189,T189,Joe Durant,87,4.81,452,94
189,T189,T189,Steve Elkington,82,4.81,351,73
190,T189,T189,Matt Peterson,80,4.81,226,47
191,T192,T192,Pete Jordan,78,4.82,289,60
192,T192,T192,Jeff Maggert,83,4.82,381,79
193,194,194,Steve Jones,71,4.84,276,57
194,195,195,Jeff Gove,89,4.85,228,47
195,T196,T196,Spike McRoy,69,4.86,306,63
196,T196,T196,Boo Weekley,57,4.86,277,57
197,198,198,Richard Zokol,53,4.88,200,41
198,199,199,Franklin Langham,72,4.92,295,60
199,200,200,Lee Porter,91,4.93,350,71
200,201,201,Brenden Pappas,62,4.94,257,52
201,202,202,Gary Nicklaus,66,5.0,320,64
